step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58
91500	-276.273371318929264	-283.128859269888665	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613967288050324	3	2	1	3	6	5	6	5	6	6	6	6	7	8	8	6	7	7	9	7	7	8	8	8	8	8	8	9	10	8	9	9	9	10	11	10	9	11	10	11	11	11	11	11	12	11	12	12	12	14	13	14	13	14	12	11	15	15	2	3	0	2	8	4	8	3	6	6	8	0	11	5	6	6	9	11	12	12	6	17	8	8	16	16	20	18	18	21	30	26	26	16	29	18	18	29	31	30	29	26	37	37	18	39	41	34	42	44	36	56	46	43	18	36	29	56	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	3	2	2	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	1	2	4	1	1	2	1	3	2	2	2	3	4	1	2	2
92000	-268.756626331454413	-275.612114282413813	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652729137523269	3	2	1	3	7	5	6	5	6	5	6	6	7	7	8	7	7	7	9	7	7	6	8	8	7	8	8	9	10	9	9	9	9	10	11	10	9	11	8	11	9	11	11	11	12	12	12	12	13	13	13	14	13	14	13	14	15	15	2	3	0	2	8	4	8	3	10	4	8	0	11	8	22	6	9	11	12	12	4	4	5	14	22	16	20	18	18	6	39	25	26	30	41	18	18	29	21	31	18	16	41	29	37	39	18	34	42	44	44	55	46	38	45	55	47	55	1	1	1	1	2	1	1	2	1	2	1	1	1	2	2	2	1	1	2	1	2	2	1	1	1	1	1	1	2	3	1	1	1	1	2	1	2	1	1	2	2	2	2	1	2	1	3	2	2	2	2	1	1	2	1	1	2	2
92500	-268.370260562583269	-275.225748513542669	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658330224184604	3	2	1	4	7	5	6	5	6	6	6	6	7	8	8	7	7	7	9	7	8	8	8	8	8	7	8	9	10	9	9	9	9	10	11	10	10	11	10	8	9	11	11	10	12	12	12	11	13	14	13	14	13	14	12	14	15	15	2	3	0	2	8	2	8	3	6	4	8	0	7	5	9	6	9	8	12	12	6	9	13	5	16	6	20	18	18	21	40	25	26	26	29	28	41	29	31	10	18	26	37	41	29	21	28	26	48	44	44	55	46	37	29	45	36	45	1	1	1	2	2	2	1	3	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	3	1	2	2	3	2	1	2	1	2	4	2
93000	-262.117159359940047	-268.972647310899447	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677952226134602	3	2	1	5	7	4	6	5	6	6	6	6	7	8	8	7	7	7	9	7	7	8	8	8	8	8	8	9	9	9	8	9	9	10	11	10	9	11	10	11	8	11	11	11	12	11	12	12	12	14	13	12	13	14	14	13	15	15	2	3	0	6	8	2	8	3	6	4	8	0	7	5	17	9	10	8	27	12	4	9	8	8	16	21	20	18	18	10	6	16	26	16	29	41	18	28	21	39	18	34	37	18	28	39	41	42	42	44	38	35	46	43	56	45	47	56	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	2	2	3	2	1	1	2	2	2	2	2	3	1	1	1	1	3	2	1	2	1	1	2	2	1	2	2	1	1	2	2
93500	-293.610826392608601	-300.466314343568001	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658907995448446	3	2	1	6	5	4	3	6	5	6	6	5	7	8	8	7	7	6	6	7	7	8	8	7	8	8	8	9	9	9	8	9	9	9	10	8	9	10	10	10	10	11	11	11	10	12	9	12	13	14	13	14	10	12	12	12	15	15	2	3	0	6	7	1	3	7	6	6	5	0	11	5	4	4	9	7	12	12	10	17	5	5	16	16	20	36	18	21	21	25	26	26	29	18	18	36	31	21	47	34	37	29	29	31	18	42	42	44	44	56	31	43	45	45	35	52	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2	2	1	2	1	2	1	4	1	1	1	2	2	2	2	1	2	1	3	1
94000	-258.607168681233532	-265.462656632192932	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710217488284000	3	2	1	6	5	4	6	5	6	5	6	6	7	9	8	7	7	7	9	7	7	8	8	8	8	8	8	9	8	9	9	9	9	10	11	10	10	10	10	11	11	11	11	11	12	11	11	12	13	14	13	14	13	14	13	14	15	15	2	3	0	10	3	2	5	3	8	6	5	0	11	8	17	9	9	8	12	12	4	10	5	8	16	16	20	18	18	21	21	25	26	26	38	18	29	29	31	21	29	32	37	38	47	39	29	34	34	41	44	55	30	43	45	55	47	55	1	1	1	1	2	1	1	4	1	1	1	1	1	3	1	1	1	2	2	1	1	2	2	2	1	1	1	2	1	2	1	1	1	1	1	3	2	2	1	2	2	1	1	1	1	1	2	1	2	1	2	1	4	1	1	1	3	1
94500	-273.156235004252892	-280.011722955212292	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578891728809027	3	2	1	6	4	5	6	6	6	5	5	6	7	9	8	7	7	7	8	7	8	8	6	7	8	8	8	8	9	7	9	8	9	9	11	10	9	11	10	10	10	10	11	11	12	12	12	11	12	14	13	14	10	11	14	13	15	15	2	3	0	10	3	2	11	11	6	2	5	0	11	24	9	9	9	11	12	12	30	9	5	5	16	16	20	18	18	6	6	16	26	26	18	29	18	29	31	4	18	26	37	18	41	53	41	42	48	38	47	56	31	29	56	35	47	55	1	1	1	1	3	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	2	1	2	2	1	3	2	2	2	4	2	2	2	1	1	3	1	1	1	1	1	2	2	1
95000	-288.938798145024236	-295.794286095983637	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593077780623501	3	2	1	6	5	5	5	4	5	4	6	5	7	9	8	7	6	7	8	7	7	7	8	6	6	8	8	9	10	9	9	9	9	9	10	10	9	10	10	9	11	11	11	11	12	12	12	12	13	14	13	11	13	12	14	14	15	15	2	3	0	10	8	10	8	3	10	2	7	0	7	24	22	17	9	8	12	12	6	9	7	5	10	25	20	18	37	21	21	25	26	26	28	28	18	18	30	21	29	34	37	18	35	39	41	42	42	47	41	38	31	44	52	45	47	52	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	3	2	1	2	2	3	1	2	1	1	2	1	2	2	1	1	1	1	1	1	3	1	2	1	2	2	3	2	2	1	1	1	1	2	1	3	1	3	2	3	2
95500	-278.084794255685381	-284.940282206644781	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657263437474962	3	2	1	6	7	5	5	6	6	6	4	6	7	9	8	7	7	7	9	7	7	8	8	8	6	8	8	9	10	8	9	8	9	10	11	10	10	11	10	8	10	11	11	11	12	12	11	12	13	14	13	11	12	14	13	14	14	15	2	3	0	6	8	1	11	3	6	2	3	0	7	8	10	25	10	11	27	12	4	17	13	8	6	16	20	18	18	21	40	16	26	33	29	18	18	36	31	21	28	34	37	28	52	31	41	34	48	29	44	28	21	37	52	35	41	52	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	2	2	2	5	3	2	3	2	2
96000	-272.031830391366327	-278.887318342325727	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.768814240109478	3	2	1	3	7	5	4	5	6	6	6	6	7	9	8	7	7	6	8	7	7	8	8	8	8	8	8	9	10	9	8	9	9	9	11	10	10	11	10	10	11	11	11	11	12	12	12	10	12	14	12	11	11	14	14	14	15	15	2	3	0	2	8	4	3	7	6	4	7	0	8	5	17	9	9	7	12	12	6	6	13	5	16	16	20	18	28	21	16	26	26	26	36	18	18	28	21	30	29	48	18	28	52	39	41	26	42	44	38	28	39	43	45	45	41	45	1	1	1	1	2	2	2	1	1	2	2	1	2	2	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	3	2	1	3	1	1	1	3	1	1	2	1	2	1	2	1	2	1	1	2	2	2	2
96500	-260.802739750449462	-267.658227701408862	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681844213945719	3	2	1	3	6	5	6	3	6	6	6	6	4	9	8	7	7	7	9	7	5	8	8	7	8	8	8	9	10	9	9	9	9	9	11	10	10	11	10	11	11	11	11	10	12	12	9	12	13	12	13	14	13	14	14	14	13	13	2	3	0	2	8	4	8	3	6	6	13	0	8	7	17	9	9	7	20	12	4	17	7	7	16	16	20	18	28	4	6	16	26	26	28	28	18	29	31	10	29	34	47	47	47	40	18	42	48	44	50	35	46	43	58	58	18	35	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	4	3	1	1	1	1	1	2	1	1	3	1	2	2	1	2	1	2	1	1	2	1	3	1	2	1	1	4	1
97000	-260.161621355964940	-267.017109306924340	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678271174190507	3	2	1	5	6	4	6	5	6	6	6	6	7	9	8	7	7	7	9	7	7	8	7	6	8	8	8	9	10	9	9	8	9	10	11	9	9	11	10	11	10	11	11	11	12	11	12	12	13	14	13	14	13	14	13	14	12	14	2	3	0	6	3	2	8	3	6	4	8	0	7	24	4	9	9	5	27	12	10	17	5	8	16	17	20	18	18	21	21	16	15	25	29	18	18	41	30	21	18	26	37	41	28	31	38	34	48	51	44	29	46	43	35	55	41	57	1	1	1	1	2	1	1	2	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	3	2	2	2	1	2	2	1	2	1	1	1	2	2	1	1	1	2	2
97500	-265.533330412428882	-272.388818363388282	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656381349448554	3	2	1	6	7	5	6	4	6	5	6	6	5	8	7	7	7	7	9	7	7	8	7	7	8	8	8	9	9	9	9	9	9	10	11	10	10	11	10	10	10	11	11	11	11	11	12	12	12	14	13	14	13	13	14	13	12	15	2	3	0	10	13	2	13	3	10	8	13	0	8	24	9	10	9	11	27	12	4	9	8	8	16	16	20	18	18	21	6	25	26	26	36	18	29	41	21	21	29	34	37	29	18	31	28	42	42	44	44	47	46	43	56	45	29	57	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	1	1	2	2	2	2	1	1	2	1	2	1	1	2	3	1	1	1	2	1	2	1	1	1	2	2	2	2	2	1	1	1	2
98000	-276.682348280119470	-283.537836231078870	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533834709319412	3	2	1	6	7	5	6	4	6	6	5	5	6	8	8	7	7	7	7	7	7	8	8	7	8	8	8	9	10	7	9	9	9	10	11	10	10	11	10	10	11	9	11	11	12	11	12	12	13	14	13	13	13	14	14	14	15	15	2	3	0	6	7	2	8	3	6	6	8	0	11	8	6	9	9	8	12	12	6	9	13	8	16	16	20	18	18	10	6	25	26	26	28	18	18	18	31	21	18	26	37	29	41	21	37	42	42	44	44	45	46	43	45	38	47	45	1	1	1	1	1	3	2	3	1	1	1	1	1	4	1	1	1	2	2	1	2	2	1	3	1	1	1	1	2	1	1	1	1	2	2	2	1	3	1	2	2	1	1	1	1	3	2	3	2	2	2	1	2	2	2	3	3	2
98500	-283.713491415650253	-290.568979366609653	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696740016191334	3	2	1	5	7	3	6	4	6	6	5	6	7	8	5	7	7	7	8	7	8	8	5	6	8	8	8	8	10	6	9	9	9	10	11	9	10	9	10	10	10	11	11	11	12	11	11	9	13	12	13	14	13	14	13	14	13	15	2	3	0	6	7	2	11	3	15	6	8	0	8	5	6	4	9	8	12	12	30	9	8	8	16	10	20	18	18	4	21	25	10	26	38	18	36	18	31	30	28	26	37	38	29	39	38	25	42	44	44	45	46	57	45	45	29	45	1	1	1	2	1	1	1	2	1	2	1	1	2	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	3	1	1	1	1	1	2	2	1	1	1	2	2	2	1	2	1	1	1	1	2	1	2	2	2	1	1	2	2	2
99000	-293.100965536302169	-299.956453487261570	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682189507923621	3	2	1	6	7	4	6	4	5	5	5	5	7	9	8	7	7	6	9	7	7	7	8	8	8	8	6	9	9	9	8	9	9	10	10	10	10	11	10	11	11	11	8	11	12	12	12	12	13	14	13	14	13	11	12	14	15	15	2	3	0	10	11	2	11	3	6	6	8	0	11	24	9	9	9	11	12	27	4	6	5	8	16	16	12	18	18	21	21	16	26	32	28	43	43	29	31	21	28	34	18	29	29	21	18	42	42	51	43	45	46	43	35	55	56	45	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	1	2	1	1	3	1	3	1	1	1	2	2	2	1	2	1	1	1	2	2	2	2	1	2	1	2	2	2	4	2	1	2	1	3	2	1	2	2	2	1	3
99500	-298.896203616204048	-305.751691567163448	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665980213617962	3	2	0	5	7	4	6	4	6	6	3	4	5	9	8	7	7	7	8	7	7	8	8	8	8	8	8	9	9	9	9	9	9	10	11	10	10	11	10	10	11	10	11	11	12	11	12	11	13	14	13	14	13	12	13	13	15	15	2	3	0	6	8	2	13	3	4	6	3	0	11	5	9	9	9	7	12	12	6	17	7	5	16	16	12	18	18	10	21	16	16	26	28	29	29	29	31	6	29	15	37	29	28	10	41	34	42	44	38	35	40	43	41	47	47	55	1	1	1	1	2	2	1	2	1	2	3	1	2	2	2	1	1	1	3	2	1	1	1	1	1	1	2	2	2	3	2	2	1	2	2	1	1	2	1	3	2	2	1	2	2	3	1	1	2	2	2	3	2	1	2	1	2	2
100000	-277.675105624245987	-284.530593575205387	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637853043850467	3	2	0	6	7	4	6	4	6	5	5	6	6	8	8	7	7	7	9	7	8	8	6	7	8	8	8	9	10	8	9	9	9	10	10	9	10	11	10	11	10	11	11	11	12	9	12	12	13	13	13	14	13	14	14	14	15	15	2	3	0	6	13	2	11	3	6	6	8	0	11	5	9	2	9	7	12	12	4	17	8	8	4	17	20	18	18	10	4	9	16	26	28	18	18	41	31	10	18	16	37	41	41	21	18	42	42	44	47	45	46	41	45	45	47	45	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	4	1	1	2	1	2	1	2	3	2	1	1	2	3	2	3	2	1	1	1	2	2	1	1	3	2	2	1	1	1	1	3	1	2	2	1	2	2	2	2	2	2	2
