step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
48500	-598.373837185637058	-605.229325136596458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537107126608148	2	16	14	24	20	26	25	30	32	28	36	31	36	42	48	44	44	52	58	43	58	60	61	60	62	66	65	64	64	61	70	71	73	77	73	74	75	78	73	78	79	90	83	85	77	84	80	81	81	82	81	88	82	87	87	82	87	94	91	90	78	91	98	95	91	86	93	98	102	90	97	103	0	1	1	2	2	3	2	4	2	6	4	5	6	13	17	6	14	15	20	6	20	6	14	21	19	30	22	25	22	21	22	19	28	23	21	28	29	30	25	31	33	44	38	39	0	51	33	40	45	26	38	48	19	50	50	35	40	54	40	54	30	47	51	38	46	47	47	62	35	47	61	47	1	3	3	1	1	2	1	2	2	1	1	1	1	1	1	4	1	1	3	4	3	5	2	1	1	1	1	1	1	1	1	2	1	2	3	1	2	3	2	2	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	2	2	3	1	3	2	3	3	1	1	3	2	5	2	3	4
49000	-559.664765806629930	-566.520253757589330	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584413853991893	4	11	16	22	19	27	27	31	33	25	37	33	36	43	47	45	48	53	56	50	58	52	59	54	63	64	65	55	68	69	66	69	72	78	77	71	78	73	72	75	74	86	78	76	76	83	77	81	79	80	78	85	85	86	89	88	92	87	92	93	89	89	97	94	92	95	94	103	101	99	97	100	0	1	2	2	2	2	4	7	5	4	8	6	6	13	14	13	13	20	18	16	20	20	28	13	20	21	21	20	25	21	28	26	31	24	26	31	29	30	25	31	31	39	30	39	0	38	40	47	45	32	30	48	51	50	43	50	62	50	47	50	54	40	53	54	50	57	62	72	58	59	56	57	1	1	1	2	1	1	1	1	3	1	1	1	2	2	1	2	1	1	1	1	2	1	1	3	1	2	1	1	1	1	2	1	1	3	2	2	2	2	3	1	2	2	3	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	3	2	1	2	2	1	4	1	1	1	2	1	1	2
49500	-572.126526686208535	-578.982014637167936	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656895806404236	4	15	14	23	22	26	22	31	35	29	37	31	40	36	45	48	48	53	54	54	59	59	61	59	59	65	61	59	68	67	67	70	68	73	73	72	80	76	70	77	76	88	84	71	76	83	72	79	83	77	77	86	84	88	90	84	95	93	91	92	89	89	89	98	92	96	95	102	98	96	97	105	0	1	1	2	2	4	2	6	5	4	6	4	12	12	8	11	3	14	13	16	19	16	18	18	16	21	21	16	25	27	22	30	28	23	32	33	29	35	29	47	31	39	51	39	0	51	31	31	45	35	35	48	32	38	51	35	59	30	47	54	43	47	46	60	43	62	62	62	54	62	43	59	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	5	3	2	2	1	2	2	1	2	1	1	3	1	1	2	1	2	2	1	1	3	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	1	2	1	4	4	1	1	3	1	1	1	1	1	3	2	1	1	2
50000	-576.990836785991291	-583.846324736950692	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628580303216457	4	12	9	25	23	22	22	31	33	29	36	31	43	40	38	48	49	53	48	57	57	55	59	59	66	60	66	66	68	65	63	71	71	74	73	71	77	76	73	73	73	84	77	83	76	87	79	81	80	83	81	85	78	85	92	83	80	91	80	86	90	94	95	95	83	97	95	105	99	91	94	102	0	3	1	6	3	3	2	4	5	4	12	6	15	9	8	15	14	16	14	16	14	16	16	18	20	21	21	31	23	21	18	26	31	31	30	31	29	35	29	31	22	39	38	39	0	51	31	33	45	38	38	48	35	35	46	38	40	38	41	38	54	57	60	54	53	41	57	62	58	59	60	48	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	3	1	3	1	2	1	2	1	2	1	1	2	1	3	2	1	2	1	1	2	3	2	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	2	2	1	2	2	2	1	3	3	1	1	2	1	5
50500	-554.122434410520668	-560.977922361480069	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659883386278867	4	15	14	27	22	21	25	31	30	31	36	30	34	39	48	45	50	50	54	54	60	59	59	60	58	59	62	65	61	64	68	69	71	67	69	74	74	76	74	75	75	78	82	82	78	82	77	83	81	82	85	84	86	82	86	81	90	93	87	86	88	94	95	94	91	90	94	101	99	95	96	101	0	1	1	6	2	3	6	4	5	4	4	6	12	13	11	13	14	11	18	16	19	15	18	20	20	19	21	23	18	26	23	21	28	18	30	23	29	35	29	31	33	22	38	29	0	38	31	47	45	38	54	40	54	35	54	35	47	50	47	56	50	66	53	54	60	39	57	62	65	59	54	67	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	4	1	2	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	2	2	2	2	2	1	3	1	3	1	1	2	1	1	2	1	2	1	2	1	2	2	1	1	2	1	1	1	2	1	2	1	1	2	2	2	1
51000	-582.812671605042397	-589.668159556001797	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.479402631663306	2	9	14	25	16	26	24	31	34	28	40	32	40	33	45	50	46	53	56	55	61	59	60	61	66	64	64	60	65	61	66	72	69	73	71	72	76	76	74	71	80	82	82	81	77	77	78	83	80	79	86	75	85	86	89	81	90	87	84	91	89	93	96	89	92	96	96	99	103	99	95	102	0	1	2	2	2	2	3	4	4	4	8	3	12	3	8	15	13	16	15	18	19	18	20	16	28	30	21	15	28	19	16	30	23	20	30	28	25	35	29	31	31	25	32	39	0	35	22	41	45	38	46	20	50	38	56	30	47	50	47	38	50	40	60	54	54	57	62	57	65	28	58	68	1	1	1	2	1	2	2	1	1	1	2	3	2	4	3	2	1	1	2	1	1	1	1	2	1	1	1	3	2	1	1	2	2	2	2	2	2	1	2	1	2	3	1	1	1	1	5	1	1	1	2	3	2	2	2	3	1	2	1	2	2	4	1	1	1	2	1	2	2	5	1	1
51500	-560.488680750446406	-567.344168701405806	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665283554075308	6	16	11	22	22	25	24	29	33	25	34	35	36	39	50	44	49	54	45	57	55	60	60	58	62	62	60	65	68	66	70	68	68	76	74	74	75	77	74	76	75	85	79	82	75	81	72	84	78	85	85	81	85	85	88	88	86	93	90	92	89	91	97	91	89	96	97	102	94	96	96	96	0	3	1	2	2	4	5	6	5	4	5	6	8	13	14	14	13	16	13	18	19	15	14	16	22	15	21	22	18	26	23	21	28	24	32	31	29	35	22	20	33	44	35	39	0	38	28	52	45	35	46	31	35	30	35	38	40	38	40	38	38	57	60	53	50	57	62	62	65	59	51	57	1	1	1	1	2	1	1	1	2	1	2	2	1	1	3	1	1	2	1	1	2	2	3	2	1	2	2	1	1	1	1	3	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	2	4	2	2	1	2	3	2	1	1	1	2	1	2	1	2	2	2	1	2
52000	-557.701561871661738	-564.557049822621138	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684455427622367	3	10	15	26	22	24	26	32	32	29	39	33	39	40	47	50	46	51	53	52	60	61	57	62	64	62	66	65	66	64	70	68	72	73	75	75	78	76	71	77	75	89	80	81	75	85	77	76	79	81	80	83	84	83	88	89	92	93	89	93	90	88	91	85	88	95	91	104	101	95	100	101	0	1	1	6	2	3	3	4	5	5	12	4	12	13	11	12	13	6	18	12	18	14	16	11	18	21	21	23	22	21	23	26	28	24	32	22	29	35	18	23	33	39	38	39	0	51	33	36	45	35	35	48	51	35	50	35	47	56	40	38	51	47	53	50	35	67	62	67	65	57	54	67	1	1	2	1	3	1	1	1	2	1	1	1	1	1	1	2	1	4	1	3	2	3	2	3	3	1	1	1	1	1	3	1	1	1	1	3	2	1	3	3	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	2	3	2	2	2	1	2	1	1	2	1	1	2	2	1	2	2
52500	-554.450846642350371	-561.306334593309771	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526770001730339	4	7	16	21	24	28	19	33	35	25	39	33	40	42	44	44	52	50	53	57	58	58	55	58	64	64	62	63	67	66	66	69	72	75	74	74	72	79	71	77	77	86	81	83	79	84	81	86	82	82	81	86	84	87	90	81	93	88	88	89	85	82	96	94	88	94	87	100	94	94	99	96	0	1	2	1	1	5	3	6	6	4	12	6	8	4	3	13	14	16	14	16	19	18	17	17	22	21	21	23	20	21	28	26	31	24	26	31	29	35	25	31	36	25	35	39	0	51	31	47	45	35	35	40	38	35	46	30	31	35	40	46	51	40	53	58	38	62	62	47	56	59	58	67	1	1	3	3	3	1	1	1	1	1	1	1	1	3	5	1	2	1	2	2	1	2	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	3	1	2	1	1	2	1	1	2	2	1	1	2	1	3	4	2	2	2	1	1	2	2	1	2	2	2	1	1	1	2
53000	-590.949814511199634	-597.805302462159034	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533272561757372	3	7	14	18	22	22	23	29	35	29	40	33	35	38	47	45	51	52	51	49	59	57	57	59	65	66	67	60	69	61	68	74	68	73	72	74	69	77	72	74	78	88	83	83	76	84	80	79	82	82	85	86	87	86	90	76	87	87	88	88	91	91	99	97	82	97	94	102	101	95	95	98	0	1	2	3	4	4	4	4	12	4	12	6	12	12	13	13	12	15	16	13	19	18	18	17	14	21	28	12	28	21	18	26	28	24	30	33	25	35	25	31	25	39	38	28	0	50	40	28	45	38	46	48	30	35	38	21	47	50	47	38	51	47	53	38	38	62	57	66	54	59	46	57	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	2	1	1	2	3	4	1	2	4	2	1	3	1	1	2	2	1	1	1	2	1	2	3	1	4	1	1	1	3	1	1	1	2	3	2	2	5	1	2	2	2	1	3	2	4	1	1	1	1	2	2	2	1
53500	-569.084875535172159	-575.940363486131560	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580712898881978	2	16	7	21	23	25	26	31	34	29	34	34	36	39	48	47	52	53	55	49	55	57	59	60	62	63	66	64	67	66	66	71	74	78	70	76	78	78	73	75	80	88	81	83	77	87	81	84	80	82	78	88	74	83	90	85	89	93	89	88	88	94	93	88	91	96	90	105	100	95	93	97	0	1	1	2	3	4	4	4	5	4	6	6	8	13	6	13	16	20	15	12	14	20	18	18	18	21	19	23	23	26	28	27	23	25	30	31	29	35	29	31	40	44	35	39	0	51	31	33	45	27	35	40	30	38	35	35	36	60	48	38	50	57	61	50	54	57	57	57	58	59	50	67	1	1	1	1	3	1	1	2	3	1	2	2	1	1	3	2	1	1	1	2	2	2	2	1	2	1	2	1	1	1	1	1	3	3	1	1	2	1	1	2	1	1	2	1	1	2	2	2	1	2	1	2	2	2	2	2	3	1	1	2	1	1	1	1	1	1	1	2	2	1	3	1
54000	-559.593576074636758	-566.449064025596158	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671173303822242	3	14	10	19	25	22	24	34	36	30	42	33	37	41	49	45	42	49	56	56	56	61	57	60	61	62	66	67	64	65	65	74	73	71	74	68	74	78	72	72	75	87	79	84	73	76	78	75	75	71	80	86	86	82	92	85	91	95	88	90	93	92	96	90	94	87	96	101	102	99	99	102	0	3	1	2	4	2	4	6	5	4	13	6	12	13	6	14	14	6	18	17	15	23	18	23	20	21	26	23	22	26	20	26	31	24	50	31	29	35	29	31	34	39	50	37	0	50	40	40	45	30	46	48	38	38	51	50	40	56	47	35	56	52	60	56	60	36	62	47	58	59	60	67	1	1	1	2	1	2	1	2	2	2	1	2	1	1	5	1	1	4	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	2	3	2	1	4	1	2	1	1	1	3	1	3	2	2	1	1
54500	-544.047412636945865	-550.902900587905265	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679917377565112	3	13	16	21	23	25	26	34	30	28	41	34	40	44	46	47	45	47	54	41	58	60	58	57	66	65	67	62	65	68	66	70	73	78	75	69	79	78	75	73	78	88	82	83	72	79	80	82	75	72	84	88	84	85	89	80	87	82	88	91	89	89	91	96	93	92	91	93	98	92	94	97	0	1	2	3	3	4	4	4	5	4	12	4	8	13	14	20	8	20	20	12	19	18	18	18	28	21	21	16	28	26	22	26	31	24	50	28	29	50	29	23	40	39	50	39	0	35	31	40	45	30	46	48	50	38	56	30	40	38	31	58	38	47	54	60	53	57	62	57	65	57	58	68	1	3	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	3	1	1	1	1	2	3	1	1	2	1	2	2	1	2	2	2	1	1	2	1	1	1	1	1	1	2	2	3	2	1	3	2	1	1	2	1	1	1	1	1	2	1	1	1
55000	-613.228215046763239	-620.083702997722639	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550862315932937	4	16	12	21	15	24	24	31	30	30	40	35	37	35	45	44	50	50	53	56	51	56	60	56	61	65	58	66	67	66	65	72	71	76	67	73	74	78	74	74	77	89	77	81	77	80	79	81	79	75	79	85	86	87	91	87	83	93	90	79	89	93	87	94	94	92	84	105	101	95	98	101	0	3	1	2	3	4	3	2	5	6	6	4	8	6	13	14	15	16	13	16	13	16	27	15	18	27	21	23	18	21	23	30	31	20	21	29	22	26	25	31	33	39	30	39	0	38	31	47	45	26	35	48	19	46	51	60	31	51	47	50	60	57	38	51	56	40	57	62	54	40	43	47	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	2	1	2	2	3	2	2	1	3	1	1	2	1	4	2	1	2	1	2	4	1	3	1	2	2	1	2	2	2	1	1	2	1	1	2	2	1	5	2	2	2	2	2	2	1	2	2	1	2	1	2	1	3	1	3	2	4
55500	-608.733632936564618	-615.589120887524018	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.511183722303429	3	13	8	20	24	27	26	29	34	30	31	30	41	43	37	49	51	51	44	54	56	61	57	60	64	64	66	64	61	66	64	69	66	76	72	74	77	76	71	70	78	80	79	82	74	83	72	76	81	83	79	88	80	82	88	84	86	92	86	90	87	89	97	92	91	96	97	106	97	96	98	102	0	3	1	3	3	3	4	6	5	5	4	6	5	11	12	8	14	19	4	8	19	23	13	14	4	20	26	22	16	20	22	26	22	22	21	31	25	30	20	31	47	39	38	39	0	35	28	47	45	38	35	48	25	35	46	38	40	54	47	50	38	57	56	60	50	57	47	67	65	47	60	57	1	1	1	3	2	2	2	1	1	1	1	1	2	2	2	2	2	2	4	5	3	1	2	3	7	1	1	1	2	2	1	1	1	3	3	1	2	1	3	1	1	2	1	2	1	2	2	1	1	2	1	2	2	1	1	1	3	2	3	2	2	1	2	1	2	3	4	2	1	5	1	4
56000	-577.996009524108558	-584.851497475067958	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588341262536614	4	13	16	20	24	28	24	25	32	24	34	34	37	40	50	50	50	48	53	57	61	59	59	61	60	65	67	65	65	63	67	69	71	78	75	74	72	71	74	67	68	86	82	80	79	83	78	80	82	85	77	85	86	85	88	88	82	89	93	84	89	86	96	95	92	89	95	107	98	99	98	101	0	1	2	2	2	8	2	2	5	2	6	8	12	13	14	14	13	11	18	18	18	20	16	16	16	21	21	23	25	15	22	26	40	31	38	31	29	30	25	23	23	39	35	39	0	51	40	33	45	43	38	47	38	35	46	51	48	26	62	38	50	22	56	50	58	57	66	70	65	31	50	67	1	2	1	2	2	1	1	1	3	2	1	2	1	1	2	2	2	2	1	1	3	1	1	2	2	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	2	3	1	1	1	1	2	1	1	3	1	3	2	2	1	5	2	2	1	2	1	2	1	3	2	2
56500	-580.168300248730588	-587.023788199689989	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623197811502524	2	15	10	20	20	29	24	34	30	29	36	25	38	39	42	48	51	50	55	50	61	62	60	60	62	58	66	62	66	64	68	63	67	75	75	74	78	73	72	76	79	89	79	75	74	84	80	80	81	84	78	84	80	85	83	84	90	89	86	86	90	91	93	93	92	96	89	108	101	98	96	96	0	3	1	2	2	2	4	12	5	5	12	4	11	12	13	15	14	16	18	13	26	14	18	16	18	20	21	20	25	26	22	26	12	33	38	23	29	30	25	31	33	44	35	39	0	51	31	28	45	38	35	48	35	35	51	35	40	38	33	38	46	31	50	56	58	67	47	70	54	36	54	36	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	3	2	2	2	1	1	2	1	1	1	1	7	2	1	3	2	1	2	2	2	3	1	1	1	2	2	2	1	2	1	1	1	2	1	2	3	2	5	2	1	3	1	1	1	1	2	2	2	4	2	3
57000	-558.912097861080724	-565.767585812040124	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652374362757995	1	14	18	22	24	27	23	28	32	26	36	27	38	40	46	46	50	52	48	53	55	60	59	57	66	63	65	64	66	69	66	72	70	70	74	69	74	79	73	69	75	89	80	82	76	78	80	77	81	82	83	87	82	83	91	84	86	91	93	91	90	94	97	88	88	93	90	104	98	98	96	98	0	1	1	2	2	4	3	4	5	3	8	3	8	4	13	13	14	19	5	14	19	15	20	18	20	21	21	23	20	27	22	27	20	24	30	28	25	35	25	15	33	39	35	20	0	35	31	28	45	38	46	31	35	30	38	21	47	50	47	50	35	47	60	54	54	67	57	62	65	62	55	57	1	2	2	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	3	3	1	3	1	1	2	2	2	2	3	1	1	1	3	2	1	1	1	1	1	3	1	2	1	4	1	1	2	1	1	1	1	4	1	3	2	5	1	2	2	2	2	2	1	1	1	1	1	1	2	1	1	2
57500	-580.221079980480113	-587.076567931439513	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688090132275721	2	15	9	21	19	28	24	34	33	25	37	34	40	37	48	49	49	52	56	50	60	60	53	60	63	65	63	65	67	67	69	71	68	73	73	70	78	77	77	72	77	85	81	79	75	78	64	82	80	83	84	85	81	71	92	84	91	88	83	89	89	95	93	95	94	94	89	98	98	95	98	104	0	3	1	2	3	4	2	4	5	4	8	6	14	6	8	14	8	20	16	8	19	18	20	16	15	21	21	19	16	26	47	26	29	24	54	47	40	35	25	16	47	37	38	39	0	35	24	28	45	38	46	48	35	30	58	54	48	38	33	50	51	31	30	60	43	67	36	57	63	59	50	62	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	2	2	1	2	2	1	1	1	2	2	1	1	2	4	1	2	1	1	1	1	2	1	1	2	4	1	1	1	1	1	1	1	3	2	1	1	1	2	1	1	2	2	2	1	2	1	2	3	1	1	1	4	1	2	2	3	2
58000	-564.910592873634300	-571.766080824593701	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556619610529526	-1	9	16	21	19	27	25	28	37	30	39	33	41	33	47	42	52	45	56	54	59	56	61	61	65	63	64	67	63	68	68	70	73	75	75	74	78	72	74	75	69	86	80	81	77	81	79	79	82	80	85	88	79	78	87	88	91	92	88	90	88	89	97	95	92	94	97	104	97	99	97	99	0	1	2	3	3	7	3	7	5	8	8	6	12	4	13	6	15	12	16	16	20	13	20	19	19	21	21	23	16	26	20	26	41	24	38	31	25	30	25	23	22	39	35	37	0	54	33	31	45	26	46	31	26	30	51	46	59	30	40	35	50	47	56	58	50	57	66	67	50	29	58	67	1	2	1	2	1	1	2	1	4	1	1	2	1	2	1	3	1	2	3	2	1	1	1	1	1	1	1	1	4	1	3	1	1	2	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	2	1	3	3	2	1	1	1	5	3	2	1	1	2	1	2	1	1	1	2	8	1	1
58500	-615.506645394437214	-622.362133345396614	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.457548619982956	0	12	15	23	25	17	24	26	34	29	41	26	34	33	44	48	49	51	58	52	61	62	58	51	65	66	62	57	66	68	65	69	70	72	75	74	74	71	71	76	72	89	84	77	71	75	77	80	79	82	83	84	83	86	88	85	91	94	80	91	83	93	91	96	91	89	95	99	98	96	92	103	0	1	2	6	2	2	6	4	5	6	12	4	8	6	14	8	13	8	18	14	18	28	14	11	23	21	16	16	18	26	22	27	22	24	38	18	39	30	22	31	31	39	46	37	0	38	31	47	45	35	46	33	38	38	46	35	40	32	23	50	35	40	54	58	56	31	66	47	65	62	50	52	1	2	1	1	2	1	2	1	1	3	1	1	1	2	2	3	2	5	1	4	1	2	5	2	1	1	2	2	2	1	1	2	2	4	2	2	1	1	2	2	2	2	1	1	1	1	2	1	2	1	2	3	1	2	2	2	3	4	4	2	1	4	1	1	2	3	1	5	1	1	2	3
59000	-600.440018298580412	-607.295506249539812	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614049025488096	6	10	13	18	20	28	25	34	30	28	36	34	43	35	43	47	47	50	55	56	59	57	56	57	55	60	63	63	65	65	69	71	72	77	71	75	80	79	76	70	68	89	76	78	76	82	77	77	79	80	77	82	85	82	91	86	93	89	91	80	91	90	93	91	85	99	91	99	99	94	100	102	0	1	2	3	3	4	4	6	2	5	4	3	14	9	6	13	15	16	16	16	19	18	16	18	16	21	21	18	25	26	20	30	31	22	30	31	29	30	28	28	22	39	30	29	0	51	36	31	45	35	32	29	38	35	54	30	31	60	40	35	58	40	53	58	50	67	40	62	54	20	58	67	1	1	1	1	2	1	1	1	3	1	2	3	2	1	3	1	1	1	1	2	1	1	2	1	2	1	1	2	2	2	2	1	1	2	1	1	2	3	3	2	2	2	2	2	1	1	1	3	1	1	1	2	1	2	1	3	4	2	3	1	1	3	2	1	1	1	2	2	3	5	3	2
59500	-577.544189024668526	-584.399676975627926	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631452553604117	2	14	9	15	17	23	22	31	29	25	40	36	38	43	44	47	54	53	51	56	61	57	59	62	57	58	61	67	65	67	67	73	68	78	72	70	77	78	69	72	77	86	82	83	75	85	80	80	78	82	82	88	85	87	87	80	88	85	92	89	85	83	99	91	93	93	94	103	99	95	99	97	0	3	1	3	2	2	4	6	3	6	8	4	9	13	13	13	16	15	16	18	16	13	20	23	18	19	19	20	22	26	23	26	28	40	26	33	15	35	29	22	40	44	38	39	0	50	23	40	45	38	30	28	51	50	51	38	31	56	57	50	56	31	53	58	35	52	62	72	65	40	60	57	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	2	1	1	1	1	3	3	1	1	1	2	2	2	1	2	2	3	1	1	2	1	5	1	2	3	1	1	1	3	1	1	2	1	1	1	2	3	1	1	1	1	3	1	1	2	1	1	2	2	2	1	2	1	1	2	2	2
60000	-577.671843647678884	-584.527331598638284	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650519474876713	3	16	18	24	23	21	24	30	37	27	41	33	40	35	48	48	47	53	51	55	56	62	53	58	63	62	65	65	67	65	66	73	69	78	68	70	73	78	77	76	78	85	82	73	78	85	80	79	80	82	79	83	86	84	87	85	88	89	86	84	90	92	91	93	95	93	95	105	98	100	96	102	0	1	1	6	3	3	3	6	4	6	12	10	14	4	13	13	13	16	16	18	19	20	16	15	20	18	26	23	25	26	23	30	28	18	30	31	29	30	31	31	23	39	38	20	0	51	40	31	45	35	38	48	38	35	50	51	47	55	41	38	54	47	53	61	60	57	57	72	65	62	50	62	1	3	3	1	1	1	1	2	4	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	4	1	1	3	3	4	2	4	2	1	3	1	1	1	2	1	3	1	1	1	2	1	1	2	1	1	1	2	3	1	1	2	1	1	1	1	2	2	2
60500	-557.221179386182598	-564.076667337141998	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633686157210939	2	9	12	25	21	21	25	29	30	25	35	34	43	37	50	49	49	53	55	55	60	58	59	60	60	63	63	67	69	66	64	70	69	74	72	76	70	78	72	72	79	84	82	79	76	85	78	85	82	84	81	89	86	82	87	82	90	87	91	89	86	87	97	94	93	96	95	93	97	92	99	100	0	1	2	6	3	2	6	4	5	6	8	2	14	8	13	13	8	14	16	16	18	16	20	18	17	19	19	23	18	26	15	26	23	24	30	33	25	21	28	28	33	39	35	29	0	51	40	40	45	35	35	48	56	35	38	35	62	35	44	35	50	47	53	38	60	47	62	57	65	33	58	67	1	1	1	1	2	2	1	1	2	1	2	4	2	1	1	1	3	3	2	2	1	2	1	2	2	1	1	2	2	1	2	1	2	2	1	1	2	3	1	1	1	2	1	3	1	1	1	2	1	2	1	1	1	2	2	2	1	2	2	2	1	1	2	2	1	2	1	1	1	3	1	1
