step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71
49000	-368.888184548887125	-377.939027929338465	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976921734038827	4	27	11	16	24	21	15	17	26	23	23	35	27	26	31	36	26	33	26	30	25	20	24	32	42	28	26	33	32	32	29	33	40	33	30	35	34	33	31	27	44	36	29	35	38	32	31	41	42	45	33	42	41	44	43	42	41	43	36	42	45	38	45	50	47	46	40	58	52	58	55	0	10	1	3	6	7	3	1	5	3	8	19	3	10	10	29	22	43	6	21	8	1	8	14	26	11	6	2	10	21	22	17	59	31	8	5	14	43	9	10	62	21	27	6	13	5	11	38	36	16	13	39	42	45	15	16	10	26	15	24	32	26	38	33	33	28	35	57	48	58	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49500	-365.603090102890974	-374.653933483342314	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993976577193138	-1	24	4	14	12	16	20	21	26	22	22	34	24	19	28	34	25	28	26	25	31	29	30	36	46	34	25	38	33	30	17	30	32	35	28	27	34	33	22	26	41	31	37	37	35	35	34	42	39	45	39	33	44	31	46	43	39	46	39	43	39	34	45	46	48	53	50	54	46	55	63	0	14	1	5	3	3	5	31	5	31	6	40	3	5	14	22	31	11	31	14	27	7	35	23	28	32	4	21	15	14	5	9	19	22	31	6	36	10	4	11	46	17	18	29	30	15	20	62	52	43	22	15	43	10	53	24	21	30	34	29	52	11	46	30	48	67	28	50	52	61	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50000	-363.294571139821528	-372.345414520272868	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978439197541611	1	21	10	18	24	27	17	23	29	21	26	30	26	14	27	35	28	28	24	27	34	24	18	35	35	35	29	34	30	27	18	35	34	35	33	33	30	30	33	23	42	35	37	22	37	29	29	40	42	45	35	32	36	41	45	46	40	33	32	42	30	40	51	46	46	55	50	52	52	59	65	0	31	1	14	14	19	14	4	5	23	23	44	2	1	8	61	19	5	23	22	30	4	14	8	61	12	10	40	13	44	14	29	2	46	15	19	5	19	6	10	18	17	5	14	61	11	2	33	38	25	11	19	44	26	34	26	25	18	15	43	30	34	54	45	59	48	54	55	55	66	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50500	-362.230576109029926	-371.281419489481266	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986903833950917	7	22	11	16	20	22	21	21	27	16	26	36	26	19	28	39	28	24	25	24	32	22	26	33	40	31	28	30	34	26	26	37	38	27	32	35	35	33	29	26	45	37	31	34	37	35	35	41	29	47	36	42	38	32	46	43	41	40	44	45	35	45	49	50	36	52	49	54	47	56	53	0	4	1	3	4	10	4	10	22	1	10	39	18	10	8	21	14	2	6	8	39	14	5	1	65	2	8	23	9	8	6	9	39	8	40	49	34	49	19	8	26	31	11	39	39	35	6	15	22	51	7	45	34	17	42	47	47	28	47	52	49	45	56	58	27	69	16	50	48	62	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51000	-355.674226279339848	-364.725069659791188	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995813876074096	6	27	10	13	19	25	15	22	21	18	30	36	20	22	26	38	26	31	16	28	34	26	27	35	40	33	28	29	28	30	23	31	39	35	37	32	36	32	32	28	39	31	34	31	30	32	34	32	43	46	34	35	45	43	41	46	41	47	41	38	45	40	48	51	39	54	50	48	51	55	59	0	13	1	3	7	9	3	7	3	4	13	48	19	19	9	12	31	6	3	13	6	8	7	29	12	22	10	17	15	17	7	20	36	39	40	19	30	23	29	31	2	14	48	22	14	29	39	31	33	36	2	14	12	51	43	24	21	54	26	38	41	30	60	49	39	63	58	11	54	53	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51500	-369.376711927769293	-378.427555308220633	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992232201169872	6	23	9	14	18	23	21	23	30	19	24	32	27	23	24	32	28	21	18	33	23	30	28	32	34	31	27	33	31	26	29	28	35	38	28	28	36	34	35	32	45	34	30	32	38	34	32	41	38	45	40	35	37	41	39	46	38	42	43	36	37	35	44	52	49	54	49	45	52	48	62	0	3	1	3	3	3	5	4	8	4	10	32	10	4	10	21	14	3	1	17	19	21	14	8	43	17	2	27	8	14	30	10	17	14	1	6	29	11	44	15	45	11	8	11	23	27	36	28	52	59	62	40	12	43	52	43	18	24	39	32	22	32	25	63	59	56	60	34	55	54	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52000	-378.351159633290933	-387.402003013742274	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970412241338006	8	18	9	20	24	26	13	24	27	20	17	28	24	25	24	37	17	25	15	28	33	18	29	39	40	36	27	29	31	30	23	36	40	34	34	34	38	33	30	28	43	32	32	39	33	27	26	36	40	39	36	31	43	44	46	47	39	48	39	37	40	43	45	47	46	47	40	55	51	52	61	0	1	1	11	22	2	1	10	31	11	19	10	4	17	22	28	3	4	1	10	47	3	5	51	10	42	17	8	15	4	19	27	21	40	13	47	29	29	9	6	38	46	5	12	5	22	4	31	48	51	38	15	30	36	24	43	45	61	9	5	46	59	34	54	61	25	42	58	65	41	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52500	-353.629822790439960	-362.680666170891300	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988775907555719	5	19	11	16	19	24	16	27	23	22	30	34	25	22	23	34	26	27	22	24	35	19	28	34	43	38	25	33	31	29	26	34	39	37	30	26	32	35	27	31	47	34	35	37	30	31	37	42	40	44	35	32	47	42	42	45	42	49	32	38	41	43	50	46	42	52	50	50	51	57	62	0	7	1	1	7	3	3	14	5	5	6	5	22	4	4	31	22	19	2	22	29	7	15	45	21	43	2	35	22	13	22	30	38	15	15	7	2	45	9	8	47	15	52	39	2	31	8	24	35	60	9	27	24	42	12	44	28	44	17	40	12	12	53	61	44	62	56	54	54	58	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53000	-357.049778884082343	-366.100622264533683	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996813313502007	0	25	8	13	15	25	22	25	30	18	31	26	26	17	30	38	23	30	27	30	36	26	26	20	40	21	27	38	33	31	23	35	33	30	31	26	36	36	28	26	46	34	28	37	36	33	37	38	41	37	35	44	43	44	40	45	39	36	39	43	38	39	49	36	49	50	52	54	46	56	65	0	24	1	3	3	5	5	14	40	3	36	26	5	4	6	30	4	14	26	19	18	26	26	4	42	5	14	15	15	13	14	31	6	19	40	24	31	20	26	31	50	18	7	35	12	39	29	19	51	18	23	28	50	50	38	47	29	18	38	18	64	29	57	9	53	60	50	41	48	54	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53500	-366.622546715874819	-375.673390096326159	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987679997653136	6	23	10	17	21	28	22	19	27	23	30	32	23	24	27	30	32	31	19	32	28	26	15	24	37	30	27	27	31	28	23	32	29	37	35	32	37	35	32	32	46	34	37	37	38	26	31	40	34	42	38	43	45	42	48	43	43	49	35	43	36	40	48	47	44	52	51	55	47	65	63	0	4	1	23	4	19	8	1	13	8	5	14	19	4	8	7	19	2	23	27	24	8	1	4	22	5	4	24	7	7	8	7	24	47	27	24	27	30	24	7	37	33	10	18	47	4	4	35	7	61	32	30	45	35	17	49	20	54	27	32	26	12	57	50	43	41	38	25	51	69	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54000	-375.182781900594193	-384.233625281045533	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994169018496709	8	23	11	14	15	24	19	21	28	17	30	36	29	19	24	35	26	28	26	32	28	20	25	27	43	38	22	33	26	26	32	38	39	34	30	35	33	37	31	33	35	37	30	28	31	33	25	36	38	49	35	32	47	45	45	38	40	42	40	45	40	34	49	53	49	40	54	59	52	56	62	0	3	1	3	3	4	4	7	7	1	7	19	27	3	7	35	5	8	7	44	3	3	3	15	62	27	5	19	2	7	47	13	28	24	24	18	23	13	5	43	18	6	10	2	47	23	10	23	31	28	18	2	38	66	61	24	46	36	62	36	13	2	49	65	49	12	53	60	50	49	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54500	-359.406015052346845	-368.456858432798185	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987031043167674	-4	25	9	16	22	22	22	24	23	18	27	34	23	24	26	37	28	32	22	30	30	28	25	38	35	34	23	37	27	31	27	29	39	34	32	29	36	35	31	33	44	31	32	32	35	30	38	37	41	46	34	32	43	44	44	48	37	46	41	35	44	40	45	50	49	58	52	53	45	61	64	0	7	1	3	4	4	10	19	3	3	13	23	10	4	6	32	5	27	4	6	6	4	5	43	11	9	4	34	14	10	7	23	19	46	13	5	15	36	17	9	42	13	27	11	14	7	39	60	17	43	43	32	49	47	28	33	46	60	34	42	33	44	26	51	16	61	58	69	38	65	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55000	-370.577724094327834	-379.628567474779175	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995452104326005	6	24	9	20	23	20	14	24	24	16	31	36	21	22	14	37	26	21	18	28	36	31	30	31	37	32	26	36	30	27	30	32	41	33	28	34	37	35	28	29	43	36	32	37	34	30	30	36	31	46	33	41	35	44	39	44	45	45	42	46	38	36	46	50	44	50	49	54	47	61	51	0	6	1	3	19	7	3	19	6	1	9	47	15	19	1	35	18	15	1	13	35	2	19	27	30	6	13	27	9	18	10	2	21	4	8	13	22	40	4	18	62	13	2	20	9	2	27	20	30	21	8	51	47	17	16	22	45	62	37	62	47	49	62	60	53	62	25	51	58	66	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55500	-357.809327433821522	-366.860170814272863	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996272550253827	8	19	12	19	19	24	15	24	26	18	28	29	26	24	25	40	25	24	25	26	37	28	25	33	40	38	28	34	31	28	31	30	29	32	31	30	36	31	33	33	41	31	29	31	35	34	38	37	36	42	35	43	39	44	43	31	38	43	40	33	39	45	50	50	43	50	54	57	48	62	56	0	7	1	3	7	7	3	2	14	1	20	8	10	10	3	24	2	10	3	2	42	19	10	33	49	60	18	36	14	10	20	14	17	13	33	17	22	2	18	30	60	27	19	8	8	29	29	34	13	26	42	37	29	41	61	14	49	37	56	33	38	51	47	58	47	58	66	59	65	65	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56000	-378.299144370839485	-387.349987751290826	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985710168291084	7	26	11	18	14	22	21	17	24	22	29	35	17	25	19	37	25	24	25	16	32	28	27	32	39	31	30	30	28	33	18	37	39	23	35	29	32	24	20	30	42	30	39	38	39	35	32	39	43	44	33	46	36	38	45	42	34	49	42	38	44	42	48	45	41	44	50	54	43	58	65	0	13	1	5	1	20	13	5	8	5	9	26	1	5	3	24	39	5	4	3	10	18	7	18	30	38	29	9	2	5	20	34	28	8	11	10	18	15	3	18	57	38	19	57	37	21	39	29	45	60	7	61	47	24	44	57	22	61	35	37	45	30	41	21	51	26	32	52	24	50	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56500	-363.270126820996666	-372.320970201448006	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975005412876348	5	25	10	17	15	20	20	25	22	20	24	33	26	24	29	37	29	29	20	23	36	30	29	32	45	39	28	34	24	31	25	27	31	33	32	32	36	35	33	33	40	38	22	34	35	32	35	34	37	44	26	34	40	39	45	42	32	39	43	45	28	37	30	47	46	55	49	55	51	61	64	0	19	1	3	3	4	5	7	4	4	19	22	7	5	10	44	31	7	5	5	22	7	31	61	37	46	11	14	6	31	10	9	9	14	32	29	12	31	23	17	22	24	5	9	17	7	30	14	31	42	6	10	30	33	54	8	13	52	58	47	11	40	11	56	41	21	40	69	58	66	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57000	-368.218285101359925	-377.269128481811265	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986561223769623	8	16	11	19	16	21	19	26	27	22	28	32	24	20	22	37	27	25	29	24	29	26	24	29	40	34	23	35	31	29	30	35	38	32	33	30	37	33	32	33	40	31	33	16	36	30	34	42	40	42	25	40	38	41	41	43	32	43	39	46	34	39	48	51	41	47	52	51	43	53	53	0	1	1	5	3	2	3	6	44	7	6	21	14	5	2	21	10	27	15	5	27	27	7	4	39	51	44	51	17	1	20	9	11	20	19	4	43	30	20	18	26	13	10	3	57	22	46	38	12	37	10	16	19	39	34	26	10	61	29	28	31	17	59	69	16	69	43	69	38	65	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57500	-386.004628515876334	-395.055471896327674	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994562068684914	3	26	9	13	14	27	20	8	27	16	27	32	21	18	23	37	28	28	20	23	35	21	24	32	40	34	31	32	30	30	27	27	29	34	28	29	37	33	31	32	44	39	35	33	30	34	31	42	37	46	30	45	38	33	46	43	33	38	40	43	46	39	41	49	42	42	55	53	40	61	66	0	7	1	8	8	5	4	1	22	1	10	17	7	5	5	12	10	8	5	10	30	4	7	36	62	28	22	20	22	32	5	22	3	10	23	15	12	17	7	31	16	30	39	27	19	33	35	21	24	63	20	59	17	32	58	54	9	12	34	21	37	47	51	61	37	44	66	64	18	63	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58000	-391.830658315502319	-400.881501695953659	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978776118888566	5	26	10	20	21	18	11	23	24	12	32	32	25	15	30	33	21	31	9	33	30	25	19	24	41	28	23	36	26	23	13	35	40	32	35	30	31	31	28	29	45	38	35	35	32	29	30	41	40	40	31	39	41	42	47	38	38	41	41	44	39	42	38	41	35	51	52	55	45	50	59	0	6	1	31	7	10	1	4	23	1	24	36	27	1	30	39	19	22	1	2	29	19	19	14	32	8	6	39	14	6	3	13	20	29	20	14	4	29	27	27	49	51	51	30	17	5	29	28	46	43	22	10	35	61	41	51	51	32	22	21	5	43	36	26	29	50	69	49	59	41	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58500	-364.568323039833615	-373.619166420284955	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.968942553920947	5	14	9	17	20	27	23	18	22	19	31	34	28	22	23	34	27	25	19	28	33	24	27	37	39	36	27	35	31	26	26	30	38	35	32	32	34	33	29	32	43	33	35	38	31	21	36	38	33	39	37	42	37	42	46	44	32	44	38	42	37	42	49	50	45	54	50	48	52	62	64	0	1	1	1	2	9	3	3	8	1	30	20	9	2	8	17	9	19	4	14	14	4	22	30	12	29	46	29	31	19	9	20	47	20	39	13	7	9	5	18	6	20	10	32	9	4	36	32	23	21	32	26	57	45	35	57	18	33	11	53	35	48	33	34	62	55	38	65	55	66	12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59000	-364.075702699576823	-373.126546080028163	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990449732909470	2	16	10	20	16	27	22	19	24	22	29	33	26	15	24	39	29	26	21	21	24	29	30	32	45	30	28	37	34	27	29	36	41	31	32	36	31	28	32	26	44	36	33	36	36	29	34	33	36	45	37	40	41	45	42	37	44	42	44	38	45	31	40	38	50	53	49	56	46	61	66	0	3	1	14	3	10	8	5	19	8	4	46	7	3	5	24	2	19	5	3	19	15	4	8	45	4	21	47	9	10	18	26	22	21	19	26	21	9	4	20	12	48	30	20	11	19	9	13	34	44	26	27	29	49	12	11	49	24	36	35	56	4	12	6	52	25	55	65	33	65	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59500	-369.649648340741351	-378.700491721192691	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995756469387257	9	21	10	16	25	23	20	17	22	24	22	27	24	15	16	26	27	25	25	29	32	22	29	36	44	39	25	34	30	21	28	33	42	33	30	31	33	37	32	27	43	36	36	36	33	29	36	30	41	41	35	45	32	38	41	43	42	50	39	42	41	44	50	47	48	51	50	53	47	56	65	0	15	1	3	8	4	8	3	8	4	14	4	1	3	3	8	6	7	30	16	20	14	4	32	26	11	4	16	18	1	10	12	51	10	16	11	16	23	19	4	44	53	5	37	5	22	5	40	35	51	29	5	13	37	19	36	32	64	28	37	37	43	25	59	54	25	49	63	53	68	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60000	-352.335107931963705	-361.385951312415045	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996393158291339	1	22	7	17	21	20	16	24	29	24	26	36	27	13	19	35	29	31	24	21	26	26	22	32	42	34	30	37	30	30	27	36	39	31	33	35	36	34	33	33	37	35	35	36	35	34	37	41	41	45	36	41	43	40	34	42	33	40	36	45	44	32	42	50	39	52	50	57	52	59	62	0	7	1	14	4	14	14	6	15	5	23	29	15	3	14	24	8	20	5	15	19	6	15	8	47	10	21	11	2	19	2	27	57	19	9	9	9	10	10	21	62	17	29	21	29	8	18	32	41	38	29	47	58	46	29	51	10	57	2	54	59	17	57	45	55	64	50	61	46	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60500	-367.099640087840669	-376.150483468292009	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999542814096649	9	21	12	18	17	16	22	24	27	18	26	29	26	24	26	32	30	28	24	26	31	29	22	34	40	35	30	32	25	29	29	36	34	27	33	30	40	34	21	33	40	32	37	36	34	26	35	40	33	50	36	43	47	41	47	38	34	45	35	38	38	42	36	33	42	37	50	57	47	62	64	0	6	1	3	3	3	3	10	10	3	39	7	19	4	39	8	9	5	23	2	15	14	6	29	32	64	20	23	3	7	13	34	34	14	29	11	32	13	1	27	35	2	12	14	20	39	28	43	20	58	17	64	48	32	61	31	46	25	31	38	27	24	18	31	32	17	37	25	25	68	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61000	-370.515097036204111	-379.565940416655451	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970986583662096	0	24	11	16	18	21	23	25	23	18	27	37	21	24	32	32	26	26	16	31	35	28	27	31	35	35	25	35	31	26	26	38	36	34	28	35	28	32	30	31	43	27	31	27	35	34	37	38	33	42	31	39	37	44	44	37	38	43	26	38	40	40	40	48	46	42	50	52	50	59	58	0	6	1	3	3	5	10	7	5	4	13	23	4	4	37	2	9	10	3	22	30	13	10	2	31	8	5	18	22	19	19	13	23	40	2	23	9	35	19	30	38	7	30	10	35	24	39	46	59	53	14	42	43	36	33	16	29	48	14	15	36	26	45	48	32	48	52	53	54	60	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
