step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
44500	-434.598567682700718	-433.221277861382134	-1.377289821318571	0.000050765257883	0.000023056078515	0.454170420412159	0.562890726677339	2	0	1	5	8	9	10	10	10	12	12	13	14	13	13	16	17	18	17	17	20	18	19	17	21	19	19	18	20	20	22	21	20	22	25	24	25	23	24	25	26	25	25	27	27	26	26	25	25	27	27	28	27	26	27	27	29	29	30	31	30	31	32	31	32	32	36	35	36	34	36	36	37	37	38	34	38	38	2	0	2	3	4	4	5	6	5	9	9	9	11	11	7	15	10	15	0	10	18	19	20	15	18	11	0	0	17	22	28	23	28	28	39	34	20	34	31	39	39	10	38	46	36	36	31	32	31	42	41	41	37	48	35	36	55	56	53	53	54	54	53	20	61	59	66	54	66	66	63	76	71	67	70	61	69	74	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	2	3	3	1	2	1	1	1	2	2	3	1	1	1	1	2	1	1	2	1	1	3	1	1	1	1	7	1	1	1	2	3	2	1	2	1	1	2	1	2	1	1	1	2	2	3	2	4	7	1	1	2	3	2	1	3	1	1	1	2	1	2	1
45000	-438.125289759441785	-436.690622676046303	-1.434667083395469	0.000071688963704	0.000025266733148	0.352449412609486	0.641647866456353	2	1	3	5	9	8	9	9	10	13	12	13	15	13	13	16	15	19	17	17	19	19	20	18	21	19	19	19	22	20	22	22	21	22	23	24	22	24	25	26	27	26	24	24	27	23	27	25	25	27	27	27	26	26	27	26	29	30	31	31	31	31	32	32	32	29	36	34	35	34	34	36	36	36	38	37	38	38	2	0	2	3	4	4	4	4	7	9	7	9	11	11	7	15	11	16	0	10	16	19	26	15	14	20	0	0	20	22	28	26	28	28	28	46	23	35	44	44	39	29	35	31	39	31	36	32	35	32	35	39	37	32	39	28	46	57	66	53	54	42	53	61	62	54	66	62	66	63	63	62	69	69	69	65	69	74	1	1	1	1	2	1	2	1	1	2	2	2	2	1	2	2	1	2	1	2	2	1	1	2	3	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	3	1	2	2	1	3	3	1	1	3	3	2	2	1	1	1	3	1	2	2	1	2	1	1	1	3	1	1
45500	-452.455285452616295	-451.036309399132620	-1.418976053483700	0.000075905981742	0.000028239812587	0.372036721468069	0.768721883064808	1	0	3	5	9	8	9	7	11	11	12	14	13	13	13	15	16	17	16	16	19	19	19	17	19	20	20	19	21	19	22	19	21	23	24	24	25	23	23	26	26	25	25	26	28	26	26	24	25	27	28	28	26	26	27	28	29	29	31	29	30	29	33	32	30	32	35	34	36	34	36	34	37	37	39	37	38	39	2	0	2	3	8	4	4	4	7	7	10	13	10	7	7	11	11	16	0	9	15	19	20	14	24	17	0	0	20	19	28	16	28	33	39	33	26	31	31	33	35	29	38	36	55	36	31	32	31	37	41	44	29	48	39	35	47	47	60	53	37	32	66	65	54	62	66	61	66	66	63	64	67	69	67	64	69	74	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	3	2	1	3	1	1	1	1	2	1	2	2	1	2	1	1	3	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	2	2	1	1	1	3	5	1	1	2	2	2	2	2	1	1	1	1	1	1	2	1	1
46000	-430.340600900875927	-428.961003049049566	-1.379597851826343	0.000054978823155	0.000024588647735	0.447238524298618	0.677772083248840	2	0	3	5	8	8	9	9	11	12	12	13	15	13	13	15	18	16	17	17	18	19	20	18	20	18	20	19	20	20	22	22	21	22	23	24	24	24	25	24	25	25	25	27	27	26	27	26	25	28	28	28	27	26	28	29	29	30	30	30	30	32	31	33	31	32	36	32	36	34	37	35	38	36	38	38	38	38	2	0	1	3	2	4	5	2	7	9	9	10	12	9	11	15	12	14	0	9	14	19	26	18	21	10	0	0	17	22	28	29	28	28	31	31	13	31	34	35	35	23	35	35	35	36	36	37	31	37	41	41	26	17	40	44	46	57	53	42	48	61	59	61	37	63	66	48	66	66	67	68	67	66	67	62	69	74	1	1	1	2	3	1	1	3	1	1	1	1	1	1	1	1	2	1	1	3	2	1	2	2	1	3	1	1	1	1	2	1	1	2	1	1	5	1	2	1	1	2	1	2	2	1	2	1	2	1	2	1	5	4	2	1	2	1	2	3	1	2	1	2	3	1	2	2	2	1	1	2	1	1	1	3	1	1
46500	-432.949569418388307	-431.579707394864045	-1.369862023524252	0.000069645317446	0.000033546470653	0.481675895570531	0.616373676979680	1	-2	1	6	7	8	9	9	10	12	12	13	14	14	14	16	14	17	18	17	18	19	19	19	20	19	20	18	22	20	20	20	22	22	23	22	24	24	25	25	26	25	25	24	28	24	26	26	25	27	28	26	27	25	28	28	30	29	30	29	31	30	32	32	32	32	35	35	34	34	36	36	36	37	38	37	39	39	2	0	2	1	4	5	5	5	7	9	9	11	10	10	10	15	12	14	0	17	14	19	17	18	18	20	0	0	26	22	28	17	28	31	31	31	23	31	36	44	35	29	38	35	41	36	39	29	44	54	39	35	42	32	52	47	44	46	42	32	54	48	59	62	61	59	66	64	66	66	59	48	69	71	70	72	66	74	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	3	2	1	2	2	3	1	2	1	2	1	1	1	2	1	1	2	1	1	1	2	1	3	1	1	3	2	2	4	3	2	1	1	1	1	2	2	1	1	2	4	1	1	1	1	4	1
47000	-431.057485427538722	-429.637462501094944	-1.420022926443787	0.000071534926424	0.000026512142052	0.370618149452562	0.643931019658767	2	0	2	5	8	8	9	7	10	13	12	14	15	13	13	16	18	17	17	18	18	19	20	18	21	19	20	19	22	20	22	21	21	22	24	24	25	24	22	26	25	25	25	26	28	26	27	25	26	27	27	27	27	26	29	29	29	28	31	29	29	30	32	32	31	32	36	34	37	35	35	34	37	37	38	38	38	39	2	0	2	2	8	8	4	4	7	9	9	11	10	7	7	14	11	16	0	16	18	19	10	16	21	20	0	0	26	22	28	17	28	28	39	31	29	34	28	35	34	26	39	35	44	36	36	29	39	32	35	41	37	32	35	46	47	46	53	53	48	48	59	61	61	59	66	64	66	66	66	65	66	66	70	68	70	67	1	1	1	2	1	1	3	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	3	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	2	2	1	1	1	2	2	1	2	5	1	1	1	3	2	2	1	1	2	1	2	2	1	2	1	1	2	1	3	2	1	2	2	2	1	2	1	1
47500	-407.175675078168297	-405.723382361913536	-1.452292716254756	0.000067909401458	0.000022670358812	0.333832405014457	0.612422980763451	1	0	2	4	9	8	9	9	11	12	12	13	15	13	14	15	15	18	16	17	20	19	19	19	20	19	19	19	20	20	22	20	22	23	24	25	24	25	25	26	26	25	24	26	28	24	26	24	25	27	28	27	27	26	28	28	30	30	30	30	31	31	33	32	33	32	35	34	36	34	37	36	37	36	39	37	39	38	2	0	2	3	4	4	6	4	7	7	7	9	10	9	10	10	10	12	0	17	18	19	20	14	18	20	0	0	20	22	28	20	28	28	31	46	26	31	35	39	35	29	28	39	34	31	46	32	43	23	41	41	48	48	39	36	47	56	53	53	54	54	66	61	61	59	66	62	66	66	67	68	66	66	71	68	73	73	1	1	1	1	2	3	1	3	2	2	2	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	2	2	2	1	1	2	1	1	1	1	4	3	1	2	1	1	2	1	3	1	1	2	1	1	2	2	1	1	1	3	3	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1
48000	-439.483450483270587	-437.962477555529858	-1.520972927740743	0.000082274932779	0.000023107299022	0.280854669109831	0.618617278247095	1	0	2	5	9	8	9	10	11	13	12	14	14	12	14	16	17	18	17	15	19	18	19	18	21	19	18	19	21	20	22	21	23	23	24	22	24	25	25	25	26	25	24	26	27	24	26	24	26	25	27	27	27	26	29	28	30	29	30	31	29	31	32	32	32	33	35	34	37	35	36	37	37	35	38	37	38	39	2	0	2	3	4	4	4	4	7	11	9	11	11	7	14	15	9	16	0	10	12	19	20	15	21	20	0	0	12	22	28	10	28	36	33	28	29	35	31	35	35	29	34	35	49	36	36	29	31	32	41	41	37	48	49	31	44	44	42	53	48	23	59	61	61	63	66	65	66	66	67	64	67	63	59	68	71	74	1	1	1	2	2	1	2	3	1	1	1	1	1	2	2	1	3	1	1	1	2	1	2	2	1	2	1	1	4	1	2	5	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	2	1	1	3	2	2	2	2	3	2	2	2	6	1	2	1	1	1	1	2	1	1	2	1	2	5	2	1	2
48500	-427.565626221876244	-426.179557556018551	-1.386068665857680	0.000065572502139	0.000028214288116	0.430276216342042	0.685352331904565	1	0	2	5	8	8	9	10	11	10	12	14	13	13	13	15	18	16	18	16	20	20	19	17	19	19	19	18	21	20	21	21	21	22	23	25	25	25	24	25	26	25	23	26	27	25	23	24	26	27	28	26	28	27	28	28	28	29	30	30	28	31	32	31	32	33	35	34	36	35	37	36	37	36	36	37	39	38	2	0	2	3	4	4	6	5	10	7	9	10	9	9	7	15	12	12	0	12	18	19	20	18	18	20	0	0	17	19	28	17	28	28	31	31	17	39	31	35	39	23	34	35	40	47	28	32	39	42	41	39	37	37	35	35	47	55	53	53	54	61	53	61	54	63	66	65	66	66	67	64	67	66	67	68	67	67	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	2	2	2	2	2	3	1	2	3	1	3	1	1	3	1	2	1	1	2	3	1	1	1	1	2	1	2	3	2	1	1	2	1	2	1	1	2	1	2	1	2	1	1	2	2	2	1	1	2	1
49000	-411.294133031354193	-409.751794007319290	-1.542339024034878	0.000080567695241	0.000021616671632	0.268304455871786	0.717596905159120	1	-1	3	4	7	8	8	9	11	12	12	14	15	13	14	16	18	18	17	16	20	19	18	19	20	20	19	19	21	20	22	21	22	22	25	23	24	23	25	24	25	24	25	26	28	25	26	25	25	27	28	27	28	26	29	29	29	28	30	31	30	31	32	32	32	32	35	34	36	34	35	37	38	36	38	37	38	39	2	0	1	1	4	5	5	4	7	7	9	11	11	9	14	10	11	16	0	12	18	19	20	18	18	17	0	0	20	22	28	23	28	28	28	31	17	34	40	38	38	29	38	40	44	36	36	32	40	42	41	41	42	32	40	36	52	46	53	42	48	26	59	61	61	59	66	65	66	66	66	64	74	66	70	68	69	67	1	1	1	1	2	1	1	2	2	3	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	2	1	3	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	2	2	2	1	1	1	3	2	6	1	2	1	1	2	1	2	1	1	3	1	2	2	1	1	2
49500	-437.621819064403610	-435.869994308335151	-1.751824756068462	0.000075663421358	0.000014273728060	0.188647668898704	0.582631469821453	2	-1	0	4	7	9	9	8	8	13	12	14	14	11	13	15	17	17	14	18	19	17	19	19	20	19	19	19	21	20	21	22	21	22	23	24	23	25	26	25	26	26	24	27	28	26	26	26	26	25	27	28	27	26	29	29	28	29	29	30	30	31	32	32	33	32	35	34	37	34	37	36	36	36	38	38	38	38	3	0	2	3	4	5	9	4	5	9	7	11	14	7	11	15	9	10	0	10	18	19	13	14	23	20	0	0	10	22	28	10	28	28	34	34	26	43	35	35	35	29	34	34	39	36	36	32	35	29	41	44	42	29	40	47	39	57	53	53	48	61	59	61	62	59	66	62	66	66	67	64	63	67	70	72	63	74	1	1	1	2	1	1	1	3	1	2	1	1	2	1	1	1	3	1	1	2	1	2	3	4	1	1	1	1	4	2	1	3	1	1	1	1	2	1	2	1	2	2	1	3	1	1	1	2	1	2	1	1	1	2	2	2	1	1	1	2	2	1	2	1	1	1	2	2	2	2	1	1	2	1	1	1	3	1
50000	-440.770273779466663	-439.407734010471472	-1.362539768995205	0.000058977480865	0.000031237029788	0.529643337253604	0.693893177475718	2	1	2	6	8	7	9	8	11	13	12	14	15	13	14	17	18	18	15	18	19	17	20	19	19	19	20	19	21	20	21	21	21	22	23	25	24	25	24	25	26	26	23	27	26	25	26	26	26	27	28	28	28	27	29	27	29	29	30	31	30	31	32	32	32	32	35	34	35	35	36	36	36	36	37	37	38	38	2	0	2	2	4	4	8	4	7	7	7	7	10	9	14	15	12	12	0	12	18	19	26	16	18	20	0	0	26	22	28	23	28	28	34	39	17	43	35	35	39	26	31	40	35	34	46	37	35	23	41	41	23	23	40	47	39	35	53	42	48	54	59	48	53	53	59	62	66	66	67	68	69	67	67	68	69	74	1	1	1	3	2	1	1	1	2	2	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	5	1	2	1	1	1	1	1	3	1	1	3	4	2	1	2	2	1	2	2	2	1	2	2	2	3	3	2	2	1	1	1	1	1	1	1	1
50500	-430.745783088558198	-429.349750416699692	-1.396032671858514	0.000057941496935	0.000023695107255	0.408948827849868	0.633000645881668	2	1	3	5	7	8	8	10	9	12	11	14	14	13	14	16	17	17	17	17	19	20	19	19	20	19	20	20	20	19	22	21	22	22	25	24	25	24	22	25	25	25	24	26	28	25	27	25	25	25	27	27	27	26	27	28	28	28	28	29	28	31	32	31	32	32	35	33	37	35	34	34	37	36	38	38	38	38	2	0	1	2	4	4	4	5	7	11	9	11	10	10	14	15	12	13	0	12	18	19	20	18	21	12	0	0	26	19	28	23	28	28	39	28	23	39	28	39	39	29	34	38	40	34	46	32	34	12	40	41	37	17	44	36	46	36	42	53	48	37	59	61	61	59	66	61	66	66	63	61	67	66	70	72	69	74	1	1	1	2	1	2	2	2	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	3	2	1	1	2	2	2	1	1	2	1	1	2	2	3	2	1	1	5	1	2	1	2	1	1	1	3	2	1	2	1	2	2	2	1	1	3	1	2	2	2	1	1
51000	-438.289864272064619	-436.866622511979472	-1.423241760085151	0.000055250849689	0.000020242036189	0.366366061390561	0.633584979579308	1	0	2	5	8	8	9	10	11	13	12	14	15	12	13	16	17	16	17	18	19	19	18	19	20	20	19	19	22	20	22	22	23	21	23	25	25	25	24	25	26	25	24	25	26	24	27	26	25	27	28	27	27	27	29	28	29	28	31	29	29	30	31	32	31	33	36	33	36	34	36	36	37	36	37	36	38	38	2	0	2	2	4	4	4	5	7	9	7	14	12	7	14	15	13	14	0	11	16	19	12	15	20	10	0	0	13	22	28	26	34	28	28	46	32	35	35	39	35	29	31	43	35	31	46	29	39	26	52	41	42	48	35	46	47	34	53	53	54	48	53	65	48	63	66	62	63	66	66	68	69	59	70	62	67	74	1	1	1	3	1	1	1	1	1	2	2	2	1	2	1	2	1	2	1	4	2	1	2	4	2	4	1	1	3	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	2	1	3	1	1	1	1	2	1	1	3	2	1	1	2	2	1	3	2	2	2	2	1	2	2	1	2	1	3	1	1
51500	-416.689418133414222	-415.294594659118047	-1.394823474296165	0.000048339159689	0.000019882165970	0.411305577047846	0.734263520615977	2	0	2	5	9	8	9	7	10	11	13	14	14	12	14	16	15	17	17	16	19	19	20	19	20	19	20	19	20	20	21	21	23	21	23	24	23	25	25	25	26	25	23	27	27	25	26	24	25	27	28	28	27	27	28	28	30	30	27	28	30	31	31	32	33	32	35	33	35	34	36	37	38	36	38	36	38	37	2	0	2	3	8	4	3	4	7	9	10	10	10	7	14	15	9	14	0	10	18	19	18	18	21	20	0	0	12	22	28	20	31	28	28	34	11	35	31	35	39	23	34	38	46	34	36	37	35	29	41	41	23	48	40	36	46	56	42	53	54	48	59	62	61	63	66	54	63	66	67	76	71	69	70	68	67	74	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	3	2	1	3	1	1	1	1	1	2	1	1	3	1	1	2	1	2	2	2	4	1	2	1	1	2	1	1	1	2	1	1	1	3	1	1	4	2	2	2	2	1	1	1	2	3	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1
52000	-432.646960123294605	-431.227958076729635	-1.419002046564948	0.000053045453135	0.000019732976441	0.372001279564918	0.602945343077145	2	0	3	5	8	8	8	9	10	12	12	14	15	13	12	16	16	18	17	17	17	18	20	17	20	20	18	19	22	20	22	21	23	23	24	24	25	25	25	25	27	26	25	26	28	26	26	25	25	27	28	27	28	27	28	27	28	30	31	29	31	30	32	32	33	33	36	34	36	34	37	37	37	37	39	37	38	39	2	0	2	3	4	4	4	5	7	9	7	9	12	15	7	14	10	21	0	12	16	19	11	16	21	12	0	0	20	22	28	20	31	28	28	31	23	34	31	34	40	29	35	39	39	36	36	32	34	26	40	39	29	32	39	47	39	57	60	42	54	54	59	54	61	63	66	48	66	66	66	65	66	69	70	68	69	74	1	1	1	2	1	1	2	1	1	1	2	2	1	1	2	2	2	1	1	1	1	1	3	1	2	3	1	1	2	1	2	2	1	3	2	2	2	1	1	1	1	4	1	1	1	1	1	2	1	2	2	1	3	2	2	1	2	1	1	1	2	2	1	2	1	1	2	3	2	1	2	2	2	1	2	2	1	1
52500	-390.194645525183262	-388.832538596611357	-1.362106928571924	0.000039654668038	0.000021212499920	0.534930714818775	0.672150512304799	1	0	2	5	7	8	9	8	11	13	11	14	14	14	12	16	17	18	16	16	18	18	19	19	20	18	18	17	21	19	21	21	22	22	24	23	22	24	26	25	26	25	25	27	27	25	27	25	26	27	27	27	28	26	29	28	29	29	29	30	30	30	31	31	32	32	35	34	35	35	36	36	37	36	39	38	39	37	2	0	2	2	4	4	4	5	7	9	7	10	7	7	7	15	20	10	0	13	14	19	17	18	14	20	0	0	26	22	28	23	31	28	31	31	23	34	40	38	35	37	38	40	40	36	36	26	34	42	35	41	42	42	43	47	47	56	53	53	54	54	59	61	62	63	66	65	66	66	67	68	67	67	69	72	69	74	1	1	1	2	1	2	2	1	1	1	2	1	3	2	1	2	1	2	1	1	2	1	1	1	3	1	1	1	2	1	2	1	1	3	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1
53000	-412.836580604134326	-411.348077198876524	-1.488503405257814	0.000062996282379	0.000019085573137	0.302963483176127	0.717268243163438	1	-1	2	5	8	8	9	7	11	12	13	12	14	13	13	15	18	18	16	17	19	18	20	19	21	20	17	20	21	20	22	21	23	22	24	25	25	22	26	24	26	24	24	26	27	24	26	24	25	28	28	28	27	26	27	28	28	30	31	30	31	31	32	32	33	33	35	33	37	34	36	37	38	37	38	37	39	39	2	0	2	3	8	8	5	4	7	7	12	7	10	7	9	15	20	14	0	11	14	19	17	14	18	17	0	0	17	22	28	26	28	28	34	46	17	28	40	38	35	24	38	35	39	31	28	17	34	37	41	41	42	32	38	46	47	47	53	53	50	54	59	61	61	59	66	61	66	66	63	68	66	71	70	68	69	74	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	3	2	2	2	1	1	1	3	3	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	2	2	1	1
53500	-419.493660210821304	-417.854086257164283	-1.639573953657001	0.000064859975893	0.000014532976501	0.224066942680301	0.650087612271699	2	0	2	5	7	8	10	9	8	12	13	13	14	13	14	16	16	19	16	17	19	19	19	18	20	18	19	18	21	20	22	21	22	22	23	25	23	22	25	26	25	26	25	25	28	25	27	24	25	28	27	27	27	26	27	27	28	28	30	31	30	32	32	31	32	32	35	34	36	34	37	35	37	37	39	37	38	38	2	0	2	3	4	5	9	5	4	7	7	10	10	7	14	15	13	11	0	10	15	19	20	11	18	20	0	0	26	22	28	26	28	28	38	31	17	28	35	35	38	37	38	38	40	33	46	37	35	29	41	41	17	48	35	46	36	34	53	53	48	48	59	54	61	59	59	62	66	66	69	65	67	67	70	72	69	74	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	3	1	2	3	2	1	2	1	1	1	1	2	1	2	2	2	2	1	2	2	2	2	2	1	2	2	2	1	1	2	1	2	3	1	1	5	1	2	1	2	2	2	2	2	4	1	2	1	1	3	1	2	1	1	1	1	1	3	1	1	1
54000	-427.679403267151542	-426.213818793668736	-1.465584473482817	0.000071284675340	0.000022920580608	0.321535877083745	0.644184468495057	1	-1	3	5	8	7	10	10	9	12	12	13	14	13	13	16	17	17	17	15	19	19	19	19	19	18	20	20	19	18	21	21	22	23	23	25	24	23	24	25	26	25	25	26	27	23	25	26	25	27	27	27	27	26	28	27	29	29	29	29	30	30	32	32	32	32	35	34	35	34	37	36	37	36	38	37	39	37	2	0	1	3	4	3	9	4	4	7	9	10	10	10	11	15	20	14	0	12	17	30	17	18	18	20	0	0	20	19	28	23	31	31	31	46	17	28	31	39	39	32	38	35	40	28	46	29	35	37	40	41	17	42	39	46	47	36	42	53	54	53	53	54	61	59	66	61	66	66	69	68	69	63	70	54	73	67	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	4	1	2	1	2	2	1	2	1	2	2	3	1	1	1	1	5	1	2	2	2	2	2	1	2	2	2	3	1	2	2	2	2	1	1	2	2	2	1	5	1	1
54500	-396.569601240640168	-395.187768431968209	-1.381832808671976	0.000076187875965	0.000033599935791	0.441014208165237	0.690345726759227	1	-1	1	5	8	7	10	9	9	12	12	14	14	13	14	16	18	18	16	17	17	20	19	18	20	19	19	19	21	19	21	20	22	23	24	23	24	24	26	25	27	25	25	27	27	25	26	25	26	27	26	28	27	27	28	27	29	30	29	31	30	30	30	32	33	33	36	34	34	35	36	36	37	34	38	35	37	38	2	0	2	1	4	4	9	5	5	9	7	11	11	10	14	15	21	21	0	12	14	30	12	21	18	20	0	0	20	19	28	17	28	31	34	31	23	33	40	35	51	37	38	40	43	36	46	37	35	29	35	41	37	48	39	46	36	56	42	53	54	54	53	54	62	63	69	65	66	69	63	76	74	63	70	62	67	74	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	3	1	2	2	2	2	2	3	2	1	1	1	1	1	3	1	2	2	2	2	1	2
55000	-385.478712015528913	-384.103471706297057	-1.375240309231832	0.000059351680775	0.000027351950263	0.460845420142497	0.782194016408084	2	0	3	5	6	6	9	9	10	13	12	14	13	14	14	16	15	18	15	17	19	19	20	18	20	20	19	19	21	18	21	22	22	22	23	23	24	23	26	24	26	26	24	26	27	24	26	26	25	28	27	27	27	24	28	28	28	28	30	30	30	31	32	32	33	33	36	34	36	35	35	36	37	35	38	36	38	38	2	0	2	3	4	4	5	5	7	11	9	11	7	10	9	15	13	16	0	17	18	19	17	16	14	20	0	0	20	19	28	26	31	31	28	31	32	31	40	38	35	32	38	40	47	36	36	37	34	42	41	41	42	23	44	47	47	47	53	42	37	48	59	48	62	59	66	64	66	66	66	68	67	66	70	68	67	74	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	1	3	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	2	2	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1
55500	-432.190033445234462	-430.491644060975943	-1.698389384258502	0.000096523740743	0.000019692188332	0.204013936682603	0.705867932652347	2	-1	2	5	7	7	9	10	11	12	12	13	13	14	14	17	17	17	17	16	19	19	18	18	21	20	19	19	21	18	21	21	22	22	24	23	24	24	26	26	26	24	24	26	27	25	27	25	23	27	27	25	27	27	28	28	29	28	30	30	29	30	33	32	32	31	35	34	35	35	37	35	37	36	38	37	38	38	2	0	2	1	4	4	5	4	7	9	7	10	11	11	7	15	12	11	0	12	16	30	18	14	21	20	0	0	23	19	28	23	31	28	34	28	16	33	35	35	52	29	36	35	44	34	46	32	34	37	41	36	42	48	39	34	36	34	53	42	48	54	66	62	62	59	66	61	66	66	69	64	66	63	69	68	69	74	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	2	1	2	5	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	4	2	1	3	2	2	1	1	2	1	2	3	2	2	1	1	3	1	2	3	1	1
