step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74
71000	-379.553961035695011	-388.604804416146351	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995970140742744	-1	14	12	22	22	16	28	26	22	24	28	28	34	28	25	35	32	25	33	33	47	35	45	33	38	28	34	37	27	36	33	34	36	42	30	32	28	35	36	41	20	37	45	30	47	42	34	38	39	45	46	38	35	43	43	38	44	45	48	43	35	46	36	39	53	46	42	50	56	48	49	50	57	69	0	3	1	2	3	3	8	9	6	4	5	15	5	41	6	26	5	41	26	35	40	12	64	9	27	4	37	14	41	24	44	37	44	44	15	18	41	14	19	61	3	13	64	10	55	63	12	31	20	67	52	11	8	38	64	20	19	52	58	42	36	31	29	35	50	25	61	58	45	67	40	61	68	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71500	-394.075503876320681	-403.126347256772021	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993684501957502	-1	15	11	26	20	18	24	22	24	26	30	22	24	31	28	33	26	34	35	28	37	34	29	35	33	31	35	29	32	34	37	36	35	40	35	28	32	35	32	41	29	40	46	31	50	42	39	38	42	49	33	37	36	40	47	39	44	41	46	44	53	38	38	47	50	40	41	45	51	46	51	49	44	58	0	1	1	5	2	2	2	2	5	2	7	2	2	8	4	15	3	26	25	7	14	15	9	11	36	17	13	12	41	41	36	23	36	38	23	8	6	28	36	44	12	33	34	7	23	31	17	36	18	49	15	44	30	27	16	37	48	10	63	51	70	53	51	35	40	63	19	38	60	66	52	23	30	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72000	-373.557462542263238	-382.608305922714578	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986421217159835	-1	12	8	24	20	16	28	32	27	25	29	26	31	28	36	38	24	25	29	33	44	35	36	33	35	29	33	34	21	35	35	27	39	38	37	38	30	36	30	39	29	38	41	35	47	43	41	37	37	51	43	43	35	43	52	35	38	40	45	38	50	46	33	45	45	43	54	47	57	47	58	48	60	65	0	1	1	5	3	1	5	41	6	6	17	4	32	4	41	10	5	5	10	14	56	7	7	14	9	5	9	32	6	39	7	4	44	39	12	9	10	10	17	20	5	20	30	32	44	38	22	13	13	52	35	22	41	14	65	5	31	38	40	20	66	42	17	42	43	40	65	56	43	33	70	16	69	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72500	-378.610071492510770	-387.660914872962110	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981666860978400	2	7	11	21	18	17	26	21	23	33	26	29	34	29	32	39	32	29	36	23	44	34	44	34	44	33	35	31	34	31	37	28	28	42	31	35	35	37	41	43	31	36	47	38	48	44	41	37	38	52	43	41	42	40	49	35	41	42	48	41	49	48	44	39	55	47	45	44	53	48	56	44	55	62	0	1	2	3	3	1	6	5	2	33	9	7	32	9	11	24	4	11	10	5	22	14	24	14	24	20	28	12	9	4	10	9	8	37	6	30	26	33	28	38	4	33	57	10	21	52	48	12	19	66	22	49	36	30	16	4	49	24	39	27	16	56	38	36	69	53	30	42	25	23	45	19	21	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73000	-382.089409109384690	-391.140252489836030	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980733678956257	-5	15	5	26	23	18	20	29	24	29	32	23	25	21	26	39	30	29	36	29	39	35	37	33	41	31	34	32	27	37	35	35	38	40	30	35	37	36	36	35	35	35	47	31	47	35	39	33	42	45	39	34	38	42	52	40	48	41	46	46	52	41	39	46	52	47	54	42	55	39	55	51	61	54	0	3	1	5	7	3	2	9	7	9	5	6	6	7	2	31	2	15	4	12	11	24	32	29	38	29	8	29	12	8	20	10	10	17	15	26	52	5	13	20	20	13	49	14	21	8	32	5	27	70	44	5	26	34	30	52	50	38	63	31	54	16	19	21	59	27	45	44	57	24	54	45	74	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73500	-388.274738900004365	-397.325582280455706	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999697426128033	3	17	13	25	21	12	25	29	27	28	33	23	34	25	31	37	30	30	33	32	45	37	43	28	40	24	35	33	34	33	34	26	41	46	33	31	26	28	36	35	36	34	51	41	46	36	36	37	44	50	34	40	41	40	32	39	37	43	50	40	51	38	42	44	41	50	43	46	56	40	54	50	55	59	0	3	1	5	3	1	12	32	4	5	5	5	9	12	32	51	26	24	26	26	31	5	11	2	31	2	17	17	9	4	38	3	13	60	37	2	2	12	36	36	18	38	54	19	60	18	7	29	46	17	24	27	36	30	32	55	17	18	56	29	68	10	19	27	55	21	47	65	65	13	45	49	67	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74000	-389.975901995689583	-399.026745376140923	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987926662448580	1	15	10	26	16	20	30	29	27	23	30	27	36	27	27	33	35	35	29	31	40	33	38	33	43	26	39	35	28	31	35	34	41	44	38	32	36	40	32	40	36	40	48	41	50	48	38	35	43	44	42	41	38	36	52	39	40	48	47	45	49	37	35	42	49	45	45	41	51	44	55	44	47	70	0	3	1	6	3	2	26	26	3	6	9	10	39	10	6	29	36	26	12	9	7	9	29	8	28	6	24	20	5	14	30	26	56	17	20	14	24	48	9	63	8	54	13	37	25	56	22	26	62	68	17	63	17	9	22	5	54	51	68	17	56	36	12	21	72	33	17	12	64	41	61	23	44	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74500	-395.308904138597256	-404.359747519048597	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989834897857252	-6	16	12	25	21	19	23	28	25	19	27	25	34	26	33	23	31	30	20	33	38	32	37	37	41	30	34	32	25	37	38	35	36	42	39	37	32	32	36	40	36	20	46	37	47	44	33	34	41	46	39	38	36	42	54	38	43	38	47	46	48	47	28	47	54	42	54	49	47	47	55	48	54	70	0	3	1	5	3	3	10	9	10	3	7	2	7	3	8	5	29	7	3	11	37	14	17	28	41	5	16	8	3	28	39	11	37	35	36	5	63	29	12	35	11	2	30	13	58	37	18	11	8	21	28	37	5	58	59	27	38	47	39	51	49	46	5	36	72	21	64	57	31	54	59	51	64	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75000	-391.994999039784886	-401.045842420236227	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996556649282964	1	11	6	22	14	19	17	31	23	32	32	21	27	23	36	28	26	33	35	26	47	32	43	28	44	32	33	32	26	31	37	28	35	44	37	22	35	36	34	39	28	40	38	38	49	42	32	27	37	52	45	38	38	42	53	30	42	46	46	33	43	46	35	43	52	39	55	49	59	45	56	52	47	66	0	1	1	5	2	5	2	14	5	4	32	7	9	7	4	20	5	48	10	6	40	20	19	36	16	9	29	24	6	41	56	12	24	38	28	7	26	28	56	60	12	11	8	4	19	49	5	5	48	73	42	37	33	35	61	36	39	33	38	20	20	60	32	42	51	47	73	40	72	66	68	58	44	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75500	-372.958242596798584	-382.009085977249924	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999853985936469	5	14	12	29	20	17	23	33	23	31	30	25	33	24	33	38	28	26	34	29	44	22	35	35	39	33	33	29	35	34	36	28	35	45	29	37	32	33	34	32	33	39	49	41	47	46	41	38	40	52	43	37	38	42	55	38	39	44	39	44	49	40	37	47	52	39	54	43	50	44	50	56	61	57	0	1	1	9	3	3	2	7	6	12	7	9	14	6	12	37	2	5	12	12	39	2	4	41	19	14	17	32	11	20	40	7	35	42	14	37	7	17	35	9	28	18	70	8	54	59	15	18	8	34	24	10	20	19	25	13	20	56	10	59	34	8	30	44	68	19	44	13	34	36	68	60	55	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76000	-387.857855434287728	-396.908698814739068	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990456187023584	-1	13	2	25	22	10	29	31	20	31	31	27	32	24	32	34	32	25	37	34	47	38	38	34	39	28	38	34	26	31	36	30	39	39	20	33	37	36	37	36	36	26	40	30	50	40	38	37	43	52	45	29	39	43	45	36	47	46	48	43	52	48	42	51	51	44	47	48	60	43	56	56	53	67	0	6	1	35	2	3	42	12	6	18	29	9	14	2	35	44	18	5	32	12	46	10	13	52	17	14	36	9	5	26	52	35	12	16	2	44	13	14	17	17	17	35	15	7	53	24	36	42	23	59	52	4	26	13	49	52	19	16	23	53	34	55	16	55	51	41	66	30	65	40	58	37	64	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76500	-400.088979628540528	-409.139823008991868	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984159352987992	2	10	7	25	16	15	18	18	20	23	34	28	30	27	29	40	25	31	36	27	42	37	25	37	41	32	31	28	22	33	34	33	37	46	35	37	33	34	34	38	29	40	44	39	47	45	38	36	39	38	43	37	44	36	45	37	34	36	51	37	51	46	44	44	54	41	45	52	51	47	54	53	60	62	0	1	1	29	3	2	3	3	2	5	14	9	17	4	9	28	10	4	32	8	14	29	29	18	49	4	4	14	2	20	20	28	13	24	20	12	20	18	4	31	10	48	54	26	58	24	57	20	37	27	40	4	49	12	33	4	9	31	63	11	55	52	13	12	34	47	36	64	24	58	68	43	67	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77000	-380.616652762508693	-389.667496142960033	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994764067843233	3	14	9	26	23	15	28	25	24	31	27	28	34	30	31	31	35	30	35	27	37	36	38	24	42	29	37	32	25	33	35	32	38	39	34	34	28	35	40	37	31	41	46	39	47	39	37	39	45	51	42	41	44	37	47	38	46	48	46	43	44	47	45	44	52	44	51	50	53	42	49	54	50	54	0	1	1	29	2	3	24	6	2	4	2	5	24	4	29	9	4	24	15	5	35	18	32	6	36	8	28	29	2	12	24	8	10	7	15	16	24	41	30	36	9	37	21	21	49	32	30	36	47	62	38	28	52	37	44	16	39	17	35	40	27	46	19	19	52	44	66	53	50	23	19	22	57	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77500	-383.272779100530158	-392.323622480981498	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979210071651335	3	11	12	21	17	14	25	29	24	34	34	25	34	29	31	40	35	31	37	31	48	30	43	35	41	25	35	31	28	36	36	35	30	34	33	37	34	40	40	42	26	32	43	37	46	35	36	38	43	46	39	39	39	43	54	22	46	43	47	40	48	38	41	39	48	50	40	49	56	40	57	50	45	66	0	1	1	6	6	2	6	56	3	14	8	3	7	7	29	32	28	9	12	4	51	7	24	33	19	56	20	12	6	28	35	29	41	22	18	22	9	17	17	33	56	26	53	28	19	28	14	20	39	16	35	22	13	22	64	5	48	30	38	46	51	15	28	30	31	57	36	40	21	33	57	67	52	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78000	-385.284705054165272	-394.335548434616612	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996638886042146	1	6	9	21	18	16	25	28	22	26	25	25	30	30	32	42	25	30	31	29	44	28	41	31	35	36	33	34	32	37	23	30	30	42	36	27	36	26	35	41	34	37	46	40	49	38	42	39	39	49	44	34	41	30	50	29	45	33	48	40	51	35	40	46	50	45	39	47	56	42	54	42	60	69	0	1	2	5	3	3	9	17	5	4	5	5	5	10	38	32	5	7	36	11	62	5	29	7	33	7	8	14	31	9	4	11	12	41	20	4	10	6	33	15	10	14	44	19	21	27	17	58	14	34	40	7	35	31	48	7	29	11	21	39	48	18	42	36	47	53	58	27	66	32	64	48	65	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78500	-373.724411953568051	-382.775255334019391	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988498422697108	4	16	11	28	18	20	26	30	25	30	33	20	29	30	31	34	26	30	34	30	43	33	36	29	40	34	33	34	32	31	32	21	36	39	37	26	30	35	24	31	26	38	43	35	47	45	40	42	39	50	40	39	39	40	49	40	44	46	43	41	49	43	43	48	51	45	47	52	49	52	58	58	54	65	0	3	1	39	3	3	12	7	5	41	13	2	17	5	39	37	12	12	14	12	16	10	29	36	27	17	13	39	41	7	36	5	31	22	30	12	7	18	5	9	1	8	25	32	25	51	16	20	18	25	33	20	15	33	25	27	49	60	34	11	21	56	31	62	59	42	63	43	34	62	48	61	67	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79000	-381.352831387271578	-390.403674767722919	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997133167691406	3	15	8	25	20	13	25	23	23	29	26	26	34	28	31	38	29	29	34	34	40	37	36	28	43	34	32	29	34	34	31	31	42	41	25	37	34	38	35	40	24	37	45	36	42	45	36	26	30	50	39	41	38	45	43	41	44	45	52	42	50	37	39	47	45	50	50	46	60	48	57	47	48	56	0	3	1	6	6	3	5	2	2	4	9	9	15	5	4	37	2	11	17	49	49	24	49	5	21	28	7	12	11	10	7	41	26	19	5	28	49	49	17	62	1	10	40	9	63	16	12	6	11	55	37	10	14	60	49	22	40	42	43	29	25	17	27	51	51	23	58	25	66	21	66	22	56	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79500	-390.358071864597775	-399.408915245049116	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976242674327669	0	6	9	30	16	14	24	30	22	31	17	23	31	33	36	40	26	36	36	34	43	35	36	27	41	29	39	31	22	26	31	25	39	42	35	33	34	32	36	38	34	32	39	42	52	46	38	27	45	48	42	40	42	41	53	30	44	46	51	45	45	43	40	41	50	41	48	48	50	52	49	53	56	65	0	1	1	6	1	1	2	48	6	17	3	11	12	56	13	36	3	8	13	11	23	32	31	12	14	5	41	17	11	11	32	9	39	36	28	17	30	7	8	10	10	32	26	14	50	39	36	11	54	53	15	18	37	56	52	12	52	19	43	40	53	33	4	38	61	35	25	63	49	64	40	67	65	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
80000	-386.651552430954098	-395.702395811405438	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998550774299214	-3	13	11	21	17	19	27	26	29	30	31	28	28	29	35	41	30	27	24	33	39	29	33	22	37	29	37	33	31	33	32	32	38	43	37	34	30	36	39	38	37	31	45	40	46	44	34	35	42	46	35	37	40	39	53	41	46	39	52	43	44	35	45	49	50	51	50	46	55	41	57	54	51	65	0	1	1	5	3	2	19	24	19	18	9	19	24	7	37	51	8	6	5	22	32	19	13	2	42	5	10	26	24	19	18	26	32	32	48	9	6	26	20	62	9	24	40	52	16	35	31	12	41	28	19	19	28	11	50	48	25	31	45	62	52	17	25	70	52	52	50	33	41	9	67	54	23	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
80500	-379.573374301856859	-388.624217682308199	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998718785994870	0	17	8	26	21	17	25	32	24	26	30	26	34	28	34	40	32	30	31	35	48	34	42	33	42	30	33	25	31	35	30	32	32	43	33	36	24	35	40	37	35	37	49	42	35	45	41	40	43	44	39	37	34	36	48	41	46	46	38	36	42	43	39	41	42	51	54	52	54	50	50	56	60	69	0	3	1	5	2	3	5	10	6	5	5	6	18	6	18	32	7	12	7	26	61	9	38	9	39	6	7	5	12	14	9	9	4	30	6	19	3	14	45	53	37	53	34	13	9	52	38	54	11	48	17	18	14	29	52	14	60	49	11	4	38	60	5	33	40	65	55	57	58	55	23	24	68	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81000	-382.438929608407136	-391.489772988858476	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999107718638777	-1	8	12	25	17	11	20	19	25	33	31	28	35	29	31	38	27	32	36	34	43	37	35	28	41	32	37	33	29	35	31	30	31	45	35	28	31	38	38	29	32	38	49	31	43	45	37	37	39	47	40	37	34	44	44	36	41	43	48	37	53	41	44	47	48	47	49	31	46	52	55	55	43	65	0	1	1	7	6	1	3	3	7	24	4	8	29	5	9	36	7	36	15	4	10	31	68	8	68	4	40	9	4	10	24	7	4	60	24	5	29	12	32	4	24	35	45	17	16	58	10	12	53	13	48	36	68	39	62	15	37	13	35	14	65	30	17	54	38	60	16	4	73	65	50	69	24	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81500	-375.415063072685882	-384.465906453137222	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997123787061617	3	13	8	24	17	12	21	28	19	29	33	29	34	30	32	38	27	31	37	31	47	32	42	31	40	31	32	29	28	34	28	34	38	44	35	33	32	24	40	42	34	38	49	37	42	44	40	35	41	48	43	41	40	40	50	36	46	38	49	44	52	45	37	39	52	48	47	39	60	49	56	52	62	62	0	3	1	9	3	3	5	38	2	7	4	7	17	8	8	14	7	8	12	17	58	38	20	8	28	7	38	4	9	15	4	7	38	58	38	29	14	5	36	48	15	41	68	37	48	30	19	17	41	25	15	4	64	32	40	27	47	13	62	42	57	13	28	22	59	8	11	37	71	46	49	50	59	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
82000	-384.678884045913378	-393.729727426364718	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990140324453182	-1	14	9	26	21	16	29	29	18	30	27	23	22	24	32	36	31	34	35	34	42	38	43	34	36	27	33	36	31	20	34	30	40	46	29	25	36	29	39	42	25	34	45	39	48	42	41	38	40	47	42	39	41	34	51	36	47	47	48	48	51	40	38	40	51	48	43	50	58	48	53	49	54	66	0	3	1	30	6	3	4	14	3	36	9	3	9	2	12	32	9	11	7	26	7	18	15	10	10	9	41	11	26	6	5	12	63	67	4	30	30	12	19	10	13	26	56	26	52	56	10	24	18	19	54	54	19	35	33	35	37	27	49	21	67	38	18	20	64	52	16	22	56	62	34	17	22	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
82500	-377.932497371010641	-386.983340751461981	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999296212136231	2	6	13	24	20	17	27	24	27	32	31	27	26	29	31	40	34	25	35	33	38	32	39	29	42	31	33	29	19	34	30	35	38	43	30	26	35	34	37	37	37	24	48	39	48	44	41	34	45	44	41	31	41	39	51	38	43	41	47	46	47	41	37	46	51	44	55	44	56	43	58	45	56	57	0	1	1	5	2	3	29	29	8	13	12	4	29	42	9	39	35	5	28	42	52	12	26	13	9	6	9	13	3	24	42	52	32	28	18	5	35	7	35	15	52	29	70	27	22	38	31	18	62	52	37	13	20	26	34	12	48	22	58	58	58	56	10	19	46	25	64	21	16	52	60	51	50	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
