step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73
48500	-353.307172916426168	-360.162660867385569	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541205935027484	0	1	2	2	2	3	4	4	3	4	5	5	9	6	6	6	8	8	10	8	9	11	9	9	10	11	11	11	12	12	12	14	12	13	12	14	13	14	13	14	14	13	15	15	15	15	18	16	19	20	20	18	20	19	21	19	22	22	22	23	23	23	24	24	25	25	25	26	27	29	28	30	28	0	1	1	2	2	3	6	3	5	6	9	6	10	11	12	10	10	6	23	16	20	23	12	16	24	16	19	23	25	16	26	35	19	33	27	39	33	34	28	39	37	33	41	38	40	41	38	35	47	52	56	48	47	48	51	52	52	56	0	50	57	50	57	60	57	63	60	57	65	64	69	66	66	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	3	4	1	2	1	2	2	3	1	3	1	2	2	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	2	1	2	2	1	1	1	3	2	1	3	1	1	1	1	2	1	2	2	2	5	1	3	2
49000	-323.527214690859694	-330.382702641819094	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671455566723873	0	1	2	2	3	4	4	4	4	3	5	7	9	6	5	7	8	9	8	9	8	11	9	9	10	10	11	11	12	12	12	14	12	13	13	13	13	14	13	14	12	14	15	15	15	14	15	17	19	19	21	20	20	21	19	20	22	21	22	23	23	23	23	21	24	25	24	26	26	30	28	30	29	0	1	1	2	3	10	1	5	10	2	9	15	17	9	10	6	12	21	12	12	16	23	19	16	20	24	19	23	25	18	26	35	28	41	22	28	41	35	33	36	28	36	37	34	36	41	34	32	38	48	52	50	50	50	32	50	55	56	0	53	57	57	57	53	63	63	51	65	66	67	66	73	69	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	2	2	2	1	1	1	2	2	1	1	1	1	1	1	2	2	2	2	2	3	2	2	1	1	1	1	3	1	2	1	1	2	1	1	1	1	1	2	2	1	1	2	2	1	2
49500	-338.213228454180694	-345.068716405140094	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600212544407749	0	1	1	2	2	3	4	4	4	4	5	7	9	6	6	5	8	7	9	9	8	11	8	12	10	11	11	11	11	12	12	13	12	13	13	14	12	13	16	13	14	14	15	14	14	15	17	17	18	19	21	20	21	21	21	20	22	22	22	23	23	23	23	24	24	25	26	25	27	29	28	29	30	0	1	1	2	1	2	3	5	6	6	9	10	17	9	10	6	12	16	23	21	16	19	12	20	21	20	23	23	21	12	26	19	28	19	27	40	22	23	36	28	33	37	37	32	40	37	23	35	38	48	52	48	50	56	50	48	55	50	0	53	57	57	57	60	63	63	64	65	68	64	69	71	72	1	1	1	1	1	2	2	2	1	1	1	3	1	2	2	1	1	2	1	1	3	1	1	2	1	2	1	2	2	5	1	4	1	3	2	1	1	2	1	2	1	2	2	1	1	2	5	1	2	2	1	2	1	1	2	2	1	2	1	2	1	1	1	1	1	2	2	1	2	5	1	1	1
50000	-339.992833301369217	-346.848321252328617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711441384351211	0	1	2	2	3	3	4	4	4	2	5	7	7	6	3	6	8	8	10	9	8	11	9	12	9	11	11	10	12	11	12	14	12	13	13	14	13	14	15	13	14	14	15	15	14	15	18	17	19	20	21	19	21	21	21	19	22	22	22	24	23	23	24	23	25	25	26	23	27	29	28	28	30	0	1	1	2	3	3	3	5	6	2	9	6	3	11	10	10	13	16	23	18	16	19	12	20	13	20	19	23	25	16	26	34	28	28	27	34	28	35	33	33	33	37	41	38	34	33	44	32	47	32	50	48	48	50	50	48	55	56	0	58	57	57	57	53	68	63	53	57	63	64	68	68	72	1	1	2	1	1	1	2	1	1	1	1	3	2	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1	3	1	1	2	3	2	1	2	1	1	1	2	1	1	1	1	1	2	2	1	3	1	2	3	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1	3	3	3	3	2
50500	-372.068102482052836	-378.923590433012237	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548752075906879	0	1	2	2	3	3	4	4	3	4	5	7	9	6	6	7	8	9	10	9	9	11	9	12	10	11	11	11	12	12	12	14	12	13	13	13	13	14	16	14	14	14	15	15	15	15	18	17	19	20	21	20	21	20	18	21	21	22	22	24	23	22	22	24	23	25	26	25	27	30	28	29	30	0	1	1	2	3	2	2	5	3	6	9	15	16	11	10	15	10	16	13	16	10	23	15	16	17	21	19	19	25	20	21	35	28	19	22	33	30	34	28	36	37	37	37	38	33	41	34	33	34	48	55	48	52	48	35	49	54	56	0	55	57	57	57	54	57	63	64	63	68	60	68	65	71	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	1	3	2	1	1	3	2	1	3	2	2	1	1	2	2	3	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	4	4	2	2	2	1	3	2	2	1	1	1	3	2	1	1	2	2	2	2	1	2	6	1	3	2
51000	-342.277400469374925	-349.132888420334325	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641247901971615	0	1	2	2	3	3	4	4	4	4	5	7	8	6	6	7	8	9	10	9	9	11	9	12	10	11	11	11	12	12	12	14	11	11	12	13	12	14	16	14	14	14	14	15	15	15	18	17	16	19	20	19	21	20	18	20	22	22	21	23	23	23	23	24	25	24	25	26	26	30	28	30	29	0	1	1	2	3	2	1	5	6	6	9	6	10	9	10	10	6	16	15	17	16	23	12	18	20	18	19	23	25	16	20	35	19	19	23	33	22	35	40	35	28	36	33	38	40	43	34	41	38	48	55	48	52	52	48	50	55	56	0	53	57	57	57	60	66	63	64	65	63	67	65	65	71	1	1	2	1	1	2	2	1	1	1	1	3	2	1	2	2	2	2	2	1	2	2	2	2	1	1	1	2	2	4	2	2	1	1	3	2	1	1	2	2	3	1	2	1	1	1	4	2	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	3	2	3	1
51500	-338.453963498263079	-345.309451449222479	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683876960004360	0	1	2	2	3	4	4	4	4	3	5	5	8	6	6	7	8	9	9	9	9	11	7	12	10	11	11	11	12	11	12	14	12	13	13	14	12	14	16	14	13	13	15	15	15	15	17	17	18	19	21	20	21	21	21	20	22	22	22	23	23	23	23	24	25	25	26	26	27	30	28	30	29	0	1	1	2	1	10	1	2	5	2	9	10	15	9	12	6	12	16	23	12	12	23	12	16	20	16	19	19	25	21	26	35	28	28	27	33	22	22	40	22	37	37	36	27	36	36	44	32	38	48	52	50	52	52	50	50	50	56	0	53	57	57	57	60	55	63	64	57	68	67	69	71	71	1	1	2	1	2	1	2	3	1	2	1	2	2	1	1	1	2	1	2	4	1	2	1	2	1	2	2	2	2	2	1	1	1	2	2	2	1	2	2	3	1	1	1	3	1	1	2	2	3	2	1	1	1	1	2	1	2	2	1	2	1	1	1	1	3	2	1	2	1	2	1	2	1
52000	-334.439106135968359	-341.294594086927759	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664275819106985	0	1	1	2	3	3	4	4	4	4	5	7	9	6	6	7	8	9	10	9	8	11	9	12	10	11	11	11	12	12	12	14	12	13	13	13	13	14	16	13	14	13	15	15	15	15	17	17	19	19	21	18	21	21	21	20	22	22	22	24	23	23	24	24	24	23	26	26	27	30	28	29	30	0	1	1	2	3	2	6	5	6	6	9	10	16	11	6	15	15	16	23	16	16	19	12	25	20	13	19	19	25	16	20	34	28	19	27	28	33	34	36	33	37	33	37	34	40	32	44	32	35	52	50	48	49	48	50	50	55	52	0	53	57	51	57	53	66	54	60	57	66	67	69	71	69	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1	1	2	2	1	2	1	1	2	4	3	1	1	2	2	2	1	1	2	1	1	1	2	2	1	1	1	2	2	1	2	1	2	4	1	1	1	1	1	1	1	2	2	2	1	1	2	3	4	3	1	1	2
52500	-363.190047184515379	-370.045535135474779	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606011389086541	0	1	1	2	3	2	2	4	3	4	5	7	6	6	5	6	8	9	10	9	9	11	9	11	10	11	11	10	12	12	12	14	12	13	13	14	12	14	15	13	14	14	15	14	15	15	16	17	19	19	21	20	21	21	18	20	22	21	22	24	23	23	24	24	25	25	25	26	24	30	28	30	30	0	1	1	2	3	2	3	5	2	6	9	10	10	11	10	1	10	16	23	13	16	28	12	20	20	20	23	23	25	16	21	27	28	23	19	40	22	34	36	37	37	33	41	27	40	41	38	35	47	48	50	35	50	49	48	55	55	50	0	51	57	57	57	53	69	63	51	65	52	64	68	71	68	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	3	3	2	1	2	3	1	2	2	1	2	2	1	2	4	2	3	2	3	2	1	1	1	1	1	2	2	1	1	2	1	2	2	3	2	1	4	2	1	1	1	2	2	1	2	1	1	2	1	1	1	2	1	2	3	1	2	3
53000	-390.087275432572028	-396.942763383531428	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567378462111417	0	1	1	2	3	2	4	2	4	4	5	7	9	6	6	6	7	8	10	9	9	11	7	9	10	11	11	10	12	11	12	14	10	13	12	13	13	14	16	14	14	12	15	14	14	15	15	17	19	19	21	18	21	21	21	18	22	22	22	23	23	23	23	24	24	25	26	26	26	30	27	30	30	0	1	1	2	8	2	3	1	6	6	9	15	17	9	10	4	10	10	23	17	16	33	16	18	24	20	23	23	25	18	21	35	23	28	27	28	42	19	27	36	42	27	37	37	36	27	34	35	27	52	56	32	50	49	39	32	55	51	0	53	57	57	57	53	63	63	64	65	48	64	68	68	66	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	3	2	2	2	2	2	1	1	1	1	2	3	2	2	2	2	1	3	2	1	3	1	2	2	1	2	1	2	1	1	2	2	5	5	1	2	2	1	1	2	4	1	1	1	2	1	1	1	3	1	1	1	2	5	3	1	3	4
53500	-348.582684859385324	-355.438172810344724	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.527055042429946	0	1	1	2	2	3	4	4	4	4	5	5	9	6	6	6	8	8	10	9	9	11	9	12	10	10	11	11	12	9	12	14	12	13	13	13	13	14	16	14	14	14	15	15	15	14	18	17	19	20	21	19	21	20	21	20	22	22	22	23	21	22	23	24	24	25	24	26	27	29	28	29	30	0	1	1	2	1	2	5	5	6	5	9	6	17	11	12	6	6	16	23	16	16	19	12	20	20	20	19	19	25	17	26	27	28	27	19	33	33	34	36	28	23	28	41	35	40	37	38	32	38	47	52	47	50	52	52	41	61	51	0	53	50	48	57	51	63	63	60	65	65	64	65	69	72	1	1	1	1	2	2	2	2	1	2	1	2	1	1	1	1	4	2	1	3	1	1	3	2	1	1	1	1	2	1	1	2	1	1	3	1	1	1	2	1	4	2	1	2	1	1	4	2	3	2	2	1	1	1	2	5	1	1	1	2	1	5	1	3	1	2	1	2	2	4	3	2	1
54000	-358.072876265053480	-364.928364216012881	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549214402843355	0	1	2	2	3	3	4	4	4	4	5	7	9	6	6	7	8	9	10	8	9	11	9	12	9	11	10	11	11	11	12	14	12	13	13	13	13	13	16	14	14	14	15	15	15	12	18	17	19	20	21	20	21	18	21	21	22	22	22	24	23	23	24	23	25	25	26	26	27	29	28	30	30	0	1	1	2	3	2	6	5	6	6	9	10	12	11	6	11	6	16	23	16	20	23	12	20	16	18	23	19	25	21	26	27	28	28	27	23	28	19	36	36	37	37	23	38	40	22	39	39	38	32	52	54	36	32	52	52	53	56	0	53	55	48	57	50	63	63	64	65	68	67	63	69	71	1	1	2	1	1	1	1	1	1	1	1	2	2	1	3	2	2	2	1	1	1	2	2	2	2	2	1	1	2	2	1	3	1	2	2	2	2	3	3	1	1	1	3	2	1	1	2	1	3	6	1	1	6	2	1	1	1	1	1	1	1	6	2	3	1	1	2	1	1	1	3	3	2
54500	-328.957662684581351	-335.813150635540751	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658187298661263	0	1	2	2	2	3	4	4	4	4	5	7	9	6	6	7	8	8	10	9	9	11	9	12	10	10	11	11	12	11	12	13	12	13	13	13	12	14	14	13	14	14	15	15	15	15	18	17	19	20	21	20	20	21	21	20	22	21	22	23	23	22	23	24	25	24	26	26	27	30	28	29	30	0	1	1	2	2	2	1	3	6	6	9	15	12	9	10	14	10	16	23	17	18	19	15	30	16	20	23	19	25	18	26	27	27	19	19	33	28	34	36	27	37	37	42	35	40	41	34	35	44	32	48	48	48	56	52	48	55	52	0	50	57	50	57	60	66	63	64	65	65	67	65	63	65	1	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	4	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	3	1	1	1	1	2	2	2	1	1	1	1	2	2	3	5	2	2	3	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	3	2
55000	-396.548794067716756	-403.404282018676156	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575315362410891	-1	1	1	2	3	4	3	4	4	4	5	7	9	5	6	6	6	9	10	9	9	11	10	12	10	11	11	10	11	10	12	14	12	13	13	14	13	14	15	14	14	12	15	15	15	12	18	17	19	20	20	20	20	19	21	21	22	22	22	24	23	23	23	23	25	25	26	26	27	30	28	30	30	0	1	1	3	3	4	2	5	4	2	9	6	16	9	6	6	6	16	15	16	17	19	10	20	21	21	12	15	25	21	26	19	28	13	23	28	33	33	32	23	37	23	41	34	40	28	44	27	34	54	54	48	32	48	51	54	55	50	0	52	56	50	57	53	61	63	64	65	65	64	68	71	69	1	2	2	1	2	2	1	1	1	2	1	1	2	1	2	1	2	2	2	3	2	1	4	2	1	1	3	1	1	1	1	2	2	1	2	4	1	1	1	2	1	2	1	2	1	2	1	4	4	1	1	2	3	1	1	2	1	2	1	2	1	3	1	2	1	2	3	1	2	4	2	1	2
55500	-362.221114253128746	-369.076602204088147	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662711313002039	0	1	2	2	3	2	4	3	4	4	5	7	9	6	6	7	5	9	10	9	6	11	9	12	10	11	11	11	12	11	12	14	12	12	13	13	13	13	15	14	14	14	15	13	15	15	16	17	19	20	21	20	21	19	21	21	22	22	22	23	23	23	23	24	25	25	25	26	25	29	27	30	30	0	1	2	2	3	2	5	3	6	6	9	10	17	9	10	6	2	21	23	16	10	19	12	26	20	20	23	12	25	16	26	23	27	28	28	19	19	28	37	33	37	28	36	33	40	33	34	35	38	54	50	54	52	48	52	49	55	56	0	53	55	57	57	60	63	63	60	65	63	64	69	69	71	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	3	3	2	1	2	2	1	1	1	1	2	1	1	2	4	1	3	1	1	1	3	2	2	2	2	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	2	2	1	1	2	4	2	2	1
56000	-338.837136356699489	-345.692624307658889	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696576038159511	0	1	2	2	3	4	4	4	3	4	4	7	9	6	6	5	7	9	10	9	8	11	8	11	10	10	10	10	12	12	12	14	12	13	13	14	13	14	15	14	13	14	13	15	15	15	16	17	18	19	21	20	21	18	21	21	22	22	21	23	23	23	22	24	25	24	26	26	27	29	28	30	29	0	1	1	2	3	2	3	5	2	2	9	15	6	9	6	10	10	15	23	21	16	27	15	20	20	18	23	23	25	24	26	35	23	28	27	41	27	37	37	33	33	41	28	40	36	41	37	32	38	54	50	50	52	48	50	52	55	56	0	53	57	57	55	60	66	63	64	65	65	60	69	65	68	1	1	2	1	1	2	2	1	2	2	1	1	4	2	2	1	2	3	2	1	2	1	1	2	1	1	2	2	2	1	2	1	3	2	3	1	2	1	2	2	1	1	2	1	1	2	2	3	4	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	3	1	3	3
56500	-338.167200687584909	-345.022688638544309	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600245844815795	0	1	2	2	3	3	4	4	4	4	5	7	9	6	6	7	5	8	10	8	9	11	8	9	10	11	11	11	12	12	12	14	12	12	13	14	12	14	15	13	14	14	15	15	15	15	18	16	17	19	21	20	21	20	20	20	22	22	22	24	23	23	23	24	25	25	26	26	27	30	28	30	30	0	1	1	2	3	2	3	5	3	6	9	15	20	6	6	6	6	16	23	9	16	19	15	16	24	24	23	19	20	21	26	27	23	28	33	27	28	35	36	19	37	33	41	38	28	42	34	45	34	47	50	50	50	50	50	50	53	56	0	53	57	57	57	53	63	63	64	65	63	67	68	71	68	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	2	2	1	2	2	2	1	1	2	1	1	2	1	2	2	1	3	4	1	1	2	1	1	1	1	2	2	1	1	3	1	5	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	2	2	2	1
57000	-349.767389513060778	-356.622877464020178	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585952319443344	0	1	2	2	3	4	4	4	4	3	5	7	7	5	6	6	8	9	10	9	9	11	10	12	10	8	11	11	12	12	11	14	12	12	12	14	12	14	13	12	13	14	13	15	14	15	17	17	19	19	21	19	21	21	20	20	21	22	20	24	22	23	23	24	25	25	26	26	27	29	28	28	29	0	1	1	2	3	10	3	5	10	2	9	15	10	9	10	10	16	10	12	26	16	23	15	20	18	16	19	23	25	21	18	35	28	19	27	33	28	34	40	23	37	41	37	38	40	41	34	27	47	48	56	48	50	52	48	52	55	56	0	51	57	50	57	48	63	57	60	65	68	60	66	66	68	1	1	1	1	1	1	2	1	1	2	1	1	3	1	2	3	2	4	2	1	2	1	1	3	1	2	1	1	2	2	2	2	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	3	2	2	1	2	1	1	1	1	1	2	1	2	1	3	2	4	2	3	2	1	1	3	3	3	2
57500	-345.488461718430017	-352.343949669389417	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690009826911297	0	1	2	2	3	3	4	4	4	2	5	7	8	6	6	7	8	9	10	9	8	11	9	10	10	11	11	11	12	11	12	13	12	13	12	14	13	14	15	14	14	14	15	15	15	15	18	17	19	18	20	20	20	21	21	21	22	22	22	24	23	23	24	24	25	25	26	26	27	30	28	30	30	0	1	2	2	1	10	3	5	4	2	9	10	12	9	3	6	12	16	12	16	16	12	12	16	16	20	19	19	25	18	26	35	28	19	27	22	28	34	36	28	19	28	37	41	36	33	48	35	47	48	50	50	48	50	32	50	52	54	0	55	55	57	57	52	63	63	60	65	65	64	68	71	71	1	1	1	1	2	1	2	1	1	1	1	2	1	1	3	3	1	1	1	2	1	3	2	2	2	2	1	1	2	2	1	1	1	2	1	2	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2	1	2	2	3	2	1	1	2	2	1	2	2	1	1	1	1	2	4	2	1	2
58000	-374.893695479622522	-381.749183430581922	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.471649070158080	-1	1	1	2	3	2	4	2	4	4	5	7	9	6	6	7	8	9	10	9	9	10	9	12	10	11	11	11	11	12	12	14	12	13	13	14	13	14	16	12	14	14	13	15	14	15	18	17	17	20	18	19	21	20	21	21	22	22	22	24	23	23	24	24	25	25	26	26	27	30	27	29	30	0	1	1	3	8	3	3	3	6	2	6	10	11	11	10	2	12	17	15	16	16	15	12	20	16	20	19	23	25	21	26	35	28	40	27	19	10	37	36	19	28	28	19	42	40	28	49	32	38	32	32	48	52	52	50	51	55	51	0	58	57	57	57	53	63	63	64	65	63	64	63	65	72	1	2	2	1	1	1	3	1	2	2	2	2	3	1	1	4	1	1	2	1	2	3	2	2	2	2	1	1	1	3	1	1	1	1	2	1	7	1	1	2	2	3	2	1	2	3	1	2	2	3	4	2	2	1	1	2	1	3	1	2	1	1	2	1	1	1	2	1	3	5	2	3	1
58500	-342.009159354027247	-348.864647304986647	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715144259789468	0	1	2	2	2	3	4	3	4	3	5	6	7	6	5	7	8	9	10	8	8	11	9	12	9	11	11	11	10	12	12	14	12	11	12	13	13	13	16	14	14	14	15	15	15	15	17	17	19	19	20	20	21	21	21	20	22	22	22	23	23	23	24	24	25	25	26	26	27	28	28	30	30	0	1	1	2	1	3	3	3	2	2	9	15	9	11	10	14	12	21	23	13	16	19	12	18	20	13	19	19	25	18	20	35	28	23	23	27	19	35	36	37	33	37	37	38	40	37	32	27	47	48	50	50	51	50	52	50	51	56	0	53	57	57	57	60	63	63	60	65	65	60	65	71	71	1	1	2	1	2	1	2	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	4	1	1	1	2	2	2	1	2	2	2	3	1	3	1	1	1	2	2	1	1	1	4	2	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	3	1	2	3	2	2	2
59000	-338.647362279666083	-345.502850230625484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633597581265899	0	1	2	2	3	3	4	4	4	3	5	7	8	6	6	7	7	9	10	8	9	10	9	11	10	11	10	10	11	12	12	14	12	13	10	14	13	14	16	13	11	14	15	15	14	15	16	17	19	19	20	20	21	21	21	21	22	22	22	23	23	23	23	24	25	25	26	26	27	30	28	29	30	0	1	1	2	3	2	3	5	2	2	6	15	9	9	10	6	10	16	23	16	16	23	15	21	10	25	23	23	16	18	26	35	28	33	23	37	41	34	36	33	28	37	37	38	40	37	34	22	33	48	50	50	49	51	50	52	55	56	0	53	57	57	57	60	63	63	64	65	65	60	68	71	68	1	1	1	1	1	1	1	1	2	1	1	1	3	2	2	2	4	1	1	1	2	1	2	2	5	1	1	1	3	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	4	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	4	2	1	4
59500	-332.867893028943627	-339.723380979903027	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678021394019220	-1	1	0	2	3	3	4	4	4	4	5	7	9	6	6	7	7	8	9	9	9	11	10	12	10	11	10	11	11	11	12	14	12	13	11	13	13	14	15	14	14	14	15	15	15	15	17	17	18	20	19	20	21	20	21	18	22	21	22	23	23	23	24	24	25	25	25	26	27	29	27	29	30	0	3	1	2	3	2	4	5	6	6	9	10	6	9	6	7	10	16	12	12	18	27	15	20	13	20	19	27	25	21	26	35	28	28	23	23	33	34	34	36	37	23	37	34	40	41	39	32	47	32	56	51	50	48	48	48	55	56	0	53	57	57	61	60	63	63	58	65	68	64	65	68	69	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	2	1	3	1	1	2	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	4	2	3	1
60000	-332.584446536269922	-339.439934487229323	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716383149065668	-1	1	2	2	3	3	4	4	4	4	5	7	9	6	6	7	8	8	9	8	9	11	10	12	10	9	11	10	12	10	11	14	12	13	12	13	12	14	14	14	14	13	14	15	15	15	18	17	19	20	21	20	21	21	20	19	22	22	20	23	23	23	24	24	25	25	26	26	27	30	28	30	30	0	1	2	2	3	2	6	3	6	6	9	15	15	11	10	6	16	16	12	6	18	19	19	20	20	16	19	19	25	18	26	35	28	37	27	22	28	23	36	36	37	37	33	38	40	41	48	32	48	56	48	48	50	50	56	36	55	52	0	53	51	51	57	51	63	63	64	65	65	67	68	65	65	1	1	1	1	1	2	1	1	1	1	1	1	3	1	2	2	1	1	1	3	1	2	1	4	1	1	2	1	2	2	2	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	3	1	1	4	2	1	1	1	4	1	1	1	2	1	2	1	1	1	1	2	1	2	2	2	3	3
60500	-343.219487352797614	-350.074975303757014	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596534931833405	0	1	1	2	2	2	4	1	4	4	5	7	9	5	6	7	8	8	7	9	9	11	10	11	10	11	11	11	12	9	12	14	12	13	12	14	13	12	16	13	12	14	15	13	15	15	18	17	19	19	21	20	21	21	21	21	22	22	22	23	23	23	24	24	25	25	25	26	27	28	28	30	30	0	1	1	2	3	2	1	1	6	6	9	15	10	9	10	6	10	16	15	16	16	23	19	20	16	17	23	23	16	18	26	35	28	38	27	40	41	23	36	28	28	41	41	38	40	23	36	38	34	32	52	39	50	52	52	52	52	50	0	53	57	57	57	53	63	57	64	65	65	67	63	69	65	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	2	3	1	1	2	1	1	1	2	3	2	1	1	4	1	1	2	1	1	1	1	1	2	2	2	1	1	3	1	1	2	3	3	2	2	1	2	1	1	1	1	2	3	1	2	1	1	2	2	1	2	1	1	2	2	3	1	4
