step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75
82500	-581.635472277206304	-588.490960228165704	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666880340642390	1	9	9	7	5	1	10	3	17	14	22	20	18	19	29	19	30	27	22	25	31	34	34	30	33	34	30	27	35	37	34	39	38	41	44	42	45	36	44	44	41	39	45	48	46	48	41	45	53	46	51	48	52	49	51	57	58	54	54	58	58	67	63	72	66	72	76	80	81	84	100	85	94	104	96	0	1	8	0	8	0	8	1	4	1	9	2	4	9	13	5	11	9	14	0	9	21	28	12	19	21	18	0	25	26	28	17	21	17	27	29	28	28	47	38	31	28	42	36	47	41	28	23	43	39	44	34	31	37	28	53	38	54	41	58	42	53	61	63	63	53	66	67	67	68	0	0	0	0	72	1	1	1	1	1	1	2	1	2	2	1	2	3	1	2	2	2	2	1	1	1	1	3	2	2	1	1	1	1	1	2	1	1	1	2	1	3	1	1	1	1	3	1	2	1	1	2	2	2	1	1	2	2	1	4	1	5	1	3	1	3	3	1	1	1	3	1	1	1	1	1	1	1	1	2
83000	-582.886336928856394	-589.741824879815795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629996273448369	1	10	8	2	9	9	13	3	13	16	21	25	21	17	31	26	28	24	28	26	28	32	33	30	24	32	31	26	34	36	34	39	32	39	45	35	45	38	38	44	46	41	50	45	49	46	42	43	54	49	52	53	52	51	51	61	55	56	55	61	61	64	66	71	68	70	76	78	83	85	98	89	91	105	98	0	1	8	0	1	0	1	1	4	1	14	2	9	9	13	5	18	13	25	0	4	13	28	16	14	11	9	0	13	22	28	17	21	21	17	25	38	28	31	47	47	28	41	36	37	47	28	23	43	39	44	34	39	45	31	37	55	54	46	58	55	50	61	56	61	61	66	62	67	69	0	0	0	0	72	1	1	1	1	1	1	3	1	2	2	1	3	2	1	1	3	1	1	1	1	3	2	2	1	2	1	4	1	2	1	2	2	1	2	3	1	2	2	1	1	1	2	1	1	1	1	3	2	1	2	1	2	2	1	3	2	1	1	2	1	2	2	1	2	1	2	2	2	2	1	1	1	1	1	2
83500	-602.753381938076132	-609.608869889035532	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629810369597856	-3	9	-1	9	5	4	13	7	14	14	22	22	20	24	31	21	28	25	29	26	24	33	33	25	26	32	31	24	30	36	35	40	38	36	46	39	44	34	46	46	43	38	48	44	46	48	42	42	53	49	50	53	46	47	52	58	58	53	57	60	56	62	59	72	71	65	72	83	86	88	100	89	96	105	95	0	8	1	0	1	0	1	1	4	5	13	8	4	11	21	8	13	21	25	0	13	21	28	7	14	17	21	0	14	17	28	21	27	17	27	19	42	28	47	28	38	38	41	29	31	37	28	42	41	47	44	34	42	37	37	47	39	45	46	58	50	37	61	63	66	42	66	67	67	67	0	0	0	0	72	1	1	1	1	1	1	3	1	1	1	1	3	3	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	2	2	2	2	2	1	3	2	1	1	2	2	1	2	1	2	2	1	3	2	1	1	1	1	1	2	2	2	2	1	2	1	5	1	2	2	3	1	1	1	1	2
84000	-615.142568277249893	-621.998056228209293	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554914605182411	3	11	7	6	6	11	13	8	15	14	21	26	14	25	29	26	22	27	24	24	31	32	34	36	31	32	34	28	31	36	34	39	37	36	44	39	50	38	47	46	45	44	42	42	43	48	48	50	51	42	49	48	54	51	51	61	56	55	57	58	62	62	56	71	71	63	67	75	84	82	100	79	92	106	98	0	5	1	0	1	0	5	1	4	5	4	10	4	11	17	10	13	13	9	0	13	17	28	16	11	15	18	0	19	18	28	15	15	18	27	29	42	28	42	31	50	28	38	36	23	42	23	23	47	28	44	34	48	45	38	28	48	45	46	55	53	53	39	63	56	53	47	66	67	68	0	0	0	0	72	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	3	1	2	2	1	3	2	2	2	3	1	1	1	1	2	2	2	2	1	2	2	2	2	1	2	1	2	1	1	2	1	3	2	1	2	1	2	1	2	3	7	1	1	2	2	2	1	2	1	2	2	3	2	2	1	1	1	1	1	2
84500	-582.846636264213430	-589.702124215172830	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640414640412986	3	10	6	9	7	6	6	8	15	18	22	22	18	21	32	26	21	24	26	27	30	25	33	34	35	33	29	29	29	40	38	40	32	39	43	40	50	39	47	44	42	44	48	46	48	44	45	45	50	49	53	48	53	51	52	58	55	55	54	60	62	63	59	70	70	72	70	78	82	88	100	89	96	104	99	0	5	1	0	1	0	1	5	4	2	9	5	9	13	22	12	13	17	14	0	13	13	28	12	19	22	18	0	11	21	28	26	22	27	22	29	23	28	31	38	23	28	47	36	31	31	31	31	43	39	44	34	28	45	42	37	42	45	46	58	37	57	42	63	47	62	37	67	67	69	0	0	0	0	72	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	2	2	1	1	1	3	2	3	2	1	2	2	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	2	2	2	1	2	2	4	2	2	2	2	1	1	1	1	1	2
85000	-588.283423934067287	-595.138911885026687	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654224119522534	3	10	6	8	7	11	10	7	14	16	20	24	19	24	28	21	28	24	28	25	32	32	33	32	33	30	26	30	34	34	34	37	36	35	42	40	44	40	45	46	41	42	46	44	46	48	40	47	53	49	54	54	50	50	49	53	58	46	57	58	54	66	63	72	64	72	74	79	81	88	98	91	97	102	98	0	5	1	0	1	0	8	1	4	2	9	5	4	9	13	7	18	13	11	0	13	13	28	10	19	13	13	0	19	26	28	13	17	27	17	29	23	28	31	47	31	28	41	36	42	41	23	42	43	23	44	34	47	45	28	37	56	47	46	58	53	56	47	63	53	38	66	62	67	67	0	0	0	0	72	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	3	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1	1	2	2	3	2	1	3	3	1	1	2	2	1	2	4	2	3	3	1	4	2	3	1	1	1	1	2
85500	-570.535153810443717	-577.390641761403117	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663709068007614	6	13	9	9	8	9	12	8	16	12	19	24	20	23	28	25	25	27	26	26	32	35	32	32	29	33	30	30	34	38	34	37	33	39	38	39	51	38	40	46	44	41	47	49	48	45	42	50	51	47	49	51	46	49	49	60	57	55	54	55	57	60	64	72	72	66	70	83	84	79	100	90	93	104	96	0	8	1	0	1	0	8	1	4	8	9	8	9	9	13	2	13	13	14	0	17	21	28	2	19	13	13	0	19	26	23	22	27	21	27	29	23	23	31	42	42	23	47	36	47	39	31	47	43	38	36	34	31	53	39	37	55	45	46	45	42	37	61	61	63	55	62	67	67	67	0	0	0	0	72	1	1	1	1	1	1	1	1	2	1	1	3	1	2	2	3	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	2	1	3	2	1	1	2	3	2	1	2	1	1	1	1	2	2	2	1	3	2	2	2	2	2	2	1	1	1	1	2
86000	-581.320975328830400	-588.176463279789800	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655854498603318	-2	9	4	6	3	11	8	8	17	10	23	15	20	25	31	18	25	24	27	24	30	30	34	34	31	26	31	32	32	37	36	39	38	37	40	39	42	40	47	46	46	41	49	49	43	47	40	43	52	44	51	51	47	45	52	57	54	52	55	56	60	66	64	71	66	73	77	77	75	86	100	92	94	102	98	0	5	1	0	1	0	5	5	4	8	9	5	9	9	17	8	13	13	17	0	13	13	28	16	19	13	17	0	11	26	23	21	17	17	27	29	28	23	50	47	47	28	41	36	42	47	23	47	43	42	44	34	37	42	38	53	47	54	46	58	53	37	61	63	55	63	55	63	61	69	0	0	0	0	72	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	2	2	3	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	3	2	2	1	2	1	2	4	1	1	2	2	4	2	4	2	1	1	1	1	2
86500	-600.756572294802140	-607.612060245761541	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618170359855162	-1	10	6	9	7	6	4	3	20	12	23	20	16	23	29	20	28	22	28	25	24	35	32	29	33	30	32	26	34	38	37	35	31	38	38	43	43	43	48	46	44	40	50	47	46	47	46	50	51	39	51	51	51	49	54	55	59	48	53	58	61	65	53	71	68	70	74	78	81	84	97	93	92	103	97	0	8	1	0	1	0	1	1	4	8	9	10	4	9	21	2	21	13	14	0	13	17	28	12	19	21	18	0	19	26	28	21	21	26	32	29	42	50	38	42	31	28	41	19	31	42	38	50	43	23	36	34	37	38	37	54	55	45	46	54	53	53	47	61	61	42	48	66	67	68	0	0	0	0	72	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	2	1	2	1	1	1	3	1	2	1	2	2	1	2	1	2	1	1	1	1	1	3	1	2	1	1	1	2	1	2	1	2	2	2	2	1	2	1	1	2	2	2	1	2	1	3	3	1	2	2	1	1	1	1	1
87000	-582.671782180136006	-589.527270131095406	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624293616016494	1	12	5	6	8	10	12	4	13	15	20	20	20	23	32	25	28	21	26	25	30	32	33	31	31	31	34	31	33	37	38	41	39	38	42	38	46	41	43	44	39	43	47	45	47	43	43	48	54	50	50	51	49	51	49	50	55	49	55	58	61	65	63	73	70	69	78	80	85	87	99	88	93	92	95	0	8	1	0	8	0	8	1	4	5	9	5	9	11	17	10	13	9	11	0	14	18	28	10	19	18	17	0	11	26	23	26	21	22	17	29	28	28	23	38	23	28	38	36	31	41	23	38	43	37	44	34	47	45	31	47	42	45	46	58	31	42	42	63	63	56	62	62	67	68	0	0	0	0	72	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	3	1	2	1	2	1	1	1	1	1	1	1	2	3	1	2	2	2	1	2	2	3	1	2	1	2	2	2	1	1	2	1	1	2	1	1	1	2	2	5	4	2	2	1	2	2	2	1	1	1	1	1	1	1
87500	-595.971076978291194	-602.826564929250594	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689686741457165	2	12	6	6	8	11	14	7	20	16	18	23	13	21	22	24	26	29	26	24	29	28	30	36	28	32	31	25	32	35	33	31	36	33	47	37	41	36	37	40	46	37	46	47	43	48	46	47	54	47	52	45	48	54	50	56	58	55	54	59	61	60	65	68	56	71	75	82	86	88	96	88	94	101	99	0	5	1	0	1	0	5	1	13	5	13	10	4	11	13	7	13	17	14	0	22	15	28	12	14	21	25	0	14	22	23	25	22	22	27	29	31	28	28	38	31	31	38	36	23	41	31	37	43	42	36	34	38	53	31	48	54	54	46	58	53	54	61	61	55	50	66	67	67	67	0	0	0	0	72	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	2	1	2	2	2	1	2	1	1	2	3	1	2	1	2	2	2	2	2	2	2	1	1	1	2	1	2	1	1	2	1	3	1	1	2	1	1	1	1	1	2
88000	-609.406530128456097	-616.262018079415498	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647453227621054	-5	10	8	5	6	-6	12	4	14	17	20	23	18	24	33	22	31	24	23	25	33	28	34	29	31	34	31	26	30	36	35	37	35	41	43	38	48	42	47	46	39	35	51	43	46	44	49	46	53	50	54	55	45	54	52	54	56	56	55	59	61	65	62	68	67	64	79	78	85	89	100	83	87	99	97	0	5	5	0	8	0	2	1	4	8	9	8	4	11	22	8	22	13	11	0	22	18	28	2	19	17	22	0	19	22	28	18	27	32	27	19	28	28	31	38	23	28	37	29	31	41	31	42	43	53	44	34	38	38	53	53	56	54	46	45	47	55	39	63	63	47	66	66	68	67	0	0	0	0	72	1	2	1	1	1	1	1	2	1	2	1	3	3	1	1	4	1	1	1	1	1	1	2	3	1	1	1	1	1	2	2	3	1	1	1	2	4	1	3	1	2	2	1	2	2	1	2	1	1	1	2	2	1	2	1	2	1	1	2	3	3	2	2	1	2	2	3	2	2	2	1	1	1	1	3
88500	-591.637251209210035	-598.492739160169435	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576731700337160	1	10	8	8	7	9	11	9	20	14	18	15	18	23	23	23	31	27	29	22	25	31	31	29	32	33	30	25	31	39	36	38	34	34	45	41	52	38	46	43	41	41	46	45	46	46	45	43	52	50	51	54	49	53	49	60	58	54	54	60	62	64	62	68	68	62	76	73	82	87	96	93	90	105	97	0	1	1	0	1	0	5	5	11	2	4	2	4	9	13	10	21	11	14	0	13	13	28	10	19	18	18	0	19	26	28	18	21	22	27	29	48	28	31	38	38	28	41	36	23	41	31	28	43	48	44	34	48	47	31	50	48	45	46	58	42	61	50	61	57	31	31	66	68	67	0	0	0	0	72	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	2	2	1	1	1	1	1	1	3	1	2	1	2	2	2	2	2	1	1	3	1	1	3	1	2	3	1	2	1	2	1	2	1	2	2	1	2	1	2	1	2	1	2	5	5	1	2	2	1	1	1	1	2
89000	-567.937294043285647	-574.792781994245047	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.790888533136705	2	11	8	7	9	8	13	6	15	14	21	20	20	23	29	23	26	28	25	22	31	33	35	25	30	35	34	30	33	32	36	41	38	38	45	41	50	39	44	42	42	42	48	50	44	46	46	48	54	47	53	53	37	54	46	56	57	51	52	55	54	64	58	66	62	75	78	71	84	86	97	93	97	104	99	0	1	1	0	1	0	2	1	4	8	9	2	9	9	13	12	13	9	9	0	13	21	28	12	19	13	18	0	19	18	28	21	27	18	27	29	38	23	31	53	53	23	47	36	42	41	38	42	43	28	44	34	28	58	31	37	55	45	46	58	42	47	61	61	63	62	68	37	68	67	0	0	0	0	72	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	2	2	2	2	1	2	1	2	2	3	2	2	1	1	1	1	2
89500	-585.438325484092388	-592.293813435051788	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650442381674109	3	6	5	6	6	8	11	6	13	15	16	22	20	25	32	26	27	25	28	24	28	30	30	33	34	33	33	27	34	35	35	37	37	41	44	39	49	38	43	44	44	40	49	48	40	47	45	45	50	45	49	54	50	50	51	56	59	53	54	59	59	67	64	70	70	74	79	75	83	85	89	89	95	105	99	0	1	1	0	1	0	2	1	4	1	4	2	9	9	13	12	13	13	14	0	13	17	28	12	19	22	22	0	19	26	28	15	13	22	15	29	28	23	31	42	42	28	41	36	38	41	23	42	41	31	36	34	47	42	37	47	42	54	46	58	53	53	61	50	61	56	68	62	67	69	0	0	0	0	72	1	1	1	1	1	1	1	1	2	3	2	2	2	3	2	1	2	1	1	1	4	1	1	2	2	1	1	1	1	1	2	1	2	2	3	1	2	2	2	1	1	2	1	2	1	1	2	1	2	2	3	2	1	2	1	1	4	1	1	2	2	3	1	4	2	2	1	2	1	1	1	1	1	1	2
90000	-591.737613390374008	-598.593101341333409	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540213392671989	0	9	4	9	7	11	14	7	15	12	22	20	19	23	28	26	29	24	27	25	30	24	33	29	35	27	26	28	33	39	34	34	31	36	46	38	48	40	44	44	43	41	45	44	48	48	44	47	49	48	53	51	51	48	54	55	54	54	54	61	54	66	65	73	65	70	73	77	86	85	95	94	93	103	97	0	1	1	0	1	0	5	1	4	8	4	8	9	9	22	1	13	13	14	0	13	13	28	12	19	22	13	0	14	26	28	22	27	14	17	29	28	28	42	23	38	28	41	36	47	41	28	23	43	28	36	32	37	47	41	48	37	54	46	54	39	47	37	63	50	47	66	66	67	67	0	0	0	0	72	1	2	1	1	1	1	2	1	2	1	3	2	1	2	1	5	2	1	1	1	2	1	2	2	2	1	1	1	2	2	2	1	1	2	3	1	2	2	1	2	1	2	1	1	1	1	2	2	1	2	2	2	1	1	2	2	1	2	2	1	2	3	3	2	2	4	1	1	2	2	1	1	1	1	1
90500	-616.567024228257537	-623.422512179216938	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601991775847551	1	14	7	6	5	4	13	4	16	10	15	19	19	24	27	22	15	26	21	25	31	28	32	31	31	32	31	28	32	36	35	42	34	38	40	38	50	39	40	47	43	37	49	47	42	49	37	47	52	48	48	51	52	48	54	59	59	53	56	61	61	57	66	66	69	70	74	77	80	88	98	91	90	99	98	0	8	8	0	8	0	8	1	4	1	4	5	11	9	13	10	4	17	11	0	13	13	28	5	19	11	13	0	19	22	28	27	17	33	17	25	47	28	42	31	38	28	41	29	47	41	28	28	41	39	29	34	38	45	47	39	55	45	46	54	56	55	61	61	38	62	37	67	68	68	0	0	0	0	72	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	2	1	3	2	2	2	1	1	1	2	2	3	1	4	1	3	2	1	2	1	2	1	1	2	1	2	3	2	2	2	3	3	1	2	2	1	2	1	3	1	1	2	1	3	2	2	1	1	2	1	1	1	1	2
91000	-597.157587551887445	-604.013075502846846	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568722898086575	1	12	5	5	6	11	11	4	22	14	22	21	19	24	27	24	28	26	28	26	32	28	35	31	27	30	33	24	33	38	33	37	36	42	46	35	48	34	42	45	43	35	52	43	47	48	46	45	52	45	54	45	48	49	54	53	58	54	54	57	60	66	57	67	68	74	70	78	79	86	100	89	96	100	98	0	5	1	0	1	0	5	1	4	8	13	2	4	4	13	5	18	13	9	0	17	9	28	16	13	14	17	0	19	26	28	15	14	17	27	29	48	28	38	23	38	28	42	36	31	47	28	31	41	39	44	34	31	38	39	47	53	54	46	54	50	37	56	61	63	37	62	67	67	68	0	0	0	0	72	1	1	1	1	1	1	1	1	3	2	1	1	2	4	2	2	1	2	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	2	2	1	4	1	4	2	2	1	2	1	3	2	1	1	2	1	2	2	2	3	1	1	1	4	1	2	2	2	1	1	1	1	2
91500	-619.649457979839667	-626.504945930799067	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626419218652039	0	8	7	9	5	7	10	2	12	16	16	25	20	16	33	24	22	24	29	26	27	28	31	34	33	29	28	23	33	39	34	42	35	34	38	42	52	38	45	42	43	38	52	49	46	47	48	48	54	39	51	51	46	48	52	59	53	54	55	58	60	62	65	68	70	69	70	76	84	90	100	86	93	100	95	0	8	1	0	8	0	8	1	4	5	9	10	9	9	17	5	14	17	14	0	17	17	28	8	21	13	13	0	19	27	28	27	22	17	17	29	50	28	50	42	31	28	42	36	31	42	28	41	43	28	44	34	41	45	47	55	47	54	46	58	39	23	56	39	61	53	62	67	68	68	0	0	0	0	72	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	1	2	3	1	1	2	1	1	1	2	1	1	2	2	2	2	2	1	1	1	3	3	3	2	2	4	1	1	3	1	2	1	1	1	2	1	1	2	1	3	5	1	3	2	2	2	2	2	2	1	1	1	1	2
92000	-557.548670479399334	-564.404158430358734	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.738171850172033	-1	11	5	5	6	11	12	7	11	17	15	23	19	19	33	24	28	27	26	24	31	31	33	36	32	31	33	24	30	38	36	39	35	39	38	37	49	38	45	45	46	33	49	39	46	47	48	46	52	48	51	42	51	49	45	54	57	53	53	55	61	66	59	64	70	68	73	81	84	85	98	91	92	101	97	0	8	1	0	1	0	5	1	4	5	9	10	9	11	18	10	13	13	14	0	17	13	28	8	14	17	17	0	19	26	28	22	25	22	27	29	42	28	38	23	23	28	41	25	23	31	38	31	43	39	44	34	31	45	38	39	53	54	46	58	56	47	50	61	63	62	66	67	67	68	0	0	0	0	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	4	3	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	1	2	2	2	2	1	1	2	1	2	1	2	2	1	1	2	1	1	3	2	1	2	1	1	2	2	1	1	1	1	1	2
92500	-582.745050309950784	-589.600538260910184	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716432442438484	3	10	8	6	6	9	10	6	13	16	22	19	17	24	31	23	25	26	28	21	30	34	32	34	34	33	26	28	35	37	34	39	33	41	46	39	42	37	45	46	43	38	50	49	48	46	47	45	55	35	53	50	45	51	50	60	56	50	51	59	56	59	55	67	63	72	74	81	85	85	99	93	94	102	99	0	5	1	0	1	0	8	1	4	8	9	2	9	9	17	2	13	13	27	0	27	21	28	16	19	17	13	0	11	26	28	17	27	32	22	25	28	28	28	28	31	28	39	25	38	42	23	42	43	28	44	34	23	45	39	61	39	42	46	58	47	31	39	63	63	61	66	67	67	68	0	0	0	0	72	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	3	1	2	2	2	1	2	1	2	1	2	2	2	3	1	3	1	2	2	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	2	2	1	1	1	2	2	1	1	1	1	1	2
93000	-610.536843349851893	-617.392331300811293	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536952506790987	1	11	6	7	6	2	10	8	19	15	19	17	20	24	34	25	29	23	27	25	26	30	34	28	35	36	34	28	29	34	34	30	37	41	44	37	44	38	44	42	44	45	51	37	41	47	49	47	53	48	54	55	47	50	48	55	61	54	50	60	56	66	56	72	59	73	75	80	86	88	100	94	92	104	101	0	5	1	0	1	0	5	1	4	8	4	5	4	11	17	5	21	13	14	0	18	21	28	2	19	30	18	0	14	21	28	13	27	17	32	29	31	28	45	23	23	31	53	29	31	41	28	42	47	39	44	34	31	37	42	23	56	45	46	54	53	56	47	47	63	28	62	53	67	68	0	0	0	0	72	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	1	1	1	2	2	2	1	3	1	1	1	1	2	1	3	3	2	2	2	1	2	2	2	1	2	1	1	5	1	1	1	2	2	3	1	1	3	1	2	1	3	3	2	2	3	1	6	2	3	2	1	1	1	1	1	2
93500	-619.991015224374564	-626.846503175333964	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521975885993474	-6	7	3	8	7	8	8	0	16	13	21	21	21	19	33	24	23	27	23	27	29	28	35	23	32	34	33	26	28	38	37	40	31	38	41	38	51	39	46	41	44	35	53	43	45	45	43	50	52	46	50	53	42	53	55	57	56	54	55	56	60	62	62	72	70	65	71	82	83	86	98	96	91	101	100	0	8	8	0	1	0	8	1	4	1	14	2	9	9	21	12	13	17	14	0	17	17	28	2	11	22	33	0	11	26	28	33	17	22	21	29	47	28	38	31	38	28	49	36	23	42	23	38	53	31	44	34	28	45	47	55	50	47	46	45	53	53	47	38	61	60	62	61	64	67	0	0	0	0	72	1	1	1	1	2	1	2	1	1	3	1	2	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	2	1	1	2	2	1	2	2	1	2	2	2	2	2	1	2	2	2	2	3	3	2	6	2	1	2	5	2	2	1	1	1	1	2
94000	-557.675463816426713	-564.530951767386114	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639833687603218	1	11	6	6	8	7	13	5	19	15	15	22	15	19	26	22	24	27	25	22	30	31	32	34	33	28	31	27	28	35	37	39	36	37	42	41	49	37	44	43	42	36	47	45	44	49	48	50	52	41	53	46	50	50	46	55	56	52	56	57	62	66	65	73	68	70	72	82	83	86	100	91	93	104	98	0	5	1	0	8	0	1	1	11	2	4	10	4	11	13	10	9	13	14	0	17	17	28	12	19	17	18	0	14	15	28	22	27	27	27	25	42	28	50	23	38	23	38	36	31	41	23	47	43	31	44	34	23	47	23	37	53	45	46	54	50	61	56	63	63	62	62	67	67	69	0	0	0	0	72	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	2	2	1	1	2	1	2	2	1	2	1	1	2	1	2	2	2	1	1	1	2	2	2	1	2	2	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	2
