step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
67500	-427.614019792045553	-425.780025431398087	-1.833994360647465	0.000110453104068	0.000018654750933	0.168892953167043	0.681008953791949	-1	1	1	3	5	3	4	6	7	9	9	9	13	12	14	14	15	16	16	17	16	15	16	17	20	18	18	17	19	19	22	22	23	23	24	24	25	26	25	24	26	26	27	26	25	29	29	29	29	29	30	28	29	30	31	31	31	33	31	34	32	32	33	34	35	35	33	36	37	35	35	38	37	43	38	40	41	0	1	1	2	6	3	2	5	6	9	9	8	11	11	14	13	13	15	14	17	17	13	15	18	27	28	15	15	26	28	0	29	31	31	32	27	33	33	33	31	34	0	44	33	33	43	44	52	41	31	41	44	52	47	41	53	54	55	52	57	54	56	59	57	64	59	57	62	68	54	54	64	71	72	73	72	76	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	3	1	2	1	1	2	1	1	2	1	1	3	1	1	3	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	2	1	2	2	2	1	3	1	1	1
68000	-457.520924242437331	-455.736672172443491	-1.784252069993815	0.000134714106377	0.000024297074396	0.180360283337323	0.707340606377522	0	1	2	2	5	4	4	6	7	8	9	10	12	13	12	14	15	14	16	17	14	16	16	16	17	16	18	19	18	20	21	21	22	23	25	25	25	25	25	24	27	26	27	26	28	28	28	31	30	30	32	29	29	30	31	32	31	32	32	33	33	32	34	34	35	34	34	35	37	33	36	39	37	43	37	40	42	0	1	1	2	3	3	4	6	6	9	9	8	11	9	10	15	18	15	18	26	13	15	15	21	17	14	14	26	14	20	0	24	31	31	27	29	34	33	34	31	40	0	37	34	44	44	44	52	47	44	41	33	37	34	45	48	54	55	53	54	54	45	56	57	57	59	54	55	68	57	65	73	64	76	65	64	76	1	1	1	1	2	1	1	1	2	1	1	2	2	3	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	3	1	2	3	3	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	3	2	3	1	1	1	1	1	2	2	2	1	1	3	1	2	2	1	1	1	1	1	1	1	2	1
68500	-473.637330953062360	-471.259186161867433	-2.378144791194919	0.000126446107694	0.000012113402537	0.095798935671514	0.554569506586093	-2	1	1	3	4	5	3	5	7	7	9	9	11	11	13	14	15	14	16	17	15	15	15	16	17	17	19	18	18	21	21	22	23	23	26	24	25	25	24	26	27	26	28	26	28	30	29	30	27	29	31	30	28	29	30	32	31	32	30	33	32	31	34	33	34	34	35	34	33	36	35	39	36	43	38	40	42	0	1	1	2	3	3	2	5	3	6	10	8	11	6	13	15	15	10	13	24	13	15	14	21	17	17	29	24	24	28	0	27	31	31	21	27	33	33	33	38	38	0	49	33	33	43	38	38	33	45	44	53	38	44	37	47	54	53	53	54	54	52	56	57	64	59	65	62	62	71	60	71	65	70	70	70	76	1	2	1	1	1	2	1	1	3	1	1	2	1	2	2	1	1	4	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	5	2	1	2	1	1	1	1	1	2	2	1	2	2	2	1	3	2	1	2	3	2	1	2	1	2	2	1	2	1	1	2	1	2	1	1	1	2	1	3	1	2	1
69000	-473.894565177819686	-471.985296982995578	-1.909268194824104	0.000111416874385	0.000017143737493	0.153870206716134	0.533006300110094	-1	1	1	3	4	5	5	6	7	9	10	9	12	11	14	14	15	16	16	16	16	17	15	17	20	17	19	18	17	21	22	22	24	24	24	25	25	25	25	24	26	25	28	26	29	29	26	30	31	31	32	29	28	28	32	32	30	33	32	33	34	29	33	33	34	34	33	36	36	36	35	38	37	41	38	39	41	0	1	1	2	3	3	2	5	5	6	9	8	11	6	13	13	6	13	14	15	14	19	14	13	20	17	29	15	19	28	0	28	31	31	32	32	33	33	33	31	34	0	37	33	41	43	33	40	34	52	49	44	44	34	53	44	54	49	53	54	54	44	52	57	54	59	57	62	49	60	60	57	71	76	65	70	70	1	1	1	1	2	2	2	1	1	1	1	2	1	3	1	1	5	3	3	1	2	1	2	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	3	1	1	2	1	1	2	3	1	1	2	2	2	1	2	2	2	1	1	4	2	2	1	4	1	1	2	2	2
69500	-435.971938925716302	-433.856316685683225	-2.115622240033068	0.000149524298679	0.000018341140893	0.122663279845174	0.671038459801987	-1	1	2	2	4	6	4	6	6	7	8	9	13	11	14	14	15	15	17	14	15	16	16	16	19	17	18	17	19	20	22	22	24	24	24	25	26	26	25	25	27	26	27	27	29	29	28	30	31	28	32	29	29	29	31	32	32	30	30	33	34	32	34	33	35	35	34	36	36	35	34	37	37	42	39	40	41	0	1	1	2	3	3	4	5	3	6	6	8	14	11	14	13	13	13	20	14	13	18	18	21	24	24	17	20	19	28	0	21	31	31	32	25	33	33	33	34	38	0	33	38	41	44	38	47	39	38	40	44	38	31	38	48	54	50	53	57	54	58	56	57	64	53	57	55	53	60	54	70	71	72	71	72	76	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	3	1	3	2	2	2	2	1	2	1	1	1	2	1	1	1	1	3	1	2	4	1	2	2	1	2	3	1	1
70000	-449.029870367506760	-447.342409054968130	-1.687461312538651	0.000107541943306	0.000022310911645	0.207462418468093	0.581347438324502	-1	1	1	2	5	7	3	7	7	8	9	9	12	11	12	14	16	14	17	16	14	17	15	16	19	17	19	18	18	19	22	23	23	24	25	22	25	26	25	25	27	26	28	27	28	29	28	31	30	31	31	29	30	29	31	33	30	32	32	33	31	32	32	33	34	35	34	36	36	34	36	37	37	41	39	41	42	0	1	1	2	3	3	4	5	3	9	5	8	9	6	14	14	16	15	15	13	15	13	13	21	17	24	29	26	26	28	0	29	31	33	32	27	33	33	33	33	31	0	37	33	34	43	44	52	31	47	41	41	52	38	33	53	54	49	48	54	54	53	53	54	64	59	54	62	58	64	70	57	71	60	72	72	76	1	1	1	1	2	2	1	1	2	1	2	2	3	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	2	2	2	1	1	1	4	1	2	1	1	2	4	2	1	1	1	2	1	1	1	3	1	1	3	2	1	1	2	4	1	3	1	2	1
70500	-443.288842374346643	-440.916478605807583	-2.372363768539066	0.000138320627876	0.000013318365923	0.096286187591759	0.584276660731949	-1	1	1	2	5	7	4	7	7	9	9	9	12	11	13	14	15	15	16	15	17	16	16	17	19	17	18	18	20	20	20	22	23	24	24	26	25	25	25	24	27	26	27	27	28	29	28	29	27	30	29	28	29	29	32	32	31	32	31	33	33	31	33	32	34	34	34	34	35	35	35	39	36	43	39	40	42	0	1	1	2	3	3	4	5	5	5	9	8	6	10	14	15	15	15	14	15	20	14	18	18	28	17	13	19	21	28	0	19	31	33	32	29	34	33	33	33	38	0	37	33	41	43	33	49	33	49	41	38	49	44	49	45	54	62	52	54	54	47	56	57	57	59	64	62	34	64	60	64	71	64	70	70	76	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	1	2	3	1	1	2	1	1	1	1	2	2	2	1	1	3	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	1	4	3	1	4	1	5	2	1	1
71000	-448.638573609111802	-446.506912035264008	-2.131661573847812	0.000132029470595	0.000015934405701	0.120688249593120	0.657866855967056	-2	1	1	3	5	7	5	7	7	8	9	9	13	11	13	15	15	15	16	17	16	16	16	18	20	16	19	15	20	20	22	23	23	23	26	24	25	25	24	25	27	26	27	26	27	29	27	29	31	31	31	28	30	28	31	33	31	32	31	33	32	32	34	33	34	34	33	36	37	35	36	39	36	42	38	40	41	0	1	1	2	3	5	4	5	3	5	5	8	14	11	14	13	13	15	13	26	17	28	11	21	17	17	23	13	27	28	0	27	31	31	27	32	33	33	33	33	40	0	37	38	34	43	44	33	53	47	45	44	44	40	38	49	54	55	48	61	54	47	50	54	57	55	57	55	55	60	60	65	64	72	73	73	76	1	1	1	1	2	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	3	1	2	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	3	2	1	1	1	1	1	2	1	1	3	2	2	1	2	3	1	1	3	1	2	1	2	1
71500	-465.354855036660467	-463.611480003917052	-1.743375032743421	0.000145136267921	0.000027710411851	0.190926859615224	0.702423614666816	-1	0	1	3	5	6	4	7	7	9	9	10	11	13	13	13	16	15	15	15	15	14	16	18	20	17	18	18	19	20	21	23	24	23	24	21	26	25	25	24	26	25	27	27	29	28	27	29	31	30	31	29	30	28	31	32	31	32	31	30	33	32	32	30	34	33	34	36	35	34	36	38	34	42	37	40	42	0	1	1	2	3	5	4	5	5	9	9	8	11	6	13	13	19	13	16	14	15	14	19	23	17	20	21	14	24	28	0	25	31	31	29	29	33	31	33	31	33	0	37	38	44	43	40	34	38	44	47	44	38	34	52	49	54	55	52	54	60	55	53	54	64	59	64	49	50	64	70	71	60	75	73	72	76	1	1	1	1	2	1	1	1	1	1	2	2	1	3	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	2	1	1	1	1	3	1	1	1	1	1	1	1	4	3	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	3	3	1	1	3	2	2	1	1
72000	-438.814304897547231	-436.327309712186320	-2.486995185360898	0.000112847146117	0.000009850923562	0.087294396901310	0.614155145609741	-1	0	2	2	4	7	4	5	6	8	10	9	11	13	13	15	15	15	15	17	15	17	16	17	19	17	18	18	19	20	22	23	24	23	24	26	26	25	25	25	27	26	27	26	29	30	28	30	28	30	32	27	29	29	31	32	31	32	31	33	34	31	33	33	35	33	34	34	35	32	36	39	36	42	38	40	42	0	1	1	2	3	5	4	3	5	6	9	8	11	13	13	14	13	13	14	21	14	18	14	21	19	15	15	20	26	28	0	27	31	31	27	32	38	31	33	34	38	0	37	33	34	43	44	47	37	45	45	38	44	44	53	48	54	38	53	54	60	44	62	54	64	53	60	55	56	54	64	57	70	76	71	60	76	1	1	2	1	1	2	1	2	1	1	2	2	1	1	2	1	2	2	1	1	1	2	2	1	2	2	2	1	1	1	1	3	1	1	3	1	1	2	1	1	1	1	1	2	3	1	1	1	1	1	1	1	2	2	1	1	1	3	1	2	1	2	1	3	1	2	1	2	1	2	2	4	2	1	2	3	1
72500	-446.606146112597855	-444.417244152034357	-2.188901960563495	0.000127240549465	0.000014511489539	0.114047680558180	0.684825487610786	-1	1	1	3	4	6	5	7	8	8	10	9	12	12	14	14	15	14	17	15	17	16	16	16	19	17	18	17	20	19	22	22	23	23	26	24	25	25	24	25	27	27	27	26	29	29	28	27	30	29	31	29	28	29	30	32	30	32	30	33	33	32	33	34	33	35	34	35	37	35	33	39	36	42	38	39	41	0	1	1	2	3	5	4	6	6	6	6	8	9	9	14	14	18	13	18	18	24	14	18	20	17	17	24	13	27	26	0	27	31	31	32	29	34	33	33	34	34	0	37	33	44	43	38	38	38	53	45	48	38	38	53	59	54	55	48	57	54	53	52	54	54	63	71	50	62	65	54	70	71	72	71	70	76	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	2	1	1	2	2	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	1	2	4	1	1	1	1	1	2	2	2	2	4	2	1	1	3	3	1	2	2	2	2	3	2	1
73000	-446.283630268390993	-443.721812933147305	-2.561817335243676	0.000117950597647	0.000009684042154	0.082102527222134	0.612497682589277	-1	1	1	2	3	6	4	6	7	9	8	9	13	11	14	15	14	15	15	16	17	17	16	16	18	16	18	18	19	20	21	22	24	23	25	25	25	24	24	26	27	26	27	26	29	29	28	31	30	29	32	28	29	30	31	32	31	32	32	33	33	32	33	33	33	34	34	36	36	35	35	39	36	42	37	39	41	0	1	1	2	3	3	4	3	6	9	9	8	14	11	14	14	14	13	14	17	24	13	17	17	18	17	21	26	27	28	0	27	31	31	32	32	34	31	34	34	31	0	34	38	40	43	44	44	38	37	45	44	52	34	41	48	54	38	53	54	54	47	48	54	57	52	64	58	55	64	60	64	71	64	71	60	76	1	2	1	1	1	2	2	4	1	1	1	1	1	1	2	2	2	2	2	1	1	2	2	1	2	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	3	1	3	1	1	1	1	2	2	2	2	1	1	4	2	1	1	3	2	2	1	2	2	2	1	3	1	1	2	1	1	3	1	5	1	3	1
73500	-481.344971082097004	-479.438926104128086	-1.906044977968891	0.000106101469155	0.000016388874328	0.154464160194652	0.553290739772872	-1	1	2	3	3	5	5	6	7	9	10	10	12	12	14	14	15	15	15	16	16	16	13	17	19	18	18	19	20	20	21	23	23	24	26	26	25	25	25	25	25	27	25	27	29	29	29	31	29	30	30	30	29	29	32	31	31	32	31	32	34	31	32	33	34	34	33	36	36	35	35	38	36	42	37	40	42	0	1	1	2	3	3	2	3	3	9	9	8	9	11	14	13	13	23	14	17	17	15	13	21	17	23	21	19	27	20	0	14	31	33	32	32	34	33	33	31	31	0	33	31	40	43	40	33	37	34	41	53	44	38	47	53	54	38	53	57	60	44	53	54	57	55	57	58	62	60	64	57	71	70	70	60	76	1	1	2	2	1	1	1	2	3	1	2	2	2	1	2	1	1	1	2	1	1	1	1	1	2	3	1	3	2	2	1	4	1	1	1	2	1	2	1	2	2	1	1	3	2	2	3	3	1	2	2	1	1	4	2	1	1	2	1	1	1	2	2	3	2	1	1	2	2	2	2	3	1	3	1	4	1
74000	-465.017902927439025	-463.078424512175786	-1.939478415263241	0.000119928585087	0.000017808524021	0.148492738475081	0.594958510761338	-1	1	1	2	4	6	5	6	6	8	9	8	13	11	12	15	15	15	12	16	16	15	16	18	19	18	17	18	19	21	21	23	24	23	26	25	26	25	24	26	26	26	27	26	28	30	27	28	30	29	32	28	28	30	31	30	31	32	31	32	34	32	34	33	35	35	33	35	35	36	36	39	37	41	39	39	41	0	1	1	2	3	3	4	5	3	6	9	6	15	6	11	14	13	13	14	17	16	13	13	21	17	18	18	17	27	28	0	29	31	31	32	25	33	33	34	33	31	0	38	31	41	43	44	40	38	52	45	34	38	44	52	48	54	55	56	54	60	52	53	57	57	59	57	33	51	60	54	70	60	71	73	60	73	1	1	1	1	2	3	2	1	2	1	1	1	1	2	1	3	1	2	1	1	1	1	2	1	3	2	1	1	1	2	1	2	2	1	1	3	2	1	1	1	2	1	1	3	1	1	1	1	2	1	2	2	2	2	1	1	1	1	1	1	2	2	3	1	1	1	1	5	1	2	3	2	4	2	1	2	2
74500	-463.775285913316111	-461.778409255666986	-1.996876657649139	0.000146645220047	0.000020402951710	0.139131379142502	0.697420931405018	-1	1	2	3	4	6	4	6	7	8	9	9	13	12	11	14	16	15	15	16	16	16	15	17	19	17	18	14	19	18	22	22	23	24	26	24	25	26	25	25	27	26	27	26	29	29	29	30	31	30	32	29	28	29	31	32	31	33	28	32	34	29	32	34	34	34	34	35	35	35	35	39	36	43	39	40	41	0	1	1	2	3	5	4	3	6	9	9	5	15	9	12	14	15	13	15	23	13	19	14	14	26	21	21	14	27	18	0	27	31	31	32	32	33	33	34	34	37	0	34	34	38	43	34	53	44	43	43	53	38	34	38	48	54	37	44	54	54	38	48	57	60	59	54	58	55	61	67	70	64	72	73	54	72	1	1	2	1	1	1	1	2	1	1	1	3	1	2	1	1	2	1	2	1	2	1	2	2	1	1	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	2	2	1	1	3	2	2	3	1	1	2	1	4	3	1	2	1	1	2	1	2	2	5	1
75000	-451.546318771339202	-449.502302625662196	-2.044016145677031	0.000130431546901	0.000017239472530	0.132172568212253	0.621826304911348	-1	1	1	3	4	6	4	5	7	9	9	9	11	12	14	14	15	15	16	16	17	16	17	18	18	17	18	19	20	20	20	22	23	24	25	26	25	25	23	25	26	26	27	26	27	30	28	31	30	30	30	29	29	29	32	32	31	32	31	34	33	32	33	34	33	34	32	35	37	34	34	38	36	41	38	40	41	0	1	1	2	3	3	4	5	6	6	9	8	11	13	14	14	13	13	13	15	14	13	13	21	20	20	18	15	27	28	0	27	31	31	29	32	34	39	31	31	31	0	37	33	40	37	39	49	38	52	47	44	40	41	53	53	54	49	52	54	54	49	62	54	57	59	57	50	58	54	54	64	60	70	73	72	64	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	3	2	3	1	2	2	3	1	1	1	2	3	1	1	1	2	2	2	2	2	1	1	3	2	3	1	2	2	1	3	2	1	2	1	1	1	1	2	1	1	1	2	1	2	2	2	1	3	1	1	1	3	2	2	2	2	1	3	1	1	3
75500	-481.859644182126601	-479.969407099559476	-1.890237082567128	0.000146287792369	0.000023031081969	0.157436800402558	0.644847594717773	-1	1	2	3	4	6	4	6	6	9	9	9	11	12	13	15	15	15	16	15	16	16	17	17	19	18	18	18	20	20	21	22	23	24	25	26	25	25	25	25	25	27	26	27	29	29	28	31	31	31	30	29	29	29	31	31	31	33	30	33	32	32	34	33	35	32	35	33	35	33	36	36	36	43	38	40	41	0	1	1	2	3	5	4	3	3	9	9	9	11	11	13	15	15	15	15	15	13	15	21	14	17	19	19	21	27	25	0	19	31	31	25	32	33	33	33	31	31	0	31	38	43	43	41	52	39	52	41	47	31	34	47	52	54	50	53	54	57	52	53	54	57	59	60	49	55	57	60	65	65	72	60	70	76	1	1	2	2	1	1	1	2	1	2	1	1	2	2	1	1	1	2	2	2	2	1	1	2	2	2	1	1	2	1	1	2	1	2	3	1	1	1	1	2	1	1	3	2	1	2	2	1	2	1	1	1	3	2	2	1	2	1	1	2	1	2	3	2	2	1	1	1	2	2	2	1	1	3	3	4	1
76000	-470.694494987548353	-468.953117478267302	-1.741377509281050	0.000127908021232	0.000024490980567	0.191473375406425	0.653572435249679	0	1	1	3	4	6	5	6	7	8	8	9	13	12	13	14	15	15	16	14	16	16	17	18	18	18	18	17	19	20	22	23	23	24	25	26	24	25	25	25	27	26	26	26	28	30	26	30	30	29	32	29	30	29	32	33	32	33	31	33	33	33	33	31	35	33	34	36	36	35	34	38	36	41	39	39	41	0	1	1	2	1	5	2	5	6	3	9	9	14	11	11	14	13	20	18	13	13	15	19	14	15	21	21	21	27	28	0	29	31	31	32	29	33	33	33	31	47	0	37	34	47	43	34	52	38	44	45	44	52	34	33	59	54	37	45	64	64	44	53	54	60	59	57	62	62	60	57	70	71	70	71	72	76	1	1	1	2	2	1	3	1	1	3	1	1	1	3	3	1	1	1	1	1	2	1	1	3	3	1	1	1	1	2	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	4	1	2	4	1	2	1	4	2	1	1	1	1	1	1	1	2	2	2	2	2	1	1
76500	-453.556064514348236	-451.771812729044200	-1.784251785304026	0.000127005332346	0.000022906726585	0.180360353083803	0.669057345229552	-2	0	2	2	4	3	5	6	7	8	10	10	13	12	14	14	14	16	16	17	15	17	15	16	18	18	17	19	19	20	22	22	24	24	25	25	25	25	25	25	27	27	26	26	28	29	29	30	29	30	31	28	30	30	30	32	32	32	31	34	33	32	33	33	35	34	34	35	34	36	35	38	36	42	38	40	42	0	1	1	2	6	3	2	5	3	6	9	8	14	11	14	13	14	14	14	17	17	19	15	21	19	24	21	20	27	20	0	26	31	31	29	29	33	31	34	31	40	0	37	33	34	43	33	38	33	44	41	38	52	31	44	53	54	48	48	54	54	53	52	57	64	53	64	49	58	61	54	67	60	76	60	73	76	1	1	2	1	1	1	2	1	2	3	2	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	3	1	2	1	1	1	1	1	1	2	2	1	2	2	2	2	1	2	3	2	1	1	1	1	2	2	1	3	1	1	1	1	2	1	2	2	2	1	1	2	2	1
77000	-435.613498306835027	-433.627214607158351	-1.986283699676654	0.000113411450311	0.000015966216850	0.140781347967580	0.721857299176977	-1	1	1	3	3	5	5	6	7	9	8	10	13	12	14	14	15	15	16	16	17	16	17	17	20	18	18	18	20	21	20	23	23	23	25	25	25	25	24	26	27	27	27	26	28	29	28	30	31	30	30	30	28	30	31	33	31	32	31	33	34	32	33	33	34	33	34	35	36	35	34	38	36	42	38	40	41	0	1	1	2	3	3	2	5	6	11	9	9	14	11	14	14	13	13	18	14	17	14	13	14	13	20	21	20	27	28	0	29	31	31	29	29	34	31	31	34	44	0	33	34	31	43	39	53	44	41	39	53	41	45	44	49	54	50	48	54	60	50	47	57	64	59	64	49	55	54	54	65	71	72	70	72	76	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	1	1	3	1	2	2	3	2	1	1	1	2	1	1	2	2	1	2	3	1	2	3	2	1	1	2	2	5	1	2	2	2	1	3	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	2	2	2	2	1	1	2	1	1	1
77500	-446.650158118575519	-444.685588012175344	-1.964570106400185	0.000121924381944	0.000017590093022	0.144270512113835	0.745183052317512	-1	1	1	2	5	6	3	6	7	9	9	9	12	12	13	14	14	14	16	16	16	17	15	18	19	18	19	19	19	20	22	22	24	23	25	26	24	25	25	26	27	27	27	26	29	29	28	28	31	31	32	30	29	30	30	33	31	33	31	32	34	32	33	34	34	34	33	35	35	35	36	37	36	41	39	40	41	0	1	1	2	3	3	2	5	5	9	6	5	11	11	11	13	14	14	14	18	18	15	15	21	17	18	19	26	21	28	0	27	31	31	32	32	31	31	34	38	31	0	38	31	44	43	37	33	53	48	45	38	47	41	38	59	54	50	41	54	54	55	59	57	57	55	57	33	58	60	57	64	60	73	72	72	76	1	1	1	1	2	2	2	1	1	1	2	2	2	1	3	1	1	2	2	1	1	2	1	1	2	3	2	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	2	1	1	2	2	1	2	1	2	1	2	2	1	1	1	2	1	2	1	1	2	2	2	1	6	1	2	3	3	3	1	1	2	1
78000	-440.831869852635805	-438.915669932060496	-1.916199920575282	0.000117608200648	0.000017947766917	0.152606423854275	0.647911370051553	-2	1	1	3	4	5	5	7	7	7	9	9	11	12	14	15	14	14	17	15	16	15	17	18	19	17	18	19	18	20	21	22	22	23	25	26	26	25	24	25	26	25	27	26	28	29	29	30	30	31	31	29	30	29	31	33	30	32	31	33	34	30	34	33	34	33	33	35	37	34	35	38	36	42	38	41	42	0	1	1	2	3	3	4	6	5	6	9	5	6	13	14	13	14	14	16	14	15	13	18	21	17	20	21	26	15	25	0	21	31	31	29	35	33	33	33	34	33	0	41	33	41	37	41	44	39	52	49	41	38	41	62	48	54	49	52	57	60	33	56	54	54	59	57	55	56	54	60	70	64	72	71	72	76	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	4	1	1	4	1	2	2	1	1	3	1	1	2	1	2	2	2	2	1	1	1	3	2	1	1	1	1	1	1	1	3	1	2	3	1	1	2	2	2	1	2	2	2	2	1	1
78500	-500.449914616696788	-498.460192799550498	-1.989721817146272	0.000141914930965	0.000019902457300	0.140242165956762	0.580930021123527	-1	1	2	2	5	6	4	5	7	7	8	8	12	12	12	14	16	15	17	15	17	16	16	18	20	18	19	18	19	20	21	23	23	24	26	25	26	25	25	25	26	26	27	27	27	28	28	30	30	30	31	29	29	30	30	32	32	31	31	33	33	31	34	34	34	34	35	34	35	34	35	39	36	42	38	40	42	0	1	1	2	3	5	2	3	5	5	6	8	11	6	11	14	20	11	16	14	18	14	16	21	17	13	18	14	24	16	0	26	31	31	32	25	38	33	33	31	34	0	38	38	34	33	38	53	52	38	49	33	33	47	40	52	54	44	48	54	54	44	59	54	57	48	54	41	56	54	64	70	60	60	60	64	76	1	1	1	1	2	1	1	2	1	1	2	2	2	3	2	2	1	3	2	2	1	1	1	1	2	1	2	3	1	3	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	2	1	3	2	1	2	1	2	2	1	3	3	1	2	2	4	1	2	1	2	1	4	3	3	1
