step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67
93000	-347.321054896381895	-345.163069386703455	-2.157985509678436	0.000119285989050	0.000014023024343	0.117558017120573	0.665427475829401	0	2	4	4	7	6	7	6	5	6	7	9	10	9	8	8	7	9	7	9	11	9	9	8	10	8	9	12	10	11	12	14	14	12	14	16	14	14	16	14	14	15	16	17	18	18	18	18	18	19	17	18	20	19	21	20	23	21	21	22	24	24	22	25	26	27	28	0	1	2	1	9	4	3	4	4	3	8	6	3	7	8	11	6	10	10	10	13	15	5	19	24	8	8	29	24	27	13	28	28	29	30	21	31	31	35	31	13	32	37	41	39	43	33	37	37	46	41	43	48	39	37	46	0	48	54	52	53	44	43	61	62	65	65	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	3	1	1	1	1	3	1	2	2	1	1	2	2	2	1	2	1	1	2	4	1	1	2	1	2	2	3	2	1	1	1	1
93500	-320.556575520752972	-318.915406757598134	-1.641168763154864	0.000090474553108	0.000020218379564	0.223470344634885	0.811385231110175	0	2	4	4	5	6	7	6	7	7	7	8	8	8	7	8	8	10	8	8	11	9	9	9	10	10	9	13	12	10	12	11	13	14	15	14	13	14	17	15	15	17	16	14	19	17	18	18	19	19	17	19	19	18	20	21	23	21	21	21	24	23	21	25	25	26	28	0	1	2	2	3	3	3	4	5	6	8	6	3	7	8	8	5	20	10	10	11	15	17	19	19	11	11	32	7	8	32	14	32	29	36	27	32	31	35	37	44	32	37	37	39	40	43	43	42	46	41	43	48	39	48	50	0	53	54	52	58	49	52	61	62	65	65	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	2
94000	-363.011365408043503	-360.935500167792554	-2.075865240250951	0.000133680612831	0.000017083895196	0.127796356062788	0.705150929207603	0	2	4	3	5	7	7	7	7	6	7	7	9	8	7	8	8	10	8	8	12	8	9	8	10	10	10	11	11	12	12	13	15	14	14	16	14	14	18	14	15	17	16	17	17	17	19	20	19	19	18	18	18	20	20	20	23	20	21	22	24	23	22	25	25	27	28	0	1	1	1	1	5	5	4	5	5	3	5	7	11	3	4	2	11	1	10	16	15	24	1	19	11	8	9	19	27	28	11	28	29	21	35	31	31	30	31	37	33	37	41	30	40	42	53	44	46	37	43	43	45	53	50	0	53	45	58	55	51	52	61	62	65	65	1	1	2	1	2	1	1	2	1	1	2	1	1	1	2	2	3	3	3	1	2	1	1	3	1	2	1	2	2	1	1	2	1	1	1	1	1	1	3	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	2	2	1	1	2	2
94500	-358.971906398698820	-357.095552537524668	-1.876353861174127	0.000112259509387	0.000017976391325	0.160132459365424	0.658083566287704	0	2	3	3	6	6	8	7	6	8	6	9	9	7	6	8	8	9	7	7	12	9	9	8	10	9	10	11	12	11	12	13	15	14	14	17	13	14	18	13	15	16	17	17	17	16	18	19	19	17	18	18	19	19	20	20	23	21	21	22	25	22	22	26	23	25	28	0	1	2	2	2	3	9	11	4	6	4	6	7	1	4	11	9	14	5	6	26	8	6	19	10	11	5	5	24	8	17	28	32	29	26	21	31	31	45	31	37	38	37	41	35	40	46	37	44	46	43	42	43	45	48	50	0	48	54	52	55	51	52	61	62	65	65	1	1	1	1	2	2	1	1	1	2	1	2	1	3	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	3	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	3	2	2	1	1	1	3
95000	-321.055591003435552	-318.596518663591951	-2.459072339843619	0.000112131084482	0.000010020195239	0.089361440545610	0.764780503921925	0	2	4	4	7	6	7	6	6	6	8	8	8	8	7	7	8	10	7	8	11	9	9	8	10	10	10	11	11	12	13	13	14	13	14	16	14	13	17	16	15	16	16	16	19	17	19	17	19	18	19	17	20	19	20	20	24	20	20	20	24	24	22	26	26	27	28	0	1	2	1	9	3	3	4	3	3	8	6	6	6	8	8	9	10	10	6	8	15	17	19	19	8	7	23	10	27	28	28	28	29	30	35	31	28	35	37	37	28	37	41	39	37	42	43	44	43	42	33	48	35	48	50	0	43	45	52	58	51	60	61	62	65	65	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	3	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	2	2	1	1	1	1	1
95500	-351.407749411515567	-348.875325161666069	-2.532424249849504	0.000090402577628	0.000007601456446	0.084084510032612	0.733541488654819	0	2	2	3	6	6	7	6	5	8	7	8	8	8	8	7	8	10	7	9	13	9	8	8	10	9	8	11	12	12	12	13	15	14	15	17	14	15	17	15	16	16	15	16	18	17	16	18	18	18	18	17	19	19	20	21	23	20	20	22	24	23	23	26	26	27	28	0	1	1	1	3	3	3	4	3	19	8	6	2	7	8	8	5	10	6	10	30	15	5	19	13	11	6	17	24	8	28	28	28	29	11	30	31	31	35	37	37	28	37	43	39	40	32	43	44	46	41	28	41	39	48	50	0	48	39	52	53	51	60	61	51	65	66	1	1	1	1	2	2	1	2	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	2	1	3	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	2	2	2	2	1	1	3	1	1
96000	-370.644850183181177	-368.349040121351948	-2.295810061829234	0.000121451548957	0.000012524494022	0.103123378246389	0.801493361192863	0	2	3	2	6	5	7	6	4	6	7	9	10	8	8	8	8	10	7	9	12	9	10	8	10	8	9	10	13	11	12	13	14	14	15	15	13	15	17	16	15	16	16	16	18	17	19	18	18	18	16	19	20	20	20	21	23	20	19	21	25	23	22	26	27	26	27	0	1	1	1	1	3	3	4	3	6	9	8	7	5	7	8	5	24	10	10	16	15	5	19	24	11	5	5	24	27	12	28	32	29	30	30	31	32	35	37	37	33	37	31	39	40	42	43	41	40	41	48	43	35	43	50	0	48	45	53	43	51	52	61	62	62	66	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	2	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	4	4	2	1	2	2	1
96500	-321.195567952359568	-319.465991669935534	-1.729576282424042	0.000118232711971	0.000023027531244	0.194764467971084	0.780665945536820	0	1	4	3	7	5	7	7	6	7	6	9	8	8	7	7	8	10	7	8	12	9	9	8	10	10	8	12	12	12	12	13	14	13	14	16	14	14	17	16	16	16	16	16	18	18	19	18	18	18	18	17	19	19	20	20	24	21	21	20	24	22	22	26	26	25	27	0	1	1	1	9	3	3	11	3	6	4	6	7	7	11	11	5	12	6	10	26	15	17	19	19	8	8	12	19	27	17	28	28	12	30	30	31	32	36	37	37	32	37	37	39	40	37	43	44	40	41	32	48	39	48	50	0	53	54	43	55	51	52	61	66	62	66	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1
97000	-310.575610645362872	-308.872951599128896	-1.702659046233985	0.000103560972081	0.000020991517966	0.202697189341326	0.747023636852206	0	2	3	4	5	5	7	6	7	6	7	6	9	8	7	7	8	11	7	8	12	8	10	9	9	9	9	11	13	11	12	13	13	13	13	16	14	14	16	16	15	16	17	17	18	17	18	19	19	19	18	18	19	19	21	21	22	20	18	20	23	23	22	25	27	27	25	0	1	1	1	3	3	3	4	5	6	8	6	14	3	4	8	9	10	10	10	8	15	17	19	19	11	11	17	14	27	28	28	28	24	27	30	31	31	21	37	37	28	37	41	39	40	42	43	44	46	44	43	43	59	48	50	0	48	39	52	55	51	60	61	67	67	62	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	2	1	1	1	1	1	3	2	1	1	1	2	2	3	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
97500	-369.955498173743933	-367.843215385947474	-2.112282787796440	0.000143957302193	0.000017718437273	0.123081198404244	0.731210899540792	0	1	4	3	5	6	7	6	6	7	7	8	10	8	8	7	8	10	8	8	12	9	9	9	10	10	10	11	12	11	13	13	14	13	15	16	15	15	17	16	14	16	16	17	18	17	18	20	15	18	18	18	18	18	19	21	23	21	20	21	25	24	22	26	26	26	25	0	1	1	2	3	3	3	4	5	6	8	6	7	5	11	8	9	10	10	10	13	15	9	10	24	11	8	23	24	27	13	28	32	29	27	11	32	23	35	38	23	32	37	43	21	38	36	53	41	40	41	31	43	39	51	50	0	43	13	47	55	58	60	61	67	67	62	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	4	1	3	1	1	3	2	1	1	4	1	2	1	1	1	2	3	1	1	1	1	1	2	4	1	2	2	1	1	1	1	1
98000	-366.096045827114040	-364.173207723151336	-1.922838103962704	0.000116321614585	0.000017612624905	0.151413174309621	0.761935207093969	0	2	4	3	6	5	7	6	5	7	8	8	10	8	6	8	8	10	7	9	11	9	9	9	11	10	10	12	12	10	12	13	14	13	13	15	13	14	18	15	15	16	17	15	17	17	18	19	17	19	18	18	19	18	21	20	23	21	20	21	24	22	22	26	25	27	28	0	1	1	2	9	3	2	4	3	6	8	6	14	3	4	8	5	12	6	10	8	15	17	19	19	8	11	30	19	2	23	17	28	29	27	26	31	31	45	31	37	28	37	37	36	37	42	46	44	40	41	46	46	35	53	46	0	53	35	52	53	51	52	61	51	65	66	1	1	2	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	4	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	3	1	2	2	2	2	4	1	1
98500	-296.857994969806896	-295.213460832609996	-1.644534137196889	0.000071896894402	0.000015977079835	0.222222113598553	0.782810638624866	0	2	4	3	6	6	7	6	7	7	7	7	9	9	7	8	9	10	7	9	12	9	10	9	9	9	9	10	12	12	12	13	15	13	14	16	14	14	17	16	16	17	16	16	17	17	19	20	18	18	18	19	19	18	21	20	23	20	20	20	24	24	22	26	25	27	27	0	1	2	2	3	3	3	4	5	6	4	6	7	7	8	8	9	20	6	10	11	15	17	19	19	11	11	7	24	8	28	28	32	29	30	21	31	31	35	37	37	32	37	37	30	40	33	53	44	46	41	42	43	39	48	50	0	53	54	52	55	51	60	61	62	65	65	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1
99000	-346.236162304361699	-343.903421733839195	-2.332740570522519	0.000105480893894	0.000010519907101	0.099732820922217	0.679455617969525	0	1	3	4	7	6	7	6	5	8	7	8	9	9	8	8	9	9	7	7	13	9	9	9	10	9	9	11	12	12	12	13	14	13	14	15	14	15	17	16	15	16	16	16	19	17	17	17	19	18	18	17	19	20	20	20	24	20	21	21	25	22	22	26	26	25	27	0	1	2	1	9	2	9	4	3	20	8	6	7	7	11	4	9	6	3	3	16	15	9	20	6	11	11	17	18	27	28	28	28	29	30	26	31	31	35	37	31	33	37	41	21	40	32	41	44	46	41	37	48	45	47	50	0	48	54	44	58	44	60	61	66	62	65	1	1	1	2	1	3	1	1	1	1	1	2	1	1	1	2	2	2	2	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	4	1	2	2	1	2	1	1	1	3	1	2	1	2	1	2	2	1	1	1	1	1	2	1	3	1	2	1	1	1	1	1
99500	-352.357777813288294	-350.549166202894355	-1.808611610393921	0.000109378948408	0.000019094372743	0.174570820260520	0.699980788040177	-1	1	4	3	6	5	6	5	7	6	7	9	9	8	6	7	8	10	7	8	9	7	9	9	10	9	9	12	10	11	13	14	14	14	14	13	14	14	14	16	16	17	16	15	18	17	18	19	18	19	18	19	18	18	20	19	23	21	20	21	24	23	23	26	25	27	28	0	1	2	2	3	3	3	4	5	6	8	14	3	7	8	8	3	14	10	10	8	15	9	19	24	8	8	7	10	26	17	28	28	28	27	11	31	31	36	37	44	32	37	37	39	40	42	49	44	46	41	53	37	39	53	46	0	48	54	49	55	51	53	61	62	65	65	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	4	3	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	2
100000	-356.953748851255284	-355.003014470787036	-1.950734380468242	0.000104900464832	0.000015375522851	0.146572494940793	0.702347734250930	0	2	4	3	6	5	7	5	6	6	7	8	8	9	7	8	8	11	7	9	13	9	9	8	10	9	9	12	11	11	13	14	14	14	15	16	14	14	18	16	16	15	13	17	16	18	17	18	19	18	18	18	18	19	21	21	23	20	20	21	24	22	22	25	26	27	27	0	1	2	1	3	3	3	4	4	6	8	5	3	3	4	8	7	5	10	19	16	15	17	19	24	11	16	17	19	27	23	28	17	29	30	21	43	43	45	42	33	32	28	37	21	31	42	31	44	40	41	37	41	45	58	50	0	48	54	48	48	49	52	61	62	65	65	1	1	1	2	2	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1	3	1	1	1	2	1	1	2	2	1	2	1	4	2	2	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	2	1	2	1	1	1	1	1	2	2	2	2	1	2	1	1
