step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64
68500	-379.026485814673833	-376.903851871320569	-2.122633943353252	0.000151849403248	0.000018494251735	0.121793377776663	0.769366817020915	2	4	7	16	19	20	22	21	23	24	23	25	24	25	26	26	26	26	25	27	29	28	27	28	27	30	29	34	29	31	29	30	31	30	30	32	32	32	30	32	33	33	32	31	32	34	32	32	33	34	33	31	35	33	34	36	34	35	35	35	36	37	39	38	0	1	2	0	4	4	8	6	8	8	8	7	9	8	9	13	14	13	13	6	15	16	10	18	13	14	20	40	7	25	15	21	15	22	15	35	14	39	24	35	40	48	31	0	27	34	21	29	39	37	52	35	37	30	35	51	39	30	37	43	57	50	36	61	1	1	2	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	3	2	2	1	2	1	2	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	2	3	1
69000	-348.377121141575913	-346.365389698590604	-2.011731442985281	0.000123276758089	0.000016873206777	0.136872570615907	0.720726455035876	4	6	8	16	18	20	21	22	24	25	22	22	24	24	25	26	26	23	24	27	29	28	28	28	26	30	29	33	29	32	30	30	31	31	31	31	31	32	31	32	33	33	30	32	32	33	31	32	33	35	34	32	32	33	35	37	33	36	32	35	35	37	38	38	0	1	2	0	4	5	5	6	6	18	6	7	6	6	18	9	9	6	18	17	15	16	17	15	19	15	20	24	24	37	10	21	21	22	10	29	25	31	24	39	29	59	25	0	20	34	29	36	39	42	52	43	22	30	38	24	43	28	29	30	36	61	62	62	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	3	1	1	2	3	1	2	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	2	1	1	3	2	1	1	2	2	1	1	1
69500	-390.890441981417325	-388.701015218887051	-2.189426762530272	0.000146373952725	0.000016685103756	0.113989568805917	0.561481591580647	4	6	8	17	19	21	22	23	24	25	22	24	24	23	26	25	26	26	26	28	28	28	29	28	27	30	29	33	28	32	31	30	30	30	31	30	31	32	30	32	34	33	32	33	33	34	33	32	33	36	34	30	35	32	33	35	35	37	34	34	38	35	39	38	0	1	2	0	4	4	5	5	5	13	5	11	7	5	13	13	13	9	14	6	15	16	17	18	19	15	9	35	18	7	15	24	15	22	33	29	18	33	18	33	38	21	52	0	40	34	48	36	26	59	24	10	30	39	33	22	36	43	48	52	48	26	57	62	1	2	1	1	1	3	1	2	3	1	2	1	1	3	1	1	1	1	1	3	2	2	2	1	1	2	3	1	1	5	2	1	2	1	1	1	2	2	2	1	1	2	1	1	1	2	1	2	1	1	3	2	2	1	2	3	3	2	1	2	2	2	2	1
70000	-343.209256359546998	-341.269107552748437	-1.940148806798581	0.000130880442007	0.000019419666530	0.148377146594690	0.714686157850239	3	6	8	16	18	21	22	23	24	25	23	24	24	25	25	26	26	25	26	27	29	28	29	28	27	31	30	32	29	31	31	30	30	30	31	31	30	32	30	33	34	33	32	33	32	32	31	32	33	35	33	32	33	33	34	37	35	37	34	35	36	37	38	38	0	1	2	0	4	5	5	6	7	9	6	8	8	9	7	13	10	9	10	6	18	14	17	17	19	21	20	37	18	25	33	18	15	16	37	29	19	39	14	26	52	36	25	0	27	35	24	36	43	42	33	19	46	30	33	51	42	43	29	51	48	61	62	62	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	3	1	2	1	1	1	1	1	1	2	2	1	2	2	3	1	1	2	1	3	1	1	1	2	1	1	1	2	1	1	1	2	3	1	2	2	2	1	2	2	1	2	1	1	1
70500	-395.434441632214828	-393.540040072180830	-1.894401560033993	0.000102455828200	0.000016049080201	0.156643897014818	0.503006953916889	3	5	7	14	19	20	21	22	21	24	23	24	25	24	25	26	27	25	27	28	29	28	27	28	27	32	29	33	30	32	31	30	32	30	31	32	31	30	30	32	33	32	32	32	32	33	31	32	31	35	33	33	35	33	33	37	34	37	34	34	37	37	39	35	0	1	2	0	4	4	5	4	6	9	7	7	9	5	7	15	15	11	15	14	10	15	8	9	13	37	20	29	15	24	38	12	24	22	13	39	15	8	19	39	47	47	37	0	27	22	10	39	24	59	24	49	46	43	21	60	32	43	42	12	64	36	61	48	1	1	1	1	2	3	1	4	1	2	1	2	1	3	3	1	1	1	1	3	3	1	2	2	1	1	1	1	2	2	1	4	1	2	3	1	3	3	1	1	1	1	1	1	1	2	4	1	2	1	2	1	1	1	2	1	2	2	1	4	1	2	1	2
71000	-383.790800598413455	-382.190928134113790	-1.599872464299654	0.000136790852233	0.000032840444811	0.240077784987620	0.593158945525530	5	6	8	16	20	20	21	22	22	24	22	24	24	23	26	25	26	25	26	27	29	27	27	27	28	31	29	33	28	32	30	28	32	30	31	31	31	31	31	33	32	33	33	31	31	33	32	33	33	35	34	31	33	34	33	36	33	38	35	34	37	36	38	38	0	1	2	0	4	4	6	6	6	8	6	7	9	8	10	8	13	10	10	11	15	16	17	10	19	21	15	26	15	25	15	13	15	13	15	29	25	32	21	39	35	37	10	0	20	34	36	35	39	36	52	29	34	28	26	52	39	49	28	52	62	50	62	28	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	3	1	1	1	1	1	1	2	2	1	1	1	1	2	2	4	1	1	1	1	1	2
71500	-356.192897514515892	-354.513403486784398	-1.679494027731491	0.000120350035003	0.000025279590206	0.210050543026229	0.597514932942014	4	5	7	17	19	21	22	22	23	24	22	24	24	24	26	25	26	24	26	27	29	27	28	27	27	31	29	33	28	31	30	30	32	30	29	30	32	31	31	33	34	32	33	32	32	33	31	31	31	33	34	32	34	32	33	36	34	37	35	35	38	36	38	38	0	1	2	0	4	5	6	6	6	8	6	7	8	8	13	9	10	6	13	18	15	11	17	8	19	21	8	39	17	24	24	18	26	22	17	29	25	21	35	8	52	29	19	0	27	37	35	36	35	35	28	21	43	30	38	52	48	30	36	52	62	57	62	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	2	2	1	1	3	1	1	2	2	3	1	2	2	1	3	1	1	5	2	2	4	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	2	1	1	1	1
72000	-418.936851879557139	-416.514858848239385	-2.421993031317742	0.000122398961355	0.000011288246006	0.092225014664649	0.488750412236029	2	6	7	16	20	20	21	22	23	23	22	24	25	24	24	26	27	25	26	27	30	28	28	28	26	30	29	33	29	30	28	30	29	31	32	31	30	30	29	32	33	34	31	31	31	33	32	32	33	36	33	31	34	34	33	36	33	37	34	35	37	37	39	36	0	1	2	0	4	4	5	6	11	5	5	7	10	8	9	12	25	11	11	12	15	13	18	10	10	24	14	35	18	8	6	8	18	22	43	39	12	24	13	43	48	36	37	0	27	18	6	21	43	59	52	29	39	37	38	35	48	49	29	51	64	40	62	36	1	2	1	1	1	3	1	2	1	1	1	2	1	1	1	2	1	2	3	1	3	1	3	3	2	1	3	1	2	4	3	5	3	3	1	1	3	1	2	1	1	2	1	1	1	4	5	1	1	1	1	1	2	2	1	2	1	2	3	2	1	2	1	2
72500	-370.486282598877551	-368.214642445827280	-2.271640153050296	0.000133499787898	0.000014076533702	0.105442367540114	0.702084808797177	4	6	7	16	18	20	21	23	24	24	21	24	24	23	24	26	26	25	26	24	29	29	27	29	27	31	30	33	29	31	31	30	31	30	31	31	32	31	31	33	33	33	29	33	32	33	33	32	33	36	34	32	34	33	33	37	35	37	35	35	34	37	38	38	0	1	2	0	4	5	6	6	14	6	6	7	14	11	6	9	11	8	13	11	16	17	13	18	9	21	17	13	19	32	21	24	21	16	34	29	21	21	18	39	36	36	14	0	27	34	36	36	52	59	35	34	13	37	38	40	36	60	42	17	48	61	61	62	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	3	1	1	1	1	2	2	2	1	1	2	4	1	1	1	1	1	2	1	2	2	1	2	1	1	1	4	1	1	2	1	1	1	1	2	1	5	1	1	2	3	1	1	4	1	2	2	1
73000	-402.703035137437212	-400.496291508992726	-2.206743628444511	0.000171898552103	0.000019269590685	0.112098621246827	0.601790983041802	4	6	8	17	19	20	21	22	23	25	23	25	24	24	26	26	23	25	26	27	29	27	28	27	28	31	30	33	29	32	29	29	31	30	31	30	31	31	30	32	34	32	32	33	32	34	31	33	34	35	34	32	34	34	34	35	35	37	35	35	37	37	38	35	0	1	2	0	4	4	5	7	7	9	8	7	8	9	14	8	6	9	10	18	15	12	17	10	19	31	18	39	24	31	18	18	31	16	29	23	25	32	10	37	37	29	19	0	27	34	36	36	43	42	26	31	34	37	18	55	41	55	48	26	47	13	57	29	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	3	1	2	1	1	1	1	2	1	1	2	2	2	2	1	1	2	1	1	1	1	2	1	2	1	2	1	3	1	1	2	1	1	1	1	1	1	2	2	6	1	1	2	1	2	3	5	2	3
73500	-399.114208850606758	-397.048004877374126	-2.066203973232655	0.000194059749858	0.000025052707558	0.129097907095510	0.567126437245255	4	5	7	17	19	19	20	22	24	25	23	24	24	23	25	25	26	25	26	26	29	28	28	28	27	32	27	33	28	29	31	30	31	30	31	30	31	31	31	32	34	34	32	32	29	33	31	32	33	35	34	32	34	34	34	37	34	38	33	35	38	36	39	39	0	1	2	0	4	4	4	7	8	13	7	14	14	8	14	13	8	12	11	9	19	16	13	14	17	38	20	35	18	10	21	29	15	22	10	29	8	9	23	25	40	45	35	0	5	34	19	36	40	59	52	32	40	21	21	32	47	37	33	26	42	42	35	62	1	1	1	1	2	2	2	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	2	1	1	4	1	2	1	3	2	1	3	1	3	1	1	4	2	2	1	1	1	1	1	2	2	3	4	1	3	1	1	2	1	6	2
74000	-361.334758068215535	-359.097062810847035	-2.237695257368527	0.000133047140270	0.000014481172211	0.108842416164681	0.570496592865352	3	5	7	16	17	19	22	21	23	24	21	25	23	24	26	25	25	25	27	25	29	28	27	29	27	31	29	33	29	31	30	28	31	30	31	32	29	31	31	32	34	34	32	32	32	32	32	30	33	35	33	32	33	32	34	36	35	37	34	35	37	37	38	38	0	1	2	0	4	5	8	6	8	8	6	7	6	13	10	9	9	6	8	13	15	15	17	11	12	19	20	31	19	24	13	14	31	22	11	48	25	24	37	39	29	35	16	0	27	34	21	29	40	43	21	31	46	24	38	52	28	19	18	52	28	60	61	62	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	3	1	2	1	1	3	1	2	2	2	1	1	3	2	1	1	6	1	1	2	1	1	2	1	3	1	2	1	1	1	1	1	2	1	1	1	2	2	1	4	4	2	2	1	1	1
74500	-409.336662916669582	-407.506693427747166	-1.829969488922389	0.000127685283353	0.000021677203603	0.169770572096814	0.603703779500690	4	6	7	17	19	20	21	22	24	24	23	25	24	25	25	25	26	25	27	28	29	26	28	28	28	31	29	32	29	32	29	29	32	30	31	32	31	31	31	31	34	33	29	33	32	33	32	33	32	34	34	33	35	34	34	37	35	37	34	36	35	36	38	38	0	1	1	0	4	5	6	6	8	8	6	13	6	10	9	10	10	5	11	18	15	14	18	9	13	43	20	24	10	29	13	7	31	13	23	29	24	32	25	14	47	40	13	0	20	34	11	36	32	42	52	34	9	39	38	21	36	49	43	51	48	48	62	35	1	2	2	1	1	1	1	2	1	1	3	1	2	1	1	1	1	4	2	2	2	1	2	2	2	1	1	2	3	2	2	4	3	3	2	1	2	1	1	2	1	1	3	1	2	2	5	1	2	1	1	1	6	1	2	3	1	2	3	1	1	1	1	3
75000	-367.782580521773923	-365.522501581507925	-2.260078940266010	0.000143361472758	0.000015279622635	0.106581094217527	0.677305144314526	4	6	7	17	19	20	21	22	22	24	22	24	23	25	25	25	27	25	26	26	28	29	28	28	27	31	30	33	30	31	30	28	32	30	30	32	31	31	31	31	32	33	31	32	32	33	33	33	33	36	33	32	34	33	34	36	35	36	35	36	36	37	38	38	0	1	2	0	4	5	4	5	6	8	5	11	8	6	13	10	7	6	7	18	15	23	14	12	10	15	24	43	32	14	21	18	31	22	21	29	19	32	15	35	29	5	18	0	27	34	36	36	24	29	52	35	49	37	38	51	48	25	49	52	57	42	61	48	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	3	2	2	1	2	1	1	3	1	2	1	1	1	3	1	2	1	1	1	1	2	2	3	1	1	6	3	1	1	2	1	1	3	3	1	1	1	1	2	1	1	4	1	2	1	3	1	3
75500	-395.573313157042378	-393.832063939918100	-1.741249217124280	0.000142978840756	0.000027381674502	0.191508578172525	0.684692834067932	3	5	7	16	18	20	22	23	23	25	22	24	24	24	25	25	26	26	26	27	29	29	28	29	27	30	28	33	30	31	30	30	30	30	32	31	31	29	29	33	33	32	31	32	32	31	32	32	31	35	33	32	34	33	35	36	33	38	34	36	37	37	39	37	0	1	2	0	4	5	6	6	6	9	6	7	6	9	14	8	14	14	13	11	15	16	17	18	19	17	13	32	20	39	38	24	21	8	49	19	38	13	18	35	25	27	25	0	27	34	13	29	21	28	21	34	34	30	21	28	36	47	36	51	42	41	47	41	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	1	1	1	1	1	3	1	2	1	2	2	1	3	2	1	1	2	1	5	1	1	1	1	1	2	1	4	2	1	4	2	2	3	2	4	2
76000	-388.098577306303014	-385.707522403111341	-2.391054903191654	0.000138730590786	0.000013141199551	0.094724598780184	0.573485222177553	4	5	7	16	19	20	20	23	21	24	22	22	23	24	25	25	25	25	27	26	29	28	28	28	28	30	30	34	28	32	31	31	32	30	31	30	31	30	31	33	33	33	31	32	32	33	33	32	34	34	33	33	35	32	34	37	31	38	35	34	36	36	38	38	0	1	2	0	4	4	5	7	7	4	5	7	9	8	8	14	13	14	18	11	25	16	17	14	19	15	20	40	8	24	38	14	21	16	26	29	10	15	23	43	57	48	25	0	10	34	57	36	43	23	43	26	39	24	38	51	29	40	42	37	57	57	61	62	1	1	1	1	2	2	1	2	1	3	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	2	2	1	2	3	1	3	1	2	1	1	2	2	2	1	1	1	2	1	4	1	1	2	2	3	1	1	2	1	2	3	2	3	1	1	2	3	2	1
76500	-364.430618971097829	-362.578785676997995	-1.851833294099851	0.000144313215427	0.000023826194975	0.165100575886767	0.701489184941680	5	6	7	16	18	20	22	21	24	24	22	24	24	24	25	25	26	26	26	28	29	28	26	26	28	28	30	31	29	31	30	30	32	30	31	28	31	32	31	32	34	33	32	32	32	32	32	31	33	33	33	31	34	32	35	36	34	38	35	35	36	38	38	38	0	1	2	0	4	5	6	6	7	8	5	11	8	6	6	9	14	9	9	24	11	16	9	12	19	14	20	36	24	21	14	9	31	22	29	10	15	26	19	31	28	48	25	0	27	22	52	36	52	37	52	18	34	37	38	40	21	39	50	51	39	61	61	48	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1	2	1	2	3	1	2	2	1	1	1	1	2	2	3	1	1	1	2	1	2	2	1	2	1	1	1	2	2	1	2	2	2	3	2	1	2	1	1	3
77000	-390.944737054831990	-389.358085765893350	-1.586651288938629	0.000118127513027	0.000029055681999	0.245968794693560	0.659525140999747	4	5	8	16	18	20	21	23	23	23	22	23	25	25	25	25	27	25	25	27	28	29	29	29	26	32	29	32	30	31	30	30	30	31	31	30	31	31	31	32	33	33	32	32	31	32	32	32	33	36	33	32	35	33	34	37	34	38	32	35	37	36	38	38	0	1	2	0	4	5	6	5	6	6	6	7	10	9	9	9	15	10	10	14	15	18	13	17	19	33	12	18	12	21	21	13	14	22	27	8	25	33	16	22	28	37	13	0	27	22	23	24	30	59	52	39	39	37	21	43	51	39	36	51	42	57	62	57	1	1	2	1	1	1	1	3	2	1	1	2	1	2	1	1	1	1	1	1	2	2	3	1	1	1	2	2	3	2	1	3	2	1	1	3	3	1	2	2	1	1	4	1	1	2	1	1	2	2	1	1	3	1	2	2	1	3	1	1	2	1	1	2
77500	-378.873027370435295	-376.961054186739375	-1.911973183695897	0.000157925543498	0.000024221806647	0.153374850642186	0.629243341224252	4	6	5	17	19	20	21	22	24	25	22	24	24	24	24	24	26	26	25	27	30	28	27	29	27	31	30	33	29	30	30	29	31	30	31	32	31	32	32	32	34	34	32	33	32	33	33	31	33	35	34	32	35	33	35	34	33	37	33	36	35	37	38	38	0	3	1	0	4	5	6	6	8	8	6	8	6	11	7	11	14	12	9	10	32	23	6	14	19	21	10	35	14	24	18	10	21	22	24	37	23	32	31	37	38	36	29	0	20	34	32	6	31	51	32	35	43	37	38	52	29	49	35	52	57	61	62	61	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	2	1	1	1	1	3	3	1	1	3	1	2	1	3	2	1	1	1	1	1	2	1	1	2	2	2	1	2	2	2	6	1	1	2	1	2	1	2	1	2	2	1	2	2	1	1	1
78000	-410.573492252611118	-408.571742980930196	-2.001749271680918	0.000148815270251	0.000020593575990	0.138383486821245	0.531852374186461	4	6	5	17	19	21	20	22	24	25	23	24	24	25	26	26	26	25	26	26	29	28	28	28	28	31	27	33	29	32	31	31	28	29	30	30	30	30	31	31	34	32	30	32	32	33	32	32	33	36	32	32	34	32	35	36	34	36	34	35	37	35	39	38	0	3	1	0	4	7	5	6	6	7	6	7	8	11	13	13	9	7	11	14	5	9	18	14	19	15	12	33	24	37	15	12	9	10	14	33	25	10	14	24	39	14	25	0	27	34	10	9	32	59	14	24	42	43	38	35	42	28	48	52	29	51	62	42	1	1	1	1	1	1	1	1	2	3	2	2	1	1	1	1	1	3	2	1	5	2	1	1	1	3	1	4	1	1	2	3	2	2	2	2	1	3	2	1	3	4	1	1	2	2	4	2	1	1	3	1	1	1	2	5	1	2	1	1	4	2	2	3
78500	-379.143568972924015	-377.107933237627833	-2.035635735296189	0.000147341962511	0.000019650418965	0.133366073246813	0.783482978517945	4	5	7	17	19	20	22	22	23	23	22	24	25	25	25	24	26	26	25	27	28	28	28	28	28	30	28	34	29	32	31	31	32	30	31	30	31	31	30	32	31	32	32	31	32	33	33	32	33	36	33	30	34	33	33	36	34	37	33	35	38	38	35	37	0	1	2	0	4	5	6	5	11	6	6	7	6	10	9	10	13	11	9	18	10	13	17	10	19	24	18	49	13	24	26	15	38	18	39	25	13	15	24	39	29	38	19	0	20	24	32	36	37	36	52	22	43	30	38	52	46	49	52	40	63	37	32	63	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	2	1	1	2	3	1	1	1	1	2	1	2	3	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	3	1	1
79000	-375.786298062990113	-373.973265331858101	-1.813032731132038	0.000089688235010	0.000015566005602	0.173556828279479	0.571197423073597	4	5	6	16	18	21	22	22	23	24	21	24	24	24	25	25	26	24	26	28	29	27	28	27	28	29	29	34	30	31	30	31	31	31	30	32	32	31	31	33	34	33	30	33	31	32	33	31	34	36	34	32	34	32	34	36	33	36	33	35	38	38	37	39	0	1	2	0	4	5	6	6	8	5	5	7	8	6	9	11	9	9	18	10	15	16	17	14	19	15	10	43	9	25	14	6	21	22	8	48	8	26	19	39	48	29	15	0	27	35	43	24	25	59	37	26	34	43	38	51	29	29	48	52	63	63	48	62	1	1	1	1	1	1	1	1	1	4	2	1	1	2	1	2	2	1	1	2	2	1	1	1	1	2	2	2	4	1	2	4	1	2	4	1	4	1	3	1	1	2	3	1	1	1	2	2	2	2	2	1	1	1	2	1	2	5	1	2	1	1	3	1
79500	-373.270811593776557	-371.088312764736429	-2.182498829040112	0.000168326581292	0.000019317258308	0.114760593123393	0.565092909605375	4	5	7	15	19	19	21	23	23	24	22	24	24	24	26	25	26	26	26	28	30	28	28	28	28	31	28	32	30	30	29	29	32	31	32	32	31	32	30	33	33	33	32	33	31	34	32	32	34	35	32	31	34	33	34	35	34	37	34	35	36	38	39	36	0	1	2	0	4	4	5	6	7	9	6	11	7	9	9	8	9	14	13	13	22	16	17	10	6	32	17	24	32	22	9	14	18	22	24	31	30	15	12	21	32	36	39	0	20	34	29	29	37	41	10	31	28	35	33	52	48	40	29	52	48	39	40	48	1	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	2	1	1	2	1	2	1	2	4	1	1	2	1	1	3	2	3	1	2	2	1	3	3	2	2	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	1	1	2	2	2	3	3	2
80000	-411.433292287681809	-409.484855338250611	-1.948436949431223	0.000170992939601	0.000025129278336	0.146960911924265	0.678237720950975	4	6	7	16	19	21	21	22	23	24	22	24	24	24	25	25	25	24	27	27	30	28	27	28	26	31	29	33	29	29	31	30	30	30	31	31	29	31	31	32	33	34	33	33	32	32	32	33	34	35	33	32	34	31	32	37	34	37	33	33	35	37	38	38	0	1	2	0	4	4	5	5	7	6	5	9	11	5	13	9	10	9	25	11	24	6	18	25	10	21	16	39	8	20	33	10	22	24	21	24	20	22	24	15	36	29	39	0	27	29	22	6	37	36	24	21	32	10	31	60	40	40	35	52	51	32	57	50	1	1	1	1	2	2	2	2	1	2	1	1	1	3	1	2	1	1	1	2	1	4	2	1	1	1	2	1	3	1	1	2	1	1	1	2	2	2	1	3	1	2	1	1	2	1	1	6	2	2	2	1	2	4	1	2	1	2	1	1	1	3	2	2
80500	-441.690480439044336	-439.660206874923460	-2.030273564120880	0.000130889653371	0.000017557448057	0.134139312048051	0.452630710663101	4	6	5	16	20	20	22	21	23	23	22	23	24	25	26	24	26	25	26	26	30	28	25	28	28	31	28	31	29	30	30	29	30	30	32	32	32	32	31	33	34	34	31	31	32	32	29	32	32	36	34	32	34	34	33	37	33	36	34	34	36	35	37	38	0	3	1	0	4	4	4	5	4	8	5	5	8	16	16	5	10	11	10	18	15	16	11	9	19	21	20	23	18	12	15	18	15	22	23	18	25	31	13	28	38	24	19	0	18	34	13	17	6	28	37	6	34	37	21	32	39	30	35	17	52	42	36	62	1	1	1	1	2	2	4	1	3	1	1	1	2	1	1	2	2	2	1	1	2	1	2	2	1	1	1	3	3	4	2	3	2	1	4	3	2	1	3	1	1	4	2	1	4	2	2	3	7	3	1	7	2	1	1	4	1	3	1	5	2	1	2	2
81000	-435.839358120564100	-433.389289448065199	-2.450068672498905	0.000166658017074	0.000015006560188	0.090044034192757	0.485405897643466	4	6	7	16	19	20	21	22	24	23	23	23	24	24	26	24	25	23	26	26	28	27	28	27	27	31	29	31	29	32	30	30	30	30	30	32	31	30	30	32	34	31	32	31	33	34	31	30	34	35	34	32	33	33	34	36	34	37	34	33	36	36	38	38	0	1	2	0	4	5	6	6	5	6	6	8	5	10	14	8	10	6	14	13	14	9	13	14	14	14	20	10	24	38	15	24	15	22	24	37	19	13	27	35	5	29	47	0	21	48	5	9	52	11	52	25	21	31	31	51	33	21	48	35	41	9	59	58	1	1	1	1	1	1	1	1	3	1	2	1	3	1	1	1	1	1	1	1	3	1	2	1	1	3	3	3	1	1	2	1	4	1	1	1	2	3	1	1	6	1	1	1	1	1	6	4	1	5	1	1	2	1	2	1	3	6	2	2	1	7	2	1
81500	-418.813637272985090	-416.470942972637829	-2.342694300347261	0.000174306408704	0.000017230013198	0.098848994283727	0.518358959493733	4	6	8	17	19	20	20	22	23	24	22	25	25	24	26	25	25	25	25	26	29	28	28	28	27	32	29	33	30	31	30	30	31	30	32	31	29	31	31	31	32	34	29	32	32	33	32	33	33	36	33	31	33	33	35	36	34	36	34	35	37	38	38	36	0	1	2	0	4	4	5	7	5	6	6	7	6	11	9	8	9	5	9	10	18	18	18	5	19	43	16	39	16	24	21	21	12	16	14	21	25	15	25	10	24	13	10	0	20	19	36	36	39	48	30	37	24	39	21	41	35	28	9	51	48	59	42	24	1	2	1	1	1	1	1	1	2	2	1	2	4	1	2	2	1	3	1	1	2	2	2	3	1	1	2	1	2	2	1	1	2	2	2	1	1	2	2	2	2	6	3	1	3	3	1	1	1	1	1	1	1	1	3	2	1	1	5	2	3	2	3	3
82000	-436.435659259898102	-433.825205297535774	-2.610453962362321	0.000179328892217	0.000014162490045	0.078974948596046	0.559610658172533	4	5	7	17	19	20	21	23	23	24	22	25	24	25	26	26	25	25	25	27	28	28	28	28	27	32	29	31	28	31	29	30	32	30	29	31	31	30	31	30	33	33	32	33	33	33	32	33	33	36	32	33	34	32	33	36	35	38	34	36	37	38	39	39	0	1	2	0	4	5	6	6	6	6	6	9	6	8	10	4	8	6	9	18	15	18	13	5	19	30	16	40	20	18	24	19	10	14	20	22	35	35	31	15	43	10	21	0	27	18	24	36	51	25	31	37	34	32	24	53	48	37	46	30	48	30	42	48	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	6	1	2	1	1	1	2	2	5	1	1	2	1	1	3	1	3	3	2	1	1	1	1	2	1	1	6	2	1	2	6	2	1	1	3	1	1	3	1	1	1	1	3	1	3	3	4	3	2
