step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74
47000	-445.934365684393811	-452.789853635353211	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.336468605801607	2	3	4	5	6	11	11	11	13	12	13	15	15	17	16	19	16	18	18	17	18	19	18	18	19	18	18	17	19	21	20	21	18	20	20	23	22	23	22	22	22	23	24	23	25	26	24	25	25	27	25	27	25	27	27	27	29	28	27	31	30	29	30	30	32	32	33	34	35	32	31	35	38	40	0	1	1	1	1	1	1	5	7	1	1	5	9	1	10	11	6	2	11	9	10	15	1	12	15	17	12	8	28	29	16	16	12	14	24	27	34	34	14	24	1	18	33	14	10	43	33	43	39	1	39	19	29	42	40	43	59	9	40	12	1	36	23	34	47	48	66	70	62	54	45	36	54	65	1	1	1	2	2	4	4	2	1	6	6	5	1	8	2	2	2	9	4	2	3	2	8	1	2	1	2	3	2	1	1	1	1	2	2	1	1	1	3	2	9	2	4	4	10	1	2	1	1	13	1	6	3	4	3	2	1	7	2	9	14	2	4	4	4	4	1	1	4	3	3	5	6	5
47500	-437.683055495104668	-444.538543446064068	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.362356143368994	2	3	3	6	8	10	11	11	15	10	14	14	15	17	15	18	16	18	15	16	17	19	18	18	19	18	17	19	19	20	21	20	20	19	19	22	22	21	23	22	21	24	24	23	24	26	25	26	23	26	26	27	27	28	26	26	30	28	28	30	30	31	31	32	33	31	33	34	34	32	34	36	38	38	0	1	1	1	4	5	2	1	11	1	6	4	5	12	6	11	7	1	8	15	12	14	1	11	27	27	11	18	7	18	33	35	23	14	12	18	14	24	23	25	1	18	36	31	10	23	18	33	41	1	42	19	41	23	15	26	24	18	52	44	1	51	61	31	36	48	70	18	62	18	32	62	48	65	1	1	1	2	2	2	5	5	1	3	3	5	3	2	2	2	2	11	2	1	2	2	8	2	1	1	2	1	4	1	1	1	1	1	2	2	2	2	2	2	9	2	1	1	6	4	3	2	1	10	1	4	3	5	6	4	7	4	1	4	16	3	1	9	6	3	1	7	2	6	8	3	8	3
48000	-418.060397778765946	-424.915885729725346	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.329093787691971	2	4	4	4	7	10	12	11	14	12	13	14	14	16	16	19	16	18	16	16	18	19	19	18	19	15	16	18	18	20	21	20	20	20	20	23	22	23	21	23	22	22	25	24	26	25	25	24	26	26	27	25	26	27	27	27	28	27	28	30	29	30	30	33	32	31	33	34	33	34	34	35	37	40	0	1	1	1	1	5	6	1	10	1	8	8	6	12	1	6	13	7	1	12	9	13	1	1	10	9	12	19	10	12	33	14	27	15	12	27	13	26	13	9	1	20	19	13	37	8	40	42	46	1	37	36	44	47	42	43	25	47	18	57	1	36	44	7	48	48	59	66	52	36	63	69	68	64	1	1	1	1	3	1	1	5	1	5	2	2	1	1	6	4	1	3	6	1	2	4	9	8	4	1	1	1	3	3	1	2	3	3	3	3	3	3	4	4	10	2	4	6	2	6	1	1	1	12	3	1	1	1	3	1	4	1	6	2	14	3	3	11	4	3	3	2	6	7	2	2	2	2
48500	-431.934912863701186	-438.790400814660586	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.288155715959147	1	2	5	4	6	10	11	12	14	13	13	12	15	16	17	19	15	18	17	15	17	19	16	18	19	18	18	18	19	20	20	20	20	20	18	21	23	23	21	22	22	25	23	24	25	24	25	26	25	26	26	26	27	27	28	26	30	28	28	30	31	30	30	32	32	33	34	34	34	35	34	34	38	40	0	1	1	2	1	1	4	6	2	7	12	7	8	11	7	12	6	10	1	4	7	15	11	12	7	14	20	19	10	6	25	28	15	8	13	25	30	7	27	28	1	38	30	22	25	23	38	42	5	1	32	43	21	49	49	25	56	25	48	45	1	48	46	1	38	59	64	62	62	66	64	60	62	73	1	1	2	2	3	5	4	1	7	1	1	1	2	1	3	3	2	2	8	6	3	1	2	3	4	1	2	1	3	4	1	1	2	5	1	1	2	7	3	2	10	1	2	3	4	3	1	1	11	12	2	2	5	1	2	2	2	5	1	3	15	2	2	15	5	2	1	2	3	2	2	2	4	1
49000	-467.266625907578259	-474.122113858537659	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.318203016804568	2	3	4	4	7	9	12	11	14	11	14	14	14	16	15	19	15	19	18	17	17	18	17	18	19	18	18	18	19	20	20	20	19	19	21	23	23	22	22	22	19	24	24	25	24	24	26	25	24	26	27	27	25	27	28	23	29	29	28	30	29	30	30	31	32	32	32	32	35	35	33	35	38	41	0	1	1	1	1	5	6	4	7	5	10	6	7	1	5	1	1	27	11	8	17	13	1	7	12	20	23	14	14	19	20	25	9	17	1	13	10	30	20	31	1	27	56	16	33	16	49	12	22	1	33	25	18	50	20	17	56	49	49	46	1	59	47	1	39	42	62	57	42	55	46	68	59	64	1	1	1	1	3	1	2	3	1	2	2	2	1	7	5	8	4	1	3	3	1	3	6	3	2	1	1	2	1	1	1	1	2	1	10	8	5	1	2	1	9	2	1	4	2	2	2	6	3	12	3	4	3	1	5	4	2	4	3	3	15	2	2	14	6	4	1	1	4	3	5	2	5	6
49500	-462.960326248715319	-469.815814199674719	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.264022864833092	0	3	4	5	7	11	10	12	14	12	14	15	13	16	16	20	15	19	17	16	17	19	17	18	20	19	19	18	19	17	21	20	20	19	20	23	23	22	22	22	23	24	24	24	24	24	25	25	25	25	27	27	26	26	26	26	30	29	28	31	28	30	31	32	32	32	33	33	35	35	34	34	36	40	0	1	1	1	1	5	3	7	10	1	5	6	10	1	1	24	6	8	17	5	15	21	1	11	19	9	19	15	20	1	28	7	8	23	1	29	7	20	19	35	1	20	39	39	12	29	14	36	36	1	33	34	23	17	43	40	44	4	32	39	1	48	62	1	53	62	52	48	62	63	43	63	72	71	1	1	2	2	4	2	3	1	1	6	4	2	1	7	5	1	2	3	2	4	1	1	8	3	2	1	1	1	3	9	1	6	6	1	8	2	6	3	2	1	10	4	1	1	4	3	5	2	1	12	4	5	5	5	1	3	2	8	4	5	15	2	1	13	2	1	3	4	3	3	4	1	1	2
50000	-463.782460940953399	-470.637948891912799	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.266764262784895	2	3	4	5	6	10	12	11	14	11	14	15	15	15	15	17	13	18	17	16	16	19	17	18	19	18	18	18	18	18	20	21	18	19	20	20	22	23	22	22	23	23	23	23	26	26	26	26	25	25	26	26	24	27	28	25	30	28	29	31	31	31	30	32	31	31	33	33	34	33	33	36	37	40	0	1	1	1	1	1	10	3	8	1	7	9	6	17	6	13	10	23	14	13	10	5	1	10	15	12	6	8	7	1	12	24	12	26	11	30	30	16	6	16	1	30	12	23	22	20	24	36	13	1	32	12	18	16	51	23	31	20	49	52	1	42	47	1	10	55	39	36	65	62	52	42	59	71	1	1	2	1	2	3	1	3	1	4	1	1	3	1	3	1	1	1	1	1	2	4	8	3	2	2	4	3	3	10	3	2	1	1	3	1	2	3	8	2	11	3	5	3	2	5	5	3	5	11	2	5	2	6	1	4	5	6	2	3	14	5	2	16	12	2	6	8	2	1	3	6	6	4
50500	-454.159923678959899	-461.015411629919299	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.310329278580097	2	4	4	5	5	11	12	10	13	11	13	14	15	15	17	19	15	18	18	16	18	20	18	19	17	19	18	19	19	20	20	20	19	19	20	23	20	20	23	22	22	24	25	25	26	26	26	26	25	26	27	27	26	26	26	25	30	28	28	29	30	29	30	29	32	31	33	34	34	33	34	35	37	41	0	1	1	1	1	1	3	1	4	1	10	6	4	11	14	8	8	20	17	12	11	25	1	13	13	27	10	13	25	13	20	19	23	18	25	12	19	29	28	23	1	41	31	13	37	40	42	42	15	1	3	4	31	42	30	21	43	40	48	44	1	13	36	1	57	55	49	66	67	66	57	59	70	71	1	1	1	1	2	5	4	4	5	5	1	1	6	1	1	5	2	1	2	1	2	2	6	3	1	1	4	3	1	2	3	1	1	1	2	4	1	1	2	2	13	1	3	5	3	4	1	1	3	13	10	12	3	1	3	3	2	3	1	2	14	9	4	14	1	3	5	2	1	1	3	4	2	4
51000	-486.626281525065451	-493.481769476024851	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.276711832956044	1	3	4	5	8	10	11	11	15	12	12	13	14	15	17	18	15	18	16	15	17	20	18	17	20	17	19	17	18	20	21	21	17	17	19	23	22	22	23	22	22	24	25	24	26	25	26	26	25	26	27	28	24	27	28	25	30	28	28	30	30	30	30	32	32	32	32	33	35	34	34	35	38	40	0	1	1	2	1	1	4	5	3	5	8	7	11	10	8	19	10	33	5	6	14	28	1	7	27	13	7	12	19	18	27	9	13	12	15	21	29	34	14	31	1	34	36	15	8	23	10	34	23	1	13	36	27	40	29	25	44	29	24	26	1	30	25	1	47	38	1	43	66	64	58	51	70	57	1	1	2	1	3	5	3	1	6	2	1	1	1	1	4	1	1	1	4	2	1	2	7	2	1	1	4	2	1	2	2	3	2	2	2	3	3	3	3	1	11	4	1	3	6	4	6	6	4	13	5	3	2	2	5	2	3	5	4	5	15	5	4	16	4	3	16	4	1	1	4	4	2	5
51500	-424.538840248101508	-431.394328199060908	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.339255230409954	2	4	3	5	8	10	12	10	15	12	13	15	14	16	16	20	16	18	16	17	17	19	18	17	18	19	19	18	20	20	20	21	17	19	21	23	23	20	23	23	23	25	25	22	26	24	25	23	25	26	27	27	25	28	27	26	28	28	28	30	30	31	30	32	32	31	31	34	33	34	33	36	38	40	0	1	1	1	1	5	6	1	13	8	10	10	7	11	7	6	1	19	1	15	12	13	1	13	13	21	8	14	25	8	6	15	11	20	27	29	8	28	9	19	1	36	36	38	19	31	35	1	38	1	16	16	40	21	16	43	43	48	14	50	1	42	54	1	41	27	1	36	19	42	60	68	56	73	1	1	1	2	3	1	1	4	1	1	1	2	1	2	2	4	7	1	6	1	1	1	6	1	2	1	5	1	1	4	5	2	2	1	1	2	6	1	4	4	9	2	1	1	4	3	2	11	3	12	3	3	1	7	4	1	1	3	4	2	13	2	1	15	4	7	16	5	8	4	1	1	7	1
52000	-443.439935874885123	-450.295423825844523	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.333808785489949	2	3	4	6	7	10	12	11	15	13	14	14	15	17	16	19	16	17	16	16	16	19	16	18	19	18	18	19	18	20	19	21	18	19	21	23	21	22	22	22	21	25	25	25	25	24	23	26	24	25	26	26	26	27	26	25	28	29	28	30	31	30	30	32	33	31	33	34	34	35	33	35	38	40	0	1	1	1	1	5	6	4	6	1	10	8	8	15	11	14	13	9	1	10	11	11	1	9	14	20	9	14	14	16	15	28	17	14	24	21	27	18	33	25	19	47	18	26	8	41	40	1	18	1	36	11	46	12	49	37	46	37	40	51	1	42	57	1	44	42	1	66	47	54	53	68	70	69	1	1	1	3	2	1	1	3	3	6	1	1	1	1	1	1	1	1	9	2	2	2	8	1	1	1	2	1	1	1	1	1	2	1	2	4	1	2	2	1	2	2	4	4	8	2	1	12	4	12	2	6	1	7	1	2	2	4	4	2	12	2	1	13	4	4	16	3	7	3	3	1	2	3
52500	-469.873472350687791	-476.728960301647191	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.326526017007080	1	3	4	6	7	11	10	12	14	13	13	12	14	16	15	17	14	18	16	17	17	18	17	17	20	18	18	19	19	19	21	21	19	20	20	23	23	22	22	20	23	25	24	25	25	25	25	25	25	26	25	26	25	27	28	26	30	27	28	31	30	30	31	31	32	32	34	35	34	34	33	36	38	40	0	1	1	1	4	1	5	2	5	8	8	3	12	7	7	1	6	16	1	10	15	9	9	7	19	19	19	15	8	24	27	27	9	33	23	9	14	11	7	28	25	33	9	27	9	15	24	1	4	1	35	51	41	33	17	43	43	37	45	37	16	36	39	1	62	36	1	60	42	54	52	69	72	73	1	2	3	2	1	5	2	4	4	1	1	3	1	4	3	7	1	1	10	2	1	2	2	4	2	2	1	2	3	1	2	1	2	1	2	4	4	6	5	1	1	3	4	3	5	4	3	11	7	14	2	1	1	4	6	1	3	2	1	4	9	4	4	11	1	6	16	2	6	2	4	1	1	1
53000	-464.147601155387974	-471.003089106347375	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.272418445872365	2	4	4	6	7	11	9	10	14	12	14	14	14	15	16	16	15	18	17	16	17	19	18	18	19	18	18	18	20	18	21	20	20	19	21	23	23	22	22	22	22	25	22	24	25	26	23	25	25	27	25	27	25	28	26	26	29	27	27	29	29	30	30	32	32	32	32	33	35	34	34	35	37	40	0	1	1	2	1	5	4	3	3	5	4	10	8	1	1	1	1	9	1	12	6	9	20	17	17	8	14	9	11	16	22	23	24	5	14	16	20	19	19	26	13	17	29	1	47	53	34	1	47	1	22	55	44	59	36	48	49	37	49	16	36	49	33	1	52	57	1	66	36	61	23	68	68	64	1	1	1	1	3	2	2	3	6	3	3	1	3	6	6	8	7	2	7	1	3	2	1	2	3	4	2	1	3	1	1	1	1	6	2	3	5	3	3	2	4	5	1	11	1	1	2	11	1	13	4	1	1	1	1	1	2	3	1	7	4	4	5	12	2	2	18	1	6	2	8	1	2	4
53500	-410.023944921061343	-416.879432872020743	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.369678285127345	2	4	4	5	7	10	11	10	14	12	12	14	15	17	17	19	15	18	17	16	18	19	17	18	17	19	19	17	20	19	19	21	19	19	20	23	22	22	23	22	22	24	25	24	24	24	26	26	26	25	26	26	26	27	27	27	29	28	27	31	27	30	30	32	33	32	33	35	35	34	35	36	37	39	0	1	1	1	1	1	8	4	7	1	8	7	10	11	9	24	1	9	1	10	5	17	1	20	17	24	23	9	30	15	25	34	19	11	13	13	18	9	25	17	23	36	35	1	34	13	39	36	38	1	37	28	41	38	52	37	54	45	41	44	33	48	58	48	61	32	1	70	65	61	65	68	62	58	1	1	2	1	2	3	1	3	2	6	1	2	2	2	2	1	5	2	6	2	5	2	5	2	1	1	1	2	1	1	1	1	1	3	2	4	2	3	3	3	3	1	2	9	2	4	1	1	2	10	3	5	3	2	1	2	1	2	2	3	5	3	1	3	3	6	16	1	1	3	1	1	4	5
54000	-440.925244787392785	-447.780732738352185	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.415862556430036	2	3	4	5	6	10	11	11	14	13	14	15	14	16	16	19	16	19	17	16	16	18	16	17	19	18	18	18	18	20	19	20	20	20	18	23	22	23	23	22	22	25	23	23	25	25	25	25	25	25	27	27	25	27	28	26	28	29	28	30	30	28	30	31	32	32	31	34	33	33	35	36	37	39	0	1	1	2	1	1	3	6	7	1	5	8	3	4	11	13	1	19	20	11	13	6	1	6	11	14	15	21	17	27	20	21	20	26	21	20	33	33	18	31	33	36	20	34	18	16	41	36	44	29	42	46	41	36	11	23	26	37	39	25	48	56	62	62	61	61	1	48	42	66	57	68	72	50	1	1	1	1	2	3	3	1	1	5	4	2	6	3	1	3	6	1	1	1	1	5	5	2	2	1	1	1	1	2	1	2	3	1	1	3	1	2	2	1	1	2	4	1	3	3	2	1	1	3	1	1	1	3	6	5	4	4	3	5	3	1	1	2	1	1	14	5	3	1	3	1	1	6
54500	-429.855402240139654	-436.710890191099054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.411147170499326	2	3	4	5	7	10	10	10	14	12	14	15	13	15	16	20	14	18	16	16	18	19	18	18	19	17	17	19	20	20	21	20	18	19	20	23	22	23	23	22	22	24	24	24	25	23	26	24	26	26	26	27	26	27	26	27	29	28	28	31	30	30	29	32	32	32	30	32	34	32	34	35	37	40	0	1	1	2	4	5	5	5	10	8	10	6	6	10	8	12	1	11	14	17	15	12	27	13	23	10	14	19	24	21	26	12	9	14	24	1	28	35	35	29	29	17	31	31	8	12	28	13	44	46	8	46	46	45	14	31	48	31	39	58	48	1	29	61	56	61	1	42	1	62	68	42	72	72	1	1	1	1	1	2	1	2	1	1	1	3	2	1	2	2	6	3	1	1	1	2	1	3	1	2	1	1	1	1	2	2	2	2	1	8	2	1	2	1	1	5	2	1	7	3	4	5	1	1	8	2	2	1	6	4	2	3	4	1	2	11	4	1	4	1	12	3	9	1	1	6	1	2
55000	-418.076311980809066	-424.931799931768467	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.389086466541536	2	3	4	5	7	10	11	11	14	12	13	15	13	16	16	20	14	19	15	16	17	20	18	18	19	16	18	18	18	20	21	19	19	19	21	23	22	22	20	23	22	24	24	24	25	25	25	25	25	26	27	27	26	27	27	26	29	27	29	30	28	30	31	32	32	31	33	34	34	35	34	36	36	41	0	1	1	1	2	5	6	5	6	6	4	7	7	10	7	1	11	12	11	1	13	28	1	7	17	17	15	20	14	29	33	6	24	19	16	1	19	6	23	31	32	27	28	22	32	16	16	38	40	43	41	36	41	45	41	42	31	31	33	43	42	48	30	49	46	61	1	63	60	66	43	62	68	71	1	1	1	1	3	2	1	3	2	1	3	2	1	2	3	5	1	2	2	6	2	1	7	3	2	1	1	1	2	2	2	3	1	2	1	12	4	5	1	1	1	3	3	2	4	2	2	2	1	1	2	3	3	1	3	1	4	4	5	3	3	3	4	3	4	1	12	1	2	3	5	3	1	2
55500	-441.603029268400007	-448.458517219359408	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.397915495076829	2	3	4	6	8	10	11	11	15	11	13	13	13	17	15	19	15	18	17	16	17	20	18	17	19	18	19	18	19	20	21	20	19	16	21	22	22	23	22	23	22	25	24	24	26	25	25	25	25	24	26	26	24	27	26	27	29	28	29	31	28	30	31	32	32	31	33	34	35	33	34	35	38	40	0	1	1	1	1	1	6	6	12	1	3	7	4	15	7	24	13	15	17	12	20	33	1	34	8	24	21	24	26	11	32	24	34	13	26	1	30	31	30	35	31	9	35	36	37	41	25	20	27	38	41	36	20	25	43	25	49	27	55	59	32	48	62	42	56	48	1	42	62	62	47	64	72	73	1	1	1	2	3	4	1	1	1	4	5	1	3	1	2	1	2	1	1	1	1	1	8	1	4	1	1	1	1	2	1	1	2	1	2	8	2	1	1	1	1	6	1	1	2	2	2	3	2	1	2	2	4	4	1	4	2	6	2	1	2	3	1	4	2	2	14	5	2	1	5	1	2	1
56000	-449.238076366465577	-456.093564317424978	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.329141491278171	2	4	3	5	8	11	12	11	14	13	14	15	14	15	17	19	16	18	15	15	17	18	19	18	19	19	18	18	20	19	20	20	19	19	21	24	22	22	22	22	22	24	24	25	25	24	26	25	26	25	27	26	26	28	27	27	30	28	27	30	30	30	30	32	33	33	33	35	35	33	34	33	37	41	0	1	1	1	1	5	8	4	8	1	10	4	7	6	8	19	11	11	6	8	9	8	1	12	21	27	12	17	9	10	21	13	21	21	29	1	28	33	29	33	23	12	40	15	16	21	46	27	36	25	21	35	41	48	35	46	21	34	19	41	48	29	39	42	39	48	1	48	66	20	48	20	54	68	1	1	1	2	3	1	1	3	1	5	1	7	1	2	2	2	2	2	2	2	1	3	9	1	1	1	1	2	3	2	2	3	1	1	1	9	2	1	1	1	2	3	1	4	4	3	1	3	1	2	5	2	2	1	4	2	6	6	6	4	2	6	4	3	7	4	17	5	2	7	4	9	4	3
56500	-491.119606663413435	-497.975094614372836	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.304149820151835	1	3	4	5	8	10	11	12	13	13	14	14	12	15	14	20	14	19	17	17	17	19	19	18	20	18	18	17	20	20	19	20	18	20	19	23	22	21	23	21	22	23	24	23	25	24	26	25	22	24	26	28	26	28	27	25	29	27	29	31	30	30	29	32	32	32	31	33	34	34	33	36	37	40	0	1	1	1	4	1	6	7	7	1	9	7	7	11	13	9	1	28	15	3	12	11	1	12	20	11	19	14	26	15	21	33	7	13	11	1	29	21	37	24	16	8	49	28	16	41	44	36	23	41	31	51	41	30	10	17	22	31	39	55	42	42	50	42	51	48	1	51	66	36	54	63	62	63	1	2	2	2	1	5	1	1	2	6	1	2	1	1	1	4	4	1	2	6	1	2	11	3	1	2	1	2	1	2	1	2	3	5	2	9	2	2	1	3	1	7	1	3	2	1	1	1	2	1	3	1	2	4	6	5	4	3	3	2	5	3	3	5	3	5	17	5	1	7	2	5	3	4
57000	-400.877556632830192	-407.733044583789592	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.407553678824456	2	4	4	5	8	10	10	10	15	12	13	14	14	17	16	20	14	18	17	16	17	20	17	18	19	18	18	18	19	20	19	21	19	20	21	23	22	20	22	21	22	24	24	24	25	25	25	22	25	26	26	26	24	25	27	27	28	27	28	31	30	29	31	32	33	30	33	34	34	35	35	34	37	40	0	1	1	1	1	1	5	4	12	6	7	7	10	10	10	26	1	12	10	9	6	19	1	12	20	19	20	15	20	26	14	19	18	11	24	1	33	20	22	26	29	48	48	36	31	12	36	34	8	53	47	41	41	38	42	54	39	26	18	45	62	42	19	48	63	33	1	62	62	51	60	64	64	39	1	1	1	2	4	3	1	3	1	1	1	3	1	3	2	1	4	2	2	1	3	2	8	2	2	1	1	1	1	1	1	2	1	3	2	10	2	2	1	1	2	1	1	1	3	8	1	1	7	1	1	2	1	2	2	1	3	4	4	2	1	3	6	4	1	5	15	3	2	4	2	1	3	7
57500	-434.961874143139596	-441.817362094098996	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.286237233637750	2	4	3	4	7	10	12	10	13	12	14	15	14	16	16	18	16	18	16	17	18	18	19	17	20	18	19	18	19	20	21	21	19	17	19	22	22	23	20	19	21	24	25	24	24	25	26	24	25	25	26	28	26	28	26	26	29	28	27	30	31	31	31	33	33	32	32	35	34	34	34	36	37	40	0	1	1	1	1	5	8	1	10	8	7	10	9	10	8	14	9	34	10	13	24	5	1	1	21	20	21	17	21	12	12	17	34	13	16	1	6	24	13	13	24	25	32	23	14	23	9	26	34	41	30	55	41	48	40	23	53	25	37	49	36	48	52	62	44	20	1	66	62	42	48	70	72	71	1	1	1	1	2	2	1	3	1	1	1	2	1	2	4	2	1	1	2	2	1	5	7	7	1	1	1	1	1	2	3	2	2	2	1	14	5	3	3	3	2	3	2	3	4	3	6	2	4	2	2	1	3	3	3	5	2	4	2	2	6	3	2	1	4	8	15	2	3	5	5	1	1	3
58000	-418.793318018240598	-425.648805969199998	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.295131607575145	1	3	4	5	8	10	11	12	14	10	13	13	15	16	16	18	16	17	18	15	18	19	19	18	19	17	17	18	20	20	20	20	20	19	20	23	21	22	21	22	23	24	24	25	25	25	25	25	25	27	26	27	26	26	27	26	29	29	29	28	27	30	30	32	30	32	32	33	35	35	33	33	37	39	0	1	1	1	1	1	6	10	4	5	10	7	8	10	6	11	1	7	10	2	20	19	20	1	20	20	14	18	22	11	24	25	19	10	19	1	12	32	23	12	24	18	33	15	21	34	32	12	25	46	18	49	41	44	49	37	38	31	56	17	48	42	57	62	55	48	1	63	66	48	7	62	72	66	1	2	1	2	3	4	1	1	5	1	1	2	2	3	3	3	6	3	4	7	1	1	2	8	2	1	1	1	1	4	1	1	1	4	1	10	4	1	1	5	3	4	2	5	3	4	2	5	3	1	5	1	1	1	1	3	4	4	1	6	1	4	1	1	2	4	17	1	1	5	10	2	2	3
58500	-419.194773362588933	-426.050261313548333	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.382011971907742	2	4	4	5	7	9	12	12	15	12	13	15	14	17	15	17	15	16	17	16	17	19	18	18	18	18	19	17	19	19	20	20	19	18	21	22	22	23	22	23	22	25	24	24	25	25	25	26	24	27	26	27	25	27	27	25	27	28	28	30	30	30	29	30	32	32	32	34	33	34	34	34	37	39	0	1	1	1	4	5	2	6	6	5	4	7	7	1	8	1	10	11	5	12	15	9	18	1	11	18	17	15	16	15	12	16	24	9	27	1	20	41	28	36	34	39	6	30	7	41	23	33	30	53	41	45	16	39	36	40	42	32	43	17	48	57	53	48	61	48	1	65	48	66	62	62	68	61	1	1	1	2	2	1	4	1	3	2	5	1	1	8	2	6	1	1	4	1	1	2	1	8	2	2	1	1	1	3	3	2	1	2	2	9	3	1	4	1	2	2	8	2	4	1	4	3	2	1	2	1	5	2	3	1	1	4	2	6	1	1	2	1	1	4	16	1	4	1	3	1	2	4
