step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74
71000	-413.218859425290134	-411.826187054443039	-1.392672370847091	0.000085730040416	0.000035632768213	0.415639232635489	0.260232953695097	2	4	5	5	7	9	11	11	14	10	13	13	14	17	16	18	15	19	17	17	17	18	18	18	20	19	18	18	18	20	21	20	19	19	19	24	23	23	21	23	23	24	23	23	26	25	23	22	23	26	26	27	25	26	27	26	30	28	28	30	30	29	31	33	31	32	33	35	33	35	34	35	37	39	0	1	1	1	1	3	3	4	2	5	5	3	6	11	6	10	12	17	2	13	6	3	15	13	35	1	3	20	1	1	28	6	6	22	13	22	31	30	25	2	3	39	32	29	15	47	27	2	39	21	48	49	43	27	31	16	62	49	36	62	54	59	29	23	54	62	51	58	54	67	32	34	69	28	1	1	2	1	2	3	3	3	5	2	3	4	3	2	3	4	1	2	6	2	4	7	1	2	1	8	5	1	7	10	3	4	5	1	2	4	1	1	1	8	8	2	1	2	5	1	3	8	1	4	2	1	2	4	4	4	1	3	3	1	2	1	6	7	3	2	2	3	3	1	8	7	2	12
71500	-385.541249122546162	-384.080040091026206	-1.461209031519935	0.000090048909020	0.000029305738615	0.325442461591780	0.337009772351609	-2	4	5	6	7	10	10	11	14	12	13	15	13	17	16	18	15	18	16	17	17	20	18	18	17	17	18	18	18	19	19	20	19	19	20	24	22	23	22	21	21	25	25	25	26	24	25	25	24	26	26	27	26	26	27	26	29	27	28	29	30	29	30	33	32	32	33	34	34	34	32	35	38	40	0	1	1	3	3	3	5	6	3	8	6	13	3	19	3	8	2	14	6	8	12	18	20	10	17	6	2	7	10	23	23	24	6	15	8	23	25	33	25	10	2	24	19	20	36	23	24	38	30	8	42	18	20	2	47	47	52	42	48	36	55	28	42	56	60	55	63	57	71	51	43	69	65	41	1	3	4	1	1	2	1	1	5	1	1	2	5	1	6	2	5	1	4	2	1	1	1	3	1	4	8	5	2	1	1	1	5	1	6	2	3	2	3	5	7	4	4	4	1	3	4	1	2	6	1	4	3	11	1	1	2	1	2	3	2	4	3	3	1	2	2	2	1	4	4	1	3	6
72000	-473.690622091750754	-472.006089726138157	-1.684532365612577	0.000148847015137	0.000031020676414	0.208406439225364	0.343391768307071	1	3	4	6	6	10	11	11	14	12	13	14	13	15	16	19	15	18	17	16	18	19	18	18	20	18	17	19	18	20	21	20	19	19	20	24	23	22	22	21	23	22	24	24	25	25	25	24	24	25	25	25	23	28	28	27	30	29	28	30	30	29	30	30	32	32	32	33	34	34	34	34	36	40	0	1	2	3	3	4	1	5	5	6	3	7	8	8	3	11	2	20	3	10	8	11	17	13	18	14	12	6	1	33	32	15	3	14	1	25	26	16	17	8	2	21	16	12	42	7	36	24	38	14	53	38	34	46	36	51	56	32	47	22	54	36	46	32	63	3	37	63	68	60	55	52	24	54	1	1	1	1	1	2	5	3	3	1	5	1	2	2	6	3	7	1	9	2	3	3	1	2	1	1	2	3	9	1	1	2	7	3	9	2	2	2	3	4	8	1	3	6	1	5	1	2	1	6	1	2	2	1	3	1	1	4	2	6	1	2	3	5	1	10	4	2	1	1	3	5	8	5
72500	-406.200169909517740	-404.794696619060346	-1.405473290457403	0.000122942657238	0.000048217210058	0.392192678616040	0.331649453163850	2	3	4	5	7	9	10	12	13	13	14	14	14	16	17	19	14	18	18	16	16	20	18	17	18	18	18	19	19	17	20	20	20	19	20	23	22	23	22	22	22	24	22	23	25	26	24	26	26	26	26	28	24	27	27	25	30	27	28	29	29	31	30	32	33	32	33	34	34	34	33	34	37	40	0	1	2	2	4	3	2	7	3	4	1	6	2	17	3	2	1	12	1	12	1	2	17	8	30	10	12	18	6	20	9	13	6	6	7	12	20	28	32	18	1	29	35	30	23	45	36	41	19	34	37	30	38	38	18	18	42	21	38	36	48	48	29	52	50	58	63	52	52	51	56	50	70	69	1	1	1	1	2	3	3	2	5	4	8	3	5	1	6	9	6	2	7	1	7	7	3	2	1	2	1	1	4	1	3	3	3	5	5	3	2	2	1	3	10	2	1	3	5	1	1	2	3	4	2	4	1	1	4	3	2	6	2	2	1	2	5	3	4	3	1	4	3	3	4	2	2	2
73000	-418.186960028335307	-416.753256678441176	-1.433703349894125	0.000105169856471	0.000037183820083	0.353559673186523	0.370666695545724	1	4	5	5	8	10	10	12	13	12	13	15	15	15	16	20	16	18	17	17	17	18	17	19	17	16	18	19	20	19	21	21	18	20	21	23	23	23	22	20	21	24	24	23	25	25	25	25	24	26	27	27	27	27	26	26	29	29	29	31	30	31	29	32	32	32	34	34	35	34	35	33	35	39	0	1	1	1	3	5	3	3	2	3	5	9	9	9	11	15	2	9	10	17	17	3	13	23	14	10	7	22	13	19	2	28	8	5	27	18	27	30	22	3	3	35	33	33	49	39	29	18	44	3	49	29	3	55	36	46	37	11	55	57	22	54	56	60	41	54	19	58	54	62	64	38	60	61	1	2	2	2	1	1	3	4	3	4	3	1	1	1	2	2	7	3	3	1	1	6	1	1	1	2	3	1	3	1	8	1	3	6	2	2	2	2	2	5	7	1	3	2	1	1	3	3	1	9	1	3	8	1	1	1	3	8	1	1	6	3	2	1	5	2	8	3	4	2	1	5	2	6
73500	-449.181477107767648	-447.819245825740097	-1.362231282027546	0.000103460912901	0.000055178261663	0.533324712837165	0.355039038979927	1	3	5	4	7	10	11	10	14	13	14	14	14	17	17	19	15	17	17	17	17	19	19	16	19	18	19	19	20	20	21	20	18	19	20	24	21	22	19	20	22	23	24	24	24	26	26	25	26	25	26	27	27	27	27	25	29	27	27	30	30	30	30	33	31	32	33	34	34	35	35	35	38	40	0	1	2	1	2	4	3	3	1	5	3	2	10	24	8	7	7	9	6	11	12	8	20	7	6	24	12	17	5	7	7	26	11	15	3	7	23	40	14	3	29	14	38	12	41	44	22	27	45	35	15	47	51	48	23	29	49	13	39	50	54	23	53	48	55	60	66	52	59	52	57	53	48	47	1	1	1	2	2	2	2	2	7	2	4	6	1	1	4	3	2	2	4	2	1	4	1	2	4	1	2	3	7	5	4	1	2	1	7	6	1	1	1	7	1	4	1	3	1	1	3	3	2	2	3	1	1	2	6	2	1	6	4	4	1	5	1	4	2	1	1	4	3	3	3	3	7	10
74000	-473.608615625088930	-472.221502582851087	-1.387113042237853	0.000120823295159	0.000051689222022	0.427808411897402	0.345321336275075	1	3	4	6	8	11	11	12	13	13	12	15	15	16	16	20	15	19	17	16	18	18	18	18	20	18	16	19	20	21	20	20	20	18	20	22	22	21	22	23	23	24	24	23	25	26	25	25	25	24	27	27	27	27	27	26	30	29	27	30	30	30	31	33	32	30	34	34	35	35	33	36	37	40	0	1	2	3	2	4	3	5	1	11	6	9	11	8	10	27	3	34	15	10	12	15	13	10	4	11	6	4	1	20	28	15	6	19	3	27	15	19	25	25	10	33	29	30	22	43	41	43	31	36	44	16	33	12	41	48	46	34	39	39	54	28	61	38	37	25	21	59	42	71	61	64	72	55	1	1	1	1	3	2	3	2	8	1	1	1	2	2	1	2	6	1	1	2	1	2	1	3	7	4	2	7	7	3	1	2	4	1	7	5	2	2	1	1	6	3	2	1	3	1	1	1	3	1	2	4	4	6	3	1	2	5	1	6	1	4	1	6	6	4	7	4	6	1	1	2	1	8
74500	-452.087647020058398	-450.716294491644760	-1.371352528413638	0.000124641060755	0.000059241340872	0.475295544769347	0.352652999388093	1	2	4	6	7	10	11	11	14	12	13	15	14	16	16	19	15	17	17	16	17	17	18	19	18	19	19	17	19	18	19	21	19	19	20	22	22	21	22	22	21	23	23	25	25	26	26	23	23	27	26	26	26	28	27	26	29	28	29	29	30	30	30	33	31	33	33	34	34	35	35	35	37	40	0	1	2	2	2	2	3	4	3	2	3	6	1	17	3	8	10	13	3	10	11	6	22	19	15	20	8	13	5	3	10	35	2	22	14	13	33	14	16	28	2	27	31	11	16	16	35	30	31	42	37	18	9	38	11	39	45	20	43	51	27	37	59	52	59	37	63	66	25	34	64	65	65	68	1	1	1	2	2	4	4	3	4	5	4	2	6	1	5	4	3	2	6	3	2	4	1	1	1	2	3	2	6	6	2	1	7	1	2	4	2	3	2	4	6	3	2	6	3	3	5	3	2	2	3	5	5	4	8	2	1	5	4	1	6	4	1	2	1	6	1	1	6	8	2	2	3	3
75000	-383.926447889139865	-382.376744049739500	-1.549703839400376	0.000118126714547	0.000031218078795	0.264276196244083	0.373374163541640	2	3	4	6	6	11	10	11	15	12	12	14	14	16	17	18	14	18	16	16	16	19	17	19	19	18	18	18	20	20	20	20	20	18	21	24	23	22	23	21	21	25	23	23	24	24	26	26	25	27	26	26	26	27	26	26	28	27	28	29	29	30	30	33	32	33	33	32	34	34	34	33	37	40	0	1	2	3	1	3	3	2	4	7	2	8	1	3	3	3	7	14	8	12	8	6	11	28	27	14	21	20	24	17	14	9	18	20	20	14	4	14	30	20	2	32	18	30	18	37	49	14	24	33	44	41	18	43	38	43	35	28	55	56	23	3	57	46	45	55	40	37	58	63	49	48	49	64	1	1	1	1	3	3	2	3	5	1	4	2	6	6	5	6	3	1	3	1	4	4	2	1	1	1	1	1	1	3	2	3	1	1	3	5	12	3	2	2	7	3	2	1	3	1	1	4	3	3	2	2	3	2	2	2	3	3	1	2	5	11	1	4	3	4	6	3	3	2	3	4	6	2
75500	-379.552987260927353	-378.167135024217259	-1.385852236710113	0.000097933788756	0.000042189462949	0.430795780348387	0.439206393292262	2	4	5	4	7	11	10	12	12	13	13	15	15	16	17	19	15	18	16	15	17	18	18	19	19	18	19	17	19	20	20	21	18	19	20	24	23	21	22	21	22	24	24	23	25	26	25	25	25	26	25	27	26	28	27	26	29	28	28	29	30	29	30	31	32	31	33	33	34	35	34	35	37	39	0	1	1	1	1	1	1	3	6	6	5	10	6	13	6	8	10	12	6	6	2	14	9	33	28	28	19	6	15	3	3	13	2	20	6	21	21	18	33	3	25	37	23	32	37	33	10	42	41	41	35	31	24	48	30	42	27	51	48	42	59	48	18	59	62	59	62	65	45	66	61	67	70	73	1	1	2	1	3	5	4	4	1	1	4	1	3	1	3	4	1	1	4	2	4	1	2	1	1	1	2	3	1	7	6	3	5	2	5	3	4	1	2	6	2	1	3	1	1	5	6	1	1	2	2	4	3	1	3	1	5	2	2	3	1	2	5	1	1	3	1	1	4	1	2	1	1	1
76000	-427.790602102170283	-426.267940877256990	-1.522661224913269	0.000088220673541	0.000024685207240	0.279812046869403	0.356109291343437	1	3	5	5	7	9	11	11	14	12	14	15	13	17	16	20	16	18	17	15	16	19	15	17	20	18	19	18	18	19	19	19	20	18	20	23	22	23	23	23	22	21	23	24	25	25	26	25	23	26	27	27	25	27	27	25	30	27	28	30	30	29	29	32	33	32	31	34	33	34	34	35	37	41	0	1	2	2	1	5	3	6	3	4	2	6	1	23	10	7	20	21	2	7	2	15	13	8	26	21	14	9	10	15	1	28	3	17	28	13	12	6	22	3	20	22	31	24	38	31	37	14	22	16	44	22	41	32	46	38	55	11	36	46	48	54	54	40	64	55	46	64	63	58	69	64	68	66	1	1	1	1	4	1	4	2	4	4	5	4	6	1	1	4	1	1	7	2	7	2	1	4	1	2	1	2	2	2	6	1	7	1	1	5	4	5	2	9	4	1	2	3	1	4	1	3	3	2	2	4	1	3	1	1	2	7	3	2	2	1	1	5	1	2	3	2	1	3	1	2	2	5
76500	-469.819547801820761	-468.441836137626410	-1.377711664194363	0.000096117646348	0.000043527899571	0.452860647599752	0.300242495948510	2	4	3	6	7	9	11	10	15	10	14	14	14	16	16	18	14	18	18	17	16	20	16	19	20	18	18	18	19	20	20	20	20	19	21	23	22	20	23	22	22	24	24	22	25	24	24	26	26	26	26	26	27	28	28	26	29	27	28	29	30	31	29	33	31	29	32	34	34	35	32	35	37	40	0	3	1	2	3	4	3	6	1	4	2	5	2	9	17	2	3	15	17	9	1	16	7	15	28	11	11	5	7	18	11	21	1	21	17	21	33	24	12	3	28	29	11	38	37	38	25	25	30	16	20	44	1	25	24	43	6	17	52	15	39	14	38	55	58	56	53	54	59	71	55	42	69	52	1	1	1	1	2	1	5	1	7	1	6	2	6	1	1	5	5	1	2	1	8	1	2	1	2	2	3	5	4	1	3	2	8	1	3	3	1	1	6	9	2	2	4	1	2	2	2	3	3	4	5	1	12	5	5	1	10	8	1	7	4	8	4	3	2	1	2	3	3	2	2	7	2	7
77000	-443.505210149560355	-442.134105955227824	-1.371104194332553	0.000095669277277	0.000045569176270	0.476319854892858	0.254907707617922	1	4	5	5	7	11	11	12	15	11	14	15	14	16	17	19	15	18	16	16	18	18	18	18	16	18	17	18	20	21	21	20	20	19	20	23	23	22	22	22	22	24	24	24	24	26	24	24	25	25	26	25	25	27	27	26	29	26	29	31	30	30	30	32	32	31	33	33	33	35	34	36	37	38	0	1	1	1	3	5	3	5	3	2	1	6	10	13	3	10	10	19	8	9	10	3	12	15	9	8	8	20	10	10	27	17	10	14	12	25	39	21	33	2	1	30	27	10	16	43	17	3	20	38	22	43	3	47	36	15	51	20	9	61	30	10	51	55	46	63	59	36	43	32	1	60	55	69	1	2	3	1	1	2	3	4	8	3	7	3	2	1	7	4	2	1	2	1	2	6	1	1	1	4	2	1	4	6	2	2	6	1	2	3	1	2	1	7	10	2	3	5	3	1	5	11	6	3	3	1	10	1	3	5	1	3	9	1	5	9	2	2	3	1	2	6	4	7	10	2	6	3
77500	-512.292999621156696	-510.930929675568791	-1.362069945587920	0.000088207001393	0.000053483977716	0.606346172875041	0.348197869760602	0	3	4	5	7	10	11	12	15	12	13	15	14	16	17	19	15	17	15	17	17	19	18	17	20	19	19	16	17	19	20	19	19	19	20	22	23	23	22	22	23	23	24	24	25	25	23	23	26	26	26	26	26	28	27	26	27	28	28	31	29	30	31	31	33	32	33	35	34	34	34	36	36	41	0	1	2	2	2	5	2	4	5	7	5	7	8	6	3	8	8	9	1	14	12	23	17	19	8	17	15	11	8	8	24	17	15	20	14	8	5	31	26	6	14	22	37	30	39	28	27	8	30	20	26	40	28	10	18	37	33	50	20	54	55	36	54	34	64	59	47	70	66	66	18	62	46	70	1	1	1	1	1	2	5	4	4	1	3	2	1	3	8	3	1	1	9	1	1	1	2	1	5	3	1	2	2	3	2	1	2	1	1	4	7	1	2	7	4	2	1	3	1	3	2	6	3	5	3	2	5	8	5	1	4	1	6	1	1	5	3	7	2	3	4	1	1	1	8	3	4	4
78000	-443.645514873096772	-442.190752908494858	-1.454761964601897	0.000112028067053	0.000037131458228	0.331447816647315	0.340101624849162	1	3	5	5	7	11	12	12	15	12	14	14	14	16	17	18	14	18	14	16	17	19	18	18	19	18	17	19	20	20	19	20	19	19	20	23	23	22	21	21	21	24	25	24	25	25	24	25	24	26	25	27	26	28	27	26	29	28	29	30	29	30	31	32	32	33	34	34	34	34	33	34	38	40	0	1	2	2	2	4	4	6	5	4	10	7	8	3	7	3	7	5	1	13	6	9	27	20	21	3	12	14	3	33	1	17	13	15	7	3	28	20	30	1	10	23	12	12	22	35	33	26	9	37	21	45	41	32	18	42	39	37	32	40	55	54	41	58	34	62	64	64	71	63	61	45	71	50	1	1	1	1	3	3	3	1	4	4	1	2	1	4	3	7	1	5	8	1	2	3	1	1	1	6	2	1	7	1	7	4	2	1	5	9	1	4	1	10	3	4	5	6	3	2	1	2	4	2	4	1	3	5	4	1	4	2	5	5	1	1	4	1	7	1	1	2	1	2	2	4	3	7
78500	-459.619081781542150	-457.719353058583692	-1.899728722958469	0.000164532574998	0.000025607833110	0.155639897511221	0.317059570762863	2	4	4	6	8	10	9	11	14	13	13	15	15	17	15	19	15	19	18	15	17	18	19	19	20	18	18	18	18	20	19	20	18	19	20	23	23	22	23	23	22	24	24	24	22	25	26	24	24	26	27	26	26	27	27	26	30	28	28	28	30	30	30	32	32	31	32	34	35	34	34	35	37	39	0	1	1	3	3	5	2	5	2	6	4	11	3	8	11	6	10	28	6	11	3	3	10	17	22	17	2	13	3	16	2	8	6	4	1	25	23	35	6	13	35	18	30	30	14	25	44	10	21	31	42	44	35	2	19	24	55	12	36	25	49	48	15	63	31	59	51	39	53	44	57	21	68	72	1	1	1	1	2	1	3	3	4	1	3	1	7	3	1	4	1	1	5	1	7	5	3	1	1	1	5	1	8	1	7	4	5	6	6	1	2	1	6	5	1	3	2	2	3	3	1	4	3	4	2	1	3	11	5	4	1	6	2	3	2	3	6	1	7	2	2	5	5	5	1	8	2	2
79000	-445.074771464186540	-443.512964087462024	-1.561807376724508	0.000144675835558	0.000037318939590	0.257948671566277	0.351673372387920	1	4	5	6	7	10	11	11	12	12	12	13	14	16	17	17	16	19	16	15	18	19	18	19	19	19	19	18	20	20	20	19	19	18	21	22	22	22	23	23	21	24	24	25	24	26	26	24	24	24	27	28	26	26	26	27	29	27	28	31	28	30	30	31	32	32	33	34	34	34	33	35	38	41	0	1	1	1	2	4	5	6	2	3	1	2	3	13	2	6	2	15	6	11	12	17	3	14	11	12	3	19	15	19	28	3	21	8	2	32	41	29	25	34	2	23	26	32	16	39	35	32	7	27	16	24	33	48	48	47	51	42	20	42	47	43	50	29	60	15	62	66	58	48	32	59	54	72	1	2	2	3	1	2	3	1	3	3	7	5	4	1	6	4	7	1	2	2	5	1	4	2	3	3	8	1	2	2	1	7	1	4	6	1	1	1	2	3	8	2	3	2	4	1	2	1	6	2	5	3	2	1	1	1	1	2	3	4	1	4	3	4	1	7	2	1	3	5	6	5	6	3
79500	-419.026994089888262	-417.621354562580450	-1.405639527307798	0.000118148872895	0.000046304939767	0.391920283554005	0.258925564820239	2	4	4	6	8	10	11	12	13	12	12	14	13	16	16	18	14	19	18	14	17	19	18	19	20	16	17	18	20	20	20	21	17	19	21	23	22	22	22	22	23	25	24	24	26	25	23	25	25	27	26	28	25	27	27	26	29	27	28	30	30	30	30	32	32	33	33	34	34	34	33	36	36	41	0	1	1	2	2	5	1	7	10	1	2	2	3	12	9	8	3	33	1	7	3	9	15	20	3	10	2	21	19	15	3	13	20	21	22	12	28	34	30	10	3	26	19	22	35	47	39	47	18	33	5	32	3	48	48	40	29	23	42	29	14	48	43	61	39	10	62	60	55	59	51	51	71	25	1	1	1	1	2	1	3	1	1	4	5	5	5	1	2	3	6	1	6	2	7	2	1	3	8	1	5	1	1	3	8	3	2	2	1	4	2	1	1	6	7	5	3	3	1	1	1	1	3	4	10	3	9	1	1	2	5	4	1	4	6	3	2	1	5	10	2	3	4	2	3	4	1	11
80000	-422.067899744802332	-420.700846805057949	-1.367052939744374	0.000070532809382	0.000046201210647	0.655031481822529	0.357101026634499	2	4	4	6	6	10	11	10	15	12	14	14	12	16	16	20	16	18	18	16	17	16	17	18	19	18	18	18	19	20	21	20	18	18	21	24	22	21	21	22	21	24	24	22	26	24	25	25	25	26	27	28	26	27	25	25	29	28	27	29	29	30	30	31	33	30	33	34	35	35	34	36	38	41	0	1	1	3	2	4	3	5	2	2	3	6	2	10	13	22	3	22	3	12	2	2	15	23	23	2	17	14	18	7	2	7	11	14	34	39	11	30	11	2	23	30	19	20	40	35	16	14	35	23	28	39	1	36	37	28	52	49	36	37	51	32	23	46	58	56	51	51	56	65	48	67	68	65	1	1	1	1	1	2	3	3	7	3	5	3	3	2	3	2	6	1	7	1	7	6	1	1	1	7	1	1	1	4	10	3	2	1	3	2	4	1	3	7	1	2	2	3	2	1	3	5	2	2	5	3	11	2	2	3	1	2	1	4	1	4	6	3	2	3	3	5	5	1	4	1	2	4
80500	-441.313522000591092	-439.951741883463455	-1.361780117127650	0.000086033835964	0.000051762732942	0.601655527287093	0.319437863732772	1	4	5	6	7	10	12	11	14	12	14	14	14	17	15	20	15	16	15	16	16	19	19	19	19	19	19	18	18	20	21	21	19	20	18	23	23	23	21	22	21	24	23	23	25	25	24	26	24	26	26	27	26	27	27	26	30	28	28	31	30	29	30	33	31	32	33	34	34	34	35	35	38	39	0	1	2	2	1	4	2	3	1	1	1	2	3	21	13	10	8	1	2	19	3	2	9	35	8	17	12	20	6	14	20	24	1	13	3	2	34	24	24	2	14	25	8	3	30	33	39	10	23	9	43	17	6	34	37	49	25	36	25	41	54	43	59	57	52	51	33	66	35	48	60	65	70	72	1	2	1	1	3	2	4	3	7	5	5	5	4	1	1	3	2	5	5	1	6	8	3	1	3	2	3	1	6	1	3	1	8	3	4	9	2	2	1	9	3	4	6	6	2	2	1	6	3	8	1	5	7	3	2	1	5	3	3	4	1	2	1	2	1	3	6	1	6	4	2	2	2	1
81000	-406.807041959072194	-405.441807682480373	-1.365234276591816	0.000111815579524	0.000071639063340	0.640689460677795	0.350706575393280	2	3	5	4	7	11	9	11	15	10	13	13	14	16	16	18	16	18	15	17	17	19	19	16	20	19	18	18	20	21	20	21	18	19	21	24	22	23	23	22	22	25	24	24	25	23	26	23	25	26	26	27	26	26	28	27	29	28	28	30	29	30	30	33	33	32	33	33	33	35	33	35	37	39	0	1	1	2	2	1	3	3	6	4	3	6	8	9	1	7	8	15	10	6	8	1	21	6	33	2	8	14	12	3	8	21	2	15	24	12	29	41	25	8	20	26	16	29	28	34	38	2	43	48	15	54	8	6	12	49	56	39	45	50	36	53	52	66	60	62	47	52	57	58	42	57	68	73	1	1	2	1	2	6	2	4	3	3	4	1	2	1	6	4	4	1	2	2	3	7	1	2	1	9	5	1	4	8	2	4	7	2	3	5	1	1	2	5	2	3	3	2	4	2	1	8	1	2	5	1	7	10	7	1	1	2	3	2	4	2	2	1	1	2	4	3	2	4	3	3	2	1
81500	-466.602649084010977	-465.239040577823857	-1.363608506187134	0.000119187623221	0.000061871036580	0.519106220158736	0.218505489589756	2	3	5	5	7	10	11	12	14	12	11	14	14	16	16	19	15	18	16	16	17	19	18	17	19	16	19	19	20	21	21	20	18	20	21	24	22	21	22	21	23	25	24	23	26	24	25	25	23	26	27	27	24	26	27	25	28	28	28	30	30	31	31	31	32	33	34	34	34	35	34	34	37	41	0	1	1	1	2	3	1	11	3	3	3	8	1	17	1	1	2	17	6	9	1	2	24	26	14	8	10	21	1	3	2	22	10	18	8	3	21	22	9	12	35	17	33	27	43	39	28	24	35	20	27	21	29	2	47	30	41	43	14	33	28	14	49	54	39	25	36	37	36	71	48	62	22	71	1	1	1	2	2	3	3	1	4	3	3	1	6	1	7	7	5	1	2	1	8	8	1	1	1	2	5	2	10	8	9	1	5	1	5	10	3	1	4	5	1	5	3	3	1	1	3	4	1	4	4	5	2	13	1	2	2	1	7	5	7	8	5	3	4	8	4	5	4	1	5	1	10	2
82000	-399.739823761490413	-398.362969345363751	-1.376854416126639	0.000099666908489	0.000045402670315	0.455544081820237	0.279004339979866	1	4	4	6	8	10	11	12	13	13	13	15	15	16	16	20	15	17	17	17	17	20	18	18	19	19	18	19	18	21	19	20	20	20	21	24	22	22	20	21	22	23	23	24	25	25	25	24	25	27	27	27	27	27	27	26	30	28	28	30	31	30	28	33	32	32	32	34	35	34	34	36	37	38	0	1	1	2	2	5	3	6	5	3	2	7	10	2	3	6	9	4	14	10	10	1	18	17	24	17	14	13	1	3	3	10	20	21	11	39	12	28	14	10	33	28	16	25	41	28	29	14	13	14	36	39	41	10	22	7	53	31	1	21	55	20	23	48	48	3	19	53	54	30	61	70	69	16	1	2	2	1	2	1	3	1	2	6	5	2	1	6	7	6	1	5	1	2	2	9	1	2	1	2	1	1	10	8	7	4	2	2	4	2	4	2	2	4	1	2	3	2	1	3	4	4	4	4	2	3	3	6	3	7	2	3	8	7	2	7	4	5	4	14	8	4	4	7	2	1	1	9
82500	-493.226453656353897	-491.809569615630778	-1.416884040723110	0.000131170721451	0.000049179440620	0.374926965988334	0.279192433255040	2	4	5	4	6	10	11	12	15	12	14	13	13	16	17	19	15	18	14	15	16	20	16	18	20	16	19	18	18	19	21	20	19	19	20	23	21	22	21	21	22	23	24	24	24	24	26	25	22	27	25	28	26	26	27	25	28	28	28	29	29	31	30	31	33	32	34	34	34	33	33	36	36	38	0	1	4	1	1	5	2	6	6	7	5	10	2	7	17	26	6	10	2	11	1	2	20	8	30	6	12	7	11	11	20	26	3	13	29	13	14	9	13	24	30	18	35	34	21	41	39	49	30	43	37	53	21	2	22	25	49	11	13	47	31	28	52	52	58	1	60	63	38	56	48	47	25	64	1	1	1	1	3	2	3	1	2	1	3	1	4	3	1	1	2	3	4	1	8	10	1	3	1	3	4	4	4	3	4	2	5	3	1	5	3	2	5	2	1	2	2	3	4	2	3	1	1	1	2	1	5	10	3	2	3	8	6	2	4	6	1	1	3	13	3	2	5	5	4	4	7	4
