step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
5000	-828.132732462677609	-826.746581710005330	-1.386150752672260	0.000021313500119	0.000016088825228	0.754865467336780	0.518965072331249	0	2	2	2	2	3	5	6	3	5	4	4	6	4	7	6	7	8	6	8	9	10	9	8	10	10	11	9	8	10	8	11	11	11	11	9	11	11	11	13	12	13	12	11	12	12	15	13	13	12	13	15	14	14	16	15	15	14	14	14	15	17	13	17	15	18	15	17	18	17	18	17	17	19	19	20	18	18	17	19	20	19	19	17	20	19	19	18	20	22	19	21	21	20	20	21	21	23	21	21	22	23	24	24	25	24	25	26	26	28	28	30	29	32	34	37	0	1	1	1	0	3	5	14	1	4	4	0	6	2	5	14	11	12	6	1	14	17	17	19	31	0	7	16	11	20	19	21	21	22	28	2	30	17	26	30	20	30	31	31	32	36	36	22	37	23	32	35	39	37	63	20	40	25	50	50	53	54	43	52	37	60	53	60	60	60	45	25	61	88	68	66	70	52	65	67	69	72	70	56	69	71	58	65	75	92	79	79	80	68	60	84	70	86	65	95	68	84	102	101	92	102	101	96	102	102	107	84	109	109	114	114	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	2	2	3	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	3	1	1	1	2	2	2	2	2	1	2	2	2	1	2	1	3	1	3	1	4	2	2	1	1	1	2	1	1	3	2	1	2	2	2	3	4	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	3	1	1	1	2	1	1	2	2	2	2	4	1	3	3	1	1	3	1	2	3	2	3	2	10	2	3	1	2
5500	-804.340946785602455	-802.979775414235519	-1.361171371366951	0.000037442710190	0.000022040327543	0.588641351840850	0.600512460048386	-1	2	2	2	3	3	5	6	4	6	5	5	7	5	7	7	7	9	7	8	10	9	8	9	10	9	9	9	9	11	9	12	12	11	10	10	10	12	11	12	11	13	13	12	13	13	16	12	14	11	13	15	14	13	16	15	16	15	14	14	15	17	15	16	15	18	16	17	18	16	18	17	18	20	19	20	19	19	17	19	19	20	18	19	19	19	19	17	20	20	20	20	21	20	20	20	21	21	22	22	23	24	24	25	25	27	25	27	26	30	27	30	31	30	34	36	0	1	1	1	0	3	5	14	2	4	4	0	6	2	5	14	11	12	6	9	8	23	11	19	31	0	7	16	23	37	19	21	21	22	14	29	20	23	26	37	29	40	31	31	32	20	37	22	37	23	21	35	39	9	63	46	30	31	50	50	53	54	44	52	54	68	53	60	60	60	51	31	53	88	69	66	70	64	65	67	68	58	70	56	68	71	43	20	75	65	79	79	80	81	81	84	77	86	79	95	85	96	84	101	92	102	101	103	102	106	107	96	109	109	113	113	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	2	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	1	2	2	2	2	2	1	2	2	3	1	2	2	2	2	1	1	3	3	1	1	1	1	2	2	1	2	3	2	1	1	1	2	2	1	2	1	2	1	2	1	1	3	3	1	2	1	1	1	1	1	1	1	2	3	2	2	2	2	1	3	2	1	1	1	2	2	8	2	2	2	2
6000	-671.071216639869476	-669.582300491920250	-1.488916147949225	0.000084596332704	0.000025603466127	0.302654563245835	0.694289807180325	0	1	3	2	3	4	6	5	3	5	5	5	6	7	7	7	7	7	7	10	9	11	9	9	9	9	10	9	8	12	11	12	12	10	11	11	10	12	11	13	10	13	13	11	11	12	16	12	13	11	13	15	14	13	15	16	15	16	13	15	16	17	15	16	16	18	16	16	19	17	17	18	18	20	18	20	19	19	18	19	19	19	18	18	20	21	20	18	20	20	20	21	20	21	20	21	21	21	22	22	22	23	24	24	24	27	24	26	27	30	28	29	30	30	31	37	0	1	1	1	0	3	5	9	2	4	4	0	6	8	5	8	11	12	13	29	16	34	11	19	19	0	5	8	11	37	25	21	21	23	16	11	29	36	26	30	29	30	31	6	21	27	36	17	30	23	33	35	39	37	31	27	40	43	50	50	53	57	43	52	36	68	53	50	60	68	32	55	61	79	60	66	70	64	65	67	68	72	70	56	68	71	72	65	75	65	79	79	67	81	69	84	77	71	79	95	85	84	102	101	92	96	101	102	102	106	107	109	109	112	114	115	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	4	2	1	1	1	1	2	1	2	2	1	1	2	1	1	1	2	2	1	1	1	3	1	1	1	1	2	2	2	4	2	2	1	2	1	1	1	1	2	1	1	3	2	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	3	1	1	2	2	1	1	2	2	2	1	2	1	1	3
6500	-813.079668942964304	-811.416497295050704	-1.663171647913563	0.000126210517101	0.000027205994223	0.215560437020489	0.553428409500225	0	1	3	2	2	4	5	6	4	6	5	4	7	6	7	7	5	9	8	9	10	8	9	9	10	9	9	10	9	12	10	10	12	10	10	11	9	13	11	12	11	13	13	12	12	11	15	11	14	12	13	16	14	14	15	15	14	15	15	15	15	17	14	16	16	17	17	16	18	18	18	17	16	17	19	20	19	20	17	20	19	19	19	18	20	18	18	20	20	20	21	21	22	21	20	21	21	23	22	22	23	22	24	24	24	26	25	25	26	29	27	29	29	30	33	36	0	1	2	1	0	1	5	4	1	6	4	0	2	9	7	14	1	12	6	11	8	11	17	19	6	0	7	16	13	23	13	17	35	29	16	22	19	50	26	37	23	37	20	31	19	19	54	20	30	36	33	54	39	36	63	42	45	31	50	23	53	58	43	28	40	59	53	50	66	60	51	44	61	65	66	60	66	64	54	73	68	55	70	15	77	64	72	74	66	79	79	90	67	68	68	84	66	71	90	95	77	96	96	101	92	96	101	96	102	106	107	108	108	112	112	114	1	1	1	1	1	1	2	2	2	1	1	1	3	1	2	1	2	3	3	2	2	2	2	1	3	1	2	2	1	1	1	4	1	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	2	3	1	2	1	3	2	2	1	2	1	2	3	2	1	1	1	2	2	2	1	3	1	2	1	5	1	1	1	2	2	2	2	1	2	2	2	2	2	3	1	1	2	1	2	1	1	2	1	2	2	2	2	3	3	1	3	4
7000	-772.428424201380381	-770.541812987513822	-1.886611213866590	0.000161879399298	0.000025598472336	0.158132983242806	0.561513726652433	0	2	4	3	2	3	6	5	5	6	4	4	7	7	7	7	7	8	7	8	9	10	9	9	11	10	9	10	7	10	10	11	12	11	11	10	9	11	12	12	12	13	12	11	11	12	14	12	13	13	13	14	14	14	16	16	15	15	16	14	14	16	14	16	16	18	16	16	18	17	18	17	16	19	19	20	18	19	19	20	19	19	19	18	20	20	20	19	20	20	21	21	22	20	21	20	21	21	22	22	24	23	25	24	25	25	24	25	25	29	28	28	31	28	32	37	0	1	1	2	0	2	5	1	1	4	2	0	6	3	5	9	4	12	6	13	14	17	3	13	13	0	7	16	8	2	24	37	32	22	16	29	3	37	26	37	20	25	31	31	21	15	40	22	37	13	21	28	39	49	63	30	36	44	57	30	39	48	43	52	49	70	53	60	60	68	32	43	61	57	66	69	70	52	65	61	60	72	77	50	81	51	55	65	75	65	40	88	61	69	81	84	77	51	90	95	68	96	102	85	65	102	68	102	84	106	107	109	114	109	112	112	1	1	2	1	1	1	2	2	2	2	1	1	2	2	3	1	2	2	2	1	2	1	3	1	3	1	2	2	1	3	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	3	1	2	2	2	3	1	1	1	2	3	3	2	1	1	1	1	1	1	1	1	1	1	2	1	4	3	1	4	1	1	1	3	2	3	2	1	1	3	1	4	3	2	1	1	3	1	3	1	1	1	1	3	1	1	3	2	1	1	3	1	4	1	2	2	2	1	2	1	2	4
7500	-864.597939917617282	-862.517831924517623	-2.080107993099675	0.000183761420559	0.000023380275522	0.127231686884407	0.471656317027296	0	1	3	2	2	3	5	6	5	6	3	5	6	7	8	6	8	8	6	8	9	10	10	9	10	8	10	9	6	12	11	12	12	10	10	10	11	11	10	12	11	12	13	10	13	13	16	13	13	12	12	14	13	15	15	16	13	16	15	14	16	17	15	16	14	18	16	15	17	16	17	15	18	19	18	20	19	18	15	18	19	17	19	19	20	19	20	19	20	21	19	20	21	21	20	20	20	22	19	21	24	23	22	25	24	24	25	24	27	30	29	28	30	31	34	36	0	1	1	1	0	2	5	9	11	11	4	0	6	8	5	1	19	12	9	9	9	17	4	19	19	0	15	14	9	37	20	23	35	11	14	29	35	24	26	37	9	13	25	6	16	44	34	22	31	38	16	21	39	52	44	65	40	13	50	50	53	37	43	65	9	58	53	60	60	60	32	29	53	72	70	66	70	52	30	53	65	31	69	51	81	44	55	79	75	99	40	43	53	81	69	58	70	32	62	81	94	96	96	60	30	96	81	96	108	106	107	96	109	108	113	109	1	1	2	1	1	1	2	1	1	1	1	1	1	1	3	3	1	3	1	1	2	1	4	3	2	1	2	1	1	1	2	2	1	5	2	1	1	1	1	1	2	3	1	4	2	1	3	2	1	1	3	3	1	1	2	1	1	6	1	1	2	2	2	2	3	1	2	1	2	1	2	4	3	2	1	1	2	2	1	2	2	3	1	4	1	5	2	3	1	1	4	4	3	2	1	2	3	5	2	1	3	2	1	5	5	2	3	2	1	3	2	4	2	4	2	4
8000	-886.960594624585497	-885.243165023147185	-1.717429601438348	0.000192349893130	0.000038136816672	0.198267937927804	0.452512160932150	-1	1	4	1	4	2	5	5	4	5	5	4	6	6	7	7	7	8	7	8	10	9	10	9	11	9	10	10	9	11	10	11	12	10	11	11	10	12	11	9	12	13	13	11	11	13	15	13	12	13	13	16	15	15	13	14	16	16	14	13	14	15	14	17	15	19	17	17	19	18	18	16	18	19	18	20	18	19	18	16	18	20	16	20	20	19	20	17	20	21	20	20	21	21	21	19	22	21	20	22	25	23	24	23	25	25	25	25	26	29	27	30	30	31	34	36	0	1	2	1	0	2	5	9	6	4	4	0	9	8	7	14	11	12	2	17	11	13	17	8	3	0	5	14	17	13	6	8	31	22	14	17	19	20	26	4	9	37	40	19	40	41	2	17	28	37	21	54	39	20	44	31	29	28	25	41	39	30	55	14	49	50	61	59	60	60	47	21	53	28	47	68	59	35	57	26	59	58	38	47	64	57	3	23	75	99	88	30	61	81	70	47	66	33	65	54	50	96	87	66	91	102	70	96	84	106	50	108	109	108	109	112	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	3	1	3	2	2	4	5	1	3	3	1	2	4	3	1	1	3	1	2	3	1	4	4	2	2	2	1	1	7	3	1	2	1	1	2	3	1	4	3	2	2	1	1	2	1	6	2	3	1	2	3	2	2	3	1	4	1	2	2	4	1	4	2	3	2	3	1	1	8	4	1	1	3	5	3	1	2	2	1	4	2	3	7	2	4	1	4	1	5	2	2	2	5	2	2	3	4	3
8500	-883.286761238828490	-881.229552364960455	-2.057208873868069	0.000225645302375	0.000029408302808	0.130329780846910	0.440816953469970	-1	1	3	2	2	4	5	4	3	5	5	3	7	6	7	5	7	8	7	8	10	9	9	8	10	9	11	9	8	11	9	12	11	10	11	11	12	12	11	12	10	13	13	12	13	13	16	12	13	14	13	14	15	13	16	14	15	15	15	14	14	17	15	16	15	18	16	16	18	16	18	17	18	19	18	20	18	19	18	19	20	19	19	20	20	20	19	19	21	20	20	21	21	22	20	20	22	20	22	22	23	24	24	24	21	25	25	26	25	29	29	29	30	32	33	35	0	1	2	1	0	4	5	1	1	9	6	0	14	4	5	9	11	12	10	14	20	13	13	14	29	0	7	29	16	22	6	9	20	19	16	28	30	23	26	25	13	41	17	25	8	29	23	22	22	48	21	29	39	48	44	5	37	49	50	38	39	54	25	41	48	22	61	60	68	60	33	20	53	35	70	68	70	52	64	67	72	58	77	56	69	32	32	52	76	58	47	62	73	81	60	43	76	64	90	69	68	96	84	95	42	102	85	102	96	106	68	108	108	112	108	114	1	1	1	1	1	1	2	1	2	1	1	1	1	3	3	1	2	2	1	1	1	1	1	1	2	1	3	1	2	1	3	3	2	3	3	1	1	1	1	1	2	1	4	1	4	3	4	3	2	1	3	2	3	1	2	4	1	1	1	1	1	2	3	3	2	5	1	1	1	1	3	5	1	6	1	2	1	3	1	2	1	2	1	4	1	4	3	2	1	3	2	2	2	1	3	4	1	2	1	2	2	2	2	2	4	1	3	2	3	2	7	2	2	1	4	2
9000	-906.024924363663672	-904.120786548779392	-1.904137814884332	0.000250656219050	0.000038805971540	0.154817509365057	0.543381378459179	-1	1	3	2	3	4	6	6	5	6	4	4	6	6	7	6	7	8	7	8	8	10	10	8	11	10	11	10	9	11	9	10	12	10	10	10	11	11	11	11	11	13	14	11	13	13	15	13	13	13	13	14	14	14	15	15	12	16	15	15	15	17	14	15	14	18	14	13	16	17	18	18	15	18	15	20	19	18	18	19	17	19	17	20	20	21	19	20	20	20	19	21	22	22	20	21	22	21	21	20	24	23	24	24	24	26	25	26	26	29	29	27	30	31	33	36	0	1	2	1	0	1	5	1	2	6	4	0	3	3	5	11	11	12	13	9	14	20	31	19	31	0	15	16	20	14	19	21	21	13	14	24	19	11	26	16	8	14	31	31	32	22	42	40	29	38	35	20	26	17	25	49	37	24	49	35	39	36	41	40	28	70	39	29	54	60	52	55	67	49	68	81	75	64	36	67	60	30	40	43	77	62	62	79	75	43	65	91	80	66	81	40	76	82	91	66	89	49	84	69	91	103	60	84	103	106	60	109	112	112	112	112	1	1	1	1	1	3	2	2	2	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	3	1	2	2	1	3	2	3	2	1	2	1	1	1	3	1	1	3	2	4	2	2	1	3	2	1	3	3	1	1	2	1	2	3	1	1	3	1	1	2	1	1	3	1	4	2	1	3	2	3	1	3	1	1	3	3	2	1	1	2	1	6	1	1	1	1	1	5	1	3	1	1	4	3	1	2	10	1	2	2	3	4
9500	-922.937136448736737	-921.181400616242513	-1.755735832494175	0.000257446779082	0.000048299639006	0.187610189485262	0.414922839990911	0	2	3	2	3	3	6	4	3	5	5	3	7	6	8	5	8	8	6	9	9	10	8	10	10	8	11	10	9	11	10	10	12	10	8	11	11	13	11	12	10	13	13	12	12	13	16	12	13	13	13	14	14	13	15	16	15	16	15	13	16	18	14	16	16	19	15	17	18	17	16	18	18	18	18	20	18	17	18	19	19	19	18	19	20	19	20	19	20	20	19	21	21	20	20	19	21	22	21	21	24	24	24	24	24	25	25	26	27	29	28	29	30	31	33	37	0	1	2	1	0	4	5	9	4	6	4	0	11	8	5	3	11	12	6	11	19	13	19	13	19	0	7	16	13	4	9	6	21	8	9	29	29	37	26	36	29	29	20	19	14	34	49	20	37	17	20	20	39	37	43	20	31	35	20	48	26	50	37	17	3	60	26	32	9	57	51	32	53	40	31	77	70	17	44	67	51	57	70	11	57	57	63	58	60	19	64	78	73	30	72	65	70	33	69	72	58	56	65	100	57	96	97	65	106	106	107	109	109	110	112	112	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	1	3	2	2	2	2	1	1	1	2	1	2	2	1	4	3	3	1	2	3	1	1	1	2	1	1	2	2	2	2	1	1	2	1	2	3	2	2	1	2	5	3	5	3	1	3	2	2	3	6	2	4	3	7	1	3	5	2	3	4	1	1	4	3	2	4	2	1	5	2	2	3	2	4	7	2	2	2	4	1	2	2	5	2	2	3	5	5	1	4	3	2	5	1	2	1	1	2	1	2	4
10000	-870.662960960111263	-868.626007477993198	-2.036953482118108	0.000189949476212	0.000025296939909	0.133177202769503	0.447252272942539	0	2	3	2	2	4	6	5	4	6	3	5	6	5	7	5	7	8	8	10	11	8	9	8	11	9	11	8	9	11	10	11	13	11	9	9	11	13	11	12	11	12	13	11	12	12	12	11	14	13	13	16	14	14	15	16	14	16	14	13	15	17	15	13	14	18	17	16	18	17	17	17	16	20	18	19	18	19	16	19	19	19	18	18	19	20	21	18	20	22	20	21	21	21	21	19	21	22	21	21	23	22	25	24	21	26	26	27	27	29	26	28	30	31	34	37	0	1	1	1	0	11	5	1	4	9	4	0	4	9	5	9	2	12	13	36	31	4	17	6	29	0	5	16	8	20	13	28	21	23	16	17	1	36	26	2	36	44	3	6	3	22	29	3	42	40	35	64	39	43	31	15	42	19	50	48	26	11	29	28	43	70	26	40	60	68	32	25	53	44	70	70	50	52	57	73	59	31	70	40	70	62	6	57	75	25	65	65	53	60	85	62	81	51	91	77	94	84	84	100	43	96	101	96	102	109	81	108	112	113	114	112	1	1	3	1	1	1	2	2	2	2	1	1	1	1	2	1	2	2	1	1	1	4	1	1	2	1	4	2	2	1	2	2	1	1	1	1	3	1	1	6	1	1	5	4	5	3	1	3	1	1	2	1	2	1	2	5	1	4	1	1	3	9	3	2	1	1	4	2	2	1	3	2	2	5	1	1	3	1	1	2	3	4	1	2	1	2	8	3	2	7	5	4	4	2	1	1	1	5	1	2	2	2	5	1	4	3	2	5	2	1	5	1	2	1	2	4
10500	-843.494265548302678	-841.495220181576315	-1.999045366726350	0.000176280052561	0.000024467258068	0.138797655847578	0.512702381861211	-2	1	2	3	2	3	5	4	5	6	3	4	7	6	8	5	7	7	8	9	9	11	9	9	9	10	10	8	10	12	11	12	12	10	10	11	10	13	11	11	12	12	14	11	13	12	15	13	13	13	14	15	13	15	15	14	13	16	15	14	15	17	13	16	14	18	17	16	18	17	16	16	17	18	19	20	19	18	17	19	19	19	17	18	20	21	20	19	20	22	20	19	21	22	20	20	22	22	21	21	23	24	25	24	23	26	25	26	26	29	28	29	30	30	34	35	0	1	1	1	0	3	5	4	2	4	2	0	2	16	5	8	4	12	11	17	16	20	9	3	19	0	7	8	28	8	25	21	21	19	4	34	4	40	26	21	23	40	19	25	13	15	49	22	29	21	33	13	39	1	63	30	42	44	50	30	53	57	37	35	23	60	53	60	38	60	21	40	61	57	68	77	70	54	36	61	60	65	54	54	59	54	43	62	70	30	29	57	73	85	69	54	70	64	41	68	85	84	96	54	99	84	101	54	102	108	94	109	109	109	114	113	1	1	2	3	1	1	2	1	2	2	1	1	4	1	3	1	2	2	2	1	2	1	2	2	1	1	2	2	1	4	2	2	2	2	4	1	3	1	1	1	2	1	2	1	3	3	1	1	2	2	1	3	1	7	1	1	1	2	1	1	1	2	2	2	4	2	2	2	3	1	4	3	1	3	2	1	1	2	2	2	2	3	1	1	3	2	4	1	1	5	5	3	2	1	2	2	3	3	5	3	2	3	4	5	1	5	1	5	1	1	4	1	2	2	2	2
11000	-896.149335384191772	-894.296774050262115	-1.852561333929622	0.000220821584595	0.000036424317501	0.164949081258574	0.437575818361774	0	1	3	3	3	4	6	6	5	5	5	4	7	6	8	5	8	5	7	9	10	10	8	9	10	10	10	9	8	11	10	10	13	9	10	11	12	13	11	13	12	13	13	11	11	13	15	13	13	13	14	15	15	14	14	16	15	15	15	15	13	15	14	17	16	19	15	16	18	19	19	16	17	17	16	21	18	18	19	18	19	19	16	19	20	21	21	20	20	22	18	21	21	22	21	17	22	22	22	20	24	24	24	22	23	25	25	26	26	29	28	30	31	31	34	35	0	1	2	2	0	3	5	4	4	3	3	0	2	4	5	3	4	12	6	13	14	13	2	19	17	0	5	8	11	2	28	23	23	2	14	20	20	29	26	37	13	8	34	31	29	9	40	1	22	37	16	30	39	4	48	48	2	25	17	30	39	40	31	21	13	59	61	38	50	68	57	20	53	52	57	85	68	42	74	53	77	58	54	30	60	57	82	40	75	72	34	49	53	38	81	42	89	65	34	68	50	46	96	85	36	84	95	54	102	103	104	109	109	109	112	112	1	1	1	1	1	1	2	2	2	2	1	1	2	2	3	1	3	1	2	1	2	2	5	1	1	1	3	2	1	5	1	2	2	3	2	1	1	2	1	1	3	3	2	1	2	4	1	5	1	1	5	3	2	5	1	2	5	2	2	2	1	1	3	3	4	1	1	2	3	1	2	3	1	1	1	1	1	3	1	1	1	2	1	4	2	3	1	3	2	4	5	3	3	3	1	2	1	4	6	2	7	4	3	1	5	3	3	7	1	2	3	2	2	3	2	2
11500	-961.691454815424436	-959.897510838924745	-1.793943976499653	0.000299427112581	0.000053302419528	0.178014672981527	0.355730312891716	0	2	4	3	3	4	5	5	4	5	4	4	6	7	6	6	7	9	7	9	10	10	9	9	10	8	9	10	8	10	11	11	11	10	11	11	11	11	12	12	10	13	13	11	12	12	15	13	12	13	13	15	14	15	16	14	15	16	15	14	16	18	13	17	15	19	16	14	19	18	18	16	15	19	18	20	17	20	18	19	19	17	19	18	20	21	20	20	20	21	21	22	21	19	21	20	19	23	21	19	24	23	25	24	24	25	26	25	26	28	28	28	31	31	32	36	0	1	1	2	0	1	5	4	1	1	1	0	1	8	5	11	11	12	10	29	11	17	3	3	23	0	7	24	14	14	3	14	2	29	29	30	30	6	26	37	2	8	44	25	21	29	30	34	25	17	21	13	39	36	57	24	37	44	24	33	53	2	19	42	20	77	53	35	42	60	16	44	39	57	35	94	52	71	48	39	24	55	70	54	33	24	24	52	70	81	36	52	53	60	66	54	59	54	17	54	60	86	85	76	23	85	95	102	62	109	86	108	108	110	106	62	1	1	2	1	1	2	1	1	3	3	2	1	4	1	2	1	2	2	1	1	2	2	3	3	1	1	2	1	1	1	3	1	4	1	3	1	1	5	2	1	4	3	1	1	1	2	2	1	2	4	1	5	1	2	1	2	2	2	3	1	1	8	2	3	3	1	1	2	3	2	5	2	2	2	3	1	1	2	2	3	5	1	1	2	5	5	4	3	2	1	5	3	3	3	1	4	1	3	6	2	3	2	2	2	7	4	3	1	3	1	4	2	4	2	3	7
12000	-918.435619013519954	-916.695277519868341	-1.740341493651597	0.000227563938954	0.000043637207674	0.191758008209688	0.432728400021684	-1	1	3	2	4	4	6	5	5	5	3	4	7	6	8	6	7	9	8	7	9	10	10	8	10	9	9	8	9	11	11	10	11	9	10	10	11	12	12	12	12	13	14	12	12	12	16	13	14	14	14	15	14	14	14	16	16	16	14	13	16	16	14	15	15	19	15	17	17	19	18	18	17	19	18	19	18	20	18	19	18	19	18	18	20	20	21	19	20	22	21	21	19	22	21	21	21	22	21	22	22	23	22	24	24	27	25	25	26	29	29	30	31	29	32	37	0	1	2	2	0	2	5	11	2	6	2	0	11	9	5	6	6	12	10	8	14	11	8	17	24	0	5	4	20	16	17	13	21	13	13	29	29	28	26	21	19	38	44	30	21	11	49	36	9	17	38	37	39	40	31	41	14	44	30	38	53	1	33	35	17	59	26	60	60	60	33	41	61	36	22	49	68	57	33	53	17	28	69	57	49	64	70	49	68	13	79	72	39	68	76	84	49	28	88	81	60	84	96	98	91	102	62	103	96	108	62	108	108	102	96	108	1	1	2	1	1	2	2	1	2	1	1	1	2	1	2	1	2	3	2	1	2	3	3	1	1	1	3	3	1	3	1	2	2	1	1	1	1	2	2	2	2	1	1	1	2	3	1	2	3	6	2	2	1	1	2	2	5	2	2	1	2	7	1	2	3	3	3	2	2	4	4	4	1	3	4	2	1	3	3	4	6	6	1	1	3	2	1	3	1	6	1	1	4	4	1	2	4	6	1	3	4	2	1	1	2	2	4	1	2	2	6	3	5	3	5	6
