step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69
89500	-552.903247604622265	-551.170546532016601	-1.732701072605714	0.000176652255573	0.000034249778131	0.193882484095022	0.375061141000619	0	4	4	2	5	6	6	6	8	8	7	11	11	8	9	9	10	11	12	13	14	14	13	15	17	17	16	15	16	19	20	20	19	20	23	23	18	22	24	24	26	26	29	28	29	28	28	31	28	29	30	31	30	30	33	31	33	33	31	32	33	34	35	36	36	37	41	43	52	0	4	4	1	1	3	1	2	1	1	1	10	8	0	14	9	11	7	11	8	19	18	10	16	18	18	18	12	18	12	22	17	37	18	33	31	21	0	33	27	31	40	39	35	37	37	32	50	42	34	32	43	42	32	56	41	48	44	44	44	44	59	0	62	51	61	64	64	32	1	1	1	1	2	2	3	1	5	4	3	2	2	1	1	1	2	3	3	3	1	2	3	3	3	3	3	3	2	4	3	6	1	4	2	1	3	1	2	5	4	1	3	3	7	3	3	1	2	3	5	1	2	4	1	2	1	2	2	2	2	2	1	1	3	2	3	3	12
90000	-514.158483233558286	-512.494779007948864	-1.663704225609369	0.000176795551172	0.000038077528049	0.215376053281154	0.480621477503415	1	4	5	3	5	6	8	6	7	8	10	10	11	7	9	9	11	11	12	12	14	13	14	15	16	17	17	15	16	19	18	18	21	21	22	23	22	23	24	23	26	26	29	29	29	29	28	31	27	30	30	32	30	29	32	31	34	33	33	33	34	34	33	36	36	36	40	42	51	0	4	4	1	1	3	1	2	5	9	5	5	8	0	14	10	10	7	5	13	19	17	7	16	17	21	29	5	21	21	25	17	32	26	30	34	22	0	21	32	26	40	26	47	42	40	40	45	40	54	42	26	42	49	54	46	55	48	54	55	43	54	0	62	61	41	64	67	38	1	1	1	1	2	1	3	1	1	1	3	3	3	1	1	1	1	2	3	1	1	2	2	3	2	2	1	6	1	2	1	3	2	1	2	1	6	1	5	2	4	1	6	1	1	3	2	1	2	1	2	7	2	1	2	1	1	1	2	1	2	2	1	1	2	4	2	2	13
90500	-577.872611120239867	-576.305348680567477	-1.567262439672348	0.000176752588420	0.000045108602630	0.255207592901544	0.294739278647236	1	4	4	3	5	6	8	6	8	8	8	10	10	7	9	10	10	13	13	13	15	14	14	15	16	17	17	16	15	18	18	21	20	20	21	22	21	23	24	23	25	27	29	28	29	29	30	31	28	30	30	30	31	30	32	33	34	31	32	32	34	34	34	37	36	38	40	42	53	0	4	4	1	1	3	5	4	1	5	1	11	8	0	14	7	5	9	9	2	5	10	9	18	16	16	18	10	11	25	22	24	18	29	30	31	30	0	35	32	32	26	42	40	22	34	41	50	30	34	37	29	40	41	50	48	48	34	44	53	53	54	0	62	46	53	64	64	38	1	1	1	1	2	1	2	1	4	2	3	1	2	1	1	1	3	3	2	5	5	3	3	1	3	4	1	3	3	1	1	2	3	2	1	2	1	1	2	2	3	6	1	3	7	5	2	1	4	5	5	7	4	3	1	1	2	6	1	1	2	2	1	1	3	4	1	3	17
91000	-567.832072882298462	-566.078762645031816	-1.753310237266630	0.000202001941112	0.000038027337477	0.188252336923370	0.386634706795798	2	4	4	3	5	6	7	6	9	8	8	10	11	8	9	10	10	12	12	13	15	13	14	13	16	17	17	15	16	17	20	17	19	18	23	21	20	23	21	23	26	26	28	29	29	27	30	30	27	29	31	31	30	27	32	33	33	32	32	31	33	34	34	37	35	38	39	43	53	0	4	4	1	1	3	5	2	1	5	1	11	8	0	14	11	10	11	16	8	22	19	10	10	5	21	22	5	22	5	21	16	29	18	39	32	26	0	33	34	39	34	18	40	29	27	49	32	40	54	40	37	25	41	47	55	55	41	40	42	51	54	0	52	61	58	53	59	43	1	1	1	1	2	1	2	2	4	2	2	1	2	1	1	1	1	2	1	4	1	1	3	3	4	1	2	5	2	6	2	3	2	2	2	2	2	1	1	3	2	5	8	3	5	5	1	5	2	1	3	7	7	1	2	1	1	3	4	3	2	2	1	3	1	3	3	4	17
91500	-556.943060753536201	-555.385924360209742	-1.557136393326516	0.000166632424266	0.000043382634248	0.260349295394184	0.494897076418703	1	4	4	2	5	6	7	6	9	7	10	10	11	7	9	9	11	14	13	13	14	14	14	12	16	16	16	12	16	18	19	20	19	20	22	22	22	21	24	24	25	26	29	28	29	29	28	30	27	26	29	33	29	31	32	32	33	33	31	32	35	35	35	37	36	38	40	42	52	0	4	4	1	1	3	5	2	1	1	1	10	8	0	14	5	9	11	17	9	5	16	5	12	16	18	18	7	11	19	26	33	30	31	18	29	22	0	36	35	39	41	35	50	35	29	41	41	50	37	42	55	35	41	48	48	46	48	45	48	54	45	0	59	45	48	62	62	21	1	1	1	1	2	2	1	1	4	2	5	1	3	1	1	2	1	2	1	2	5	2	3	1	2	1	2	3	3	3	1	1	1	1	4	3	3	1	2	1	1	1	4	1	4	6	2	2	1	1	1	1	4	3	1	1	2	2	1	1	2	3	1	3	4	3	3	4	20
92000	-534.308577392363645	-532.618141292051291	-1.690436100312403	0.000162149426120	0.000033485849762	0.206512292787879	0.414791126454723	1	4	3	2	5	5	8	7	8	8	9	10	12	8	9	9	10	13	13	13	15	12	12	13	16	17	18	15	15	18	18	20	20	21	23	22	22	22	23	24	25	26	28	28	29	29	28	30	29	29	30	32	30	31	33	31	33	34	33	31	34	34	33	37	36	38	40	43	52	0	4	4	1	1	3	1	5	1	5	10	7	8	0	14	5	9	22	5	8	22	9	9	12	17	21	24	19	18	21	22	31	21	27	30	26	16	0	30	21	29	37	40	40	42	37	42	42	31	40	41	40	46	50	48	49	44	48	46	49	51	52	0	62	61	52	64	64	19	1	1	1	1	2	1	3	1	3	1	1	2	2	1	1	2	2	1	4	3	1	2	2	1	2	1	2	1	1	2	3	1	3	2	2	2	5	1	2	4	5	2	2	2	2	3	1	2	7	2	3	4	1	1	2	1	2	2	2	1	2	1	1	2	1	2	1	3	21
92500	-526.597535504088455	-525.040452219108033	-1.557083284980414	0.000212893817152	0.000055432628353	0.260376882215836	0.526418988978469	1	4	4	2	5	6	7	7	8	8	10	10	12	9	10	9	11	14	13	13	16	15	15	16	15	14	18	16	17	18	19	20	19	21	21	21	21	22	23	22	26	27	29	28	27	28	29	31	27	29	29	32	30	31	32	32	34	32	32	33	34	35	35	36	36	38	41	42	53	0	4	4	1	1	3	1	2	1	7	1	7	8	0	14	7	16	16	16	2	26	5	19	16	16	17	28	9	19	26	29	29	29	29	31	21	33	0	35	34	40	37	49	45	37	35	41	51	41	44	46	47	46	50	22	53	40	46	41	58	52	59	0	57	61	65	62	55	28	1	1	1	1	2	1	3	1	3	1	5	1	2	1	1	1	1	3	2	4	1	4	1	4	3	2	1	6	2	2	1	2	1	1	1	2	1	1	1	1	2	2	1	1	3	2	2	1	1	1	1	2	1	2	7	2	6	2	2	1	1	1	1	1	1	1	2	4	13
93000	-555.117229593205707	-553.572254339641972	-1.544975253563706	0.000158588091950	0.000042318643265	0.266846285522971	0.474375684345367	1	4	4	3	5	6	9	7	8	8	9	11	9	8	9	8	10	13	12	13	15	15	14	16	15	17	18	15	13	19	19	21	20	21	23	21	21	23	23	24	26	26	29	27	28	28	27	32	29	29	31	30	28	30	33	32	33	33	31	32	34	33	35	36	36	38	41	43	50	0	4	4	1	1	3	10	2	1	1	5	9	2	0	14	5	16	11	9	8	17	18	9	21	18	29	29	11	10	22	18	23	30	27	30	26	31	0	33	19	40	37	31	31	37	41	40	51	34	41	41	45	47	40	37	52	51	53	49	46	60	54	0	55	52	65	55	62	32	1	1	1	2	2	1	1	2	3	4	2	1	2	1	1	2	2	2	3	2	3	1	3	1	1	2	2	2	3	2	3	4	1	2	2	2	1	1	2	5	1	3	6	3	3	1	1	1	3	2	1	2	1	2	7	1	1	2	1	2	1	2	1	2	3	1	3	6	14
93500	-561.625854194953831	-560.130687145400543	-1.495167049553308	0.000223859295142	0.000066726385244	0.298072881905523	0.384429605966441	0	4	3	2	4	5	8	7	8	8	9	11	10	9	10	9	11	13	12	13	14	13	14	16	17	16	16	15	16	19	17	19	21	19	21	22	21	23	23	24	25	26	29	28	29	29	28	31	26	29	31	32	30	30	33	31	32	34	33	33	34	34	33	36	36	38	41	43	53	0	4	4	1	1	3	1	2	2	5	10	7	2	0	14	5	7	9	17	8	22	17	17	21	19	21	22	5	21	31	26	26	29	26	30	26	31	0	35	37	33	40	26	42	36	44	49	49	33	40	42	46	42	43	46	45	45	45	52	41	46	55	0	62	58	61	64	62	41	1	1	1	1	1	1	2	1	2	3	1	1	3	1	1	2	2	3	1	3	1	1	1	1	3	1	1	5	1	1	1	2	2	1	1	3	2	1	1	2	2	1	6	1	2	1	1	2	2	2	3	2	2	1	2	2	2	2	1	4	3	1	1	1	1	2	2	4	15
94000	-530.680733961324108	-529.133697047563260	-1.547036913760837	0.000175651519786	0.000046673886093	0.265718657885905	0.519034158298748	1	4	5	3	5	6	8	5	8	8	10	10	11	8	10	10	10	13	12	14	14	12	14	15	16	16	16	15	15	19	19	19	20	21	23	21	22	22	22	25	25	26	27	28	30	29	30	30	29	27	31	31	30	30	33	32	32	33	32	31	35	32	35	35	37	38	42	42	52	0	4	4	1	1	3	1	4	1	5	5	1	9	0	14	5	7	16	17	7	18	12	11	19	24	9	18	10	18	22	21	7	29	31	21	31	33	0	33	37	37	40	31	41	42	27	42	41	41	41	35	48	41	50	44	40	53	48	50	43	48	46	0	54	61	65	64	59	9	1	1	1	1	2	1	3	1	4	1	2	4	2	1	1	2	1	2	1	3	1	2	2	2	1	5	1	2	1	3	2	5	2	1	5	1	1	1	1	2	2	1	3	1	2	7	2	2	2	1	5	1	3	2	3	2	1	1	3	2	2	2	1	2	1	1	4	6	20
94500	-515.648085417954007	-513.996001143889998	-1.652084274064037	0.000197716254339	0.000043393439357	0.219473302800941	0.355005413853099	1	4	4	2	4	5	7	6	6	8	10	10	12	8	10	9	10	13	12	12	16	14	14	15	16	17	18	15	16	19	19	21	21	21	22	22	19	23	24	24	24	26	30	28	29	28	29	32	27	29	31	33	30	31	31	32	32	34	33	32	34	34	35	37	35	38	41	42	51	0	4	4	1	1	4	1	2	5	9	9	10	8	0	14	10	5	11	9	8	22	19	11	17	22	22	22	19	22	21	21	25	30	37	30	30	22	0	24	24	37	19	49	49	41	37	46	53	37	44	46	47	45	49	44	35	53	53	50	39	45	59	0	62	46	52	62	64	13	1	1	1	1	2	1	3	2	1	1	2	1	4	1	1	1	3	2	3	3	1	1	2	3	1	2	1	1	1	1	2	2	1	1	2	1	2	1	4	6	2	6	1	1	2	4	1	1	3	1	2	2	1	2	2	6	1	2	3	5	2	1	1	2	3	2	4	2	21
95000	-510.116359864954234	-508.534693226047693	-1.581666638906523	0.000187344266458	0.000046512474240	0.248272739377046	0.393776562555418	2	4	4	3	5	6	8	6	9	9	7	11	11	9	10	10	9	13	13	12	15	13	14	16	16	17	17	15	16	18	19	19	20	22	22	22	20	23	23	24	25	27	30	29	28	28	29	32	27	30	31	30	30	28	32	31	33	32	33	32	33	33	35	36	36	38	41	41	53	0	4	4	1	1	3	1	2	1	11	1	10	8	0	14	17	11	17	17	8	22	16	10	18	19	21	21	1	18	21	26	19	27	30	30	32	26	0	29	35	21	32	40	32	40	34	49	40	22	54	40	33	46	42	43	29	53	53	54	52	46	48	0	59	52	61	64	64	28	1	1	1	1	1	1	3	1	3	2	2	1	3	1	1	1	1	2	2	3	1	2	3	1	1	1	1	8	2	2	1	4	2	2	2	2	2	1	3	1	4	4	2	6	2	3	1	4	7	1	2	4	1	1	1	7	2	1	3	1	3	1	1	1	3	2	3	3	19
95500	-551.614532072236216	-550.029682345530887	-1.584849726705384	0.000193031654170	0.000047639450655	0.246796054561759	0.323176097449571	1	4	5	2	5	6	9	7	9	8	10	10	12	7	9	9	11	13	12	13	15	14	14	14	16	16	17	16	16	17	18	21	20	22	22	20	22	23	23	24	26	24	27	28	30	29	28	31	28	28	30	33	30	30	33	32	33	34	32	32	33	34	34	37	36	39	41	43	51	0	4	4	1	1	3	1	2	1	5	5	10	8	0	14	5	10	17	7	8	24	17	16	17	7	19	22	5	22	21	7	22	30	29	29	27	21	0	29	34	39	26	41	34	32	50	26	44	35	37	46	25	32	49	46	26	60	51	47	49	44	49	0	56	48	61	62	56	28	1	1	2	1	3	1	2	1	4	2	3	1	2	1	2	2	1	1	2	2	1	1	2	2	3	3	2	7	1	1	6	4	1	4	4	1	5	1	4	1	1	4	1	3	4	1	5	2	3	3	1	7	4	1	2	8	1	2	2	2	2	4	1	3	3	2	3	6	14
96000	-571.248339781988193	-569.656991829592471	-1.591347952395710	0.000214921886142	0.000052406633109	0.243840374050700	0.360382296767181	1	4	4	2	5	6	8	6	8	9	8	7	11	9	10	9	11	13	14	13	15	14	13	12	16	15	17	15	16	19	19	20	20	20	23	22	19	24	24	24	25	26	29	29	30	27	28	32	28	30	31	32	31	31	30	31	34	33	32	32	33	34	35	37	37	39	41	42	53	0	4	4	1	1	2	5	5	1	1	1	5	8	0	14	5	7	9	24	8	9	5	9	16	19	24	26	24	26	26	21	27	29	30	34	29	21	0	22	37	36	39	36	41	22	39	46	42	41	44	41	51	41	42	39	40	42	49	47	31	44	59	0	59	57	52	64	64	45	1	2	1	1	2	1	2	1	4	4	3	1	3	1	1	2	2	3	1	3	2	4	1	2	1	1	1	1	1	1	2	3	2	1	2	4	2	1	5	2	2	1	3	2	8	1	1	2	1	1	2	1	5	2	4	4	5	3	2	6	3	1	1	2	2	2	3	2	11
96500	-553.733616811111233	-552.193293146175506	-1.540323664935671	0.000200476833292	0.000054014830722	0.269431783390376	0.433218300997095	1	4	4	2	6	5	5	5	8	9	9	10	12	9	10	8	10	13	13	13	14	15	14	13	15	16	17	14	16	19	19	17	20	22	21	23	21	23	24	23	24	27	28	28	29	29	29	30	28	29	30	31	30	31	32	32	34	33	32	32	34	35	34	36	35	39	41	42	53	0	4	4	1	1	3	1	2	1	7	5	11	8	0	14	7	16	5	7	2	17	21	24	16	11	7	21	5	5	27	25	10	21	30	25	26	22	0	30	33	37	41	36	39	42	31	41	44	37	40	49	44	42	46	45	44	24	56	44	51	60	59	0	57	61	61	64	64	57	1	1	1	1	3	1	2	1	3	2	1	1	4	1	1	2	2	4	3	5	2	1	1	4	4	5	2	4	5	1	2	2	2	1	3	2	2	1	3	1	2	1	2	2	1	4	4	1	4	2	2	2	2	1	1	2	8	1	2	1	1	1	1	1	1	2	3	4	14
97000	-553.617493657355794	-552.016797850911416	-1.600695806444409	0.000165346901611	0.000039637126130	0.239721009245628	0.419047131185423	1	4	4	3	6	6	8	6	8	9	8	10	11	9	10	9	11	13	13	13	15	15	14	15	16	17	17	16	17	18	20	20	19	21	22	22	21	23	23	25	25	26	29	28	30	29	28	32	25	27	31	32	29	31	32	33	32	33	31	32	35	35	34	37	37	38	40	41	52	0	4	4	1	1	3	1	2	1	1	1	5	8	0	14	5	5	11	16	8	17	11	9	19	23	17	18	9	21	7	18	19	27	25	37	26	33	0	29	21	37	27	39	39	49	39	40	53	31	41	49	47	41	43	44	49	54	51	45	42	42	59	0	62	52	61	64	44	28	1	1	1	1	2	2	3	2	3	4	5	2	2	1	1	1	2	2	2	4	2	4	2	1	1	3	2	4	1	4	4	3	1	2	1	2	1	1	3	5	2	4	4	2	3	2	1	2	3	1	2	2	2	1	1	3	1	1	1	2	4	2	1	1	2	2	2	6	17
97500	-535.440856995361855	-533.826385248320435	-1.614471747041406	0.000184444738782	0.000043144528047	0.233915742634301	0.352339138384461	1	4	4	3	6	5	8	6	8	9	8	10	11	9	10	9	11	13	13	13	15	13	14	13	15	17	17	15	17	18	19	20	20	20	20	21	22	24	22	24	25	26	28	28	28	29	29	31	28	28	30	32	31	30	32	32	33	32	32	33	34	35	35	37	37	37	40	43	52	0	4	4	1	1	3	1	2	1	5	5	5	8	0	14	5	7	17	5	8	18	7	5	9	24	21	18	11	21	18	21	27	29	29	18	35	21	0	22	30	39	41	34	34	37	40	42	42	41	41	42	49	49	42	41	53	43	51	49	46	43	54	0	59	52	61	59	64	38	1	1	1	1	2	1	4	1	3	1	1	2	2	1	1	2	1	1	3	3	2	3	3	2	1	1	2	4	1	3	2	1	1	1	4	1	3	1	4	2	2	1	4	4	4	2	1	2	2	3	2	2	1	2	5	1	2	2	2	1	2	2	1	3	3	2	4	2	13
98000	-535.546492524021346	-533.719788674301640	-1.826703849719694	0.000203283290357	0.000034657520232	0.170488780317227	0.528073363172585	1	4	4	2	5	6	8	6	9	8	10	9	11	9	10	10	9	13	14	13	15	14	14	13	15	17	17	15	17	19	19	19	20	21	22	20	21	22	23	25	26	24	28	29	28	29	30	32	28	28	29	32	31	30	32	31	33	34	31	32	35	33	33	36	36	37	42	41	51	0	4	4	1	1	3	5	4	1	5	10	5	9	0	14	7	5	9	16	4	22	18	11	16	22	21	22	9	22	21	21	24	29	22	21	30	26	0	29	39	35	37	40	41	35	41	45	40	34	41	41	51	49	31	51	49	43	48	44	49	45	44	0	59	48	54	64	62	38	1	1	1	1	2	1	2	2	4	2	1	1	1	1	1	1	2	2	2	4	1	1	2	1	1	1	1	3	1	2	2	3	2	4	4	1	1	1	3	1	2	2	2	1	3	2	1	3	2	1	2	2	2	7	2	1	2	1	1	2	3	1	1	2	2	3	4	4	14
98500	-550.879423167804021	-549.154656796841778	-1.724766370962238	0.000198410562841	0.000038915719115	0.196137335421620	0.372811258752114	1	3	4	2	5	6	7	7	9	7	10	10	11	8	10	8	10	12	14	13	16	13	15	15	16	17	18	16	15	19	20	18	20	20	22	23	22	23	24	24	26	24	29	26	29	28	29	31	28	29	31	32	30	31	32	32	33	33	33	31	33	35	33	36	36	38	41	41	53	0	4	4	1	1	3	5	2	1	1	7	7	8	0	14	7	16	16	9	8	29	18	12	17	18	22	29	7	22	21	21	17	18	29	34	32	31	0	35	31	21	33	26	40	49	44	42	46	42	42	46	46	37	42	46	42	47	48	43	32	48	59	0	59	51	65	64	64	32	1	1	1	1	3	1	2	2	5	4	1	2	2	1	2	1	1	2	2	3	1	1	3	3	2	3	1	4	1	2	2	4	5	4	1	2	1	1	2	1	5	2	4	1	1	1	2	2	2	1	2	2	3	3	2	3	3	1	2	8	1	1	1	2	3	2	2	3	18
99000	-533.431420992973926	-531.730427799671133	-1.700993193302782	0.000204421881751	0.000041540352837	0.203208934783480	0.415389584562498	1	4	4	3	6	6	8	6	9	7	9	10	10	9	10	9	10	14	11	13	16	13	14	13	15	16	16	13	15	17	19	20	19	20	22	22	22	23	23	24	25	26	30	28	29	28	30	32	28	29	30	32	30	29	31	32	33	33	31	32	35	35	33	36	36	36	41	43	52	0	4	4	1	1	3	1	2	10	1	10	9	8	0	14	5	7	22	9	8	18	16	10	17	24	18	18	9	18	22	22	17	29	29	33	34	21	0	21	21	32	33	50	40	46	42	50	45	42	40	31	46	45	41	46	53	50	51	42	50	56	50	0	50	61	51	62	62	40	1	1	1	1	4	1	3	1	1	3	2	1	1	1	1	2	1	1	2	3	1	2	4	2	1	1	1	2	1	3	4	4	2	3	1	1	3	1	4	4	3	3	1	2	1	1	1	2	1	2	3	2	1	2	1	1	2	1	2	2	2	3	1	5	1	2	4	3	15
99500	-581.837374034596337	-580.291306239038590	-1.546067795557718	0.000201102667533	0.000053543050690	0.266247341949477	0.438192187380140	1	4	4	3	6	6	8	6	7	7	9	10	11	9	10	9	11	12	13	14	16	13	14	14	16	15	17	16	16	17	19	19	19	22	22	19	22	22	24	24	25	26	29	29	28	29	29	30	28	30	28	32	31	28	31	33	34	33	32	32	34	34	33	35	36	38	41	43	52	0	4	4	1	1	3	1	4	1	4	10	1	8	0	14	9	4	9	5	2	18	10	9	12	18	16	26	12	18	18	16	29	30	32	19	21	33	0	33	35	33	37	39	37	37	42	40	42	41	45	42	46	41	39	46	53	47	53	51	43	46	50	0	62	26	61	64	64	13	1	1	1	1	2	1	3	2	2	2	1	3	4	1	1	2	4	2	3	5	2	2	4	1	2	3	1	3	3	2	6	1	1	2	4	1	2	1	2	2	2	1	3	4	3	1	3	2	1	2	1	2	2	2	2	1	3	2	3	3	2	3	1	1	10	2	3	5	16
100000	-557.376932039907729	-555.716223345913932	-1.660708693993758	0.000155190648448	0.000033585944319	0.216417320600503	0.435251106347447	0	3	4	2	5	5	8	7	9	9	10	10	11	7	8	8	9	13	12	14	14	14	13	14	17	16	17	15	16	18	20	20	20	22	23	22	20	23	23	25	23	26	29	27	28	29	30	31	28	29	30	32	30	30	31	32	33	32	33	32	34	35	34	37	37	39	42	43	51	0	4	4	1	1	3	1	2	5	7	16	7	2	0	14	5	16	16	12	8	7	9	9	16	17	18	18	23	24	26	30	19	29	31	29	21	26	0	33	41	25	18	35	33	34	22	45	45	40	44	40	43	45	49	44	35	55	51	54	55	52	56	0	62	52	61	62	64	20	1	1	2	1	3	1	4	2	2	1	1	2	3	1	1	1	1	3	2	4	3	3	2	3	4	1	2	1	1	2	1	4	2	1	4	3	2	1	1	1	5	7	2	3	2	7	1	2	2	1	2	2	2	1	3	6	1	1	1	1	1	2	1	1	4	2	4	2	12
