step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
41000	-894.960425999624135	-893.427647565504117	-1.532778434120050	0.000695303915792	0.000190341432827	0.273752856131298	0.524949033273581	1	2	2	1	3	2	0	5	3	4	5	4	4	8	5	5	5	4	6	4	3	7	6	6	7	6	6	5	6	9	6	8	5	7	5	5	6	9	8	8	7	8	7	7	9	9	10	8	10	8	10	10	8	10	9	10	10	10	8	10	9	11	11	11	11	12	13	12	14	12	12	13	12	11	13	15	14	15	13	13	15	16	15	14	15	18	14	18	15	17	17	17	19	19	19	20	22	24	23	27	27	7	1	1	0	4	7	0	4	4	7	10	6	21	25	5	20	10	6	21	3	7	9	1	16	11	10	16	13	36	44	10	31	7	37	20	12	12	21	22	10	8	19	8	18	34	27	40	10	14	19	55	17	37	22	22	4	46	53	24	9	8	59	14	31	33	31	55	20	56	59	56	51	14	22	32	48	66	52	71	45	59	46	30	45	77	22	39	19	22	89	83	46	67	85	56	89	63	91	0	0	0	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	2	3	1	1	1	2	3	1	2	1	1	1	2	1	3	1	2	1	1	1	3	2	2	2	4	1	1	1	3	2	1	1	2	3	2	2	4	3	3	1	2	2	2	3	3	1	2	1	2	3	2	3	2	1	5	3	4	4	2	1	3	3	3	3	2	6	4	1	1	1
41500	-1010.417281404244932	-1008.863003140417277	-1.554278263827705	0.000760096981946	0.000199026430816	0.261843469377338	0.472909176910469	1	2	2	0	4	4	2	4	2	4	5	3	4	7	6	6	5	7	4	5	5	4	6	5	6	5	7	6	7	7	9	7	7	8	6	6	7	8	7	7	8	6	7	8	9	9	10	9	9	8	10	10	10	9	10	9	7	10	7	10	10	10	10	10	13	15	13	13	12	11	13	15	12	12	13	14	15	16	14	13	15	14	14	14	17	17	16	18	18	17	18	18	17	18	21	21	22	23	23	26	28	4	4	1	0	2	12	0	2	4	9	8	3	9	21	5	19	8	23	9	10	13	9	3	10	6	12	11	13	8	1	23	16	16	18	8	6	13	59	23	7	57	13	23	12	15	18	23	12	11	37	24	12	57	23	59	1	8	28	3	5	6	50	7	40	58	8	8	30	64	48	61	62	52	55	49	46	55	47	47	1	55	74	44	45	59	47	80	49	28	37	67	60	84	53	24	80	23	78	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	2	3	2	1	3	4	1	1	1	4	2	2	3	2	3	1	3	1	2	7	5	3	1	1	2	3	1	2	2	3	3	3	2	5	2	2	4	3	8	4	1	5	4	7	3	4	2	6	8	5	8	3	1	1	1
42000	-908.900387625994767	-907.366823762083527	-1.533563863911251	0.000602164549283	0.000164568828682	0.273295445369278	0.470462469341904	1	3	1	0	2	4	0	3	2	4	5	3	5	8	5	6	5	6	3	4	4	8	4	6	7	5	5	6	6	9	9	7	8	7	6	5	6	9	6	9	7	6	7	8	6	10	10	9	8	8	9	9	9	10	7	9	10	9	8	10	9	11	10	11	13	12	12	10	13	10	12	15	13	13	13	14	13	15	14	13	14	16	14	14	16	16	14	17	17	17	17	16	18	19	21	20	23	23	24	25	28	4	1	7	0	1	8	0	7	4	19	6	1	2	34	12	20	6	23	9	7	5	23	3	20	37	8	2	27	12	25	17	37	1	3	5	12	8	13	19	34	42	5	26	37	4	39	50	39	4	8	5	25	45	22	21	35	40	41	35	12	34	22	42	61	40	57	27	20	37	30	49	69	4	57	25	60	49	45	53	22	63	10	33	22	50	49	45	22	86	67	73	76	72	67	67	65	54	93	0	0	0	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	4	3	2	1	2	2	2	1	1	2	1	1	3	1	1	2	5	2	4	1	2	1	1	1	1	2	2	4	1	2	2	1	3	2	3	4	4	1	2	1	6	2	3	2	2	4	3	3	2	4	3	2	4	4	4	4	1	1	2	1	1	4	5	2	7	2	1	1	1
42500	-878.717959922891282	-877.196211717441656	-1.521748205449638	0.000622279542579	0.000174471458221	0.280374729173108	0.492211061833525	0	2	1	-1	3	4	2	4	2	4	6	3	4	7	6	6	5	6	4	4	5	8	6	6	6	5	6	5	6	8	8	6	7	7	6	7	8	8	9	8	8	8	7	7	10	10	10	8	9	7	10	8	9	9	10	8	8	10	10	10	10	10	10	12	12	14	12	13	13	12	13	15	10	12	13	13	14	16	14	12	14	16	13	14	14	18	15	17	18	18	19	16	16	19	21	20	21	24	24	27	29	4	1	4	0	3	12	0	7	1	5	6	7	2	35	19	19	8	6	9	5	13	50	8	10	12	12	8	13	20	27	4	6	16	18	5	26	26	35	56	3	27	50	6	35	14	48	17	5	34	20	38	26	15	3	48	23	3	5	57	6	17	10	16	28	23	23	47	20	47	57	48	24	50	23	61	59	57	47	59	73	57	40	30	54	33	66	57	83	84	77	83	53	54	77	87	77	87	77	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	3	1	2	2	1	3	1	1	1	1	2	1	3	2	2	2	2	2	1	3	1	2	4	3	2	4	2	3	1	3	2	4	2	3	1	2	2	6	1	3	2	2	2	3	1	1	3	4	2	3	4	3	2	2	4	3	3	3	5	2	4	2	2	6	1	1	1
43000	-891.759813422454613	-890.227112633387833	-1.532700789066759	0.000581619268672	0.000159246292906	0.273798172590236	0.457966465324796	0	2	1	-1	2	2	1	5	3	5	5	3	4	7	4	6	5	5	6	4	4	8	5	6	7	4	6	6	6	8	7	7	6	5	7	7	7	9	8	7	7	8	6	9	9	10	11	9	9	8	8	8	10	10	9	9	9	11	9	11	9	11	10	9	12	15	12	11	14	10	11	15	13	13	13	14	14	16	14	14	12	16	13	14	16	18	15	18	17	14	19	17	18	18	20	22	23	23	24	27	29	4	1	1	0	1	7	0	6	1	13	26	2	3	19	5	13	2	6	9	5	7	2	4	15	8	12	13	18	18	19	18	18	5	6	8	12	17	33	18	34	19	33	8	6	16	41	38	32	43	23	23	13	52	50	16	2	34	28	33	12	30	61	44	29	42	56	23	23	36	23	59	67	35	57	12	46	64	35	35	14	39	39	51	65	80	90	20	90	75	44	90	83	85	82	54	35	67	66	0	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	3	3	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	1	4	2	2	1	1	2	2	1	2	1	1	3	3	2	2	1	4	1	1	1	1	2	4	4	2	3	3	1	1	3	2	4	2	2	5	3	5	3	2	2	1	1	2	5	2	2	2	4	3	1	2	3	7	5	4	1	1	1
43500	-916.116147916652039	-914.460716530117338	-1.655431386534717	0.000559919876406	0.000122217565366	0.218276883024969	0.494656689836527	1	2	1	0	2	3	0	5	3	4	5	3	3	7	5	4	6	6	4	4	5	4	6	6	6	6	6	5	7	7	8	7	7	8	7	7	8	8	9	7	7	7	7	8	9	8	8	10	9	6	11	10	8	9	9	9	10	11	9	10	10	11	10	9	13	14	12	13	13	11	11	13	13	12	14	13	14	14	14	11	14	14	14	14	16	15	15	17	17	17	18	18	19	19	19	21	22	22	25	26	29	7	4	7	0	7	3	0	7	1	5	6	7	7	22	4	3	22	1	9	5	13	4	4	22	12	6	22	3	13	9	42	20	20	23	19	12	8	3	35	1	15	8	15	23	15	25	23	31	34	20	56	38	5	23	3	1	3	30	20	38	33	20	31	40	22	13	13	31	12	31	15	51	36	56	18	57	57	51	38	9	67	33	61	38	81	57	72	57	31	47	63	83	39	77	82	83	92	83	0	0	0	1	1	1	1	1	1	1	3	1	1	1	2	2	1	2	1	1	2	1	1	1	2	3	1	2	2	1	2	2	3	1	1	1	1	1	2	1	4	1	4	1	1	1	1	2	1	1	2	1	1	2	2	3	2	5	4	4	2	3	1	1	4	1	1	5	5	5	3	6	2	2	1	3	2	3	2	2	2	2	4	2	4	3	3	1	3	1	3	4	4	4	2	6	2	4	3	2	3	1	1	1
44000	-909.913967852193878	-908.281060748640243	-1.632907103553646	0.000763757034641	0.000173065155363	0.226597134315452	0.498148595046514	1	3	2	0	3	4	0	4	4	4	6	2	5	6	5	4	5	6	4	5	5	7	7	6	7	6	4	6	7	8	9	7	6	8	6	5	6	8	10	9	7	7	7	8	9	8	10	9	9	8	8	9	7	9	10	9	9	9	8	10	9	10	10	11	11	14	12	12	12	11	12	14	12	13	13	15	15	15	15	13	14	16	13	14	16	17	15	18	17	18	18	17	18	19	20	20	20	21	23	26	29	4	4	7	0	12	12	0	4	5	3	19	7	1	19	16	2	19	6	1	19	19	16	13	20	11	7	3	9	19	29	5	19	27	12	2	7	3	3	59	23	19	19	35	43	34	16	37	15	22	3	26	25	33	37	50	23	35	33	26	13	32	26	20	28	41	32	35	30	33	51	46	64	42	63	70	36	67	46	19	19	68	41	54	58	53	34	54	80	46	70	64	77	68	72	90	90	78	80	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	4	1	1	3	2	3	3	3	1	1	2	2	1	1	1	3	2	2	1	3	2	1	1	1	1	1	2	2	1	2	1	1	4	2	2	3	3	2	3	3	2	2	1	3	2	5	2	3	6	4	1	3	1	2	5	4	3	3	4	3	2	2	4	4	2	2	3	5	1	1	1
44500	-886.593331863172352	-885.029160557929799	-1.564171305242563	0.000650732983873	0.000167077468043	0.256752726822700	0.521412049242331	1	1	2	0	4	4	0	5	3	4	5	3	3	7	5	5	5	5	4	5	4	8	6	6	7	2	5	5	6	9	9	7	6	8	6	5	6	7	10	8	7	8	7	8	10	9	11	7	9	9	10	10	10	10	10	8	9	10	9	10	9	10	10	12	12	13	12	13	13	12	12	13	11	11	14	13	13	14	15	13	12	16	14	13	17	17	16	16	18	17	19	18	18	16	19	22	22	22	24	26	28	4	4	7	0	7	12	0	9	1	3	6	26	3	8	9	19	10	6	9	21	13	8	1	10	12	7	12	13	10	22	23	35	5	23	6	12	5	28	61	35	5	5	18	43	22	21	58	3	37	10	42	5	3	46	13	8	1	35	5	4	42	42	23	39	42	13	60	29	26	61	10	31	42	42	55	13	60	74	57	55	52	29	48	23	71	59	71	42	79	71	90	52	66	84	87	95	77	94	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	3	2	2	1	4	4	1	4	1	4	2	2	4	1	1	2	1	2	6	1	4	6	2	3	2	1	3	2	4	1	2	3	2	1	4	3	3	1	3	3	4	1	1	1	3	2	2	2	2	3	2	1	1	1
45000	-934.328536463205637	-932.736880050528271	-1.591656412677374	0.000678062455416	0.000165245170819	0.243701991607770	0.495302918028321	1	2	2	0	3	3	1	4	2	5	6	4	3	5	6	6	5	6	5	5	4	8	7	5	6	6	7	5	7	7	7	5	8	7	6	6	7	8	8	9	7	6	8	8	9	9	10	8	9	6	9	10	9	9	10	9	8	10	10	11	9	11	9	11	11	13	11	13	12	10	12	13	12	12	13	15	14	16	14	13	15	16	15	14	17	16	15	18	17	17	18	18	17	19	20	19	21	20	22	27	28	4	1	7	0	7	3	0	4	4	5	6	3	3	5	21	13	13	6	9	5	7	3	25	5	21	21	4	13	21	16	20	6	29	24	24	12	5	3	18	14	18	7	15	21	8	7	38	4	27	5	31	38	23	30	34	3	24	18	25	48	39	45	18	32	29	74	28	5	27	20	20	51	64	46	70	71	62	33	48	38	64	21	39	23	63	43	39	34	73	50	54	45	77	84	85	93	80	77	0	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	3	1	2	1	1	4	1	2	1	1	1	1	2	1	1	4	3	1	2	1	3	2	1	3	4	1	4	1	3	1	1	1	1	1	3	1	2	2	2	1	2	1	3	2	1	3	6	2	3	3	2	1	2	3	2	1	3	3	4	2	7	3	4	3	4	3	5	3	5	5	5	1	3	1	1	4	2	1	1	1
45500	-934.947609988373188	-933.373792081382476	-1.573817906990673	0.000606297649749	0.000152786228611	0.251998714945121	0.465907647169729	1	3	2	-1	3	3	1	4	3	4	5	3	4	8	4	6	5	7	5	5	3	8	6	6	7	4	6	5	6	6	7	7	8	8	6	7	7	8	10	9	7	8	7	9	10	8	8	10	10	9	11	8	9	10	11	9	10	10	8	8	9	10	11	10	11	14	13	12	13	12	13	14	12	13	14	13	14	14	15	14	14	17	14	13	17	17	15	15	17	17	18	16	18	16	19	21	21	21	23	25	30	4	1	7	0	4	4	0	1	1	5	1	7	3	30	4	3	8	17	9	7	7	11	1	10	12	12	15	3	8	8	8	1	17	15	5	12	15	15	28	13	30	11	17	23	32	35	8	60	17	34	23	5	36	24	52	15	29	42	15	26	36	33	11	6	40	51	34	23	31	49	29	15	27	53	37	62	62	68	23	71	39	83	63	42	77	73	54	16	79	15	61	64	77	61	72	64	83	35	0	0	0	1	1	1	1	3	4	1	2	1	1	2	1	1	1	3	2	1	1	1	1	1	1	3	1	2	1	1	2	2	1	2	3	2	2	2	2	2	2	2	2	1	2	1	2	2	1	1	1	5	1	2	3	2	1	1	4	2	1	2	2	1	2	2	2	1	3	4	2	2	1	5	4	3	3	3	2	1	1	5	1	3	1	1	2	2	1	2	4	1	6	3	3	3	3	2	7	4	7	1	1	1
46000	-893.909242877792622	-892.366357075006817	-1.542885802785861	0.000578574923714	0.000155058367000	0.268000496814019	0.509314891473470	1	2	2	0	3	3	1	3	3	5	4	4	4	7	5	5	5	5	5	5	5	7	5	6	7	6	6	5	6	8	7	7	8	7	6	6	7	8	9	9	6	7	6	7	10	9	10	10	8	8	9	10	10	9	10	10	9	10	8	10	9	11	11	12	12	15	12	12	14	10	12	14	11	12	11	13	14	16	14	13	14	16	15	14	15	16	14	17	17	17	19	17	18	19	19	20	23	24	22	26	29	4	4	7	0	7	7	0	1	1	5	3	5	7	4	5	8	8	6	9	11	13	7	8	11	12	11	11	13	11	41	3	19	41	2	11	12	11	11	22	23	11	15	18	43	14	25	14	14	18	20	1	17	25	32	13	14	23	28	35	25	15	14	50	62	53	67	13	52	51	35	50	53	27	58	27	57	47	67	39	51	67	67	69	67	76	16	67	87	34	22	85	83	34	72	52	95	89	83	0	0	0	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	3	1	1	4	1	1	2	2	1	2	2	1	1	1	1	1	2	2	2	2	5	3	1	2	3	1	2	4	1	2	1	3	1	1	2	1	4	1	4	2	1	1	2	1	2	2	3	2	3	2	1	2	1	1	1	5	1	3	7	6	2	1	6	3	3	1	4	5	1	1	1
46500	-917.566655354216891	-916.039252829033444	-1.527402525183445	0.000629820640292	0.000174418155710	0.276933057686958	0.524120435855733	1	3	2	0	3	4	1	3	1	5	6	3	4	6	6	5	6	6	4	4	5	4	5	7	7	5	5	6	7	8	8	7	7	7	7	6	8	8	9	9	8	7	7	8	10	9	11	9	9	8	11	9	10	10	11	9	9	9	9	10	10	10	9	10	11	13	12	13	13	11	11	15	13	13	14	12	11	15	13	13	13	17	13	14	16	18	15	15	15	16	18	17	19	18	20	21	23	22	24	26	29	4	1	7	0	3	12	0	4	4	8	6	7	7	10	16	6	6	23	9	5	8	3	8	23	17	12	3	13	23	42	23	9	16	23	23	6	43	42	23	1	24	5	6	36	63	28	50	8	34	15	5	26	25	46	46	32	22	27	35	23	31	10	20	58	31	65	41	47	57	59	20	70	47	51	26	43	42	35	58	8	31	81	71	68	64	67	64	33	56	39	58	76	64	53	91	54	54	92	0	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	4	1	1	2	1	1	1	1	3	1	2	2	1	1	2	2	3	2	1	4	2	1	1	1	1	1	3	1	1	1	3	4	1	2	1	2	2	2	1	3	2	1	2	4	2	2	3	2	6	3	2	1	1	3	3	3	4	2	4	3	2	6	4	1	6	5	3	1	1	1
47000	-942.706717469180262	-941.089460793689568	-1.617256675490672	0.000640454133544	0.000149083849320	0.232778338855593	0.492025314399883	1	3	1	0	3	4	-1	3	3	5	5	3	4	7	5	6	6	5	6	4	4	7	7	6	6	5	7	6	7	8	8	7	5	6	6	5	8	9	8	8	5	5	8	9	10	10	10	9	9	9	10	8	10	9	9	6	8	9	10	11	10	10	10	12	13	15	12	12	13	12	12	13	11	12	14	15	14	16	14	11	13	15	14	14	15	17	14	18	17	18	19	17	17	19	20	21	22	23	25	27	28	4	1	7	0	1	12	0	4	4	21	5	3	12	36	5	36	36	20	9	4	3	21	17	5	21	12	42	5	56	34	27	56	5	8	4	12	7	23	17	8	3	5	18	18	58	36	36	1	18	19	16	36	28	32	41	1	19	20	34	56	43	58	37	58	80	48	48	39	43	39	73	51	4	1	48	53	61	60	20	37	51	68	74	23	51	10	64	69	39	58	77	56	72	63	63	16	83	61	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	2	3	2	5	1	1	2	1	1	2	2	1	2	3	3	2	2	2	1	1	1	2	3	1	4	1	3	1	1	1	2	1	2	2	2	3	2	1	2	5	4	4	2	3	3	5	2	2	2	2	3	3	5	1	5	5	3	3	5	2	3	5	4	3	9	1	1	1
47500	-906.456645497788486	-904.883646001537045	-1.572999496251408	0.000615507147287	0.000155350556130	0.252394398366041	0.467477439614005	1	3	1	-1	3	2	0	4	3	5	6	4	5	8	5	4	5	6	2	4	5	7	3	6	7	6	5	5	6	7	8	7	7	7	6	6	7	8	10	7	7	7	7	8	10	8	9	9	10	8	10	7	8	9	10	9	9	11	9	11	10	11	9	10	13	14	12	12	14	12	11	14	13	12	13	15	15	14	14	14	14	17	15	14	14	17	16	17	17	17	19	16	18	17	20	19	21	24	22	26	29	4	4	7	0	3	7	0	7	1	5	8	6	2	6	2	23	7	2	7	5	9	21	4	2	2	12	4	5	2	15	25	23	2	13	16	9	17	13	22	24	23	10	8	23	29	36	2	36	26	17	50	2	7	17	25	22	1	46	35	18	43	57	35	54	40	68	28	16	57	35	27	71	30	63	27	75	33	50	65	33	35	33	65	70	65	69	39	32	74	65	80	71	39	39	54	72	86	86	0	0	0	1	2	1	1	1	1	1	3	1	1	1	1	1	3	1	1	2	2	1	1	1	1	3	2	2	1	3	1	2	1	1	2	2	2	1	2	1	2	1	1	2	1	2	2	1	1	3	1	2	2	1	1	3	2	1	1	5	2	1	2	2	1	2	1	4	1	3	5	4	5	3	2	3	2	5	2	3	4	1	5	5	4	1	2	1	1	4	4	1	2	3	3	4	2	5	3	3	2	1	1	1
48000	-843.663687240310878	-842.122218651692037	-1.541468588618894	0.000550506208215	0.000147970562730	0.268789998226644	0.490060610081988	1	2	2	0	3	3	1	5	3	5	5	3	4	7	5	6	5	6	5	4	5	8	7	7	7	6	6	5	6	7	7	6	7	7	5	6	7	8	10	8	6	7	5	9	8	8	11	9	8	8	10	10	9	9	11	10	9	9	10	10	9	10	7	11	13	15	13	12	13	10	13	14	13	12	13	14	12	16	14	12	14	16	13	14	17	16	16	17	18	16	18	17	18	17	20	19	22	23	25	24	29	4	4	7	0	7	7	0	6	7	5	6	7	7	41	5	5	5	6	6	5	13	33	8	10	11	12	6	13	5	36	3	35	5	17	5	12	6	28	46	27	6	10	6	41	33	28	37	37	43	16	37	34	46	15	58	16	40	41	35	26	20	31	6	53	70	3	38	46	52	16	33	80	45	23	34	37	39	68	59	45	73	53	39	23	53	77	77	77	82	10	84	39	72	39	87	83	91	93	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	3	1	2	1	2	2	3	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	1	2	3	2	2	1	2	1	1	7	2	1	2	3	2	1	5	3	4	4	1	2	3	3	1	4	1	4	5	2	3	3	1	3	2	4	2	2	2	3	2	2	1	1	1
48500	-908.985623370591952	-907.423664288568261	-1.561959082023661	0.000772639681909	0.000199241787561	0.257871543781422	0.619903790498577	1	3	1	0	3	3	1	5	3	4	5	2	4	7	4	6	6	5	5	4	5	8	6	7	6	6	5	6	6	7	9	8	7	7	6	5	7	7	9	7	6	8	7	9	9	8	8	9	9	8	10	9	9	10	10	9	9	11	10	11	8	11	10	12	13	15	11	11	13	11	11	15	12	12	13	15	14	15	14	12	15	15	14	12	15	18	16	17	17	18	18	17	17	17	20	21	21	23	25	27	29	4	1	4	0	1	12	0	1	1	5	6	7	1	41	9	10	6	9	9	6	13	41	36	35	27	5	2	8	15	19	36	43	21	18	10	12	2	8	35	36	6	41	6	8	25	3	15	46	36	26	43	41	38	41	42	23	23	13	49	31	43	5	13	58	70	68	27	10	20	20	50	69	51	57	62	22	29	46	47	32	84	83	71	41	58	81	69	59	66	61	92	72	61	72	85	92	78	87	0	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	3	3	2	1	2	1	2	2	1	2	1	2	1	2	1	1	1	5	2	1	2	2	4	3	4	3	2	1	1	1	1	2	2	2	2	2	2	1	1	3	2	3	2	3	1	3	1	1	5	2	2	3	3	2	1	1	1
49000	-915.179886652965138	-913.603692931593400	-1.576193721371696	0.000556607585344	0.000139629374509	0.250857836266414	0.489540605820278	0	1	1	-1	3	3	1	4	3	3	5	3	3	7	5	5	5	7	6	5	5	8	6	5	7	5	6	5	6	8	8	8	8	7	6	6	7	9	9	9	8	7	8	8	9	9	10	10	10	9	11	9	9	8	9	10	8	10	10	11	8	10	10	11	11	13	12	13	12	11	12	14	12	12	12	15	14	15	13	13	14	16	13	12	16	18	14	17	17	18	18	17	19	20	20	22	22	22	24	27	29	4	4	4	0	3	3	0	1	1	7	8	7	7	9	5	5	12	1	9	10	8	25	8	5	12	8	10	8	10	29	36	16	27	12	3	12	27	28	18	23	13	23	27	5	20	27	30	7	14	42	34	26	34	16	9	18	23	5	20	10	15	14	61	59	56	52	14	48	46	52	24	63	40	59	6	58	53	62	70	60	55	55	25	44	49	62	61	45	52	85	72	77	91	63	91	86	63	53	0	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	4	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	3	3	2	1	2	1	2	2	1	1	4	2	1	1	5	3	1	1	3	1	1	3	1	1	3	3	4	1	2	1	1	1	2	2	1	2	1	3	2	1	1	5	4	2	1	1	1	2	5	3	3	3	3	3	3	4	1	2	1	1	7	1	2	4	6	1	1	1
49500	-927.780328210098332	-926.238341431434947	-1.541986778663337	0.000809764964394	0.000217422457779	0.268500697534160	0.590784103105216	1	3	2	0	3	3	0	5	2	3	6	3	3	7	5	4	6	7	4	4	4	5	5	4	6	5	7	6	6	9	9	7	8	7	5	7	7	7	8	8	6	8	6	8	8	10	8	9	9	8	10	7	8	10	10	9	9	11	9	10	7	7	9	11	12	15	12	12	13	11	12	15	13	12	14	13	15	12	13	14	14	14	14	15	15	17	13	16	18	17	18	16	17	19	19	21	22	23	25	24	30	4	1	7	0	7	7	0	1	1	1	24	3	9	25	9	3	12	26	1	7	13	12	6	4	20	5	22	8	6	37	25	22	32	26	12	20	20	28	25	23	24	41	6	17	20	21	28	8	20	24	31	26	28	36	57	23	8	13	45	13	41	16	35	59	9	30	28	29	17	59	15	15	31	45	24	32	58	29	59	22	20	71	65	78	54	66	64	84	92	79	82	78	88	46	39	74	85	91	0	0	0	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	4	1	2	2	2	1	1	1	1	1	2	1	3	1	3	1	1	1	1	4	3	2	2	3	2	3	5	2	2	4	3	3	3	2	3	6	1	2	2	2	2	2	1	2	2	2	4	1	4	5	4	5	3	1	1	1
