step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56
94500	-376.679382481867037	-375.177749040350704	-1.501633441516316	0.000140367743276	0.000041199971388	0.293514524255377	0.651896984341131	-1	3	3	5	6	9	7	9	8	7	8	10	13	11	8	9	10	13	11	11	12	13	11	12	12	13	13	14	13	15	14	15	15	14	17	16	19	19	20	21	23	21	21	21	22	22	24	24	24	24	25	26	27	28	29	28	0	1	1	1	1	11	0	5	1	2	2	6	14	15	0	11	0	8	11	4	15	16	8	23	8	0	19	24	20	24	25	4	34	24	30	34	0	36	33	36	38	18	35	36	30	0	40	44	38	41	0	44	45	41	38	38	1	2	2	3	4	1	1	2	4	2	2	1	1	1	1	1	1	2	2	4	2	2	2	1	1	1	1	1	1	2	1	4	1	1	2	1	1	1	3	2	2	3	2	3	3	1	2	2	3	1	1	2	1	1	4	5
95000	-349.672397580030633	-348.151203895829042	-1.521193684201594	0.000095943716784	0.000026933109760	0.280717806883880	0.497697941358684	0	5	4	6	7	9	8	8	9	9	9	10	10	10	10	9	11	13	11	11	12	11	12	12	13	12	13	13	13	15	12	17	16	13	17	17	18	22	20	21	23	21	21	23	22	25	24	25	24	25	26	25	29	29	28	26	0	1	1	3	2	2	0	5	2	4	5	4	7	7	0	5	0	8	12	6	15	16	8	6	31	0	11	6	22	23	11	28	24	9	34	34	0	43	36	36	35	33	36	39	39	0	43	43	45	39	0	39	56	56	39	33	1	2	2	1	2	2	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	1	2	2	2	3	2	2	2	1	1	2	2	3	2	2	2	1	1	1	2	1	3	1	2	1	2	3	5
95500	-344.561812385368682	-343.019917541783968	-1.541894843584736	0.000113332169519	0.000030435577513	0.268551971093173	0.632724667937444	0	4	3	6	8	10	8	8	10	8	9	9	12	10	10	9	9	13	10	11	13	12	11	12	13	11	15	13	13	15	13	13	14	16	17	18	20	20	21	21	23	22	22	22	20	23	25	24	23	25	26	26	28	27	29	29	0	1	1	2	1	8	0	2	5	2	8	8	7	7	0	4	0	24	11	19	15	16	5	8	11	0	19	23	5	24	6	22	24	28	30	24	0	35	45	34	35	30	38	36	35	0	43	43	39	38	0	38	50	50	43	54	1	2	1	1	3	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	3	1	2	1	1	2	1	3	1	2	1	3	2	4	1	2	2	1	3	1	1	2	1	3	2	1	3	1
96000	-343.192950990209624	-341.810945545491847	-1.382005444717753	0.000123179670734	0.000054266931353	0.440551034354877	0.653267046952855	0	5	4	7	6	9	8	9	11	7	10	9	10	11	10	7	10	12	11	12	12	11	12	13	12	13	14	14	13	14	11	15	15	16	18	17	19	20	20	20	24	22	20	23	22	25	25	23	24	25	25	26	27	27	29	28	0	1	1	3	3	4	0	16	6	2	4	4	7	7	0	2	0	22	6	19	15	16	8	23	6	0	6	24	9	18	11	29	18	24	30	30	0	34	35	30	42	35	35	33	38	0	42	38	45	38	0	41	50	50	52	54	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	3	1	1	1	1	2	2	2	2	1	1	3	1	2	1	2	1	3	1	1	2	2	1	4	1	1	2	1	2	1
96500	-318.120968325407773	-316.732419810173553	-1.388548515234194	0.000105199429375	0.000044658987388	0.424517391906038	0.632880432848045	0	5	2	6	7	9	8	9	10	7	9	9	12	11	10	10	9	13	10	12	12	12	12	11	11	12	14	13	13	15	13	17	16	15	18	18	19	21	20	22	22	21	20	20	22	24	24	24	23	25	26	26	28	27	30	28	0	1	1	2	2	2	0	4	8	2	5	5	7	7	0	2	0	24	11	8	15	9	6	5	6	0	19	2	16	24	16	29	28	2	33	28	0	35	35	44	39	35	36	34	39	0	43	34	38	41	0	47	54	48	52	54	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	3	1	1	1	2	1	1	1	2	1	1	2	3	1	2	2	2	1	3	1	2	1	2	1	1	1	1	1	2	1	1	3	4	1	1	1	2	1	1	2	1
97000	-319.505034000680951	-318.034371030749753	-1.470662969931191	0.000111603022550	0.000035395936614	0.317159300931875	0.639453223857798	0	5	3	7	6	9	9	8	11	8	8	9	13	11	10	10	10	13	10	11	12	12	12	12	12	13	13	13	13	15	13	16	16	15	18	18	17	21	20	21	24	21	20	23	23	23	23	24	21	25	24	26	28	29	29	29	0	1	1	5	2	2	0	5	4	5	5	4	21	7	0	6	0	23	11	12	15	16	6	6	6	0	6	9	16	24	11	25	30	24	33	30	0	35	36	36	47	35	36	38	49	0	43	43	35	39	0	42	41	53	50	53	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	2	2	1	2	1	3	1	2	1	2	1	2	1	1	1	1	2	2	1	3	1	3	2	1	2	1
97500	-345.552407597460785	-344.113190341211407	-1.439217256249366	0.000104907692050	0.000036439483720	0.347348063883618	0.524353928775617	-2	4	3	7	7	10	8	8	10	8	9	9	13	10	8	10	10	12	11	10	12	11	13	11	13	13	13	13	14	15	14	16	14	15	17	18	19	21	19	21	23	21	22	22	22	24	24	24	24	25	25	26	27	28	29	29	0	3	1	2	2	2	0	2	11	5	4	5	21	7	0	2	0	16	11	4	15	2	5	8	22	0	24	8	6	18	6	16	8	24	30	34	0	30	35	35	39	34	38	35	38	0	36	38	45	42	0	38	35	38	54	54	1	1	3	2	1	3	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	3	2	1	1	1	1	3	2	1	2	3	5	2	1	2	1	3	1	2	1	2	1	2	1	1	3	1	1	2	1	2	4	4	1	1
98000	-343.216824097314486	-341.701992082913137	-1.514832014401328	0.000140824395037	0.000040096618360	0.284727787037182	0.632193947242786	0	2	4	5	7	9	7	8	10	8	8	9	13	9	9	9	10	13	9	11	12	11	12	11	11	12	13	13	12	15	14	15	15	16	18	18	18	22	20	21	24	21	21	23	22	23	24	24	22	26	26	26	28	26	29	28	0	1	1	2	4	4	0	5	8	2	4	4	7	7	0	5	0	10	11	12	15	16	6	6	6	0	25	24	16	24	12	16	18	33	18	34	0	35	34	18	44	35	36	30	35	0	43	45	35	39	0	39	54	44	50	54	1	1	1	1	1	2	1	1	1	2	1	3	3	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	3	3	3	1	1	2	2	1	2	1	4	1	2	1	4	3	1	1	2	2	3	1	3	1	1	1	1
98500	-366.511674057308596	-365.140987096946731	-1.370686960361861	0.000124728109929	0.000059629294324	0.478074223669826	0.518885169989004	0	5	3	6	6	9	8	8	11	8	9	9	13	10	9	9	10	13	10	11	12	12	12	12	12	12	14	13	13	15	13	14	15	15	17	17	19	21	19	20	24	20	22	22	22	24	23	24	22	25	26	23	27	29	29	29	0	3	1	1	1	1	0	4	19	2	2	4	15	7	0	2	0	22	4	4	15	11	2	19	12	0	9	24	4	18	12	22	24	23	5	34	0	30	36	6	36	33	36	24	42	0	30	44	34	39	0	33	44	49	47	53	1	1	2	2	2	4	1	1	1	2	2	1	2	1	1	2	1	1	2	2	2	1	3	1	1	1	1	1	3	1	2	1	2	2	5	1	1	2	1	5	3	2	2	3	1	1	5	1	4	2	1	4	2	4	4	1
99000	-344.845477149313581	-343.454030461351294	-1.391446687962283	0.000112009597642	0.000046841888643	0.418195312094742	0.616206776677318	0	4	4	5	7	9	8	8	10	8	8	10	12	10	7	9	10	12	10	9	12	13	12	12	13	13	14	14	13	16	14	16	16	15	18	17	17	21	19	21	24	21	21	22	23	25	24	23	24	24	26	24	29	28	30	29	0	1	1	1	3	10	0	5	16	4	5	6	7	7	0	5	0	8	11	2	15	16	5	4	12	0	9	8	16	28	19	29	28	23	33	34	0	35	33	36	33	35	36	36	38	0	38	43	35	38	0	42	54	41	42	49	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	2	2	2	4	1	1	3	3	2	1	2	2	1	2	1	1	1	2	1	2	3	1	2	2	2	1	2	1	3	2	1	1	1	2	4	2
99500	-319.098798693198034	-317.662219006675116	-1.436579686522931	0.000088223127096	0.000030902569332	0.350277419874114	0.584853369930529	-1	3	2	5	6	8	7	8	11	8	9	8	12	10	9	9	10	14	11	11	12	11	12	12	11	10	13	11	12	15	13	17	15	14	18	17	19	21	20	20	23	21	21	22	22	24	25	25	23	25	26	26	29	29	30	27	0	1	1	1	2	5	0	2	16	2	6	5	7	7	0	12	0	23	11	5	15	16	8	28	11	0	22	8	16	24	25	29	28	24	33	34	0	30	35	36	33	30	36	36	39	0	43	43	35	41	0	42	56	56	52	38	1	2	1	3	1	1	1	3	1	2	1	1	3	2	1	1	1	1	1	3	1	1	2	1	1	1	2	2	2	2	1	2	2	1	2	2	1	3	1	1	4	3	1	2	1	1	2	2	3	1	1	2	1	1	2	3
100000	-354.763750119814290	-353.164996948104431	-1.598753171709848	0.000108268827537	0.000026045652079	0.240564645168301	0.595996929775363	0	4	4	6	7	8	7	9	10	8	9	10	11	10	9	8	9	11	11	11	12	13	13	12	10	13	13	13	13	14	13	17	15	16	18	17	20	20	20	21	22	21	21	23	22	25	25	25	24	25	25	26	28	28	29	27	0	1	1	1	2	2	0	2	16	2	5	2	7	7	0	5	0	4	11	10	15	10	12	6	6	0	19	24	12	24	25	29	30	30	33	30	0	24	18	34	35	34	34	38	35	0	44	40	41	45	0	38	38	52	38	39	1	1	1	3	2	2	1	3	1	2	1	4	2	1	1	1	1	1	1	2	2	3	2	2	1	1	1	1	2	1	2	2	1	2	1	2	1	4	5	3	2	2	2	2	2	1	1	2	1	1	1	4	5	1	4	3
