step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64
94000	-161.660040201917099	-160.197958117398230	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.908822915224848	1	2	3	5	3	3	5	7	6	6	6	5	4	8	6	7	9	8	9	7	8	4	7	8	8	6	7	7	11	9	10	9	10	10	10	9	10	10	11	11	11	13	13	14	12	12	12	13	14	13	14	14	15	15	17	15	18	19	20	20	21	24	24	22	0	1	1	6	2	1	5	7	3	4	22	3	2	20	13	11	26	28	20	10	23	2	12	15	11	12	26	12	36	28	24	20	18	11	21	27	4	8	36	24	32	40	40	31	14	39	37	40	47	31	47	47	42	50	51	44	55	57	58	58	58	64	64	59	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
94500	-192.888808600675418	-191.426726516156549	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.752131326073486	1	2	4	4	3	2	4	6	6	6	5	4	5	8	7	7	9	7	8	8	6	6	7	9	7	8	8	9	11	9	9	9	7	10	8	9	10	8	10	12	11	13	13	14	10	12	13	13	13	15	14	13	15	15	17	17	18	18	19	21	19	21	22	23	0	1	2	5	6	1	2	4	13	3	4	1	1	3	2	3	18	10	21	10	12	13	10	26	9	23	21	14	22	25	20	21	22	10	9	18	23	8	23	32	23	45	45	29	19	45	34	23	36	40	49	37	52	52	49	54	53	55	55	49	55	59	58	62	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	2	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1
95000	-161.146384976241933	-159.684302891723064	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.936284300625372	1	3	3	3	3	2	5	7	6	5	5	5	5	7	6	9	7	7	8	7	7	5	8	8	8	6	8	9	10	9	9	9	8	9	11	10	8	8	10	9	12	14	12	13	13	12	14	12	13	14	14	14	16	16	16	17	18	18	19	20	21	22	22	23	0	6	1	1	6	1	5	12	3	3	2	3	3	22	7	38	10	5	15	3	10	5	14	10	18	4	15	14	24	18	27	25	20	20	31	19	21	2	23	20	39	44	34	32	39	35	41	36	46	46	48	45	47	35	47	55	55	54	55	55	59	59	61	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
95500	-163.049423221128279	-161.587341136609410	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.937394805835182	1	3	4	4	3	2	5	7	6	6	5	5	5	8	6	8	9	8	7	8	7	6	8	8	9	7	7	8	12	9	10	8	9	10	10	10	10	8	10	12	12	11	11	13	13	10	13	12	13	13	15	14	16	15	18	17	17	18	21	20	20	23	24	23	0	6	2	1	1	1	2	11	7	7	5	2	6	26	13	10	7	15	3	7	11	7	26	26	26	22	9	7	37	22	19	26	20	20	26	20	21	21	16	35	25	36	23	43	48	28	37	17	35	40	47	48	52	47	56	52	52	45	60	55	58	59	59	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
96000	-167.014372083425656	-165.552289998906787	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.894227418604045	1	3	4	5	3	3	6	6	6	5	5	4	6	9	7	6	7	6	9	8	8	6	7	9	8	7	9	7	10	10	9	8	9	8	11	9	9	10	10	11	11	13	9	12	13	12	13	12	14	14	14	15	16	15	16	17	18	19	20	20	19	23	22	22	0	1	5	2	1	1	10	4	3	6	5	2	11	28	10	12	8	5	7	9	4	3	4	18	11	11	34	4	31	20	23	9	25	18	32	22	22	31	25	29	31	39	28	8	46	38	40	39	46	46	41	30	45	50	49	52	53	56	55	57	55	60	59	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1
96500	-183.987570379781602	-182.525488295262733	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.861699419038171	0	3	4	4	2	3	4	6	6	4	5	5	6	5	6	8	9	7	8	9	7	7	7	9	8	7	9	8	12	6	9	8	8	8	10	10	9	9	10	11	10	12	13	13	13	11	13	13	12	15	14	13	16	15	17	18	17	19	21	20	21	22	23	23	0	1	5	2	1	5	5	10	4	6	4	10	12	3	10	1	26	4	23	22	11	3	11	13	15	13	25	23	37	7	23	18	9	23	25	32	22	34	34	32	33	27	31	46	24	32	46	35	28	47	49	29	43	36	53	50	51	51	58	58	56	58	61	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1
97000	-185.616425824433463	-184.154343739914594	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.895880811210352	1	2	3	4	3	3	5	6	7	5	6	5	6	9	6	7	9	8	9	9	8	5	7	8	8	8	7	9	10	10	8	10	9	10	9	7	9	10	10	11	11	13	12	12	12	13	13	13	13	14	13	14	13	13	17	17	17	19	20	20	20	21	23	23	0	1	1	3	1	1	6	3	5	6	22	4	10	18	5	7	25	36	24	9	15	3	13	13	15	7	15	7	14	28	36	19	21	21	26	10	31	18	33	17	23	29	27	38	41	9	38	17	44	42	20	45	40	40	47	49	50	55	55	58	58	58	60	62	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
97500	-184.893210929693566	-183.431128845174698	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.902748897974209	0	1	4	3	2	2	5	6	6	5	6	6	4	6	7	9	7	5	8	8	7	7	7	10	8	8	8	8	12	9	9	9	8	10	7	9	10	9	9	12	12	11	12	13	12	10	13	10	13	15	14	14	15	15	16	18	18	16	21	21	20	23	23	24	0	1	4	1	2	2	5	10	18	3	10	10	6	3	7	20	12	4	11	17	5	13	18	19	9	23	9	9	24	14	28	26	11	38	9	23	27	25	27	36	37	31	30	38	46	23	41	22	40	44	47	49	41	47	51	55	53	51	50	57	57	59	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1
98000	-148.594807009114959	-147.132724924596090	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.998207288880086	0	2	3	4	3	1	5	7	6	5	6	4	5	7	4	8	9	7	7	8	7	6	8	8	7	6	9	9	11	8	9	9	9	8	10	9	8	9	10	11	11	13	11	13	13	11	13	13	14	15	13	14	15	15	17	16	18	16	20	20	20	22	22	24	0	1	2	2	6	1	3	7	10	12	3	2	12	7	2	21	8	22	5	9	7	15	9	22	13	10	18	21	38	22	19	19	21	18	33	8	10	21	27	36	38	28	23	46	35	33	29	36	48	51	46	42	42	49	53	49	55	50	57	58	57	59	59	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
98500	-171.591664200409326	-170.129582115890457	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.961164840235019	1	3	3	5	3	2	6	5	7	6	5	4	6	6	6	9	9	6	8	8	7	6	8	7	8	5	7	8	10	9	9	8	10	8	10	7	9	8	11	10	10	14	13	13	12	12	11	12	13	14	14	13	16	15	17	17	18	17	20	20	19	23	22	24	0	6	1	12	6	1	26	3	15	3	3	6	12	11	2	32	32	12	26	14	15	12	9	11	7	5	11	18	37	28	34	13	32	10	37	26	27	12	31	21	36	48	46	33	40	39	37	40	48	44	46	30	45	44	54	54	55	46	55	57	58	60	60	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
99000	-164.744709708176146	-163.282627623657277	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.919885253558248	0	1	4	5	3	3	5	6	6	6	5	5	6	8	6	7	7	8	9	8	7	7	6	9	8	8	9	7	12	9	10	8	9	9	10	8	9	9	10	11	11	13	13	13	13	11	13	12	13	12	15	14	16	15	17	17	18	18	19	21	19	22	23	24	0	1	2	6	2	2	6	6	1	4	6	6	3	16	3	4	7	5	28	16	12	4	11	22	23	23	22	23	41	7	24	23	16	26	25	23	17	14	19	19	20	37	29	29	40	19	38	32	19	31	44	41	42	42	53	54	56	56	56	59	58	60	61	63	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
99500	-183.000549760571658	-181.538467676052790	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.931623359957948	0	2	4	4	2	2	5	6	6	4	5	5	5	9	7	8	8	8	9	9	7	5	6	9	8	7	8	9	11	9	10	9	10	8	11	10	8	8	10	11	10	12	12	14	13	12	14	13	13	11	14	13	16	14	17	16	18	16	20	21	21	23	21	23	0	1	6	6	1	1	4	10	10	6	2	4	10	38	4	12	9	23	9	26	11	3	13	26	9	12	23	21	41	15	27	21	3	22	14	34	13	26	37	20	16	39	31	45	35	39	43	29	39	23	40	33	51	19	33	49	52	40	55	55	59	60	59	60	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1
100000	-153.540276569225512	-152.078194484706643	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.969188516554971	1	3	3	3	3	2	5	7	5	6	5	5	5	9	6	8	8	7	9	8	7	6	7	9	6	6	8	7	11	10	9	10	10	9	10	8	9	9	10	11	11	12	12	14	13	12	14	13	14	15	13	14	14	15	17	17	18	17	19	20	20	22	22	23	0	1	6	1	6	1	2	13	4	13	5	3	5	8	11	25	28	11	20	22	25	11	13	21	13	11	12	13	28	34	18	16	27	10	20	10	21	10	16	24	17	33	35	51	40	37	24	37	45	53	41	42	29	51	44	50	58	54	57	57	50	60	59	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
