step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56
94500	-411.915097726639999	-410.303885028368825	-1.611212698271161	0.000172738791281	0.000040638850564	0.235261867136535	0.559296469843696	0	1	3	4	7	9	10	9	6	10	9	11	9	9	12	11	12	13	14	13	13	14	13	11	15	15	15	16	17	15	17	15	17	19	18	17	18	21	19	21	21	23	23	22	23	23	24	23	27	25	25	28	27	31	32	31	0	1	2	2	9	4	14	4	3	4	0	13	9	5	8	11	12	10	23	24	12	9	7	13	23	5	7	25	13	21	17	23	32	27	22	26	32	34	36	34	34	31	12	27	38	36	33	37	48	48	48	47	50	47	47	47	1	1	1	2	1	3	1	2	2	4	1	1	2	1	2	2	1	1	1	1	1	5	2	2	1	4	2	1	3	1	2	1	1	2	2	2	1	2	1	1	1	2	8	4	2	2	3	2	4	1	1	1	1	3	5	3
95000	-355.667369668665799	-354.089437075435512	-1.577932593230266	0.000173705068285	0.000043431488118	0.250030056962480	0.741392576943043	-1	1	4	3	6	9	10	8	9	10	9	12	12	10	12	11	13	11	13	13	13	14	14	14	15	12	15	14	18	16	17	16	16	20	18	16	18	21	19	21	21	22	20	22	20	23	25	25	27	26	27	28	29	29	31	31	0	1	4	2	3	5	8	5	8	6	0	7	9	5	10	11	14	9	12	6	26	9	7	12	8	14	17	19	10	20	17	23	13	17	31	20	33	35	36	35	27	43	30	35	31	32	37	46	48	48	48	50	50	50	47	47	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	2	1	3	1	2	1	2	1	2	1	2	4	1	1	1	1	2	1	3	1	2	2	1	4	2	1	1	1	1	1	1	1	2	3
95500	-321.697715150704482	-320.219053852022512	-1.478661298681945	0.000186968947034	0.000058069133628	0.310581701126102	0.681349952816861	-1	0	3	2	5	9	10	8	10	10	9	11	11	11	11	12	13	13	13	13	12	14	12	13	16	14	15	17	16	17	18	16	15	18	19	18	18	21	19	21	21	20	22	21	21	23	24	25	26	27	26	28	29	30	30	31	0	1	4	2	3	8	8	5	6	8	0	7	9	7	10	11	23	9	12	9	14	13	7	14	20	21	18	19	20	21	17	18	18	28	34	32	33	35	36	34	35	31	42	35	34	39	46	47	48	47	47	47	48	50	52	47	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	2	1	2	2	1	1	3
96000	-378.070328261251063	-376.410542873002271	-1.659785388248770	0.000156858306683	0.000033997521701	0.216740333490559	0.624431726970710	0	2	3	2	6	8	10	10	8	11	10	12	11	11	12	11	12	12	13	13	13	13	13	15	16	14	14	16	17	16	17	16	17	21	18	16	19	21	19	21	21	22	23	21	21	22	24	25	26	26	27	29	27	30	30	31	0	1	4	1	3	4	6	9	5	5	0	8	9	9	8	11	7	7	14	7	12	10	5	14	23	14	23	19	13	7	25	20	6	24	17	20	33	35	29	31	35	45	45	35	31	33	33	37	47	47	48	47	49	48	48	50	1	1	1	1	2	3	2	1	1	3	1	1	2	2	1	1	1	1	1	3	1	1	3	2	2	1	1	2	4	2	1	1	4	3	4	2	1	2	1	2	1	1	2	2	3	3	3	2	1	1	1	2	1	3	3	1
96500	-360.962751993034431	-359.431854992451406	-1.530897000583026	0.000193480339299	0.000053179222491	0.274855950137585	0.719945195532011	-1	1	3	2	6	8	9	10	9	10	8	12	11	10	13	12	13	12	13	13	13	15	13	15	15	15	12	16	17	16	18	15	16	20	18	16	18	20	19	23	22	23	23	22	22	23	24	25	27	26	27	29	27	30	30	32	0	1	4	2	4	3	6	6	6	5	0	8	6	7	8	11	18	9	12	9	7	21	18	19	15	21	13	19	32	26	23	20	15	31	23	13	33	23	20	34	34	31	24	38	31	33	37	47	47	48	48	50	48	50	47	50	1	1	1	1	2	2	1	1	1	2	1	1	2	1	3	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	3	1	1	1	3	2	1	3	3	1	1	1	3	1	1	3	3	1	2	1	1	2	1	2	2	2
97000	-380.485182059707597	-378.851619825722366	-1.633562233985248	0.000174419406951	0.000039479112416	0.226345870024813	0.590948064229127	-1	0	3	2	7	7	9	10	9	10	10	11	11	10	12	12	12	12	14	11	12	14	13	14	14	14	14	17	15	17	17	15	17	21	18	17	18	21	19	22	20	23	23	23	23	23	24	25	28	26	27	29	28	30	32	31	0	1	2	2	3	3	6	9	5	6	0	7	9	5	8	11	7	10	12	8	10	20	8	14	20	21	17	19	20	24	12	20	32	29	27	32	32	35	32	31	35	34	27	34	38	36	34	37	47	47	47	51	50	50	53	52	1	1	1	2	2	2	2	1	1	2	1	1	1	2	1	2	2	1	1	1	2	1	1	2	2	1	1	1	3	1	3	3	1	2	2	1	1	2	2	2	1	2	6	1	2	3	1	3	2	1	2	2	2	2	2	1
97500	-372.440481688240482	-370.866605822568204	-1.573875865672263	0.000099930631208	0.000025179595650	0.251970745564659	0.681339352336619	-1	1	3	4	7	9	9	10	10	11	9	12	11	10	13	10	11	12	13	13	12	13	13	15	15	14	13	16	17	16	18	16	17	18	18	17	19	20	19	22	20	22	21	21	23	23	22	25	25	27	24	28	29	29	30	32	0	1	2	3	4	3	5	6	3	5	0	7	5	7	10	11	9	13	13	18	14	6	17	14	10	21	17	19	18	21	9	5	22	17	9	22	32	31	32	31	35	35	34	35	40	36	37	46	47	48	47	50	50	52	50	54	1	1	1	1	2	3	1	1	4	2	1	2	2	1	2	1	1	1	1	1	1	2	2	2	2	1	2	1	3	2	3	4	3	3	5	3	1	1	1	2	1	3	2	1	1	3	2	1	1	1	1	1	2	1	1	2
98000	-349.743611033872639	-348.195809076560977	-1.547801957311639	0.000133584874283	0.000035440469636	0.265303012979420	0.539671176416380	-1	1	2	4	6	9	9	9	8	10	8	11	12	10	12	11	12	11	14	14	12	13	14	13	15	15	15	16	18	16	17	15	16	21	19	17	18	22	19	22	21	23	21	23	22	20	24	26	27	27	26	29	29	30	31	31	0	1	2	3	4	5	5	5	5	8	0	7	12	7	10	11	7	9	14	8	14	9	17	14	9	13	19	17	33	21	18	22	22	19	23	22	36	35	36	31	31	35	31	35	31	36	37	47	48	48	47	47	50	50	50	54	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	2	3	4	1	2	1	2	3	2	1	2	1	2	2	1	2	3	2	2	1	2	1	2	2	2	2	2	2	2	2	1	1	1	1	2	1	2	2	1
98500	-355.778595464957846	-354.167887306587886	-1.610708158369948	0.000115791870511	0.000027265713117	0.235471739046174	0.525110991124677	0	1	4	2	6	8	9	10	10	9	10	11	11	11	12	11	12	12	13	13	13	14	14	13	16	14	15	16	17	16	17	17	17	20	18	18	17	21	19	21	19	24	21	21	22	24	25	24	27	26	26	29	28	28	31	32	0	1	4	2	3	5	5	7	5	5	0	6	6	6	10	11	7	9	13	15	14	6	17	14	20	21	23	19	20	21	7	13	13	23	23	33	13	31	29	27	31	43	35	35	35	36	33	33	48	47	48	48	47	48	53	52	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	3	3	3	2	2	1	3	2	2	3	2	1	1	2	2	4	4	3	1	1	2	2	2	2	2	1
99000	-387.231293936190696	-385.751600538816660	-1.479693397374036	0.000127364315902	0.000039452267278	0.309759189597764	0.418727807793048	0	2	3	4	7	9	9	9	9	11	10	12	11	11	13	11	11	11	11	13	13	15	13	14	15	15	15	15	18	16	16	16	16	21	18	17	18	22	17	23	21	22	23	23	20	23	23	26	27	25	26	29	29	30	31	29	0	1	2	3	3	4	5	5	3	8	0	9	7	7	8	11	7	8	8	13	9	18	17	17	20	14	23	19	24	22	17	9	20	17	27	9	22	45	5	23	35	31	7	34	23	36	37	37	50	47	50	47	47	50	53	47	1	1	1	1	2	2	2	1	2	1	1	2	1	1	2	1	1	1	1	1	2	3	1	2	1	2	1	2	2	1	2	4	2	5	1	3	1	2	6	7	1	3	8	2	3	3	3	3	1	2	1	3	3	2	1	2
99500	-332.402147567464624	-330.897762720000060	-1.504384847464536	0.000144755439971	0.000042214671891	0.291627533300473	0.706782365538661	-1	1	3	4	6	8	10	9	10	10	10	11	11	11	12	12	13	12	13	13	13	15	14	14	15	14	15	16	17	17	17	16	16	19	18	17	19	21	20	23	22	23	22	21	23	23	23	25	26	25	26	28	27	30	32	31	0	1	2	3	4	5	6	5	6	8	0	8	9	7	8	11	7	9	7	9	9	18	17	14	13	21	17	24	18	24	17	25	20	27	17	22	20	34	36	35	35	43	31	35	38	36	37	37	48	47	48	50	49	48	54	52	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	2	2	1	1	2	2	2	1	1	2	2	2	1	2	1	2	3	2	1	2	1	2	2	2	3	1	1	1	1	1	3	1	1
100000	-347.399729396985208	-345.631167232325765	-1.768562164659425	0.000161196291724	0.000029705654540	0.184282493238651	0.608420560720360	-1	1	4	3	6	9	10	8	8	11	10	12	12	11	13	12	13	11	13	14	13	15	13	14	15	15	14	17	18	16	17	16	17	20	19	18	19	22	19	21	21	24	22	22	23	24	24	26	26	27	26	29	29	30	31	31	0	1	4	2	4	9	5	5	5	8	0	7	4	6	10	11	14	6	12	21	5	23	7	14	18	14	7	19	21	13	17	20	25	20	17	32	33	34	36	31	35	43	40	35	35	39	37	47	37	48	47	49	47	50	50	54	1	1	1	1	2	1	2	1	1	2	1	2	3	2	1	1	1	1	1	1	3	2	2	2	2	2	2	2	3	2	2	1	1	2	2	1	1	1	1	3	1	2	1	2	2	3	2	1	3	1	1	1	3	1	2	1
