step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75
46500	-228.977063054893307	-238.027906435344647	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993887960581348	1	4	2	2	7	3	4	6	6	6	6	5	10	7	4	5	5	6	10	9	11	9	8	9	5	8	8	8	14	8	4	13	10	11	8	10	11	10	11	11	12	8	17	10	11	11	10	9	13	12	11	8	15	13	14	13	8	14	11	12	9	11	12	13	13	10	19	14	15	14	18	17	19	15	21	0	3	1	1	2	4	4	31	17	12	6	4	35	17	1	31	7	25	28	26	19	11	5	9	2	9	16	31	60	7	6	33	52	26	11	20	22	20	22	44	51	18	66	10	36	38	57	12	39	61	28	8	56	42	63	60	10	46	38	47	14	42	39	36	66	27	72	61	32	66	50	53	74	58	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-220.743941046112212	-229.794784426563552	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971352754194686	1	3	3	3	5	5	3	6	4	6	7	6	9	8	4	6	4	6	9	7	11	7	9	8	7	8	8	8	14	9	9	11	10	9	8	10	10	10	6	7	11	12	16	13	12	12	11	11	14	13	10	12	12	12	14	12	12	12	13	15	13	13	11	15	15	15	17	14	16	14	17	18	19	19	15	0	1	1	1	7	4	1	6	2	15	18	5	11	2	4	6	1	17	25	17	14	10	35	6	15	20	12	6	62	22	22	38	24	28	40	13	27	35	15	8	36	51	60	41	26	36	35	26	63	32	24	41	47	11	23	30	23	34	53	49	41	21	14	46	61	49	65	58	63	38	29	49	72	67	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47500	-213.877590831494928	-222.928434211946268	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997906200974939	1	2	4	4	3	3	4	7	6	6	5	4	10	8	5	5	6	7	10	4	11	9	7	7	9	6	8	9	14	9	8	14	10	8	9	10	11	11	13	10	11	10	15	13	12	12	12	10	11	12	10	8	13	13	13	13	13	15	10	11	12	12	13	13	13	15	20	18	15	17	18	19	21	22	22	0	1	2	6	1	1	5	7	6	7	12	2	24	24	12	12	4	17	30	1	33	34	1	4	24	5	17	10	45	52	8	45	34	8	26	25	33	48	50	30	28	30	62	40	49	5	42	12	19	51	11	17	45	41	47	49	61	45	52	36	13	36	48	47	61	57	44	69	55	63	66	68	67	67	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48000	-230.167344075962973	-239.218187456414313	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988939342727019	1	2	3	3	8	4	3	7	6	5	4	6	9	8	6	6	7	7	10	5	11	9	9	7	8	7	8	5	11	7	9	15	11	10	10	10	10	9	12	10	9	9	16	9	11	10	11	11	12	12	9	11	13	12	14	13	11	13	8	15	12	9	11	15	14	14	18	16	15	17	14	17	16	20	22	0	1	2	2	15	2	2	4	2	4	2	28	18	15	10	20	4	10	26	1	38	14	27	3	30	16	24	4	44	12	59	29	42	42	12	41	14	26	62	59	17	9	55	5	23	16	35	37	37	17	14	13	25	52	49	21	35	52	3	58	27	15	44	38	29	24	14	65	39	68	53	71	65	72	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48500	-205.520921930880405	-214.571765311331745	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982968665287328	1	2	4	4	8	5	5	5	6	6	6	6	8	7	4	4	6	6	10	8	12	8	8	7	9	6	9	8	13	9	8	14	10	10	8	10	10	10	11	10	10	12	16	12	9	12	11	8	12	13	12	11	14	8	15	11	12	10	11	13	11	11	12	15	14	15	17	17	13	15	17	15	17	20	22	0	1	2	1	18	16	4	4	7	8	3	16	10	6	1	2	3	6	25	24	37	18	17	9	24	6	31	17	47	13	17	44	23	5	18	30	35	30	34	8	30	25	53	36	35	37	54	9	47	47	5	31	29	11	51	37	37	22	27	58	27	14	19	32	46	44	72	53	58	29	64	46	69	43	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49000	-223.447272205094407	-232.498115585545747	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990784581390836	1	4	3	2	5	4	3	7	4	5	6	5	10	8	6	3	7	6	4	8	10	7	8	8	10	8	9	9	13	8	7	12	10	7	10	8	10	11	12	9	9	9	9	11	11	10	12	10	13	12	11	10	11	9	13	9	13	14	12	14	12	12	12	15	7	14	17	18	16	14	16	19	19	20	21	0	3	4	1	9	1	1	10	7	16	2	16	2	6	19	4	15	2	16	9	14	12	18	18	24	18	36	15	45	18	15	52	24	19	26	17	28	41	13	8	34	36	22	26	8	56	48	34	50	48	22	17	43	11	13	22	51	55	28	37	44	46	35	29	10	55	66	60	60	39	29	67	62	72	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49500	-223.576800635672924	-232.627644016124265	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990648883136828	1	3	2	3	8	5	4	6	5	6	5	4	9	4	5	5	6	7	10	8	12	6	9	6	10	8	8	9	12	8	9	13	10	7	8	9	10	10	11	9	12	8	16	10	6	12	12	11	11	12	10	11	14	12	14	11	12	14	12	14	8	9	13	14	14	14	19	14	13	17	15	18	20	22	20	0	3	1	3	3	3	1	14	7	14	7	1	30	3	7	1	16	6	18	17	19	9	20	3	61	22	22	22	38	11	35	56	24	12	8	18	17	36	8	61	33	17	30	5	7	13	10	42	25	28	26	42	46	25	50	38	19	52	25	59	34	45	21	54	44	50	43	56	23	71	66	68	72	67	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50000	-211.218423786405822	-220.269267166857162	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995258584497142	1	3	3	3	8	4	5	7	5	6	6	2	10	6	5	6	5	7	11	9	11	9	8	8	9	8	5	9	12	9	8	14	11	11	8	11	10	11	10	8	11	12	12	13	11	12	13	10	14	12	12	10	10	12	11	12	10	15	13	14	13	12	10	16	11	14	17	16	15	13	14	16	21	19	22	0	1	1	12	6	3	4	15	2	3	2	1	30	9	3	4	2	7	28	23	57	10	11	4	14	11	4	8	34	24	10	70	39	31	11	22	22	39	31	11	30	38	45	33	31	53	54	40	21	21	39	3	31	45	28	39	24	70	21	47	22	48	20	70	39	42	64	59	47	21	34	61	74	72	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50500	-240.651170471023249	-249.702013851474590	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996196030057898	1	3	2	4	7	4	3	6	6	4	6	5	8	6	5	5	6	4	10	7	7	7	8	8	9	8	9	8	13	8	8	13	11	11	9	9	10	10	13	3	12	10	17	9	9	12	12	10	9	13	6	11	14	13	15	7	13	15	7	12	12	11	13	15	13	4	15	17	14	17	12	16	20	22	20	0	1	1	2	11	1	1	66	18	3	2	10	20	4	3	6	16	7	22	12	18	66	56	20	13	9	21	22	71	5	12	60	30	49	17	3	8	49	3	3	35	51	58	56	16	42	45	20	5	23	3	35	42	62	54	14	34	32	66	38	36	48	71	47	52	3	54	55	71	55	22	69	68	75	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51000	-221.390863041426201	-230.441706421877541	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.951378679332147	1	3	4	4	7	5	3	7	5	6	7	5	10	7	6	5	7	5	9	6	9	9	7	9	9	7	8	8	13	8	9	15	8	10	9	9	11	10	12	9	11	12	16	10	10	11	12	11	12	11	11	11	13	12	14	9	13	14	12	15	12	13	11	12	14	13	16	17	15	17	18	13	17	16	18	0	1	7	1	4	2	1	20	2	4	9	3	8	3	4	4	7	2	15	12	15	26	16	5	5	18	9	14	39	16	14	49	7	22	33	30	35	31	44	3	34	56	39	35	27	21	38	56	21	40	26	34	34	44	64	15	35	22	13	62	35	34	13	63	54	51	55	46	66	74	74	13	66	46	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51500	-219.190421052085810	-228.241264432537150	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996304048048834	1	3	3	3	8	3	5	5	5	6	7	5	10	7	5	5	5	5	9	9	12	9	8	9	9	7	6	7	14	8	7	13	11	8	8	11	9	7	8	11	12	11	16	11	11	12	12	10	10	10	12	11	13	12	14	13	13	14	9	12	13	13	10	15	10	12	16	16	16	15	19	17	21	21	22	0	1	1	1	26	1	6	4	2	3	15	6	19	27	3	6	4	3	26	10	48	38	6	6	4	7	18	10	63	7	15	42	24	6	15	10	11	16	11	24	45	59	56	59	49	49	45	10	34	39	65	59	47	44	61	13	66	41	34	42	65	22	30	46	30	25	57	61	61	66	70	43	67	71	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52000	-235.988624387224547	-245.039467767675887	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987671676662457	0	4	2	3	7	5	3	6	5	3	6	6	8	7	6	5	6	6	8	6	11	9	8	5	8	7	9	8	12	8	6	15	10	11	9	10	10	10	10	8	8	9	16	11	11	11	11	8	12	13	10	11	14	7	9	12	9	14	13	15	12	12	9	14	10	15	15	18	15	15	15	18	21	21	20	0	7	1	3	20	2	3	9	7	3	9	10	9	15	7	2	3	6	24	24	22	19	20	10	18	6	5	12	11	20	2	14	22	41	40	41	41	26	55	31	15	19	49	36	5	38	38	5	46	56	25	37	62	8	14	65	23	33	56	47	22	13	12	65	14	22	55	70	61	56	49	32	43	75	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52500	-229.383213133969178	-238.434056514420519	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995785192956368	1	2	3	4	7	5	4	5	2	6	6	6	10	8	6	4	7	7	10	8	7	9	6	9	9	6	9	8	12	9	8	13	10	8	7	10	9	9	12	11	10	10	16	9	10	11	11	10	12	13	9	11	13	11	15	13	9	15	9	9	11	12	12	13	13	14	19	17	14	16	13	18	21	21	22	0	1	1	3	6	3	3	16	1	4	9	8	14	7	8	3	8	3	34	26	15	15	16	34	12	7	26	15	37	35	10	13	4	12	11	24	7	26	27	48	31	59	50	5	22	59	13	20	46	40	15	34	33	48	65	39	31	65	8	20	38	35	18	51	48	39	55	53	56	58	41	43	58	67	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53000	-230.326024840088564	-239.376868220539905	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992076156377187	-1	1	4	3	6	5	2	6	3	6	7	6	10	8	6	5	7	5	10	8	11	8	9	9	8	8	9	7	13	9	8	14	7	6	9	10	9	10	12	6	10	11	13	10	11	11	13	10	9	12	12	12	13	12	14	12	9	14	13	13	10	13	14	15	14	12	19	15	16	16	19	14	20	16	23	0	1	4	7	4	3	1	16	2	6	18	6	11	34	4	9	40	7	3	15	44	18	20	6	15	6	28	6	39	12	34	54	15	6	18	27	11	34	48	16	24	23	45	20	37	44	42	28	6	41	13	61	12	38	56	49	5	39	13	35	37	61	44	53	47	49	68	39	19	32	58	56	58	64	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53500	-221.399331004715776	-230.450174385167116	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997645635311133	1	4	3	4	8	4	4	6	3	4	6	4	9	6	6	5	6	6	10	5	12	8	9	7	9	7	8	9	11	7	6	13	11	10	10	9	8	10	10	9	12	11	16	12	11	8	13	8	10	10	11	11	15	13	11	9	12	15	12	14	12	11	12	16	14	15	19	15	15	13	16	13	17	21	21	0	9	1	9	1	3	3	20	1	3	20	9	30	4	1	6	4	2	48	7	35	15	24	4	4	15	30	30	28	17	7	33	37	56	13	22	14	12	24	20	37	25	53	39	39	14	44	24	13	5	23	19	44	52	36	5	34	60	52	72	51	17	51	44	54	32	73	49	44	45	47	50	66	73	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54000	-220.587345467293119	-229.638188847744459	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974523169386592	1	4	2	3	8	3	4	6	5	6	6	4	10	7	5	5	6	7	10	7	12	8	8	7	10	7	8	8	13	9	6	15	8	11	10	10	9	10	12	8	10	11	15	13	10	10	12	10	13	13	9	11	14	13	14	11	13	15	12	15	11	12	13	16	12	13	7	18	16	17	18	15	14	18	22	0	1	1	3	12	1	4	6	4	12	12	3	51	9	1	4	2	17	37	9	35	10	24	1	51	7	67	20	61	5	9	29	1	35	40	22	10	27	25	17	37	22	34	52	33	33	52	10	21	38	33	33	63	38	30	37	36	63	52	61	13	48	35	29	42	34	12	70	73	62	32	57	47	72	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54500	-224.241049870009192	-233.291893250460532	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987489639533332	0	2	2	3	6	5	5	2	4	4	6	4	9	8	4	6	6	4	10	8	11	5	7	8	9	8	9	7	13	8	3	12	10	10	9	8	10	10	13	10	11	12	17	7	11	12	12	10	14	12	11	12	15	10	14	13	12	14	13	14	11	11	14	11	14	14	14	16	15	17	17	19	21	19	22	0	1	1	3	6	4	12	1	3	8	9	3	44	5	3	22	10	3	10	3	33	3	11	28	16	18	23	18	13	23	2	54	20	30	6	22	20	28	62	27	20	25	68	10	40	54	37	26	61	54	37	21	59	36	52	50	19	30	42	64	37	34	51	30	59	32	21	55	47	53	50	62	72	43	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55000	-232.183129024034344	-241.233972404485684	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988728414465342	2	3	3	3	7	5	5	6	5	4	6	5	9	8	5	4	6	6	9	7	8	6	8	5	10	8	9	9	14	8	6	15	9	9	8	10	7	11	13	11	12	9	15	10	12	10	12	11	12	12	12	10	15	11	13	12	11	15	13	12	12	10	10	14	13	14	17	15	11	17	18	17	18	21	21	0	1	1	1	8	10	1	9	3	4	10	4	20	2	3	4	16	16	15	22	17	9	11	2	31	18	37	20	45	18	15	41	15	21	17	37	18	28	40	19	30	22	66	37	26	28	69	17	19	28	46	27	29	28	45	34	33	41	69	57	18	22	2	55	38	59	61	60	23	60	58	32	64	43	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55500	-230.866051556246049	-239.916894936697389	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997456982837255	1	3	2	3	7	5	4	7	5	6	7	6	5	8	6	5	6	7	8	7	11	8	7	7	8	7	6	7	14	6	9	15	9	11	10	10	10	9	13	10	11	11	17	12	10	9	12	10	14	9	11	12	15	12	12	12	9	13	12	14	8	13	14	9	13	13	18	17	13	12	18	17	17	21	23	0	1	1	1	30	2	3	15	2	16	27	13	7	20	2	7	13	30	15	6	61	20	10	30	10	13	16	9	70	7	22	69	3	61	14	13	19	24	21	13	48	6	21	8	24	26	38	13	40	8	30	45	58	36	33	42	11	22	41	21	7	41	47	13	54	70	66	60	21	36	43	59	49	67	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56000	-235.493307382693388	-244.544150763144728	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994773201463950	-1	3	2	4	8	5	4	5	4	5	5	6	10	7	6	5	4	4	11	2	12	7	7	9	10	6	8	9	13	9	6	14	8	8	10	6	6	10	9	11	11	9	14	12	11	11	13	10	14	11	12	8	15	9	9	13	12	15	11	14	8	12	13	15	9	14	19	16	15	17	17	17	20	21	22	0	3	1	20	26	2	3	20	2	20	7	4	55	11	11	17	2	3	55	1	35	26	2	6	31	11	17	15	51	9	9	63	4	37	39	6	18	30	23	27	48	61	21	45	25	30	62	52	59	42	59	31	37	37	23	25	30	43	48	25	23	24	46	49	14	48	70	43	42	68	69	58	68	60	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56500	-222.362125375177840	-231.412968755629180	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984285931089574	0	3	1	3	7	2	4	5	6	5	7	5	9	8	5	4	7	7	10	8	11	8	9	6	9	7	4	9	13	8	7	15	10	8	8	11	9	11	12	10	7	11	15	11	11	11	12	11	13	13	12	10	14	10	14	12	10	13	12	10	9	12	12	16	9	14	18	16	15	15	17	17	16	18	19	0	1	1	3	12	1	4	4	10	4	24	7	18	24	7	6	10	12	24	9	28	41	17	10	22	16	1	17	48	8	8	29	9	17	5	22	14	60	52	28	24	33	53	23	41	61	48	28	21	21	36	20	52	13	29	17	34	59	33	13	26	57	40	37	41	20	60	70	66	36	73	53	53	73	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57000	-244.184602778988477	-253.235446159439817	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994442175469048	1	3	4	4	6	4	5	6	4	6	6	5	10	8	3	6	7	7	10	8	12	9	5	8	10	6	8	8	13	7	9	14	8	11	9	6	10	11	9	10	9	11	16	11	9	7	11	7	14	11	12	12	13	12	13	13	12	14	10	15	10	13	11	16	12	15	19	17	10	13	14	18	19	20	14	0	1	2	1	4	1	4	4	1	15	23	2	10	18	1	12	26	11	48	18	19	16	4	26	7	6	18	17	35	26	14	54	9	14	33	1	14	39	9	45	18	13	56	41	28	23	7	8	55	20	69	45	39	22	69	48	19	55	39	44	30	17	39	49	50	56	43	66	31	35	19	20	72	68	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57500	-232.952094693255020	-242.002938073706360	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969274915590029	0	3	4	1	6	4	5	6	5	6	4	2	9	6	5	5	7	3	11	8	12	8	8	5	10	8	8	9	8	6	9	14	8	9	9	6	10	11	12	9	10	10	16	12	10	10	9	7	12	10	9	12	14	13	15	11	12	14	11	14	12	12	13	16	14	14	19	15	7	14	12	16	20	21	22	0	12	12	1	12	12	3	2	6	3	18	4	27	11	18	18	30	12	14	30	38	15	5	12	13	9	10	29	11	18	23	52	16	48	26	6	31	13	31	17	51	17	60	40	20	47	69	6	28	17	26	50	54	38	50	50	59	45	33	21	38	46	22	70	71	49	68	62	7	61	46	58	68	73	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58000	-232.203832132983621	-241.254675513434961	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994183797140670	0	3	4	4	8	3	3	4	6	3	7	6	10	7	2	4	7	5	4	8	11	6	9	8	9	7	6	8	12	8	7	13	10	9	9	11	11	10	10	11	11	12	16	11	12	10	8	11	13	12	9	11	12	11	13	10	11	10	12	14	12	12	13	16	13	15	20	14	15	16	14	13	20	22	22	0	15	15	10	27	15	15	2	8	15	3	15	14	3	1	15	3	8	10	27	25	8	19	22	5	10	10	22	34	22	12	39	9	28	28	46	26	25	28	34	38	40	68	51	17	28	14	47	61	40	31	51	40	56	59	5	26	28	44	48	33	20	50	53	62	68	27	55	40	60	72	38	64	73	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
