step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70
89500	-384.978089093912729	-383.497157929662876	-1.480931164249843	0.000088890547975	0.000027447651926	0.308780320874177	0.658962725840161	-1	1	3	3	3	4	4	6	7	5	7	10	9	8	9	9	8	7	8	9	7	9	8	10	9	9	10	9	10	12	10	10	12	12	11	11	9	11	12	14	15	12	11	15	14	12	14	13	17	14	15	13	13	16	16	16	16	17	18	18	18	18	20	19	17	19	21	21	23	23	0	1	1	2	2	3	2	7	8	5	6	25	23	8	14	17	4	3	11	6	0	23	21	14	18	8	15	6	20	22	13	11	43	23	31	13	0	19	20	30	39	28	22	35	13	37	39	38	30	43	13	37	46	48	52	50	53	52	19	52	55	55	56	53	53	57	64	61	67	68	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	2	2	2	1	1	2	2	3	1	1	1	2	2	2	2	4	2	1	2	2	2	2	2	1	2	1	1
90000	-364.908035041640403	-363.470314718232828	-1.437720323407565	0.000102695056092	0.000035840719960	0.349001415684196	0.710092384828816	0	1	2	3	4	4	5	5	7	5	6	10	9	7	9	7	8	9	6	8	6	10	9	10	9	9	10	9	10	14	11	12	11	12	11	11	10	11	12	14	14	12	13	14	14	12	14	13	16	14	15	13	14	16	17	17	17	17	17	19	19	19	19	19	19	19	22	21	24	23	0	1	1	2	2	3	5	4	4	5	6	28	21	4	14	7	14	6	6	19	0	23	21	16	6	8	14	20	25	34	13	29	22	23	13	13	0	29	29	22	39	12	33	35	36	37	39	38	30	43	44	46	46	38	52	50	53	52	25	55	58	55	56	57	57	57	66	61	67	68	1	1	1	1	1	1	1	2	2	1	1	1	1	3	1	1	1	4	2	1	1	1	2	2	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	3	1	1	1	1	1	1	1	1	1	2	1
90500	-358.317046188678717	-356.854310819202283	-1.462735369476412	0.000087450032937	0.000028339478015	0.324064806647574	0.684534647438282	-1	1	4	3	4	5	6	5	6	6	7	9	8	7	9	8	8	10	9	10	7	10	9	9	9	9	10	8	10	13	11	12	11	11	10	10	10	11	12	11	15	12	13	14	14	12	14	14	16	15	14	14	15	16	17	17	18	19	18	17	18	20	19	18	18	20	22	21	23	23	0	1	1	2	2	3	5	4	4	5	6	6	21	8	14	8	9	19	11	28	0	13	13	14	6	14	15	11	28	22	13	18	36	13	13	13	0	11	28	36	20	20	33	35	23	37	32	19	40	43	35	46	46	48	52	50	53	55	48	46	52	61	56	53	53	53	66	55	67	68	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	2	1	2	2	1	2	1	1	2	2	1	1	3	2	1	2	1	1	1	2	1	2	1	2	2	2	1	1	2	2	2	1	2	1	1
91000	-366.579806791356532	-365.095857331806428	-1.483949459550096	0.000095277360665	0.000029195559984	0.306427043947735	0.669177563311523	0	2	4	3	5	5	5	5	6	7	7	9	8	7	9	9	9	10	7	8	7	9	9	9	9	9	10	10	10	13	10	12	11	12	9	11	11	11	12	13	14	11	13	13	13	12	14	13	16	15	15	14	15	15	16	16	17	19	16	19	19	20	19	18	18	20	23	21	24	22	0	1	1	2	2	3	2	4	8	5	6	20	21	8	14	8	9	11	6	11	0	13	21	14	6	4	16	20	25	22	13	18	22	36	13	13	0	11	28	22	29	25	33	35	36	37	28	38	40	33	44	46	46	48	52	50	46	52	38	52	52	57	56	53	53	55	57	60	67	68	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	2	1	1	1	1	2	1	2	3	1	1	2	1	1	2	2	2	2	1	1	2	1	2	1	2	2	2	2	3	1	1	1	2	1	2	1	1	1
91500	-408.906506903775494	-407.362793053647636	-1.543713850127879	0.000073354110680	0.000019625283426	0.267541699352196	0.525175749841804	-1	1	5	4	4	4	6	5	6	6	6	10	7	7	9	9	8	9	8	9	6	9	9	9	10	10	11	10	11	12	10	13	12	13	10	11	10	11	12	13	14	12	13	16	13	12	13	13	16	14	16	14	15	15	15	17	17	17	18	16	19	19	18	18	18	20	22	21	24	23	0	1	1	2	2	1	5	4	4	5	3	19	21	8	14	8	9	6	6	11	0	13	13	14	11	8	16	6	25	22	13	18	22	13	13	13	0	19	29	22	20	19	33	35	31	37	29	38	40	43	35	37	46	38	46	50	53	55	12	55	57	55	50	53	57	64	57	61	67	68	1	1	2	1	2	2	1	1	1	1	1	2	1	1	2	2	2	2	2	2	1	1	2	1	1	2	1	3	1	1	2	1	2	3	2	2	1	1	1	2	3	2	1	3	2	1	2	2	1	1	3	2	2	2	2	2	2	1	4	1	1	1	2	2	1	2	2	2	1	2
92000	-380.843784470077651	-379.427775541088977	-1.416008928988682	0.000092153385400	0.000034664300378	0.376158729569702	0.714604634111302	0	2	3	4	4	4	5	5	6	6	8	9	8	7	9	8	9	9	8	10	7	10	9	9	9	9	7	10	11	14	11	11	11	12	9	11	10	12	12	13	14	12	13	15	14	12	14	14	17	14	15	14	14	15	16	17	17	19	18	19	19	18	20	19	18	20	23	21	24	24	0	1	1	2	2	3	5	4	3	5	6	6	21	8	14	14	9	6	6	25	0	23	13	16	6	14	5	19	20	40	23	25	22	13	13	23	0	11	20	22	29	18	33	35	23	37	39	19	30	43	35	46	46	19	52	50	52	52	54	55	62	52	56	53	57	64	64	61	67	68	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	2	1	2	2	1	1	2	2	1	2	1	2	2	2	2	1	2	1	1	1	2	2	2	1	1	2	1	1	1
92500	-394.642837208913079	-392.929939155870386	-1.712898053042717	0.000078442994006	0.000015657735053	0.199606545510687	0.652287563843018	0	2	3	4	4	5	6	5	7	6	8	8	8	7	9	8	8	8	7	9	6	10	10	10	9	8	10	7	10	14	10	11	11	11	10	11	10	9	13	12	13	13	12	14	13	11	15	12	16	14	13	15	15	15	17	16	18	16	18	18	19	19	20	19	19	20	23	21	24	23	0	1	1	2	2	3	5	4	4	3	6	28	21	8	8	8	9	6	6	28	0	13	13	14	18	8	16	6	20	40	13	6	22	31	13	21	0	19	32	22	12	29	22	35	31	37	25	38	30	43	36	46	46	48	52	50	53	52	48	52	55	52	56	52	57	57	64	61	67	61	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	2	1	1	2	2	2	1	2	1	1	1	1	1	4	1	1	1	2	1	1	1	1	3	2	1	3	1	1	4	2	1	2	1	1	2	2	2	1	2	1	3	1	1	2	2	3	1	1	3	1	1	2
93000	-388.812239490262243	-387.352111560543392	-1.460127929718853	0.000089150240665	0.000029101150195	0.326428173130939	0.698028005570983	0	1	3	3	6	4	5	5	4	7	7	10	8	7	9	9	7	9	7	9	7	10	9	8	8	9	10	8	11	12	10	13	11	13	11	11	10	10	10	14	12	12	12	14	13	12	12	14	16	14	15	15	14	16	17	16	18	17	18	18	19	19	19	18	18	20	21	19	23	22	0	1	1	2	2	3	2	2	4	5	6	25	21	8	14	14	9	11	6	25	0	23	13	8	11	14	15	6	20	22	13	18	22	36	13	23	0	19	28	30	12	12	33	34	23	37	39	38	40	43	36	46	46	48	52	43	53	46	48	52	52	52	56	53	53	64	57	55	67	66	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	2	2	1	2	1	1	1	2	1	2	3	2	1	2	2	1	2	3	2	2	2	1	1
93500	-373.514319697770588	-372.106444591551508	-1.407875106219070	0.000084423911017	0.000032783736793	0.388322886223552	0.760246921873487	-1	2	3	4	5	5	6	5	7	5	6	9	8	7	10	8	8	9	8	9	7	9	10	9	8	10	10	10	10	13	10	13	10	12	11	12	10	10	12	14	14	13	12	15	14	13	14	13	16	14	16	14	14	16	16	16	16	17	18	18	20	20	18	18	19	20	21	21	23	22	0	1	1	2	2	3	8	3	7	2	6	25	21	8	24	9	9	6	11	25	0	13	13	8	11	24	14	18	20	22	13	18	22	13	13	13	0	19	29	30	39	28	33	35	13	37	28	38	30	33	45	46	46	48	52	50	53	52	48	46	64	52	56	53	57	53	66	61	67	68	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	2	2	2	4	2	2	2	2	2	1	1	1	1	1	1	2	2	2	2	1	3	1	2	2	3	1	1	1	1
94000	-359.796157640343665	-358.146023893341578	-1.650133747002086	0.000114431308609	0.000025195111142	0.220176728275785	0.709792326950946	-1	1	3	2	5	5	5	5	6	6	7	9	8	7	9	9	7	9	9	9	7	9	9	9	8	9	9	10	11	13	11	11	11	12	10	11	11	11	12	14	13	12	12	15	13	13	14	12	17	14	14	15	14	16	15	16	17	17	18	18	20	18	19	19	18	20	24	21	23	24	0	1	1	2	2	3	2	4	4	5	6	11	21	9	9	14	9	11	6	25	0	13	13	14	6	9	14	20	28	22	13	18	22	13	13	23	0	19	28	36	20	12	33	35	23	37	39	38	40	43	35	46	46	38	53	50	53	55	48	52	62	55	56	57	57	37	69	61	66	61	1	1	2	1	2	1	2	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	2	1	1	2	2	1	1	1	2	1	2	1	1	2	1	1	2	1	4	2	1	2	1	1	1	4	1	1	2	2
94500	-384.272715828603566	-382.889611699638067	-1.383104128965495	0.000073859700331	0.000032325260059	0.437657611848756	0.718993785207430	-2	2	3	3	4	5	3	5	6	6	7	10	8	8	9	6	8	9	8	8	6	9	9	10	9	8	10	10	10	12	11	11	12	13	10	11	9	11	12	14	14	13	13	15	13	12	14	13	16	14	14	14	14	17	17	17	17	18	18	19	18	19	19	18	18	19	21	22	24	22	0	1	1	2	7	3	2	4	2	5	6	11	21	8	2	8	9	11	6	6	0	13	13	17	11	8	14	20	20	22	23	18	22	36	13	23	0	19	29	30	42	38	33	35	13	37	38	38	40	33	35	46	46	48	52	50	53	55	48	61	55	58	56	53	57	57	57	52	67	55	1	2	2	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	2	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	2	1	1	3	1	1	1	1	2	1	1	2	4	2	3
95000	-391.510537727366398	-389.894935877959995	-1.615601849406394	0.000099909300401	0.000023324103432	0.233452775049576	0.659408304547007	-1	1	3	3	4	4	5	6	6	6	7	9	8	7	10	8	9	9	9	8	7	9	9	8	10	10	10	9	11	12	11	10	11	10	10	11	10	11	13	13	14	13	13	13	13	12	14	13	16	14	15	14	14	16	16	16	17	19	17	18	20	19	19	19	19	19	23	18	24	22	0	1	2	2	4	3	2	7	4	7	6	20	21	9	14	8	4	6	11	6	0	13	13	14	12	9	16	20	11	22	34	6	22	23	13	13	0	12	32	30	29	25	33	35	36	37	32	19	30	43	44	46	46	48	46	43	53	57	38	52	58	57	56	53	53	57	57	52	67	55	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	3	2	1	2	1	1	1	1	1	2	1	1	2	2	1	4	1	1	1	2	1	1	1	1	2	2	2	2	1	1	2	2	2	1	1	1	1	2	3	1	2	1	3	1	1	1	1	2	2	2	3	3	1	2
95500	-377.304941236307343	-375.838962904745870	-1.465978331561501	0.000089238819173	0.000028662664658	0.321190541549938	0.743605281516691	-1	1	3	3	5	5	6	5	7	7	7	7	8	7	9	8	7	9	7	9	6	9	9	9	9	10	10	8	10	13	10	13	11	13	10	12	10	11	12	13	13	12	12	14	14	12	14	14	16	15	16	15	14	16	15	15	17	18	19	17	19	19	18	18	19	20	23	21	23	23	0	1	1	2	2	3	5	4	5	5	6	6	21	8	14	4	5	11	6	28	0	21	21	14	12	24	16	12	28	23	21	18	22	31	13	23	0	19	28	22	29	25	33	35	31	37	32	41	30	43	44	37	46	38	46	30	53	55	48	55	55	58	56	53	57	57	57	52	57	61	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	1	2	2	2	2	2	1	2	2	1	1	1	2	1	1	2	1	2	2	1	2	2	2	1	2	1	2	2	1	1	2	4	4	2
96000	-400.720876340933444	-399.325207451203312	-1.395668889730145	0.000077582191758	0.000031781708602	0.409652110637125	0.607344998708441	-1	1	1	3	4	5	6	4	6	6	7	9	8	6	9	8	8	9	7	10	6	10	9	9	9	8	10	7	11	13	10	9	11	12	10	11	9	11	12	14	14	12	13	15	13	11	14	14	16	15	15	15	14	16	15	17	18	16	18	17	20	19	20	19	18	18	23	21	23	22	0	1	1	2	2	3	2	4	4	4	6	3	21	8	8	14	9	28	6	28	0	23	13	14	11	9	15	6	28	22	23	6	22	13	13	23	0	32	28	30	25	25	33	35	13	37	39	12	30	43	45	46	46	48	46	50	53	37	48	55	52	52	56	53	53	53	57	52	64	55	1	1	1	1	1	3	3	1	2	2	1	4	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	2	1	1	3	1	3	1	1	2	2	1	1	2	2	1	1	2	1	2	2	1	2	3	2	1	2	2	2	2	1	2	2	2	2	3
96500	-363.344080634882118	-361.897460354985128	-1.446620279896966	0.000074598870949	0.000025326546513	0.339503080827360	0.667230395195975	-2	1	4	3	4	5	6	5	6	6	7	9	8	7	10	9	8	9	9	8	7	9	9	9	7	9	10	10	10	11	10	11	11	11	11	10	10	9	12	13	14	12	12	16	13	12	14	13	16	13	16	13	14	16	16	15	17	18	18	18	19	17	19	19	18	20	22	21	24	24	0	1	1	2	2	3	5	5	4	2	6	25	21	8	14	14	9	11	6	3	0	13	13	14	6	8	26	20	19	22	13	19	22	13	23	21	0	11	28	30	29	28	33	35	31	37	39	38	40	43	45	46	46	48	52	50	53	55	54	55	62	52	56	53	53	57	53	61	67	68	1	2	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	1	1	2	2	1	2	1	1	2	2	1	2	1	1	1	1	1	3	3	2	1	4	1	1	2
97000	-387.063214005652299	-385.587750960860149	-1.475463044792171	0.000088256586413	0.000027639116543	0.313167749466766	0.673135072248008	-1	1	3	4	4	5	6	6	6	5	7	8	9	6	9	8	8	7	7	9	6	10	8	8	10	10	11	9	10	12	9	12	11	9	10	10	10	10	12	13	13	12	12	15	13	12	14	14	16	14	16	13	15	17	16	16	17	19	18	18	18	20	20	19	16	20	22	21	24	23	0	1	1	2	2	3	5	5	5	2	6	6	23	4	8	14	9	6	3	19	0	34	21	14	18	24	16	3	20	34	21	18	22	21	31	23	0	19	29	30	25	25	33	35	13	37	25	38	30	43	44	46	46	48	52	50	53	55	39	55	55	55	56	57	53	64	64	61	67	61	1	1	2	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	2	2	1	3	1	1	1	2	2	1	2	1	1	2	2	1	1	2	2	2	1	1	2	1	2	1	1	2	2	1	1	1	3	1	1	1	1	2	1	2
97500	-347.558958517408882	-345.885292677792563	-1.673665839616325	0.000080368107229	0.000017036840373	0.211985089120587	0.776925070466538	-1	2	4	3	5	3	6	5	5	6	6	9	8	7	9	7	8	8	8	7	7	9	9	9	10	8	11	9	11	14	10	12	11	12	10	12	9	10	12	13	14	12	12	14	13	13	15	14	16	15	15	14	14	16	17	17	18	18	18	19	18	19	19	17	19	21	23	20	24	23	0	1	6	2	2	1	5	4	4	5	3	20	21	8	16	8	9	11	11	11	0	13	13	8	11	14	15	20	20	22	13	18	22	31	13	31	0	19	25	22	28	28	33	35	31	37	39	38	40	43	35	37	46	48	52	50	64	52	48	55	55	55	56	53	46	53	66	61	67	68	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	2	2	1	2	2	2	1	2	1	1	2	2	1	1	2	1	1	2	2	1	1	1	2	2	2	3	1	1	1	1
98000	-378.547875348952687	-376.763058167511304	-1.784817181441398	0.000109217056059	0.000019683309214	0.180221935332751	0.629894716078789	-1	2	4	3	4	5	4	5	4	6	7	10	7	7	9	8	6	9	8	7	6	9	9	8	8	9	10	10	10	13	11	12	11	11	10	11	11	12	12	13	13	12	12	14	13	12	14	14	15	14	16	14	14	15	17	15	18	17	18	19	19	18	18	19	18	20	23	22	24	23	0	1	1	2	2	3	2	4	4	5	3	25	21	8	2	14	9	3	11	6	0	13	13	8	20	14	14	25	6	22	13	11	22	13	13	23	0	19	29	22	28	18	33	35	13	37	18	11	30	43	44	46	46	48	52	50	53	46	48	52	58	52	56	46	53	55	64	61	67	68	1	1	2	1	1	1	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	1	1	2	1	1	2	1	3	2	2	2	1	2	1	1	1	2	1	1	1	1	1	2	3	1	2	2	1	1	1	1	1	1	2	1	2	3	2	3	1	2	1	3	2	1	2	2	1	1
98500	-359.692684764399985	-358.139841906957656	-1.552842857442331	0.000076413622446	0.000020066315925	0.262601291276622	0.680437144596481	-1	1	2	3	5	4	4	5	6	3	7	9	8	7	9	9	8	8	8	10	7	10	9	9	10	8	10	9	11	12	10	12	12	13	10	11	10	11	12	14	12	12	13	14	13	12	14	14	16	15	15	14	14	16	16	17	17	18	19	18	19	19	19	17	19	20	23	22	24	23	0	1	1	2	4	3	2	4	4	2	6	18	21	8	8	14	9	6	6	3	0	23	13	4	12	8	24	11	28	22	13	6	22	23	13	23	0	19	29	30	20	20	33	35	13	37	39	38	40	43	35	46	46	48	52	50	53	55	38	55	52	55	56	53	64	57	64	61	67	61	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	3	2	3	1	1	1	3	1	2	1	1	1	1	1	4	1	2	1	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	4	1	3	2	1	2	1	1	4	2	1	2
99000	-373.228935116641821	-371.496175220337705	-1.732759896304091	0.000080512142864	0.000015608563447	0.193865954765081	0.650472483619498	-1	1	3	2	4	5	6	5	6	6	7	10	8	7	9	8	8	8	9	10	7	9	10	9	9	10	8	9	11	13	10	12	12	13	10	11	10	11	13	10	15	13	13	14	14	12	15	13	16	14	14	13	14	15	16	17	17	18	19	18	18	19	20	19	19	21	21	21	23	24	0	1	1	2	2	3	5	3	4	5	6	25	21	4	14	9	9	6	11	28	0	13	13	8	6	16	8	11	20	40	13	29	22	21	13	21	0	19	29	22	29	25	33	35	31	37	29	18	30	43	35	46	46	38	52	50	53	55	19	55	55	55	56	53	57	53	64	62	67	66	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	3	1	2	1	1	1	1	2	2	1	2	2	1	2	3	1	1	2	1	1	2	2	2	2	1	4	1	1	2	1	3	1	5	2	1	1	2
99500	-391.235649845098578	-389.550200106320233	-1.685449738778329	0.000107659228400	0.000022404945235	0.208109844071141	0.663504517454150	-1	2	4	3	5	2	6	5	5	4	8	9	8	6	9	9	8	9	8	9	5	9	10	8	8	8	10	10	11	14	11	13	11	12	10	11	11	11	11	13	13	13	12	15	12	13	14	13	17	13	15	14	14	13	16	17	17	19	17	18	20	20	19	18	19	21	23	21	22	24	0	1	6	2	10	1	2	4	4	2	3	25	21	8	24	8	9	11	6	25	0	13	13	8	3	14	15	20	20	40	23	39	22	13	13	13	0	11	19	22	29	28	33	35	23	37	39	11	30	43	35	37	46	19	52	50	53	64	48	52	57	64	56	53	57	53	66	55	66	66	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	2	2	2	1	3	2	1	2	1	1	2	1	2	2	1	1	1	2	1	4	1	2	1	2
100000	-384.311303257172767	-382.699567994419283	-1.611735262753469	0.000088698611647	0.000020848157838	0.235044917290577	0.697122923668006	0	2	2	3	5	5	5	5	6	4	7	7	8	6	10	8	8	10	8	10	5	9	10	7	10	10	11	9	10	12	11	12	11	13	10	11	9	10	12	14	14	10	12	16	12	12	14	14	17	14	15	14	15	17	16	15	17	18	17	18	18	19	19	19	18	21	21	21	23	21	0	1	1	2	10	3	2	4	4	2	6	6	21	8	4	8	9	19	11	28	0	13	21	8	12	14	15	12	28	22	13	18	22	31	13	13	0	19	11	30	29	12	33	35	36	37	25	38	40	43	35	46	46	48	46	50	53	53	38	55	55	61	56	57	57	64	64	61	67	58	1	1	1	1	1	2	1	1	2	1	2	1	2	1	4	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	2	1	2	1	1	2	1	2	2	1	3	1	1	2	2	2	1	2	2	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	2	1	2
