step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
45000	-470.721297405024984	-477.576785355984384	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559289609777989	1	-1	3	3	2	6	4	5	5	4	4	6	5	7	7	5	7	6	7	8	10	9	8	8	8	8	11	10	12	12	12	13	15	14	13	13	16	13	14	15	13	14	15	15	16	17	17	17	15	16	17	18	19	17	18	19	16	19	20	21	20	19	21	21	19	22	22	22	24	21	23	22	22	24	26	25	27	2	0	1	1	2	11	5	3	5	5	5	11	5	8	12	10	7	7	11	9	24	3	3	12	16	12	20	23	18	14	26	31	21	23	22	25	36	27	28	23	26	29	28	0	21	39	43	57	0	31	26	45	39	26	50	28	44	41	53	45	45	49	62	47	57	41	47	34	67	65	0	58	41	47	59	71	74	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	2	1	4	2	1	2	1	2	1	2	2	2	1	2	3	2	2	2	1	2	2	2	1	2	1	3	2	1	1	1	1	5	2	2	6	1	4	1	3	1	3	2	2	2	2	2	5	3	4	2	1	1	2	6	2	2	1	1
45500	-467.829789208728869	-474.685277159688269	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578299054789438	2	0	3	5	3	6	5	5	5	6	4	6	6	7	7	5	9	7	8	8	8	9	7	9	10	10	10	9	9	11	11	14	16	14	13	13	16	14	14	15	14	16	16	15	17	16	18	17	16	18	16	19	18	17	18	19	16	18	19	21	20	18	21	20	20	22	20	23	22	22	23	22	22	24	26	25	26	2	0	1	2	2	1	1	3	5	16	5	2	5	3	16	11	7	7	15	9	10	3	12	13	15	6	20	23	18	22	6	26	24	28	14	25	36	20	28	34	31	18	23	0	24	34	46	57	0	32	19	51	43	31	31	46	44	25	39	24	52	49	62	47	57	54	47	43	64	65	0	55	58	67	68	71	74	1	1	1	2	2	2	1	1	1	1	1	3	1	2	1	1	2	1	1	2	2	3	1	2	2	2	1	1	2	1	2	1	3	2	3	2	2	2	2	1	2	4	6	1	4	1	1	1	1	1	5	2	1	2	3	2	1	2	2	4	1	1	3	1	3	2	1	3	1	1	1	2	1	2	1	1	1
46000	-474.482127884892463	-481.337615835851864	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620562196433915	2	1	3	4	3	6	5	6	4	5	4	5	7	5	7	4	8	6	7	7	10	9	7	10	9	10	9	10	10	12	9	12	16	14	13	14	15	14	14	15	13	15	16	14	16	17	17	17	15	16	16	18	20	18	17	19	16	19	19	21	18	20	21	20	19	20	21	23	23	21	23	22	23	24	27	25	27	2	0	1	2	2	12	1	2	5	16	1	11	6	3	10	5	7	7	12	9	13	14	8	13	19	16	20	8	7	22	15	19	13	28	22	19	36	27	28	28	19	18	23	0	24	23	43	57	0	41	26	45	46	50	32	34	44	55	39	45	33	49	62	47	57	51	47	46	64	65	0	55	66	67	68	71	74	1	1	1	1	2	1	2	3	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	2	1	3	1	2	2	1	1	2	5	2	2	2	1	3	2	2	3	5	5	1	3	4	1	1	1	2	2	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	2	2	2	1	1	2	2	1	2	1	2
46500	-467.389944455396460	-474.245432406355860	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549041156688743	1	0	3	4	3	6	5	6	5	6	4	6	7	6	5	4	9	6	8	8	10	8	7	9	10	12	10	10	11	11	10	13	15	13	12	14	15	13	14	15	15	16	16	15	17	17	18	18	15	18	17	19	20	17	17	18	17	15	20	22	21	18	21	20	21	22	21	23	22	22	21	23	22	22	26	25	26	2	0	2	5	2	11	5	1	5	15	5	11	2	3	16	5	7	7	6	9	24	14	14	13	16	31	20	23	18	13	13	25	24	23	8	25	36	20	28	39	5	18	8	0	41	43	39	57	0	26	58	45	47	58	32	39	44	25	46	21	52	49	62	47	57	41	47	43	64	65	0	50	31	67	59	71	74	1	1	1	1	2	1	1	2	1	1	1	1	4	1	1	1	2	1	1	2	1	1	1	1	3	1	2	2	2	2	1	1	5	2	2	2	1	2	2	1	5	4	3	1	1	1	2	1	1	3	1	1	1	2	2	2	1	2	1	6	1	2	1	1	2	3	1	4	1	1	1	2	6	1	3	2	2
47000	-484.001840822227450	-490.857328773186850	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.494729280741030	2	0	3	5	3	7	5	5	5	5	3	6	7	6	7	4	8	6	8	8	10	10	7	10	11	11	10	9	11	11	12	13	15	13	13	12	16	13	13	14	15	15	17	15	15	15	18	18	15	16	16	18	18	14	17	18	17	19	20	20	19	18	20	20	20	21	22	24	22	22	23	23	22	23	24	24	28	2	0	1	2	2	12	1	3	11	16	2	11	5	3	16	5	18	7	12	9	13	3	4	13	11	19	9	23	18	14	26	31	31	23	14	11	36	27	28	34	31	29	28	0	24	34	46	57	0	54	26	33	43	31	19	46	44	55	43	55	52	49	62	47	57	26	46	59	56	65	0	51	31	64	59	71	67	1	1	1	3	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	3	2	2	3	2	2	1	3	2	1	1	2	4	4	3	2	2	3	1	2	2	3	1	2	2	2	1	1	1	2	2	1	2	4	2	1	1	1	2	1	1	1	1	2	4	3	1	2	1	1	4	5	2	2	1	3
47500	-488.933854096240168	-495.789342047199568	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.501383791770693	1	0	3	4	2	7	4	6	4	4	4	6	6	7	5	5	7	7	7	8	9	10	7	9	10	11	11	8	11	11	11	14	16	13	14	14	15	12	13	13	14	16	17	15	16	15	17	18	15	17	17	19	19	17	16	18	17	17	20	20	21	20	21	21	20	23	20	21	22	21	24	23	22	23	27	26	27	2	0	1	5	2	2	5	3	5	5	5	5	16	8	10	5	7	7	2	6	13	6	15	16	10	25	20	23	18	22	12	26	21	28	22	10	19	20	28	28	26	17	39	0	24	28	39	57	0	55	19	33	43	26	41	46	44	6	56	51	45	49	62	47	57	51	39	59	64	65	0	31	55	67	46	71	64	1	1	1	1	1	5	1	1	1	1	1	2	1	1	1	2	2	3	3	1	2	2	1	2	4	1	2	1	2	1	2	2	3	3	2	5	5	2	2	3	2	5	2	1	4	3	2	1	1	1	4	2	1	2	1	2	1	5	1	2	2	2	1	2	1	3	3	1	1	1	1	5	2	2	4	1	3
48000	-461.844455029512631	-468.699942980472031	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487300722159964	1	0	3	4	2	5	5	6	5	6	4	7	7	7	6	4	8	6	8	7	10	9	6	10	10	12	11	9	10	11	11	13	14	13	12	14	15	13	14	15	15	17	16	15	15	15	18	18	16	17	17	19	19	18	16	19	16	18	20	22	20	19	20	21	18	21	19	24	23	23	22	22	22	24	27	25	27	2	0	1	5	2	11	1	3	5	16	5	5	6	3	16	5	18	7	5	9	13	8	3	13	11	25	20	23	18	22	19	19	24	28	22	25	36	27	28	39	25	25	46	0	21	34	46	57	0	31	41	24	43	55	26	46	44	41	46	45	52	49	62	34	57	41	47	59	47	65	0	41	50	64	56	71	64	1	1	1	1	1	1	3	2	2	1	1	2	1	2	2	1	1	1	2	2	3	1	2	2	2	1	2	2	2	2	2	3	2	2	2	2	1	1	3	1	3	3	1	1	2	1	1	1	1	3	1	4	2	1	2	3	1	2	2	3	1	2	1	4	1	4	1	2	3	2	1	3	2	2	3	2	3
48500	-464.288757857080725	-471.144245808040125	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585965037019175	1	0	3	3	4	6	5	5	4	6	3	6	7	7	7	5	8	7	7	7	10	9	8	9	9	12	11	10	11	11	11	14	16	12	14	13	16	13	14	14	14	17	15	15	16	14	17	18	14	17	17	19	20	18	17	19	17	16	21	21	20	17	21	20	20	21	21	21	24	23	24	21	22	24	26	25	27	2	0	1	2	11	16	1	3	11	16	2	2	5	8	16	11	7	7	5	9	24	7	8	13	6	25	20	23	18	22	19	31	24	23	30	19	36	27	28	28	31	29	46	0	24	34	46	57	0	41	31	24	34	41	26	46	44	41	53	61	33	49	62	39	57	41	64	46	47	65	0	41	54	67	68	71	67	1	1	1	1	1	1	2	1	1	1	1	3	2	2	1	1	2	1	2	2	1	1	2	1	2	1	2	1	2	1	1	1	3	2	1	2	2	1	2	2	2	3	1	1	3	1	1	1	1	2	2	5	3	1	2	2	2	1	1	1	2	1	1	2	2	3	1	4	2	1	1	4	1	2	3	1	3
49000	-441.014624733239657	-447.870112684199057	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526038967241202	1	0	3	5	3	7	4	5	5	5	5	7	6	6	6	6	9	6	7	7	9	9	8	8	10	10	10	10	12	11	12	12	14	12	13	14	16	13	15	13	14	17	16	15	17	15	17	17	16	18	16	19	18	17	17	18	19	19	20	22	20	18	21	20	19	21	21	24	22	21	23	22	23	22	26	25	26	2	0	1	5	1	11	1	3	5	5	5	11	5	3	10	10	18	7	5	9	13	14	14	13	6	15	20	14	17	22	26	26	21	28	22	19	36	20	28	28	31	18	34	0	24	34	39	44	0	51	26	45	34	31	31	43	44	41	53	42	33	49	62	53	48	54	64	74	64	57	0	55	66	47	59	71	74	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1	1	2	2	3	2	2	2	1	1	3	1	3	4	1	3	3	2	1	4	2	1	3	2	1	2	1	1	3	1	3	2	2	1	2	3	1	3	3	1	2	1	1	2	1	1	1	1	1	2	1	3	2	1	2
49500	-465.807878016923723	-472.663365967883124	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610726545056040	2	0	3	3	2	6	5	5	5	6	4	5	7	7	6	4	8	6	5	9	9	8	8	9	10	10	11	10	11	11	12	12	13	13	13	13	14	13	13	14	15	16	16	14	17	16	18	18	16	17	18	18	17	17	17	18	18	16	19	22	19	20	21	20	20	21	21	21	23	23	22	23	21	24	26	26	27	2	0	1	2	2	11	1	3	11	5	5	5	12	3	16	5	7	4	11	9	13	14	3	13	15	15	20	23	17	22	26	11	21	28	8	26	36	20	28	39	26	18	28	0	33	39	46	44	0	41	32	45	23	31	41	43	44	41	53	52	45	49	62	43	57	55	64	46	67	65	0	55	54	47	68	71	74	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	2	1	1	2	1	1	2	2	1	2	2	2	3	2	2	2	1	1	2	2	1	2	5	3	1	2	2	1	2	1	1	3	1	3	3	1	1	2	1	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	3	3	2	2
50000	-451.818307980393115	-458.673795931352515	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541003485921790	2	0	3	3	3	6	4	5	5	5	4	6	7	5	6	4	8	6	7	8	10	9	7	9	10	12	10	9	11	11	11	14	14	13	12	14	15	13	14	15	14	15	16	15	16	16	17	17	16	17	18	19	18	17	15	18	19	17	21	21	20	18	19	19	20	22	21	24	23	23	23	22	22	24	26	26	28	2	0	1	2	1	2	2	3	5	16	1	5	12	3	10	4	18	7	5	9	13	8	14	13	19	19	20	23	17	22	25	31	24	23	22	11	36	27	28	39	31	29	23	0	33	39	43	44	0	55	31	45	47	55	31	46	48	31	53	52	33	49	49	47	48	51	64	59	46	48	0	51	51	64	59	71	74	1	1	1	2	1	3	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	2	1	2	2	3	2	1	1	2	1	2	2	3	2	4	1	2	2	1	2	2	4	1	1	1	1	1	1	2	5	2	1	2	2	1	1	2	1	1	3	1	2	1	2	2	1	2	5	3	1	2	1	3	4	2	3
50500	-464.270281814140958	-471.125769765100358	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575404041779939	1	0	3	3	2	6	4	6	5	6	6	7	6	6	4	3	9	5	8	8	9	9	7	10	9	12	10	9	12	9	11	13	15	14	14	13	15	13	14	15	14	17	17	15	16	16	17	17	15	18	17	19	20	18	17	19	19	18	20	22	21	18	19	21	21	22	22	23	22	21	23	22	22	24	25	24	27	2	0	1	2	2	5	1	2	5	15	9	5	5	3	16	5	7	7	11	9	13	8	3	21	10	16	20	23	18	12	19	31	21	28	30	25	36	20	28	39	31	29	34	0	6	34	34	44	0	41	31	45	43	51	31	47	48	41	46	24	52	49	62	47	48	51	64	56	64	57	0	58	51	67	68	71	67	1	1	1	3	1	2	1	3	2	1	1	3	2	2	1	1	2	1	1	2	2	2	2	1	2	5	2	1	3	1	1	1	3	2	2	2	1	3	3	1	2	2	2	1	5	1	1	1	1	2	2	2	1	1	2	1	1	2	1	4	1	1	1	2	2	3	1	2	1	1	1	3	2	2	1	1	3
51000	-455.600705586003642	-462.456193536963042	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637548653583848	2	0	3	4	2	6	5	5	4	5	5	7	6	5	4	5	8	7	8	8	9	9	7	9	10	11	11	9	10	12	12	12	16	12	11	13	15	13	15	14	14	17	17	14	16	16	17	17	16	17	18	19	20	17	15	18	19	17	21	22	21	20	21	20	20	22	21	23	24	22	23	21	22	22	24	26	27	2	0	1	1	2	11	1	3	5	15	5	5	11	3	5	15	7	7	6	9	13	8	14	13	15	19	20	23	18	35	25	25	13	28	3	25	25	20	28	34	31	29	28	0	24	28	39	44	0	26	54	33	56	55	31	39	48	26	53	26	52	49	62	47	57	55	56	59	74	65	0	50	55	43	67	71	67	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	2	1	2	2	2	2	1	1	1	1	1	4	2	2	2	2	3	3	1	1	3	2	1	3	3	1	1	1	3	1	2	1	1	2	2	2	2	1	4	1	2	1	2	1	4	3	2	1	1	1	1	3	3	1	1	2
51500	-460.803474715871062	-467.658962666830462	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588909173601171	1	-1	3	4	2	6	4	5	4	3	4	5	6	6	7	4	8	5	6	9	10	9	7	8	10	11	10	8	11	11	12	12	15	13	13	13	16	14	13	14	14	16	14	14	15	17	16	18	13	18	16	19	18	17	18	18	19	18	20	21	21	19	21	20	20	23	19	23	23	22	23	21	22	23	27	26	26	2	0	1	2	2	11	5	3	5	5	5	11	5	3	10	10	7	7	5	9	13	14	3	13	16	25	20	23	18	22	26	26	13	28	14	11	36	27	28	23	19	17	28	0	25	43	34	44	0	51	41	24	34	31	31	46	48	51	46	52	52	49	62	53	57	55	46	59	64	48	0	55	54	67	59	71	74	1	1	1	3	2	1	1	1	1	1	1	1	2	1	2	1	2	1	2	3	2	1	2	2	3	1	1	1	2	1	1	1	4	3	5	4	1	2	2	3	4	4	3	1	2	2	1	2	1	1	2	4	2	2	2	1	1	1	1	1	1	3	2	1	1	3	1	2	1	2	1	1	2	2	4	2	1
52000	-478.863794300367431	-485.719282251326831	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.486792895470160	1	-1	3	3	1	5	5	5	4	6	3	6	7	7	7	5	8	7	7	8	9	8	7	10	10	11	10	10	12	11	11	13	14	13	12	13	16	13	13	15	14	16	15	15	17	14	17	18	15	17	17	19	20	17	17	18	19	18	21	19	20	20	20	20	21	21	18	23	23	22	22	23	20	24	27	26	26	2	0	1	5	2	5	1	3	5	4	5	11	12	8	12	11	7	7	6	9	13	14	3	13	11	19	20	23	18	3	12	26	24	28	8	12	36	20	23	34	31	29	28	0	13	28	39	44	0	32	41	33	46	41	31	43	48	51	34	55	21	49	49	56	57	54	34	59	64	48	0	55	26	64	59	71	74	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	3	1	1	2	2	1	1	2	3	2	1	2	2	4	3	2	2	2	3	3	2	2	3	1	2	2	2	1	5	2	2	1	1	3	1	2	3	1	4	2	1	1	3	1	4	3	2	1	1	2	3	2	1	3	1	3	5	3	3	2	1
52500	-457.052651133351105	-463.908139084310505	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616502670024106	2	0	4	4	3	6	5	5	5	5	5	6	6	7	6	6	9	7	7	9	10	10	6	10	10	10	11	10	11	11	12	12	16	13	14	12	15	12	15	14	14	16	16	15	17	16	18	17	15	18	15	20	19	17	15	19	19	18	21	18	21	18	20	20	21	22	22	23	22	23	21	21	22	24	27	24	26	2	0	1	2	2	2	1	3	5	5	5	1	11	3	10	10	7	7	11	9	13	12	3	6	5	10	20	23	18	22	26	26	13	28	30	25	36	20	28	34	26	29	34	0	24	34	34	44	0	41	26	33	43	41	26	28	48	51	53	45	21	49	62	47	57	55	47	56	53	65	0	55	55	67	68	71	67	1	1	1	2	1	3	1	1	1	1	1	3	1	2	1	1	2	1	1	3	2	2	1	3	3	2	1	2	2	1	1	1	5	1	2	1	1	2	2	1	2	2	2	1	4	2	2	1	1	2	2	2	2	2	2	4	1	2	1	1	5	1	1	1	1	3	2	2	1	2	1	2	3	2	2	1	3
53000	-459.930313676124229	-466.785801627083629	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572460714433393	1	0	3	2	3	6	5	6	4	6	4	7	6	7	7	4	9	6	8	7	9	9	7	9	11	12	10	9	11	11	10	12	15	13	13	14	15	12	14	14	14	14	14	15	16	16	17	17	15	18	16	19	19	17	16	19	19	19	20	21	19	19	20	20	21	22	20	23	24	23	23	21	23	23	26	26	27	2	0	1	2	2	11	1	1	5	16	5	16	11	8	10	5	18	7	6	9	13	8	2	13	6	31	20	23	18	22	19	31	12	23	30	11	36	20	28	34	31	7	28	0	24	43	43	44	0	54	41	33	43	41	31	43	48	51	39	61	33	49	62	34	48	54	47	59	47	65	0	54	58	67	59	71	69	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	3	2	2	1	3	1	2	1	1	1	3	3	1	5	1	3	2	1	2	5	2	1	5	2	1	1	1	1	1	2	2	1	3	3	1	2	3	1	2	1	1	3	2	2	1	3	5	1	1	3	2	2	3	1	2
53500	-454.240050731947804	-461.095538682907204	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565694747477676	1	0	3	4	3	6	6	4	5	6	5	6	6	7	7	5	7	7	5	9	8	9	8	9	10	12	7	8	11	11	12	13	15	13	14	12	15	12	14	14	15	15	15	15	17	16	18	17	16	17	17	19	20	17	17	18	19	18	21	21	19	19	21	20	21	22	21	24	24	21	23	21	21	23	26	25	27	2	0	1	2	2	11	5	1	5	16	5	5	5	8	11	5	7	7	5	27	13	8	1	21	15	19	9	8	18	22	10	26	21	23	8	25	36	27	28	34	32	17	34	0	24	28	34	44	0	41	41	45	46	26	41	43	48	32	39	52	45	49	62	47	57	73	46	59	74	48	0	31	50	67	59	71	64	1	1	1	2	2	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	2	4	1	1	2	1	2	2	2	2	1	3	2	5	1	2	2	2	1	1	4	1	1	4	3	2	2	1	2	1	1	2	2	1	2	1	3	2	1	1	1	2	1	1	1	2	1	1	2	1	5	3	1	2	1	3
54000	-455.225740594551667	-462.081228545511067	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.489101663304041	1	0	2	5	2	7	5	4	4	3	5	6	7	7	6	4	9	6	6	9	9	9	7	9	10	11	8	10	12	12	12	13	15	13	13	13	15	12	15	14	14	16	15	14	16	15	17	16	14	18	16	19	19	18	17	18	19	18	19	21	20	20	21	21	20	23	21	20	22	23	23	22	22	24	27	25	27	2	0	1	2	2	11	1	3	5	5	5	5	11	3	5	10	7	7	4	27	13	14	8	13	5	5	9	23	18	22	12	11	21	28	22	25	36	20	28	28	31	18	28	0	21	28	46	44	0	55	26	33	34	26	41	34	48	55	39	33	52	49	62	47	48	32	56	59	67	57	0	54	55	67	53	71	74	1	1	1	3	1	1	2	1	1	1	1	2	1	2	3	1	2	1	1	1	1	1	1	1	4	4	2	1	3	2	3	3	3	2	2	1	2	1	3	2	1	4	2	1	3	2	1	1	1	1	4	2	3	3	2	3	1	1	3	2	1	3	1	2	2	4	2	1	1	2	1	2	2	2	5	1	2
54500	-471.717800621077515	-478.573288572036915	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560616742995208	1	0	4	2	3	6	4	6	4	5	2	7	7	7	6	5	7	6	8	9	9	9	8	10	11	12	7	10	11	12	11	13	14	14	11	12	15	11	15	15	14	16	15	15	17	16	16	17	15	17	15	19	20	17	17	18	19	18	20	21	20	19	21	20	20	23	21	24	22	21	23	21	22	23	25	25	28	2	0	1	2	2	11	1	3	11	11	2	5	10	3	11	11	7	7	15	27	13	8	8	13	6	19	9	23	18	35	10	31	13	28	22	15	36	20	28	34	32	17	28	0	24	28	28	44	0	41	32	45	56	51	32	43	48	51	47	52	33	49	62	43	57	73	34	46	64	65	0	32	55	46	39	71	74	1	1	2	1	3	2	1	1	1	1	1	2	1	2	2	2	2	1	1	2	2	2	1	2	2	2	2	1	3	1	2	2	3	2	2	2	1	1	3	1	1	4	2	1	3	3	4	1	1	1	2	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	3	3	1	1	1	3	2	5	4	1	2
55000	-479.037769260696223	-485.893257211655623	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608109055750239	1	-1	3	3	2	6	4	5	5	5	4	6	7	5	5	4	9	6	8	9	9	10	7	10	11	11	7	9	10	11	12	13	15	13	14	14	15	13	13	14	14	16	17	13	15	16	16	16	15	18	16	18	20	17	16	15	19	18	19	21	20	20	21	20	20	21	21	22	22	22	23	23	21	23	26	25	28	2	0	1	1	2	11	1	3	11	5	5	11	16	3	5	2	18	7	6	27	13	8	8	11	6	10	9	23	18	22	26	26	13	28	30	19	31	27	28	39	31	29	56	0	21	28	28	44	0	41	41	45	43	41	31	23	48	26	43	52	52	49	62	56	57	31	64	59	34	65	0	25	58	47	59	71	64	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	3	1	1	1	1	1	2	2	3	2	3	1	1	2	1	1	1	5	2	1	4	2	3	2	1	2	3	1	1	4	3	2	1	1	1	1	1	1	2	2	4	2	3	1	1	1	2	1	2	1	4	1	2	4	1	1	4	2	4	4	1	4
55500	-489.513097685475259	-496.368585636434659	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.461317730810119	1	0	3	4	3	6	4	6	5	4	6	5	7	7	6	6	7	5	8	7	10	8	7	10	10	12	11	9	11	11	11	13	14	12	14	13	15	14	14	14	14	15	17	16	16	17	18	17	15	14	17	18	19	16	18	19	19	18	20	21	20	19	21	20	21	22	21	24	23	23	23	22	22	24	27	26	27	2	0	1	2	2	5	1	3	5	5	2	5	5	11	10	10	18	7	15	9	11	8	8	13	12	19	20	23	7	22	25	31	11	28	14	5	36	20	28	28	19	17	39	0	21	34	39	44	0	11	26	33	46	11	19	34	48	54	39	52	52	49	62	23	48	55	47	64	56	65	0	26	54	67	56	71	28	1	1	1	2	1	2	2	2	1	1	3	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	4	2	1	1	3	2	4	5	2	4	2	2	3	4	1	1	4	2	3	1	1	3	3	2	1	4	4	4	1	1	3	1	1	2	1	6	2	1	1	2	3	1	1	5	2	2	3	1	11
56000	-473.959686045841579	-480.815173996800979	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.450158557451545	1	-1	3	4	2	4	5	6	5	4	5	5	6	5	6	3	7	7	8	6	10	9	8	10	10	12	9	10	9	11	11	12	14	13	14	13	15	11	14	15	14	16	16	13	16	16	18	17	14	17	17	19	18	18	18	18	19	18	21	22	20	19	20	21	21	22	21	23	23	23	23	21	23	24	25	25	27	2	0	2	3	2	5	1	14	5	16	5	5	11	3	16	5	7	7	15	9	13	3	8	13	3	21	20	23	7	22	19	31	21	28	30	25	36	27	28	34	19	17	34	0	24	39	34	44	0	31	41	33	43	26	41	46	44	41	43	61	45	49	62	46	48	31	47	59	47	65	0	58	55	47	34	71	43	1	1	3	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	2	3	1	2	1	2	1	2	1	2	2	2	2	1	1	2	1	2	5	2	1	3	1	2	2	1	3	1	3	1	3	2	1	3	2	2	2	2	4	1	1	1	6	1	1	2	1	1	1	3	3	6	1	7
