step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68
93000	-401.747089576030987	-408.602577526990387	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.454864719606517	-1	1	2	3	4	7	5	7	6	8	10	9	8	10	9	9	11	9	9	12	11	10	11	12	13	12	12	11	10	14	13	13	13	13	14	14	14	15	15	15	16	16	18	18	16	18	18	17	18	21	17	20	21	22	21	20	21	23	21	22	24	22	23	25	25	22	30	30	0	1	1	1	3	2	4	5	5	3	8	6	9	10	1	8	12	13	4	8	15	4	0	11	4	3	13	1	12	33	19	26	1	17	21	1	14	12	25	27	35	35	38	38	40	31	45	40	34	44	13	37	44	50	34	35	20	30	36	44	63	26	51	22	63	0	0	0	1	2	1	2	1	3	1	2	1	3	2	1	1	1	4	1	1	1	2	2	1	3	1	1	3	5	3	6	1	1	1	1	7	1	1	8	2	4	1	1	1	1	2	1	1	1	1	1	2	2	5	3	1	1	3	3	4	5	4	2	1	3	4	5	1	1	1	1
93500	-421.409996018547929	-428.265483969507329	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.387845098626874	-1	1	1	2	3	8	4	7	5	7	9	8	8	12	10	10	11	11	11	12	11	11	10	12	12	11	12	13	13	13	13	14	13	13	13	14	16	15	15	15	15	16	17	17	18	19	19	17	19	20	20	19	20	21	20	22	19	22	20	22	22	24	22	24	25	24	28	31	0	1	1	2	4	1	1	2	3	9	7	4	7	13	12	12	8	1	1	13	1	2	0	8	1	10	7	12	22	26	19	22	1	11	10	1	16	19	14	25	24	33	36	22	39	12	44	29	33	44	35	20	13	59	31	43	38	35	45	49	41	61	12	59	61	0	0	0	1	1	1	1	1	5	3	3	2	1	2	3	1	2	1	1	3	5	3	3	6	3	1	2	5	1	3	4	1	1	1	1	9	2	3	9	2	2	2	1	1	1	1	2	2	7	1	2	3	1	4	4	4	1	4	2	2	6	1	3	3	1	5	2	2	1	1	1
94000	-388.420408595896163	-395.275896546855563	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.426207096900809	0	1	1	2	4	8	5	6	7	7	10	8	9	11	9	9	10	11	10	11	11	8	11	13	13	12	13	12	12	13	13	13	13	13	14	14	15	17	15	16	16	16	17	17	17	17	18	17	18	18	19	20	21	20	22	21	20	23	22	21	22	23	24	23	24	23	31	32	0	1	1	1	4	1	1	3	7	7	1	9	12	1	10	1	5	9	12	13	10	8	0	19	21	18	21	1	11	17	19	9	8	20	17	4	34	19	28	10	4	16	16	36	24	28	18	21	1	43	40	50	50	50	46	18	23	37	49	41	47	35	51	54	51	0	0	0	1	1	1	1	1	2	3	2	1	1	5	1	1	6	1	4	4	2	1	1	2	1	1	2	1	1	1	7	1	2	1	3	4	1	3	8	1	4	3	4	5	4	5	2	2	2	4	2	8	1	3	2	2	1	3	5	5	4	3	3	2	5	4	1	3	1	1	1
94500	-425.990704088767245	-432.846192039726645	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.336654802875233	0	1	2	2	3	8	5	7	7	4	9	9	8	12	11	9	9	10	11	10	11	10	12	13	12	11	13	11	11	12	12	13	11	14	11	13	15	17	14	15	16	17	19	17	16	18	19	18	19	20	19	20	19	21	21	21	21	22	21	23	21	23	22	24	25	24	29	30	0	1	1	1	2	1	1	10	2	1	4	7	9	10	12	1	8	1	5	11	8	5	0	29	8	17	10	16	9	16	22	26	16	29	8	1	35	22	14	26	26	21	38	19	20	16	14	45	13	44	39	32	36	36	38	18	42	1	9	21	47	1	57	22	35	0	0	0	1	1	1	1	1	4	2	1	5	2	2	2	1	4	1	3	1	5	4	1	2	3	1	1	3	1	5	1	2	2	1	1	1	2	2	8	2	4	1	1	2	2	1	4	3	6	4	1	8	1	2	2	3	4	2	5	2	8	7	5	1	10	1	9	8	1	1	1
95000	-415.361019148600008	-422.216507099559408	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476328972642021	-1	0	1	3	4	6	5	7	6	8	9	8	9	10	10	8	10	11	10	12	11	9	11	13	11	12	13	12	12	13	14	14	14	11	14	13	14	13	15	16	16	16	19	16	17	17	19	17	18	20	18	19	21	21	21	20	19	22	21	22	24	22	23	24	24	23	29	32	0	1	1	1	1	1	1	9	3	4	1	6	7	1	13	4	22	22	16	7	11	16	0	23	10	9	13	22	22	23	16	25	1	6	7	34	19	9	38	27	22	37	45	31	44	4	45	27	16	44	41	32	36	45	40	51	26	17	49	39	58	35	51	59	35	0	0	0	1	1	1	3	2	3	4	1	2	3	4	1	3	4	1	2	1	1	2	3	1	1	1	1	2	3	3	2	2	1	2	1	6	2	5	1	2	4	1	1	2	1	1	1	1	8	1	3	6	3	1	3	5	4	2	1	3	7	1	3	1	4	2	3	4	1	1	1
95500	-398.870150328275258	-405.725638279234659	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.460008211166424	0	1	1	2	4	6	4	7	5	8	10	8	8	10	10	9	10	11	11	11	11	11	12	12	12	12	12	12	12	12	14	14	14	12	12	14	12	17	15	16	17	16	19	18	16	18	18	19	18	19	19	20	20	20	22	20	20	22	21	21	24	24	23	25	25	24	31	31	0	1	1	1	1	1	3	7	5	1	8	4	6	1	1	1	12	7	1	12	1	12	0	20	12	19	1	16	12	1	15	21	14	10	21	26	19	31	26	32	1	29	38	30	36	1	33	38	40	30	35	49	14	46	50	49	43	14	50	48	58	47	47	59	63	0	0	0	1	1	1	1	2	3	1	1	1	4	1	2	1	6	4	5	1	2	5	2	4	2	1	1	1	1	6	1	2	6	2	1	3	1	1	1	1	1	1	1	7	2	1	2	1	7	2	1	1	5	5	1	4	1	2	1	1	5	2	1	1	4	2	2	1	1	1	1
96000	-417.214019470819494	-424.069507421778894	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.308103699720849	-1	1	1	3	5	7	6	6	6	7	9	8	7	11	11	9	10	10	10	12	11	9	11	12	11	11	12	12	12	13	12	13	13	13	13	13	14	17	13	16	17	16	17	18	18	18	18	18	16	20	20	19	20	20	22	20	20	22	22	23	22	23	23	25	22	23	30	31	0	1	1	3	4	1	1	3	3	1	8	7	2	9	8	1	13	8	8	17	1	10	0	12	12	10	13	13	7	26	19	10	16	29	1	1	17	37	15	39	1	34	31	49	43	9	38	30	16	6	41	47	31	52	20	46	45	35	54	14	27	48	51	56	35	0	0	0	1	1	1	1	1	4	4	2	4	3	1	1	3	2	2	4	1	2	2	1	6	2	1	2	1	3	2	2	3	1	1	3	1	1	5	6	2	2	1	3	9	2	4	1	1	4	1	3	3	4	2	1	4	1	4	1	1	5	1	7	7	3	1	3	5	1	1	1
96500	-376.559821139259213	-383.415309090218614	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.454759561487168	0	1	1	2	3	6	4	6	6	7	9	9	9	11	11	8	10	11	9	11	12	9	11	13	11	12	12	10	10	13	11	14	13	13	11	13	15	16	15	17	15	15	17	17	16	19	18	17	19	21	19	21	21	21	22	21	20	22	21	20	23	23	21	24	23	24	29	31	0	1	1	2	2	1	4	1	4	1	7	1	7	13	11	4	19	17	1	11	18	10	0	10	11	17	11	12	12	19	19	13	1	12	1	1	33	30	31	28	24	33	12	42	32	22	38	37	42	38	41	57	48	39	47	43	47	34	46	16	41	63	51	46	1	0	0	0	1	1	1	1	1	3	2	4	2	4	2	4	3	1	1	4	1	1	3	1	1	1	1	3	1	1	1	1	1	3	1	2	6	3	5	5	1	1	3	3	1	1	3	2	1	8	1	1	3	2	2	1	2	2	2	2	1	5	1	4	4	1	1	2	9	1	1	1
97000	-366.865590269237657	-373.721078220197057	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.385294054203747	-1	1	1	3	5	8	6	6	7	7	9	8	8	11	11	9	9	11	9	12	11	10	9	12	13	13	12	12	12	14	13	13	14	13	14	13	15	16	15	17	16	15	18	17	18	18	18	18	16	20	20	21	19	20	22	22	20	22	21	23	24	22	23	24	22	23	28	32	0	1	1	1	2	1	1	4	5	1	8	8	7	16	12	1	8	9	1	11	8	6	0	4	17	10	1	1	9	14	8	22	19	29	9	19	32	28	35	32	1	23	38	38	23	31	42	35	16	44	41	57	35	53	53	30	46	41	54	45	35	41	35	52	1	0	0	0	1	1	1	2	3	5	3	1	1	4	2	1	1	1	2	4	1	3	5	1	1	1	1	5	2	3	7	6	2	1	3	2	2	1	4	2	1	2	1	2	6	3	1	1	5	2	2	2	4	2	2	1	2	1	1	4	1	3	1	2	5	2	4	1	10	1	1	1
97500	-378.208865950385984	-385.064353901345385	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556291469632186	-1	1	2	1	4	6	5	6	7	7	9	8	8	11	11	10	9	11	11	11	11	9	11	13	12	11	13	13	13	13	12	12	12	13	13	14	15	16	16	16	16	17	18	17	17	18	17	19	18	20	20	19	20	22	22	21	21	22	21	22	22	24	21	23	23	24	31	31	0	1	4	1	2	4	4	3	6	7	10	6	9	4	13	1	2	10	17	11	9	13	0	18	17	6	21	19	14	20	16	22	1	33	22	17	24	33	25	36	35	39	33	38	8	19	34	36	24	46	41	27	48	50	24	44	48	39	34	57	51	51	51	59	63	0	0	0	1	1	1	2	1	3	1	2	1	1	1	1	1	5	1	5	3	2	1	2	2	1	1	1	1	2	1	1	1	1	1	2	7	1	2	2	2	2	2	1	2	1	4	1	4	2	2	2	2	2	2	2	1	1	5	1	1	2	4	1	1	3	1	1	1	1	1	1
98000	-404.494294195244890	-411.349782146204291	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.386984282742684	0	1	2	3	5	6	5	6	7	7	10	9	8	11	10	9	9	11	11	10	11	10	12	11	13	12	12	11	13	14	14	12	13	14	12	14	15	17	15	16	17	16	17	18	18	18	18	19	18	21	19	20	20	20	22	21	21	23	22	22	21	21	23	25	23	24	28	31	0	1	1	2	4	4	3	7	7	1	4	5	8	1	9	1	9	4	1	17	1	9	0	17	1	5	4	1	21	27	4	24	4	19	8	16	34	39	4	39	35	35	22	22	26	1	40	19	4	49	35	38	30	49	46	47	45	42	54	36	51	51	62	59	39	0	0	0	1	1	1	1	1	1	2	1	1	3	3	2	1	5	2	5	1	4	6	1	4	2	1	1	6	4	4	4	1	1	7	1	4	2	3	3	1	1	6	1	3	2	3	3	3	8	1	4	9	2	4	1	3	1	2	3	2	4	1	3	2	1	1	2	3	1	1	1
98500	-364.943898809963343	-371.799386760922744	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.494900474337281	0	1	2	3	4	8	5	7	6	7	9	7	9	11	9	9	11	11	10	12	11	10	8	12	12	12	12	12	13	14	13	13	14	13	13	15	15	16	15	16	17	15	19	17	17	18	18	18	18	18	20	21	21	21	21	21	20	21	22	22	22	23	22	24	24	23	29	32	0	1	1	1	1	1	1	9	5	4	9	5	12	10	4	1	6	15	1	11	11	6	0	13	9	14	21	19	21	13	17	25	31	22	1	1	28	19	30	21	30	19	45	36	31	1	40	42	13	38	40	39	37	43	29	32	47	46	55	47	41	51	46	59	51	0	0	0	1	1	1	1	2	4	2	1	1	2	1	2	1	2	2	4	2	1	3	2	1	1	1	1	3	1	1	1	1	2	1	1	1	1	5	5	1	2	1	2	1	3	1	1	2	8	1	1	4	1	2	2	2	1	4	3	1	3	1	2	3	2	2	1	2	1	1	1
99000	-343.674888163766582	-350.530376114725982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.458503949493955	0	1	1	2	3	7	5	6	5	6	8	9	8	12	10	8	10	10	8	11	10	10	11	9	12	11	13	12	12	14	14	12	12	13	12	15	15	13	15	16	14	16	18	18	16	17	16	18	19	20	20	21	20	21	20	22	19	20	20	21	24	23	24	24	25	24	30	32	0	1	1	2	1	1	1	1	3	1	1	19	8	22	13	8	24	1	8	1	11	13	0	9	1	6	22	13	21	15	16	22	16	8	20	8	28	19	26	35	35	18	31	38	38	36	26	47	38	22	41	57	33	38	43	53	45	22	45	57	40	41	35	54	61	0	0	0	1	1	1	1	1	3	2	2	1	3	4	1	1	1	1	1	1	5	1	5	1	1	1	2	6	2	1	2	1	2	3	1	2	4	1	5	2	2	3	2	1	3	2	2	2	1	3	1	2	3	3	1	4	3	1	1	2	3	2	1	5	4	5	1	1	1	1	1
99500	-418.098426192890031	-424.953914143849431	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535141327889184	0	1	2	3	5	7	5	6	7	7	10	7	9	11	10	8	10	9	11	11	11	10	10	11	11	10	9	9	11	13	14	14	14	13	11	12	15	16	15	16	16	16	19	15	17	19	17	18	19	19	19	21	20	21	21	21	20	22	22	22	23	24	24	24	24	24	30	31	0	1	1	2	2	1	1	5	7	3	27	7	6	7	5	1	7	8	9	1	11	10	0	28	18	28	1	16	15	19	12	13	24	19	1	1	31	13	22	31	35	35	38	36	42	36	13	45	47	44	26	42	47	50	50	51	41	41	50	48	41	51	53	59	51	0	0	0	1	1	1	1	2	3	2	1	1	1	1	1	1	3	2	4	2	2	2	4	1	1	1	1	1	1	4	1	1	1	3	2	2	1	3	4	1	3	2	1	2	2	1	1	1	3	3	1	2	2	5	3	2	1	2	1	2	5	1	2	3	3	2	1	2	1	1	1
100000	-397.089187038562670	-403.944674989522071	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.291161111955507	0	1	2	2	4	8	6	6	7	7	9	9	8	11	11	9	10	9	10	12	10	10	12	13	13	13	12	12	12	13	13	13	13	12	13	12	14	16	16	16	17	17	18	18	18	18	18	17	19	20	20	21	19	20	19	20	21	23	19	22	23	23	24	24	24	22	30	31	0	1	1	1	1	1	1	1	4	1	1	9	4	9	9	9	6	13	5	13	1	16	0	15	8	22	9	13	1	23	11	13	1	1	9	17	25	22	31	19	26	26	17	12	16	31	30	19	17	40	1	45	26	12	25	3	46	55	9	33	7	60	52	50	62	0	0	0	1	1	2	1	2	4	3	3	3	4	5	1	4	2	1	1	1	1	4	1	5	1	1	1	3	2	2	2	4	1	2	1	7	5	4	1	1	4	2	3	2	3	3	5	3	3	2	3	5	2	7	2	2	4	4	8	2	2	7	4	7	1	2	2	1	1	1	1
