step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74
83000	-612.869182536029598	-611.122126576999335	-1.747055959030221	0.000113259924899	0.000021511180311	0.189927552314063	0.637699090888252	3	2	6	15	13	20	24	27	31	36	36	34	34	34	40	46	37	43	44	39	41	44	37	45	41	39	44	43	52	41	43	48	51	51	47	43	39	48	48	51	52	51	57	50	49	53	54	55	54	63	58	61	57	62	54	67	73	66	68	68	74	72	77	76	76	75	71	85	90	83	81	86	91	97	0	0	0	3	3	0	0	6	8	14	8	8	9	2	10	13	9	15	12	11	17	15	13	15	26	12	21	37	0	10	11	25	15	19	20	0	23	24	25	17	37	28	19	14	35	18	25	31	35	51	47	48	48	43	10	53	53	54	46	53	50	53	54	56	57	58	56	66	65	63	67	67	65	0	1	1	1	1	2	1	1	2	1	1	1	1	1	3	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	2	3	2	1	2	1	2	2	2	1	1	1	1	1	1	2	2	2	1	4	2	2	2	3	3	1	1	1	2	3	2	1	2	2	1
83500	-642.463119120627198	-640.943269156313477	-1.519849964313666	0.000129790986657	0.000036543090304	0.281553374739424	0.689666503026251	4	6	6	13	14	23	22	27	30	37	35	34	33	35	40	46	39	40	42	38	39	47	41	44	44	45	38	44	50	48	48	47	52	53	51	38	49	48	51	48	54	49	52	52	51	53	53	55	59	63	60	61	56	61	60	70	74	66	64	61	74	74	74	74	76	73	81	81	91	88	85	78	90	98	0	0	0	3	3	0	0	6	8	14	8	8	9	2	10	13	13	10	12	11	9	18	13	18	19	21	12	23	0	18	20	25	10	32	21	0	17	18	19	28	23	17	12	30	19	10	26	31	31	47	47	35	20	43	24	48	56	54	46	45	50	48	58	60	56	58	72	66	57	68	56	64	67	0	1	1	1	2	2	1	1	1	1	1	1	2	1	3	1	2	1	1	2	1	4	2	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	2	1	1	3	2	2	1	2	3	1	2	2	2	2	3	3	2	2	1	1	1	3	2	1	3	1	2	1	1	1	2	4	1	3	1	1	1
84000	-628.458010902549745	-626.968471966050856	-1.489538936498853	0.000104152949693	0.000031473976530	0.302189967957672	0.666834951151881	9	6	3	18	15	23	26	26	33	32	38	34	31	28	39	42	40	39	39	29	44	49	47	43	43	42	41	42	50	46	44	45	50	48	46	46	47	48	43	45	45	50	56	53	50	52	54	55	62	62	66	63	63	66	56	66	75	65	55	67	69	69	78	78	76	78	78	84	86	86	88	84	90	100	0	0	0	5	3	0	0	6	6	14	9	8	8	2	10	12	13	10	13	8	13	18	13	18	19	19	9	9	0	10	11	19	24	32	16	0	28	15	12	9	28	16	32	15	11	24	26	31	45	47	50	48	48	58	44	48	60	43	24	53	50	60	54	57	56	58	62	63	65	63	67	67	69	0	1	1	1	1	2	1	1	1	2	1	1	2	2	2	2	2	2	1	2	1	2	1	2	1	1	1	1	2	1	3	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	2	2	2	1	1	2	1	1	2	2	2	2	1	2	1	3	1	1	2	1	1	2	1	2	2	1	1
84500	-633.690892692584612	-632.122643823414364	-1.568248869170240	0.000107356493482	0.000027345728192	0.254718902462113	0.578310742113486	3	4	-2	13	8	22	27	27	36	39	32	32	34	31	33	40	42	36	39	39	43	46	41	42	44	45	47	39	45	46	44	46	51	49	52	47	45	51	50	51	49	45	56	55	47	53	56	50	61	60	63	61	59	71	61	66	74	58	63	65	70	71	76	74	74	78	75	88	89	84	78	87	89	102	0	0	0	3	3	0	0	6	8	15	8	8	8	2	14	12	9	14	12	11	16	24	28	18	19	19	21	13	0	24	20	19	24	25	20	0	23	22	32	37	23	13	26	18	31	30	32	31	48	26	32	48	35	43	24	49	53	43	24	53	39	53	58	62	53	63	62	66	64	66	67	71	57	0	1	1	1	3	2	1	1	1	1	1	1	1	1	4	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	3	1	2	2	2	2	3	4	1	1	4	2	2	3	1	4	2	2	2	3	1	1	1	1	2	3	1	1	2	2	1
85000	-640.311764444694745	-638.577597995834481	-1.734166448860308	0.000098715122330	0.000019098565139	0.193471523796636	0.612798271097329	8	4	2	13	17	23	20	29	33	36	37	32	35	29	34	45	36	44	42	42	46	47	44	45	36	40	41	40	50	43	33	50	48	51	50	47	43	48	48	48	49	51	53	46	52	54	58	53	56	60	61	54	62	68	61	55	72	65	64	67	72	68	78	71	75	75	77	88	75	78	88	85	87	100	0	0	0	3	4	0	0	6	8	15	31	8	31	2	14	13	9	10	25	31	27	30	28	30	12	25	17	13	0	10	8	19	24	19	31	0	9	24	12	28	37	28	32	30	31	30	32	20	52	39	47	20	56	58	46	35	53	43	33	56	47	56	58	60	57	54	57	63	53	54	67	67	69	0	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	3	2	2	1	2	2	1	2	1	3	2	1	2	1	1	3	3	3	2	1	1	1	2	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	3	2	2	2	2	1	1
85500	-630.166659495074214	-628.443299937902452	-1.723359557171763	0.000103837481111	0.000020408470125	0.196542422900784	0.542866786974101	1	6	7	13	12	24	25	27	32	35	31	33	35	25	40	42	41	40	38	38	44	47	43	44	42	45	38	44	44	40	43	42	51	50	48	48	46	50	51	53	55	53	54	49	49	49	57	51	55	61	62	61	59	71	59	61	68	61	62	67	73	72	68	72	76	77	80	85	80	79	90	88	93	98	0	0	0	3	3	0	0	6	8	14	8	8	9	2	14	13	9	10	12	11	16	30	13	18	19	32	9	13	0	14	20	19	18	25	20	0	16	24	26	28	16	28	32	10	20	18	34	20	31	26	47	49	31	58	30	48	56	43	55	56	51	56	58	60	53	63	56	58	60	58	62	62	72	0	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	2	3	1	1	1	1	1	2	2	2	3	2	2	2	1	2	2	3	1	1	3	2	3	2	2	2	1	1	2	2	1	1	2	1	4	2	2	3	3	2	2	1
86000	-620.981521141972621	-619.231080764926787	-1.750440377045815	0.000129740006823	0.000024523134396	0.189017520474824	0.613397135618279	9	8	-5	10	11	23	25	27	31	35	32	32	34	26	40	46	38	38	39	40	40	48	39	45	44	45	43	43	51	43	46	47	48	45	52	41	51	50	50	52	52	49	57	47	50	57	54	54	61	59	64	63	56	64	61	60	73	67	64	70	68	70	75	77	76	71	80	77	83	88	92	90	86	100	0	0	0	3	3	0	0	6	8	14	8	8	9	2	10	8	13	10	12	11	9	10	13	18	19	19	21	23	0	18	20	25	18	17	31	0	23	18	25	28	42	17	39	30	31	38	26	31	35	47	47	49	31	43	18	53	56	54	46	31	47	20	66	60	53	58	53	66	67	63	69	53	69	0	1	1	1	2	2	1	1	1	1	1	1	1	1	4	2	3	1	1	1	1	2	3	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	2	1	2	3	2	4	1	1	3	1	2	1	1	2	1	6	1	1
86500	-656.683163778500329	-655.131537513486705	-1.551626265013680	0.000096792953650	0.000025480506634	0.263247536866480	0.505124694357620	7	8	1	15	16	18	27	23	28	38	36	37	31	30	40	37	39	44	43	41	44	45	33	41	40	43	48	42	50	43	46	50	49	45	46	46	41	46	52	50	53	46	54	52	52	55	56	52	61	61	64	63	57	66	61	66	72	59	61	72	70	72	79	76	73	75	75	88	85	84	83	87	92	96	0	0	0	3	3	0	0	6	8	14	8	8	8	2	10	13	8	24	25	9	20	24	9	10	12	12	21	13	0	10	13	25	10	19	8	0	23	18	19	16	42	20	26	18	20	24	19	40	35	47	50	45	31	43	30	48	48	43	38	56	32	31	54	57	53	54	56	70	57	58	60	67	65	0	1	1	1	2	3	1	1	1	1	1	2	1	1	4	1	2	3	1	1	4	1	1	1	1	1	1	1	2	1	2	2	2	3	1	3	1	1	1	2	3	1	1	2	1	2	3	2	1	2	1	1	1	2	3	2	1	2	1	2	2	3	4	1	1	3	1	2	1	2	5	2	2	3	1
87000	-600.825095743551969	-599.154649789831637	-1.670445953720346	0.000095922037919	0.000020438041557	0.213069300869137	0.629805136083769	10	2	6	14	14	23	25	27	30	34	34	30	36	31	39	43	39	40	40	37	42	49	40	45	42	45	48	43	50	44	42	47	51	49	49	48	47	48	50	51	54	49	56	53	44	52	54	55	59	55	61	64	59	69	56	69	75	68	67	65	72	74	80	77	75	77	77	84	87	84	91	90	91	92	0	0	0	3	3	0	0	6	8	14	9	8	9	2	10	13	13	10	12	11	9	10	13	18	17	12	16	23	0	18	11	25	18	26	45	0	16	18	25	28	40	28	26	24	20	24	26	35	35	25	50	49	48	43	38	53	53	43	46	53	51	31	58	56	56	54	60	63	57	58	67	64	62	0	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	1	1	2	1	2	2	1	1	1	3	1	1	1	1	3	1	2	1	1	1	2	2	1	2	1	1	2	1	1	1	2	1	2	2	1	1	1	2	1	2	3	2	2	1	2	4	2	2	2	1	1	2	2	2	2	2	4	1
87500	-641.735821132205956	-640.012760707762823	-1.723060424443104	0.000100004728808	0.000019663806463	0.196628766427771	0.557508905202172	6	5	3	15	10	14	29	29	32	36	36	33	36	27	38	46	34	43	45	37	40	41	45	44	42	43	38	41	48	48	39	50	53	50	50	46	49	44	51	52	44	51	58	46	53	54	55	50	60	57	62	61	60	70	62	66	76	65	68	63	68	75	80	73	76	74	69	84	88	86	85	88	91	99	0	0	0	5	3	0	0	6	8	14	9	8	17	2	14	17	9	15	25	8	27	10	28	15	12	12	17	13	0	38	8	25	30	19	20	0	23	15	25	28	13	28	19	10	48	30	26	31	20	47	47	45	35	58	33	35	60	43	24	53	47	60	58	56	67	58	31	66	65	63	57	56	62	0	1	1	1	1	2	1	1	2	1	2	1	1	1	4	2	2	1	2	1	2	1	2	1	2	2	2	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	2	1	2	2	2	2	1	2	1	2	1	2	3	3	1	2	1	2	2	2	3	1	2	4	1	2	1	1	4	3	1
88000	-636.595802365742429	-634.966683553750954	-1.629118811991481	0.000129062686275	0.000029434237764	0.228061561505536	0.647095999531847	3	6	2	8	12	24	19	26	31	32	34	36	34	28	36	39	40	39	40	29	39	42	41	45	44	45	42	44	51	46	44	45	50	53	54	47	47	53	49	51	54	48	55	50	49	48	52	48	60	63	63	61	59	70	61	67	74	59	66	67	66	75	79	75	74	77	80	88	87	84	90	91	92	100	0	0	0	3	3	0	0	6	8	14	20	8	8	2	10	13	9	10	8	8	9	18	9	18	12	12	21	23	0	18	20	12	22	32	32	0	23	30	19	37	37	28	26	24	31	18	26	9	45	26	47	35	48	50	38	49	56	43	10	31	51	48	54	53	60	54	62	58	57	66	67	67	62	0	1	1	1	1	2	1	1	1	2	1	1	2	1	4	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	2	2	2	2	2	1	1	1	1	2	1	1	1	2	2	1	1	2	2	2	2	2	2	2	1	2	1	2	1	5	4	1	4	2	1	1	1	1	3	2	1	1	2	2	1
88500	-648.547592459808698	-647.067037406340319	-1.480555053468413	0.000084909711307	0.000026243630286	0.309076899242969	0.617577121521191	3	2	6	16	12	19	27	31	30	38	37	35	34	30	32	46	37	43	39	42	43	48	48	46	42	45	48	41	46	43	43	49	37	51	51	47	44	48	49	51	44	48	56	54	53	57	56	52	63	64	62	57	58	63	62	68	69	66	65	69	68	71	79	76	72	75	79	82	89	82	92	83	88	98	0	0	0	3	3	0	0	6	6	15	9	9	9	2	14	17	9	33	12	11	8	30	37	15	19	25	9	9	0	33	11	19	15	19	20	0	17	24	8	41	8	28	32	30	20	38	32	31	35	47	47	45	31	43	33	48	45	43	18	48	32	52	54	62	53	58	57	66	67	66	72	67	62	0	1	1	1	2	1	1	1	3	3	1	1	1	1	4	1	1	2	2	1	1	2	1	2	1	1	1	3	1	1	2	1	2	2	1	1	1	1	1	2	1	2	2	1	2	2	2	1	2	2	2	1	1	3	2	3	1	2	2	2	4	3	3	2	1	2	2	2	1	1	2	2	1	3	1
89000	-636.025075420940198	-634.037617136587301	-1.987458284352931	0.000103535766969	0.000014556791815	0.140596744882379	0.680343417911723	8	5	7	15	15	23	27	26	32	39	33	34	35	32	36	41	41	42	41	35	43	48	42	41	42	40	41	38	52	47	46	43	51	49	53	39	44	44	51	53	54	49	57	54	46	50	56	51	62	58	63	62	61	67	59	65	72	62	63	61	68	72	82	77	74	78	78	87	87	83	88	86	92	94	0	0	0	3	3	0	0	6	8	15	8	8	9	2	14	13	28	14	12	11	27	24	28	15	26	12	9	13	0	24	17	12	10	19	20	0	23	10	32	28	42	23	25	46	20	18	32	31	35	47	50	35	20	43	38	60	31	43	30	48	50	48	66	60	48	58	60	63	57	58	67	67	71	0	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	3	1	1	1	2	2	1	1	2	1	2	2	2	1	2	1	1	2	4	4	2	1	3	1	1	1	2	4	1	3	2	3	2	1	2	2	2	2	1	1
89500	-643.522646773738302	-641.911737168165928	-1.610909605572344	0.000086099839332	0.000020266860013	0.235387895840310	0.582605741607887	5	5	7	9	12	19	26	29	33	32	36	33	34	26	36	41	38	41	38	41	44	46	45	44	45	45	45	39	40	48	45	47	51	49	51	45	51	50	51	51	48	50	54	52	47	53	57	55	58	63	62	55	55	70	58	68	72	58	66	66	69	76	79	76	74	74	81	86	86	84	91	90	94	96	0	0	0	3	3	0	0	6	8	14	8	8	8	2	14	13	9	14	12	8	9	15	16	15	19	8	21	13	0	24	11	12	10	25	20	0	13	10	12	28	28	28	32	15	20	18	26	31	52	39	47	20	20	58	24	48	35	43	46	53	51	39	54	56	48	54	65	70	65	66	67	65	69	0	1	1	1	1	1	1	1	1	1	2	1	1	1	4	2	2	1	2	1	2	2	1	1	1	2	2	1	2	1	1	2	3	4	1	2	1	2	3	5	2	2	2	2	2	1	2	2	2	1	3	2	2	2	2	2	2	4	1	2	2	1	3	2	1	2	1	1	1	2	2	2	3	1	1
90000	-607.487613365083462	-606.107915305056622	-1.379698060026844	0.000064588861887	0.000028867980957	0.446949831803004	0.736884752101759	7	5	6	15	12	20	23	25	29	33	30	31	33	30	38	42	33	35	39	39	42	47	47	41	44	42	47	42	51	45	46	49	50	54	48	42	51	48	53	48	53	53	58	51	51	53	56	57	54	62	61	61	62	70	58	65	73	65	66	68	72	72	77	71	75	80	78	87	83	81	88	88	87	101	0	0	0	3	3	0	0	6	8	14	8	8	9	2	14	13	9	14	12	11	20	18	13	18	19	19	21	13	0	24	20	25	18	32	20	0	16	24	32	28	40	28	32	38	20	38	26	31	35	47	47	49	20	58	46	48	56	43	33	48	50	56	58	53	60	63	56	70	62	63	67	62	69	0	1	1	1	2	2	1	1	1	1	1	1	2	1	3	1	2	1	1	2	2	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	3	1	2	2	2	1	2	4	1	2	3	2	1	1	2	1	1	1	2	3	1	1
90500	-572.498345712349192	-570.912642777417204	-1.585702934931989	0.000089551755976	0.000022065867028	0.246403510325792	0.858781330764139	11	6	3	14	14	22	27	25	30	34	33	33	35	28	40	38	33	39	41	41	40	47	45	47	38	43	47	43	46	41	43	52	44	47	50	47	50	51	50	52	45	47	55	51	47	58	55	54	60	61	63	59	61	69	60	67	76	66	58	65	70	69	74	76	76	79	79	81	83	86	91	87	90	92	0	0	0	3	3	0	0	6	8	14	8	8	9	2	10	13	9	14	25	11	17	30	16	30	12	25	21	13	0	10	20	19	30	19	20	0	23	30	34	42	28	23	26	24	20	38	39	31	35	47	50	35	48	58	46	60	60	43	38	53	47	56	54	60	53	63	56	66	65	66	72	60	65	0	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	2	2	1
91000	-641.690785166835667	-640.093215408900278	-1.597569757935384	0.000085178799286	0.000020535051535	0.241081721126769	0.594227291944613	8	6	5	14	13	20	25	26	34	40	37	37	31	31	34	41	44	35	43	42	43	46	48	44	40	43	46	41	52	43	45	49	50	51	53	45	51	45	42	50	51	44	57	55	49	56	55	55	61	60	61	60	61	70	62	68	72	64	65	70	69	71	69	77	75	74	79	76	83	82	89	86	88	100	0	0	0	3	3	0	0	6	6	15	8	9	6	2	14	8	9	14	25	11	13	30	16	15	12	12	21	9	0	18	20	25	38	19	45	0	28	18	25	23	28	28	25	30	20	38	25	31	35	43	26	35	48	58	46	53	31	43	24	52	43	53	58	53	62	63	57	43	53	66	67	67	65	0	1	1	1	2	1	1	1	1	2	2	2	1	2	4	1	2	2	2	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	1	1	2	2	1	1	2	1	3	2	1	2	3	2	2	1	4	2	1	1	1	2	3	2	2	2	2	2	1	2	1	1	1	3	2	2	2	2	2	1
91500	-595.229358813790668	-593.676450019609206	-1.552908794181427	0.000087644049906	0.000023012380034	0.262566369978280	0.657436091268109	7	6	6	16	16	22	25	28	31	37	38	36	33	29	33	41	34	40	41	40	39	48	49	46	43	46	48	44	51	47	44	50	49	50	53	44	45	48	53	47	55	52	54	54	50	58	54	55	61	64	62	60	59	69	61	68	68	66	67	68	71	75	81	74	70	76	81	86	85	87	93	83	91	99	0	0	0	3	3	0	0	6	8	15	17	8	8	2	14	13	6	15	12	11	17	10	37	18	19	19	21	17	0	18	20	19	18	19	45	0	16	10	12	17	28	40	26	33	20	24	32	31	35	47	39	35	48	58	46	53	53	43	46	53	50	53	66	56	60	58	57	66	67	63	67	62	67	0	1	1	1	2	2	1	1	2	1	2	1	2	1	3	1	2	3	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	2	2	1	1	1	3	3	1	2	1	2	1	1	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	1	2	1	1	1	2	2	2	1	2	1	2	2	1
92000	-632.510429286339445	-630.756522564739726	-1.753906721599729	0.000102844881312	0.000019344508970	0.188094037580050	0.677372237443785	9	6	3	15	15	19	23	31	36	37	37	36	29	27	38	44	41	35	38	39	42	48	46	40	43	43	45	40	47	45	42	52	45	50	52	47	49	51	53	42	55	47	57	52	48	58	48	50	55	63	56	60	57	65	60	63	72	64	60	65	72	66	79	68	76	79	80	89	89	86	87	88	92	100	0	0	0	3	3	0	0	13	8	18	8	13	6	2	18	17	9	14	12	11	28	33	28	15	19	19	21	13	0	15	11	25	24	19	45	0	23	30	34	28	28	28	34	18	20	18	26	20	20	26	26	35	48	43	30	53	53	43	38	53	51	53	54	62	56	58	60	66	71	66	57	60	72	0	1	1	1	4	2	1	1	1	1	1	1	1	2	4	1	1	1	2	1	1	1	1	1	1	2	1	1	3	1	2	1	2	2	2	1	1	1	2	1	1	2	2	1	3	2	5	1	2	2	3	2	1	1	1	2	2	2	2	1	1	2	1	3	1	2	2	3	2	1	1	3	2	1	1
92500	-610.341612463699903	-608.422094503573589	-1.919517960126268	0.000090202295435	0.000013711464322	0.152007931234375	0.572259101125182	-1	5	3	10	15	23	24	27	32	32	34	36	36	27	39	43	43	45	39	36	39	48	45	42	43	44	47	39	50	48	45	51	52	46	50	48	49	49	50	49	51	49	59	55	43	57	55	55	63	57	63	61	60	64	63	62	73	61	66	68	73	77	79	76	77	77	80	85	89	81	91	84	90	101	0	0	0	3	3	0	0	6	8	14	8	8	9	2	10	13	9	24	12	11	9	15	28	10	19	19	16	13	0	18	20	12	24	19	20	0	23	24	25	28	23	28	32	24	20	38	34	17	35	26	47	35	31	43	46	31	56	43	46	53	47	60	58	57	60	58	57	70	57	66	72	62	57	0	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	3	2	2	2	1	1	1	1	2	1	2	1	2	2	2	2	2	2	3	3	2	3	1	1	1	2	1	1	2	4	2	4	1	1	4	2	1	2	1	1	1	3	1
93000	-636.013309462826783	-634.315595087200109	-1.697714375626725	0.000093433590553	0.000019081349112	0.204223652323660	0.548905572618556	-1	8	-1	10	15	24	24	30	35	31	35	33	34	25	38	43	38	36	39	37	37	47	36	42	44	45	43	39	50	46	45	50	46	50	45	50	49	43	48	52	44	47	59	55	50	58	58	55	55	64	64	62	55	67	62	63	71	63	64	71	71	73	77	76	77	74	81	85	91	83	88	81	80	92	0	0	0	3	3	0	0	6	8	14	8	8	8	2	14	13	9	10	12	11	9	15	13	18	19	19	21	23	0	18	20	19	18	26	20	0	23	18	16	28	28	28	34	30	35	10	25	31	35	47	47	45	35	58	30	53	56	43	24	49	50	56	66	62	62	43	60	58	65	63	72	56	60	0	1	1	1	2	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	3	1	2	2	1	1	1	2	1	1	2	1	2	2	2	1	4	2	1	3	1	2	2	2	1	2	1	2	1	3	3	1	2	1	1	1	3	2	3	2	1	1	3	1	1
93500	-608.012909331073047	-606.611424370699638	-1.401484960373460	0.000101297564388	0.000040412345676	0.398946864320499	0.734674434839486	9	5	7	16	15	22	26	28	31	35	37	33	37	30	39	45	37	40	39	41	42	44	39	37	43	45	40	43	51	48	46	48	49	52	49	48	49	43	52	49	52	49	59	50	49	56	57	53	52	65	57	62	58	62	59	66	76	63	66	68	72	76	78	72	70	73	81	85	85	80	88	77	88	97	0	0	0	3	3	0	0	6	8	14	8	8	9	2	10	13	9	24	12	11	27	24	13	10	19	19	9	11	0	18	11	25	38	25	11	0	23	24	32	28	23	23	34	18	31	38	26	11	31	47	26	45	48	43	46	53	53	43	15	48	47	53	66	56	56	58	72	63	62	66	57	64	69	0	1	1	1	1	1	1	1	1	1	1	2	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	3	1	2	1	2	2	2	2	1	2	1	2	2	1	1	1	2	2	1	1	1	2	2	1	5	2	3	2	1	2	1	2	1	1	1	1	2	1	1	1
94000	-625.074951651150627	-623.548014188518778	-1.526937462631833	0.000086584113693	0.000024002182599	0.277212314997166	0.652015713989841	9	3	3	18	13	18	24	29	32	34	26	33	34	31	38	47	42	43	41	39	39	49	40	47	38	45	43	39	46	42	48	46	47	50	53	48	48	47	49	50	54	45	55	53	47	55	55	55	58	61	65	62	59	69	57	63	72	61	66	67	69	75	81	73	76	78	80	87	88	87	91	87	83	100	0	0	0	5	3	0	0	11	8	14	6	8	8	2	10	13	9	30	25	9	9	33	13	18	12	25	21	13	0	15	11	19	18	32	6	0	42	18	19	28	23	28	39	18	20	38	32	20	17	19	47	31	48	58	24	48	53	43	18	31	47	53	66	53	57	58	57	66	65	66	62	67	65	0	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	3	1	1	1	7	1	1	1	2	2	1	2	1	1	2	1	2	2	2	3	2	3	1	1	1	2	2	1	2	3	3	2	1	3	1	3	1	2	3	1	2	1	2	1
94500	-624.003270544923907	-622.109561392176943	-1.893709152746951	0.000098206839481	0.000015396400554	0.156775237194377	0.584733503612924	8	-2	1	14	17	22	23	30	32	33	37	34	35	29	37	46	34	38	41	39	40	43	45	42	44	46	49	41	52	45	46	50	51	54	43	45	49	52	48	48	48	50	57	54	51	50	56	55	57	64	61	61	62	72	57	59	75	63	67	68	71	73	81	75	76	76	77	82	86	84	84	90	90	100	0	0	0	3	3	0	0	6	8	14	9	8	9	2	10	8	8	10	12	11	9	14	28	18	12	12	21	8	0	24	11	25	24	25	8	0	23	18	12	28	28	28	32	18	31	30	26	20	35	47	47	45	56	43	46	48	53	43	33	56	50	56	66	56	56	43	53	66	64	63	67	56	64	0	1	1	1	2	3	1	1	2	1	1	1	1	1	4	1	3	1	1	2	1	1	3	1	1	1	3	2	2	1	1	1	1	2	2	2	1	1	2	2	1	1	2	1	2	1	1	1	4	2	2	1	1	1	2	1	1	2	1	3	2	2	2	1	3	3	2	2	1	2	1	1	5	2	1
