step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58
91500	-271.131841244605823	-277.987329195565223	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.809320970581386	-1	1	2	2	4	0	3	4	4	4	4	5	5	7	6	5	7	6	5	8	5	8	7	9	9	9	10	8	11	10	12	10	11	12	12	13	12	13	14	15	13	14	14	13	12	16	15	16	15	14	15	16	15	17	18	17	18	18	0	6	2	6	2	1	4	7	4	7	7	7	10	12	10	7	21	11	11	21	10	18	18	18	17	20	26	0	25	24	17	25	28	30	20	37	32	33	33	44	35	38	31	35	20	39	43	53	35	44	43	47	43	50	54	43	50	48	1	1	1	2	2	1	1	1	2	1	1	2	1	2	2	1	2	2	1	2	1	2	1	2	2	1	1	1	2	1	3	1	2	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1
92000	-264.423209368134337	-271.278697319093737	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.760810585581748	-1	1	2	2	5	0	3	4	4	4	5	5	5	7	4	6	7	6	7	8	6	8	7	9	9	9	8	8	11	10	11	11	12	11	12	13	11	13	14	14	13	14	14	13	15	16	15	17	13	15	16	16	15	17	17	17	18	18	0	6	2	6	6	1	4	7	7	4	9	4	10	18	4	11	21	12	11	17	7	5	12	20	27	20	21	0	25	24	12	25	28	30	17	32	25	33	38	44	35	38	31	31	34	39	43	53	31	31	53	47	43	50	50	53	54	43	1	1	1	2	3	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	4	2	3	1	2	2	2	1	1	1	1	1	3	2	2	2	1	2	1	1	1	1	1	1	2	1	1	1
92500	-263.518383219539317	-270.373871170498717	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696720828423529	-1	1	2	2	4	3	3	4	4	4	4	5	5	8	6	6	7	3	7	8	6	5	8	8	9	9	9	8	11	10	11	11	12	12	12	13	12	13	14	15	13	14	14	13	15	17	15	17	13	15	15	16	15	17	18	17	18	18	0	1	2	2	6	2	4	7	6	7	7	11	10	10	11	7	12	4	16	22	8	7	22	15	24	24	24	0	25	24	30	25	28	27	27	25	25	33	33	44	35	33	44	35	34	38	43	53	20	44	43	47	43	50	54	43	54	56	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1	2	1	1	1	1	1	2	1	2	2	2	2	2	1	1	2	2	1	1	1	1	2	2	1	2	2	2	1	1	1	2	1	3	1	1
93000	-264.669792765959301	-271.525280716918701	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.527493279456292	-1	1	2	2	5	3	3	4	4	4	4	5	5	6	6	6	7	6	7	8	7	8	8	8	9	9	10	9	11	10	12	10	12	10	12	12	12	13	14	14	13	14	14	13	14	17	15	17	15	15	16	16	15	16	17	17	18	18	0	1	2	2	10	3	4	7	7	4	4	7	10	7	7	4	15	7	16	17	2	16	11	17	21	24	24	0	25	24	16	25	28	25	20	25	32	33	33	44	35	33	31	31	34	39	43	44	44	40	53	47	43	50	54	43	54	48	1	2	1	1	1	1	1	1	1	2	2	2	1	2	2	3	1	1	1	1	3	2	4	1	2	1	2	1	2	2	3	1	2	1	1	2	2	1	2	1	1	1	2	1	4	2	1	4	2	1	1	1	1	1	1	2	2	1
93500	-259.300473445144064	-266.155961396103464	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.754713376380711	0	1	2	2	5	3	3	4	4	3	4	5	5	7	4	6	7	6	7	6	7	8	8	9	7	9	10	9	11	7	12	11	12	11	12	13	12	13	14	14	13	14	14	14	15	16	15	17	15	15	15	16	15	17	18	17	17	18	0	1	2	2	6	2	4	4	6	4	7	7	10	20	7	12	20	11	18	13	12	16	18	17	20	30	30	0	25	18	27	25	28	27	27	37	29	33	33	41	31	38	31	41	34	38	43	53	35	44	43	47	43	50	57	53	50	56	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	3	1	1	2	1	1	1	2	1	1	1	2	1	3	2	1	2	1	1	1	1	1	2	1	2	2	1
94000	-251.413551796890687	-258.269039747850059	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655259610428060	-1	1	2	2	5	2	3	4	4	4	5	3	5	7	4	6	7	6	7	6	7	8	8	9	9	9	10	9	10	8	11	11	12	12	12	12	12	13	13	13	13	14	14	14	15	17	15	17	15	15	16	16	15	17	17	16	18	17	0	1	2	2	3	2	4	12	12	12	7	4	10	7	7	9	18	7	18	11	20	18	16	30	30	30	24	0	25	18	17	25	28	14	31	25	25	33	33	35	34	33	40	40	34	33	43	53	44	44	43	47	43	50	50	53	50	56	1	1	1	1	3	1	1	1	1	1	1	1	1	4	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	4	1	2	2	1	1	1	1	1	1	1	3	3	1	2	1	1	2	1	1	2	1	1	3	1
94500	-259.138189171408328	-265.993677122367728	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596903535726734	0	1	2	2	4	3	3	4	4	4	5	5	5	8	5	6	7	6	7	8	7	8	8	9	9	9	10	9	11	8	11	10	12	12	12	13	12	13	14	13	13	14	14	14	14	17	13	17	15	15	16	16	15	16	18	17	18	18	0	1	2	2	2	2	4	4	7	7	10	7	10	18	7	10	18	12	16	17	7	18	21	30	17	30	24	0	25	21	17	25	28	27	18	32	32	33	38	35	35	33	31	40	34	38	35	53	40	31	43	47	43	50	50	51	54	48	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	3	1	1	1	4	1	2	1	1	1	1	1	3	1	2	3	1	2	2	1	2	2	1	1	2	1	2	1
95000	-253.425731933279820	-260.281219884239192	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.775141019504464	0	1	2	2	5	3	3	4	4	4	4	5	5	8	6	6	7	6	7	5	7	8	8	8	9	9	10	9	10	10	12	11	11	12	12	11	12	13	14	13	13	13	14	14	13	15	14	17	14	15	15	16	16	16	18	17	18	18	0	1	2	2	10	2	4	7	4	4	7	10	10	18	12	10	20	12	20	7	20	16	10	17	17	24	24	0	25	24	30	25	28	30	27	25	27	33	38	31	35	33	40	40	30	39	40	53	31	44	43	47	51	50	50	53	54	56	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	2	1	3	1	1	1	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	1	2	1	1	2	1	2	1
95500	-262.200247549975415	-269.055735500934816	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670177815034287	0	1	2	2	5	2	3	4	4	4	5	5	5	8	6	6	6	6	7	8	7	8	8	8	9	8	10	9	11	10	11	11	12	12	11	12	12	13	14	12	13	14	14	14	14	17	15	17	15	15	16	16	15	16	18	17	17	18	0	1	2	2	6	2	4	7	7	7	10	7	10	18	12	4	12	7	16	17	17	18	18	17	26	15	20	0	25	24	24	25	28	24	27	25	25	33	38	35	31	38	40	40	34	39	43	53	31	40	43	47	43	40	57	51	54	48	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	2	1	1	2	1	2	2	2	2	1	2	1	2	3	1	1	1	2	1	1	2	2	1	1	2	2	3	2	1	1	2	1	1	1	1
96000	-255.280077293367157	-262.135565244326529	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714046534031898	-1	1	2	2	5	2	3	3	4	4	5	5	5	8	6	5	7	4	7	8	6	8	8	8	9	9	10	9	11	10	10	11	12	11	12	12	12	13	14	12	12	14	14	14	15	16	15	17	15	15	16	16	15	17	17	17	18	18	0	1	2	2	6	2	4	4	7	4	18	7	10	11	10	10	18	7	16	21	18	17	19	21	17	24	24	0	25	24	14	25	28	30	31	32	25	33	33	31	31	33	40	31	34	39	43	53	44	44	43	47	43	50	50	53	50	48	1	2	1	1	2	1	1	1	1	2	1	1	1	3	2	1	2	1	1	2	2	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	2	1	1	2	2	2	2	4	2	2	1	2	1	1	2	1	1	2	1	2	2	1
96500	-281.812420447825161	-288.667908398784562	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576178237119623	0	1	2	2	5	3	3	3	4	4	5	5	4	8	6	6	6	5	7	8	7	8	8	9	9	9	8	8	11	10	11	11	11	12	12	13	11	13	14	15	13	14	12	14	14	17	14	17	15	15	16	16	15	16	18	17	18	18	0	1	2	2	6	2	4	4	7	4	10	4	4	18	11	18	11	10	12	17	17	18	18	27	27	27	17	0	25	24	20	25	28	30	31	37	25	33	33	31	43	38	20	31	34	42	43	53	35	43	53	47	31	50	50	53	54	48	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	2	3	1	1	2	1	2	3	2	1	1	3	2	2	3	1	2	3	3	1	2	2	1	2	2	2	1
97000	-273.561877425506680	-280.417365376466080	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672084076846241	0	1	2	2	5	2	3	3	4	4	5	5	5	8	6	6	6	5	7	8	7	8	7	9	9	9	7	9	11	9	12	11	12	12	12	13	12	13	14	15	12	14	14	13	14	17	13	16	15	15	15	16	15	14	18	17	17	18	0	1	2	2	2	2	4	4	7	7	8	4	10	12	18	11	11	7	12	17	17	19	12	17	27	27	12	0	25	27	21	25	28	24	21	32	25	33	33	44	20	33	31	35	31	39	41	43	35	54	35	47	43	44	57	48	50	43	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	2	3	2	2	2	1	2	2	4	2	1	1	3	2	2	1	1	2	4	1	1	1	2	3	1	2	2	1	2	2	1	1	1	1	2	2
97500	-269.604843737198564	-276.460331688157964	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585364403471132	0	1	2	2	5	3	3	4	4	4	4	5	5	8	6	6	7	6	7	8	6	8	8	9	9	8	8	9	11	10	12	10	12	12	12	13	12	13	14	15	13	13	14	13	15	17	14	16	15	15	16	16	15	14	18	16	18	18	0	1	2	2	6	3	4	4	7	4	4	11	7	18	12	9	21	12	16	17	7	16	19	27	4	21	17	0	25	27	20	25	28	27	21	25	32	33	38	44	31	33	31	31	34	33	35	53	44	54	43	47	43	31	50	53	54	51	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	2	1	3	3	2	1	1	2	1	1	2	1	2	3	2	1	2	1	2	2	1	1	2	1	2	2
98000	-289.623333718316474	-296.478821669275874	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563061821184374	0	1	2	2	5	3	3	4	4	4	3	5	5	7	5	3	7	6	7	8	6	8	8	9	9	9	9	9	11	7	11	10	10	12	11	13	12	13	14	15	13	13	14	13	15	17	14	17	15	13	15	16	16	16	18	17	18	18	0	1	2	2	6	3	4	11	11	4	4	11	7	11	10	4	21	12	16	17	12	12	11	19	30	30	20	0	25	21	19	25	28	35	20	32	32	28	38	44	35	33	35	31	34	39	35	53	35	31	43	47	40	50	54	53	54	48	1	1	1	1	2	1	1	1	1	2	1	1	2	4	1	1	1	1	3	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	3	2	2	2	1	2	2	2	2	2	3	2	1	1	3	2	1	2	1	3	2	1	2	1
98500	-285.911679789026721	-292.767167739986121	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649437901221084	0	1	2	2	5	3	3	4	4	3	3	5	5	8	6	6	6	5	7	8	7	6	8	9	9	9	10	9	11	8	12	11	11	12	12	12	12	12	14	15	13	14	14	13	14	17	15	17	14	15	16	16	15	17	16	16	18	18	0	1	2	2	2	2	4	10	11	4	4	10	10	7	18	4	13	8	17	19	17	11	6	17	30	30	20	0	25	4	17	25	28	17	20	25	25	33	38	44	35	38	31	14	34	39	44	53	31	34	43	47	43	50	50	53	50	56	1	1	1	1	3	2	1	1	1	1	1	1	2	4	1	2	1	1	1	1	1	2	2	2	1	1	2	1	2	3	4	2	2	4	1	2	2	1	1	2	1	1	2	4	1	3	1	2	2	1	2	1	1	1	1	1	2	1
99000	-270.904495544777262	-277.759983495736662	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568740095264566	-1	1	2	2	5	3	3	4	4	4	4	5	5	8	6	6	6	6	7	8	7	7	8	6	9	9	7	9	11	10	11	11	12	12	11	13	12	13	14	13	13	14	14	14	15	15	15	17	15	15	16	16	15	17	17	17	18	18	0	1	2	2	3	3	4	4	7	7	4	7	10	17	12	5	10	9	16	21	5	12	19	11	24	24	11	0	25	24	20	25	28	26	20	32	25	33	38	35	35	38	40	35	27	39	43	53	35	44	44	47	43	50	50	53	50	56	1	1	1	1	3	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	2	3	3	2	1	2	3	2	2	3	3	3	2	2	1	1	2	2	1	1	3	5	1	1	2	1	1	1	1	1	2	1	2	2	1
99500	-267.776166701918442	-274.631654652877842	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643515718972536	0	1	2	2	5	3	3	4	4	4	5	5	5	8	6	6	7	5	7	8	7	8	8	7	8	9	10	9	11	10	11	10	11	12	12	13	12	13	14	12	13	14	12	14	13	16	13	17	15	15	15	16	15	16	17	17	18	18	0	1	2	2	6	2	4	7	7	7	4	8	10	18	11	11	11	7	16	17	7	18	4	18	21	24	26	0	32	24	17	25	28	27	27	25	25	33	33	31	31	33	31	40	34	38	43	53	44	44	44	47	43	50	54	51	54	48	1	1	1	1	2	2	1	1	1	1	2	1	1	3	1	1	1	2	1	1	4	2	3	2	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	1	2	1	1	2	1	2	1	2	1	1	1	3	1	1	1	1	2	1
100000	-263.801650352704257	-270.657138303663658	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631990296823994	0	1	2	2	5	3	3	4	4	4	4	5	5	8	5	6	6	6	7	5	7	8	8	9	8	9	10	9	11	10	11	10	12	12	12	13	12	13	14	13	13	14	13	14	15	14	14	17	15	15	16	16	15	17	18	17	18	18	0	1	2	2	2	2	4	4	6	7	7	10	10	18	7	12	20	15	18	11	17	12	15	17	15	5	24	0	32	24	21	25	28	27	31	37	29	33	38	31	35	33	31	40	34	38	43	53	40	40	53	47	43	50	50	43	44	56	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	2	2	3	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	2	1	2	4	1
