step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73
72500	-210.894566844230269	-208.762013248222161	-2.132553596008102	0.000000199666341	0.000000537586652	2.692425013395085	0.871532535592406	0	2	1	2	5	6	3	5	4	7	7	5	7	6	8	8	8	8	7	7	9	7	11	8	9	8	9	11	11	10	10	10	10	11	10	11	12	11	11	13	11	12	15	12	13	13	13	13	15	12	16	15	14	14	13	13	14	15	14	17	16	14	14	17	15	17	15	18	19	18	20	21	21	0	1	1	1	9	9	4	3	7	5	8	2	12	5	11	2	12	12	5	8	16	8	33	20	12	14	14	25	25	18	13	8	26	21	6	21	28	16	26	32	26	28	56	35	27	44	34	23	40	35	57	55	47	23	39	41	50	57	6	52	62	46	6	52	46	51	28	47	65	61	70	66	69	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	4	1	1	1	3	1	1	1	1	1	2	1	1	1	1
73000	-221.849569922066451	-219.818108377178163	-2.031461544888284	0.000000689084719	0.000000092314854	0.133967349797275	0.838571600767358	0	2	1	1	4	5	3	5	5	6	6	7	6	7	8	9	8	9	6	8	8	9	10	9	9	10	9	10	10	10	7	11	10	12	9	11	10	12	12	12	11	12	14	13	13	14	13	13	15	12	16	15	12	14	14	13	15	14	16	16	17	15	14	15	16	18	17	17	18	19	17	20	21	0	1	1	1	7	7	3	7	5	5	6	2	9	9	9	6	8	19	5	11	19	12	19	21	14	31	13	19	21	22	9	26	10	37	2	18	25	36	29	37	27	16	34	33	7	24	50	29	54	23	63	58	37	40	53	38	22	34	44	46	46	46	40	28	49	54	49	49	65	61	43	66	43	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	3
73500	-148.158984573351347	-146.676072273753761	-1.482912299597593	0.000001733247153	0.000001831534286	1.056706934396176	0.994941535106417	0	2	2	2	4	7	3	4	6	5	6	6	5	6	8	9	8	8	7	8	10	10	11	8	9	9	9	10	10	9	11	10	11	12	10	11	11	11	12	13	10	12	15	13	13	13	12	13	15	12	16	16	14	14	14	14	13	14	15	16	16	14	15	16	17	16	17	18	18	19	19	21	23	0	1	1	1	2	13	1	3	8	7	5	5	7	7	11	19	12	12	8	14	15	15	27	6	19	6	20	30	18	19	25	15	25	41	24	32	32	41	16	37	17	28	31	32	33	50	32	38	53	26	58	62	41	47	34	42	23	42	45	54	46	39	57	58	43	55	59	66	61	65	69	68	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74000	-180.449609788368974	-178.950252448736535	-1.499357339632450	0.000000101117408	0.000000111244128	1.100148144338239	0.941364998161324	-1	2	1	3	4	7	4	6	6	6	4	7	7	5	8	8	9	7	7	9	9	10	11	9	9	9	10	10	10	10	10	11	10	12	11	10	11	11	12	13	11	12	15	14	12	11	13	12	14	12	14	15	15	15	14	13	14	13	15	17	16	15	14	16	17	18	16	17	18	18	20	21	24	0	3	1	3	4	14	4	11	5	11	2	7	8	5	14	10	12	14	14	8	13	15	20	16	15	16	20	25	17	13	15	25	17	27	26	6	36	29	33	38	33	20	44	39	31	26	28	33	50	28	39	44	50	57	56	35	39	26	47	43	52	44	35	57	67	61	33	63	61	61	70	69	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
74500	-176.604657076458182	-174.601539544901584	-2.003117531556596	0.000000759397963	0.000001784265925	2.349579552226469	0.869832086007724	-1	2	1	3	4	6	3	5	5	7	7	6	6	7	8	7	9	8	7	9	8	9	11	8	9	8	9	11	10	10	11	9	10	13	10	9	11	11	12	12	11	11	15	13	12	13	13	13	15	12	15	14	14	15	13	13	13	15	15	17	17	15	13	15	16	17	17	17	18	18	19	21	23	0	1	1	3	2	3	2	4	7	2	6	5	8	6	11	6	13	10	4	21	9	13	20	12	10	16	10	32	27	18	27	16	26	41	36	19	22	15	42	25	35	25	41	50	35	28	38	31	57	30	53	48	31	34	31	31	41	48	55	58	53	48	41	46	48	59	58	64	61	68	60	60	72	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
75000	-189.259470957575843	-187.897165166915499	-1.362305790660353	0.000000768197844	0.000000408987550	0.532398721313662	0.900964345753291	0	3	1	2	3	7	3	5	4	6	6	7	6	5	9	9	8	8	5	9	9	10	11	8	9	10	9	11	10	9	11	10	10	12	11	11	12	12	13	13	11	12	14	13	13	13	13	13	15	13	16	15	14	15	12	12	13	14	15	17	16	16	14	15	16	17	16	18	18	19	20	21	24	0	3	1	1	3	10	3	3	5	19	9	8	14	5	11	6	11	11	5	13	19	11	27	10	6	30	12	32	15	24	17	15	16	26	21	21	32	16	31	36	27	25	38	28	36	12	41	55	48	41	46	45	20	45	26	20	28	57	50	54	58	44	32	44	54	52	43	51	55	44	69	71	72	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1	1
75500	-175.760766458319495	-173.895237181774917	-1.865529276544565	0.000000654594682	0.000001309465087	2.000421212567558	0.941344510955161	-1	2	1	2	4	6	4	6	5	7	6	6	6	6	8	8	7	8	8	8	9	9	10	9	9	9	9	10	9	9	10	11	10	13	10	12	11	12	12	13	11	13	15	13	12	12	12	12	13	12	16	16	14	14	13	14	13	13	15	16	13	16	15	16	17	17	17	17	18	20	20	21	21	0	3	1	3	4	7	4	7	2	13	4	5	5	7	12	8	11	11	9	17	13	17	15	12	17	17	20	16	12	12	18	35	19	45	19	30	15	23	33	38	26	36	57	37	20	24	33	31	38	35	57	59	42	45	39	50	32	35	55	63	45	40	44	54	43	56	51	43	52	67	66	68	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
76000	-185.714008227100123	-184.350516188594952	-1.363492038505172	0.000000712595484	0.000000370643910	0.520132275356831	0.989402742673712	0	2	2	3	5	7	3	5	3	5	6	6	7	5	8	7	7	9	5	8	8	9	10	8	8	9	7	11	9	9	11	11	9	13	11	11	10	10	12	13	11	10	15	14	13	12	13	13	14	12	12	16	15	14	14	14	14	13	15	16	16	15	15	15	16	18	13	18	18	20	18	18	23	0	1	1	1	4	8	3	3	2	2	14	7	14	2	11	10	19	6	3	12	27	20	30	11	12	21	10	33	27	12	27	22	27	18	22	25	20	21	36	23	23	25	48	39	31	42	31	28	46	42	37	44	41	45	46	46	39	32	40	49	63	47	49	48	51	63	41	65	63	71	65	52	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76500	-170.749596074493610	-169.388137518018198	-1.361458556475407	0.000000080328588	0.000000047840462	0.595559597601597	0.968690306702618	0	2	1	2	3	4	4	5	5	6	6	6	6	6	9	8	8	7	7	9	9	10	11	8	9	9	9	11	10	9	9	10	9	11	10	12	10	10	12	11	11	12	15	14	13	13	13	13	14	12	16	16	15	15	13	13	14	15	14	16	17	15	15	15	16	15	16	14	18	18	19	21	23	0	3	1	1	3	2	2	7	5	8	6	2	9	5	12	13	14	10	12	16	19	33	35	11	11	12	18	33	17	19	19	15	19	33	19	27	31	24	41	37	20	40	55	50	34	50	50	42	42	27	59	59	55	59	28	28	21	55	34	45	64	56	55	46	59	68	47	50	53	60	62	69	72	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77000	-177.521012757002950	-176.122695806379454	-1.398316950623508	0.000000098722637	0.000000079207563	0.802324222786983	0.974827983973756	0	1	1	2	4	6	3	4	6	5	5	5	6	6	9	8	8	8	7	7	7	10	10	8	9	8	10	11	10	10	10	10	9	13	10	11	11	11	12	13	11	12	13	13	13	13	13	13	13	12	16	15	15	15	14	13	14	14	15	17	17	16	14	16	17	16	15	16	17	19	19	21	23	0	1	1	3	7	10	4	7	8	8	4	7	11	10	6	12	19	11	10	9	10	18	19	20	14	13	26	25	24	17	33	33	16	35	17	26	22	23	30	27	24	31	41	38	38	22	38	39	29	22	57	48	49	45	36	41	37	34	45	63	47	63	47	59	45	56	43	45	59	61	61	70	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77500	-176.394656707158390	-174.938206017335830	-1.456450689822551	0.000000046316145	0.000000015277133	0.329844660266491	0.939930640961744	0	2	2	2	4	6	3	6	5	7	6	6	4	5	7	8	9	8	8	8	9	7	11	8	9	9	10	10	10	9	10	10	11	11	11	10	12	11	12	12	10	12	15	14	14	14	13	13	13	12	15	15	14	14	13	14	13	15	14	17	16	15	15	16	16	17	16	15	16	19	19	21	23	0	1	1	1	7	5	3	2	7	13	5	2	4	4	12	22	16	11	6	11	10	9	25	6	15	22	21	8	18	24	19	18	29	27	26	19	23	30	38	25	14	30	47	47	39	48	29	50	38	28	53	46	38	47	28	42	29	57	50	51	53	59	48	62	55	67	43	56	55	60	65	71	72	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78000	-177.704864964303255	-175.599967913775174	-2.104897050528077	0.000000215037987	0.000000562941850	2.617871647153665	0.979690616617422	0	2	2	3	4	6	4	4	5	7	7	5	5	6	8	8	8	9	6	8	8	7	9	8	9	9	10	10	11	6	10	9	10	11	10	10	12	11	12	12	12	13	12	13	13	12	13	12	14	10	15	16	14	13	12	13	14	13	16	17	17	14	15	17	16	18	16	17	18	19	20	21	24	0	1	1	2	2	9	2	3	8	9	13	4	5	5	30	11	11	11	3	13	11	30	11	6	20	11	10	15	27	8	21	19	21	36	25	20	28	32	33	27	27	40	36	29	39	29	55	36	37	16	40	57	41	43	28	29	48	31	54	63	53	39	58	44	54	52	56	63	67	64	64	70	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
78500	-212.188413541412842	-208.854635100798589	-3.333778440614245	0.000000008087459	0.000000055193681	6.824601170926312	0.847085787046374	0	3	1	3	5	7	1	6	5	6	7	5	4	6	9	8	9	8	7	9	10	9	10	8	10	9	9	10	10	9	10	11	10	12	10	12	10	12	12	12	9	12	14	13	12	12	13	13	13	13	14	16	14	14	13	12	14	14	15	16	17	15	15	17	15	16	14	16	18	18	19	21	23	0	7	1	7	4	14	1	13	2	12	12	7	4	2	6	8	24	7	12	6	27	5	27	8	16	11	10	22	16	11	11	22	24	29	22	23	15	15	17	33	8	25	28	34	37	28	34	34	22	25	50	65	37	36	34	25	50	47	43	62	44	49	54	47	45	39	45	43	62	52	59	64	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	1	1	2	2	1
79000	-172.734813860829263	-169.633961935812607	-3.100851925016642	0.000000222528287	0.000001305592556	5.867085822044989	0.964733565778752	0	3	2	2	3	7	3	5	5	6	7	7	7	7	8	8	7	8	8	6	10	9	9	9	10	9	8	11	9	9	11	11	10	12	10	11	11	11	12	12	10	13	15	12	14	13	13	13	13	13	15	16	14	14	12	13	14	15	15	17	17	13	14	16	15	17	16	17	19	18	19	22	23	0	3	1	1	4	8	4	7	7	9	10	20	20	20	11	12	20	20	8	5	27	27	14	13	19	12	14	29	18	13	19	24	19	36	16	24	24	26	21	33	16	55	42	28	44	36	36	31	32	38	42	50	39	41	33	37	39	47	63	63	48	40	56	63	55	59	53	51	68	67	60	71	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2
79500	-197.845521479106282	-195.314277000995475	-2.531244478110811	0.000000049299290	0.000000190162496	3.857307015292274	0.927182484560111	1	3	2	3	4	7	4	6	5	6	6	6	6	6	9	9	8	7	7	9	10	9	10	8	10	9	9	10	10	9	11	10	10	12	11	11	12	11	11	12	11	12	16	12	12	13	13	14	15	12	16	15	15	14	13	14	14	14	13	16	16	14	15	17	15	17	14	17	18	18	19	21	23	0	3	1	1	2	10	3	9	3	1	9	9	7	7	12	8	11	14	12	17	12	13	13	13	20	19	17	16	20	19	28	19	24	39	22	20	27	8	21	33	23	22	50	25	32	45	27	35	35	21	57	55	40	35	23	40	37	55	23	62	54	37	67	52	59	53	37	52	65	52	68	71	66	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
80000	-171.542011025225463	-168.314674587338175	-3.227336437887277	0.000000016416028	0.000000104677335	6.376532466285886	0.969757758845147	0	3	1	2	4	6	3	5	5	5	6	6	6	6	7	8	8	9	6	8	8	9	10	8	8	10	9	10	11	10	11	10	9	12	11	9	12	12	11	13	11	13	15	14	13	13	14	13	14	12	15	15	14	12	14	14	14	14	14	16	16	14	15	16	17	17	17	17	18	19	18	21	23	0	3	1	3	3	5	3	7	7	2	9	10	10	8	9	15	13	17	5	19	13	24	27	8	13	20	13	15	33	21	20	17	17	30	22	21	18	35	27	39	25	23	47	37	54	41	29	34	48	30	44	57	38	23	40	50	30	39	40	56	47	38	59	56	64	43	55	35	65	68	60	71	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
80500	-187.804882429329865	-186.425480014663663	-1.379402414666206	0.000000464192612	0.000000207867462	0.447804330834232	0.971709274634915	0	3	2	2	4	6	4	6	4	5	7	6	6	7	7	8	8	8	8	7	10	9	10	8	10	9	10	10	10	8	10	11	11	12	9	11	12	10	10	13	10	12	15	14	13	14	13	13	15	12	14	14	13	14	14	12	15	13	16	17	17	15	16	16	15	17	16	16	17	19	17	21	23	0	4	1	1	2	5	2	10	3	3	10	9	5	2	12	8	8	12	15	7	30	11	24	12	22	11	18	20	20	13	19	17	35	41	18	21	36	19	18	41	17	39	47	42	39	45	32	33	48	41	47	25	38	48	34	27	40	33	52	65	52	37	57	40	34	44	46	62	42	57	68	70	72	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
81000	-166.089193006741681	-164.145035332159154	-1.944157674582517	0.000000560939027	0.000001233064194	2.198214304596730	0.988544500798994	0	2	1	2	5	5	4	6	3	7	5	6	6	6	8	9	8	8	8	9	9	8	9	9	10	9	8	10	10	9	11	11	9	11	11	11	11	11	10	13	12	12	15	12	13	13	13	13	15	12	15	13	15	14	14	13	15	14	16	16	17	15	12	17	17	16	15	17	17	19	18	21	24	0	1	1	1	9	9	4	7	4	7	9	9	7	7	13	10	12	12	8	15	10	14	8	18	22	27	10	27	18	12	23	20	10	24	22	30	23	24	15	37	28	28	54	34	35	41	44	37	55	33	45	38	45	40	56	31	54	50	47	42	53	52	28	57	60	43	52	43	51	61	61	70	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81500	-177.633772927292227	-175.954509439188996	-1.679263488103221	0.000000336424310	0.000000519787071	1.545034217236110	0.968981114354611	0	3	2	2	4	7	4	4	6	6	6	7	7	6	8	7	9	7	8	8	9	9	10	8	10	9	9	10	10	9	10	8	11	13	10	11	11	11	12	12	10	12	14	12	13	14	13	12	15	11	15	15	13	15	13	12	14	14	16	16	15	15	14	16	16	17	17	18	18	19	17	21	21	0	4	1	1	4	5	4	2	5	8	7	10	11	7	14	5	6	5	13	11	16	6	24	16	24	19	15	20	24	16	24	13	27	37	15	22	26	20	27	41	26	31	56	33	33	56	38	41	47	28	63	47	31	44	35	35	39	38	58	63	63	53	36	61	43	45	63	67	64	49	61	69	67	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
82000	-178.763077285866586	-177.236017033217934	-1.527060252648647	0.000001044850523	0.000001223984682	1.171444771012353	0.986931814889354	0	3	2	1	4	6	3	5	4	6	6	6	7	7	8	9	8	8	7	9	9	9	11	7	8	8	9	9	11	9	10	10	10	13	11	12	12	11	13	12	12	13	14	13	12	13	12	11	15	11	15	15	13	15	14	14	14	14	15	16	16	15	15	16	16	18	16	18	16	19	18	20	22	0	4	1	1	4	9	4	3	3	9	7	8	12	8	11	17	14	11	12	19	13	11	30	6	13	10	14	10	22	14	20	28	21	35	28	22	48	17	29	29	31	38	34	40	23	33	26	32	47	33	42	58	50	53	37	50	47	44	39	49	39	45	58	39	44	61	52	63	55	66	49	67	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
82500	-180.901860183245844	-179.487314629909974	-1.414545553335861	0.000000651039055	0.000000246255354	0.378249741294786	0.954414729147680	0	2	2	3	4	6	4	4	5	6	6	6	7	7	7	8	9	7	7	8	10	10	9	9	9	8	10	9	11	8	10	10	11	12	8	12	9	11	12	13	11	12	14	13	13	13	14	12	15	13	16	15	13	13	13	12	14	14	14	14	16	15	15	16	17	18	16	17	18	20	18	21	24	0	1	1	3	4	5	3	2	4	5	8	9	6	7	8	11	12	6	11	6	18	25	19	6	19	10	26	18	17	11	15	17	35	31	13	23	11	24	38	42	25	35	53	29	21	34	54	28	50	56	59	44	29	36	42	28	55	41	42	56	44	44	40	59	63	64	44	51	43	66	61	68	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
83000	-166.592366546536994	-163.973435684636172	-2.618930861900819	0.000000237378114	0.000000982372075	4.138427339749819	0.983601656365616	0	2	1	2	5	6	4	4	5	6	7	7	6	7	8	8	7	8	6	8	9	9	11	8	9	10	8	10	9	10	10	10	10	12	11	11	12	12	12	12	11	12	16	13	14	13	13	14	14	13	16	15	12	14	13	12	14	14	15	16	15	15	15	16	14	17	16	17	18	19	19	21	23	0	1	1	1	3	8	2	2	8	4	6	7	8	6	12	12	5	13	4	7	14	6	21	13	24	25	10	22	15	16	15	16	18	26	26	32	30	36	32	28	28	28	54	56	40	36	42	39	34	36	45	37	22	42	53	33	56	38	55	65	54	54	54	53	50	65	50	54	64	43	68	69	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
83500	-194.303692824420295	-191.978169671449820	-2.325523152970483	0.000000396583927	0.000001282626488	3.234186762530753	0.902163770320447	0	3	1	2	5	6	3	4	6	6	7	7	6	7	9	8	7	6	7	9	9	9	11	8	9	9	10	10	10	8	10	9	11	12	10	11	11	12	13	11	10	11	13	12	13	13	13	14	14	13	15	16	14	15	13	13	14	14	15	17	15	15	15	16	16	18	17	17	18	19	19	22	23	0	3	1	3	2	8	4	2	8	2	13	13	5	18	5	14	5	8	1	24	19	14	16	13	11	17	11	17	14	18	17	18	17	35	15	30	15	31	36	31	32	32	44	27	40	42	33	34	45	40	56	57	34	47	37	33	55	55	47	51	55	56	47	57	57	51	57	49	53	60	67	62	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	3	1
84000	-195.236642242709081	-191.158205667893924	-4.078436574815168	0.000002227034950	0.000000068836528	0.030909495895976	0.924945195569648	0	2	1	3	4	7	3	5	5	6	7	7	6	7	8	8	9	8	7	8	10	9	10	7	9	9	7	9	10	10	10	9	10	13	10	12	11	12	11	12	11	12	16	13	13	14	12	13	14	12	15	15	14	15	14	13	14	15	15	17	15	14	16	15	14	18	17	16	19	17	20	20	22	0	1	1	1	2	8	2	4	2	8	8	8	4	2	13	14	20	6	9	5	15	19	20	8	6	16	2	14	12	16	20	6	18	36	22	29	31	22	28	35	17	31	57	28	38	38	30	37	41	23	49	46	45	38	45	50	50	47	39	52	46	36	54	36	42	59	54	48	67	59	60	63	71	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
84500	-230.048308710402210	-228.214766735257342	-1.833541975144855	0.000000392582019	0.000000754197464	1.921120752902990	0.727468333050725	-1	2	2	3	4	7	4	5	6	5	5	6	7	6	8	8	9	8	7	8	9	9	9	9	9	8	10	10	10	9	11	10	10	12	11	9	11	11	12	12	10	13	15	13	13	13	13	14	15	12	15	14	11	15	13	12	13	14	15	17	17	16	16	17	16	17	17	15	17	18	18	21	24	0	1	1	3	3	9	3	7	4	2	5	5	7	5	13	9	7	14	8	9	18	13	12	15	13	14	17	36	6	6	30	26	13	27	21	6	24	23	28	11	12	37	47	27	35	29	17	56	58	9	23	38	29	45	38	23	50	32	57	22	49	59	55	63	46	44	54	56	52	62	43	69	60	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	2	1	1	1	1	1	1	1	1	4	2	2	1	1	1	1	1	1	1	4	1	1	1	1	1	2	1	2	2	1	1	2	3
