step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69
50500	-361.796333206370377	-370.847176586821718	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991557934080707	9	2	12	22	17	30	18	25	30	31	35	37	35	46	50	42	39	43	46	38	52	48	52	57	61	51	53	49	57	63	52	60	57	51	55	55	58	60	56	65	59	60	68	65	69	75	58	63	65	69	66	73	69	74	76	73	75	82	68	78	78	80	81	85	75	80	91	96	108	2	0	1	7	3	4	1	3	5	7	4	6	10	17	16	10	6	12	13	8	18	17	22	35	14	17	19	18	21	47	22	39	26	12	27	19	23	28	21	25	22	31	42	36	49	25	31	21	25	32	32	32	48	25	40	59	43	51	41	56	56	54	54	62	43	60	62	56	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51000	-372.235955567224494	-381.286798947675834	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989715370263799	12	9	19	21	23	24	19	27	31	29	36	31	40	34	47	40	39	40	45	16	46	42	51	63	53	55	52	50	55	59	53	47	57	58	59	63	56	58	53	59	60	61	65	64	67	67	63	66	69	65	71	70	76	63	80	78	77	76	72	76	80	80	74	83	87	80	90	93	102	2	0	1	20	1	1	20	4	8	5	9	5	11	6	17	9	9	11	11	1	18	13	21	32	21	32	18	21	32	26	15	19	29	19	25	28	28	23	13	33	28	26	34	30	43	33	41	30	36	41	54	36	51	32	34	49	24	51	45	50	60	47	45	62	55	42	59	62	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51500	-350.409043732894588	-359.459887113345928	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992475303954318	14	0	17	22	24	29	22	26	29	38	39	28	36	39	50	38	42	41	45	33	45	41	51	58	55	49	50	50	51	52	51	59	59	55	64	61	61	56	54	68	59	58	66	68	69	71	63	61	67	63	75	69	71	60	77	83	76	85	72	80	71	82	75	82	85	78	94	90	108	2	0	1	1	3	3	1	7	7	6	20	7	6	13	17	8	10	8	22	4	18	13	19	29	29	16	17	21	21	26	13	23	26	23	42	38	34	23	29	33	28	27	41	47	42	48	33	39	15	41	49	32	54	34	52	51	35	63	49	63	54	51	53	60	44	49	68	60	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52000	-351.226990105209723	-360.277833485661063	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985043903725272	14	8	21	19	26	26	23	28	30	37	31	35	30	46	52	41	38	46	45	41	44	45	46	59	54	53	46	51	52	61	53	58	55	59	51	62	58	58	55	56	61	63	67	65	64	74	59	72	69	68	75	68	69	69	80	83	67	85	72	81	74	78	76	83	80	78	92	93	109	2	0	2	1	7	7	3	7	3	13	5	4	6	20	23	17	11	16	16	11	13	12	21	29	35	18	20	18	20	29	23	35	28	28	27	40	15	39	14	25	40	38	36	36	39	57	40	44	42	41	45	30	36	36	61	63	39	51	32	46	57	42	42	51	52	43	55	55	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52500	-367.753696642735520	-376.804540023186860	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993568251091615	13	7	20	20	27	28	22	28	24	29	29	34	38	43	48	36	40	39	46	46	52	45	52	57	55	48	52	51	53	60	51	53	60	56	58	56	61	59	59	60	63	56	67	69	68	73	66	74	63	70	73	66	72	64	77	80	74	82	73	74	80	71	77	86	86	74	93	93	100	2	0	2	2	7	3	1	3	4	9	4	5	11	17	14	10	11	11	18	14	15	12	17	18	22	12	18	22	26	32	13	15	42	27	21	27	21	23	22	19	39	21	24	52	31	52	37	50	39	41	52	42	43	24	50	62	45	52	21	45	50	34	48	48	55	29	56	60	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53000	-372.641186350540806	-381.692029730992147	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970743554976570	10	7	20	19	25	25	18	26	25	37	31	32	37	44	44	39	42	42	46	35	51	43	48	61	53	55	53	49	60	54	48	60	58	58	53	63	56	61	60	67	63	62	66	64	69	70	56	70	65	57	73	70	76	68	76	79	77	76	70	84	76	78	68	80	88	79	72	94	99	2	0	1	1	7	7	2	7	4	5	8	8	5	12	22	20	10	13	22	6	15	10	18	25	19	14	14	15	35	28	13	47	28	35	15	32	27	25	50	39	47	37	39	39	32	34	15	24	37	35	39	33	44	44	67	44	37	46	36	54	45	45	43	63	56	67	44	53	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53500	-368.662741094920193	-377.713584475371533	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991100689081463	10	4	20	11	23	30	20	27	27	37	37	27	32	37	47	43	41	36	47	43	51	43	40	59	51	44	50	53	58	58	47	58	58	43	60	50	55	52	55	56	62	62	61	66	65	77	63	70	62	72	71	68	72	72	77	81	69	86	70	75	75	78	74	78	83	81	83	95	107	2	0	1	2	1	3	1	3	5	13	6	7	5	6	16	23	11	9	17	11	15	11	9	34	20	13	10	31	37	37	13	19	36	13	22	34	17	36	15	15	19	28	28	39	39	44	37	30	30	45	44	45	35	40	54	50	33	46	33	51	47	63	44	61	64	64	57	58	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54000	-376.324673514388962	-385.375516894840302	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982436985385971	12	10	17	17	28	20	24	31	27	36	37	24	37	45	42	37	31	42	41	43	54	44	50	62	56	55	53	47	50	59	54	56	56	50	54	61	62	54	45	67	61	60	67	64	67	72	64	71	60	63	75	73	71	69	77	80	77	79	73	84	75	79	67	71	87	75	85	88	105	2	0	1	1	6	2	6	5	12	5	7	3	8	11	11	5	12	11	17	13	39	16	19	33	16	11	22	17	13	31	28	18	39	19	18	30	33	29	11	47	26	19	44	33	25	45	29	40	26	31	43	24	32	40	61	40	61	46	45	66	64	51	41	44	58	31	61	55	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54500	-367.450851390177377	-376.501694770628717	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995369909422048	14	7	20	22	22	27	26	29	22	32	38	33	33	45	45	40	41	42	42	38	52	44	43	51	52	51	47	47	55	53	49	55	55	55	62	52	59	57	55	63	64	61	61	62	70	79	66	68	65	65	56	74	74	72	77	80	74	82	69	84	79	79	81	79	86	79	90	92	115	2	0	2	1	1	5	3	4	1	6	12	7	4	11	17	10	13	12	20	7	23	13	13	28	14	11	18	14	16	15	19	24	31	11	36	12	32	16	19	43	40	36	25	33	49	48	35	29	43	14	25	50	47	44	50	59	50	54	42	62	54	59	54	54	62	48	52	60	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55000	-375.988685083102212	-385.039528463553552	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996662012660253	12	6	16	25	26	30	25	19	28	32	38	27	39	28	46	41	36	41	47	42	53	39	46	43	53	49	54	42	59	57	50	56	52	54	59	60	63	58	50	48	62	59	63	69	65	76	56	72	66	71	69	71	69	69	74	83	68	84	65	85	78	78	76	82	74	74	87	90	104	2	0	1	8	3	4	3	1	3	4	5	7	12	7	11	6	8	14	22	14	17	6	20	11	39	18	23	17	25	27	23	23	13	31	31	28	36	47	20	18	21	32	32	47	33	49	19	37	34	37	45	41	37	36	50	65	41	46	29	62	53	49	50	48	57	45	61	51	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55500	-367.763740462477813	-376.814583842929153	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995336265518944	13	10	18	24	28	28	19	28	32	33	38	33	39	39	47	41	39	45	47	44	52	42	45	55	52	55	46	50	54	58	49	56	49	57	60	62	59	62	58	57	60	61	66	60	64	74	61	72	64	70	70	70	70	66	77	70	71	85	73	76	77	71	71	85	79	78	91	88	106	2	0	1	3	3	4	2	7	3	6	9	6	10	10	23	11	4	17	13	10	18	12	12	33	14	28	17	27	27	32	22	15	22	24	21	39	19	35	31	28	28	21	47	13	40	52	44	54	24	32	49	41	45	24	26	40	41	43	40	53	50	34	54	66	52	50	64	61	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56000	-363.339484546009203	-372.390327926460543	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984484261244975	7	2	14	19	18	29	19	26	30	34	34	32	37	43	51	39	38	42	49	43	51	48	43	60	57	49	51	48	57	59	55	51	58	59	60	60	60	61	43	64	62	62	68	67	69	75	58	66	61	66	70	70	76	64	74	70	73	80	71	75	65	77	79	79	84	80	88	99	115	2	0	2	3	1	7	3	4	8	9	7	8	12	12	14	13	11	9	18	16	26	13	13	21	20	14	39	11	18	27	23	17	18	26	15	29	19	33	10	35	31	47	47	37	40	29	14	34	27	47	47	50	55	47	50	48	43	46	40	43	41	59	55	45	63	59	63	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56500	-361.530345205133472	-370.581188585584812	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.965146563145020	12	5	20	19	25	23	17	30	25	33	36	34	41	35	36	37	38	45	43	40	52	49	45	54	59	56	46	50	49	63	41	61	45	52	61	60	59	57	54	66	62	58	65	66	65	71	60	70	67	59	70	68	75	62	71	78	78	81	75	82	77	69	73	86	86	78	91	94	112	2	0	7	1	1	4	1	3	1	6	10	5	11	8	8	8	6	15	11	11	27	18	14	29	28	22	31	20	11	42	12	34	13	19	39	38	21	28	20	32	32	27	41	36	30	45	39	43	37	22	35	54	49	21	25	59	46	46	52	56	62	32	40	58	66	59	64	64	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57000	-388.330760575724526	-397.381603956175866	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983454570936076	14	9	19	24	26	25	22	28	25	39	35	29	31	37	47	37	41	44	47	34	47	41	49	54	47	57	49	54	52	60	45	58	59	51	61	58	55	48	57	60	64	58	65	67	68	68	62	65	68	67	69	70	75	61	80	83	74	82	66	66	73	70	71	87	88	75	86	95	103	2	0	1	3	2	1	2	9	3	14	4	4	6	4	9	13	14	14	11	7	14	16	18	25	5	29	31	25	31	37	10	25	28	17	40	14	34	10	28	36	23	28	34	32	26	35	42	40	32	26	40	50	49	42	50	57	63	55	35	35	59	41	30	61	66	33	62	67	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57500	-359.619204462701589	-368.670047843152929	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984929644387230	12	9	14	19	28	24	15	25	25	38	34	29	35	38	48	42	28	44	47	42	49	46	50	60	49	54	52	53	58	62	46	57	57	58	62	60	62	48	57	56	59	60	60	64	69	76	60	70	66	68	66	70	70	64	72	84	78	83	69	70	81	77	77	66	82	76	95	90	109	2	0	2	7	4	4	2	3	4	5	17	4	12	13	16	12	3	20	10	10	13	9	22	39	16	21	38	18	26	33	10	27	26	21	21	27	15	20	23	28	28	26	28	26	44	59	27	47	24	47	37	51	51	38	50	62	51	62	36	37	60	53	66	36	62	55	68	56	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58000	-367.155121196597918	-376.205964577049258	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997143290421744	15	7	20	24	27	27	28	28	34	34	40	31	39	41	47	33	46	40	47	36	49	51	41	61	59	53	49	47	44	61	44	58	56	56	58	54	62	51	58	64	53	47	66	66	62	76	63	68	63	68	77	72	73	68	79	73	71	84	75	83	80	80	80	86	73	82	89	90	101	2	0	1	1	3	4	4	3	12	5	9	5	10	20	18	4	23	6	18	6	17	19	10	36	36	23	18	23	18	36	11	33	22	28	17	31	42	11	21	32	27	11	33	24	22	57	24	25	36	24	24	57	54	40	57	44	45	57	45	62	56	46	52	46	37	53	53	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58500	-352.166591091297619	-361.217434471748959	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995006749310984	13	5	16	24	21	21	16	31	28	32	37	30	34	41	49	45	38	44	47	39	52	48	48	63	58	54	52	51	55	63	52	55	51	54	60	57	57	59	53	58	60	59	65	67	73	80	65	67	64	63	70	74	73	63	75	78	79	85	73	82	69	81	74	84	87	83	94	95	110	2	0	1	5	7	3	2	6	4	6	8	4	8	13	18	13	8	17	12	13	19	20	11	31	39	28	23	19	22	26	16	21	19	23	26	27	27	28	18	33	32	22	30	30	43	55	39	35	41	40	41	47	49	40	49	48	61	46	47	55	54	52	30	51	58	63	66	58	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59000	-381.600455985047347	-390.651299365498687	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.953003526308963	14	11	16	19	27	25	25	27	22	37	34	32	35	46	44	44	43	38	38	38	51	41	46	64	60	51	52	40	54	55	47	60	55	58	56	54	52	52	55	63	57	57	60	58	68	77	67	70	65	58	71	75	65	68	74	79	78	82	76	86	69	80	79	82	71	83	92	88	106	2	0	2	1	4	3	3	3	4	12	5	8	12	20	10	28	22	11	9	6	14	11	15	44	33	23	31	10	23	15	19	33	38	38	13	37	15	19	37	41	29	21	35	17	25	55	36	53	42	31	45	61	35	42	44	65	52	62	54	64	33	30	51	46	34	59	62	62	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59500	-363.771241206718457	-372.822084587169797	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982835334306868	11	0	20	10	20	30	26	24	29	33	39	26	27	46	44	41	41	44	47	36	53	49	54	55	57	55	51	47	52	58	52	57	52	52	52	62	60	57	55	58	62	60	67	65	64	72	60	72	64	62	73	68	72	70	75	78	79	84	73	83	76	82	79	84	78	80	83	89	86	2	0	1	2	1	5	8	5	1	6	20	3	5	17	11	20	20	20	11	6	14	17	19	33	18	35	15	17	28	22	28	19	18	15	19	27	40	14	15	23	24	33	38	47	23	49	39	45	37	35	43	38	49	50	52	59	44	63	43	48	46	53	54	51	48	45	61	61	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60000	-355.355875967115821	-364.406719347567162	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994687333527782	11	3	15	22	26	30	22	18	27	37	30	31	33	45	48	36	36	43	44	40	46	46	43	63	51	54	51	48	56	53	51	57	54	58	61	60	60	57	52	68	58	48	67	60	58	78	58	73	69	69	75	73	77	68	79	75	75	84	73	84	72	79	72	82	86	67	98	96	107	2	0	1	2	4	4	8	2	8	12	5	4	5	20	20	5	12	10	10	16	23	20	13	47	28	25	15	13	27	22	22	28	15	26	38	33	22	25	14	24	28	23	47	31	23	54	27	43	35	36	66	43	35	37	51	54	54	62	50	40	24	54	35	57	53	24	68	58	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60500	-369.686758298287486	-378.737601678738827	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986342177124908	12	4	16	23	27	28	18	21	34	40	41	34	37	43	46	42	42	44	49	29	51	39	49	55	54	51	52	52	50	57	53	58	57	58	59	63	56	59	57	67	60	60	57	64	64	74	67	69	68	67	77	69	70	72	72	74	75	81	67	83	74	81	77	86	78	76	91	90	109	2	0	1	3	4	4	1	3	6	20	10	6	5	9	13	12	22	13	22	8	20	6	13	16	19	17	15	15	18	28	18	25	25	27	31	30	31	25	23	41	27	32	27	28	30	53	36	36	32	30	48	50	23	40	31	45	40	53	42	65	36	53	42	65	57	38	46	51	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61000	-372.591792036035770	-381.642635416487110	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999580683833752	12	6	13	18	23	31	17	29	24	37	34	27	38	46	51	36	43	43	38	29	49	46	49	54	60	54	55	53	55	60	46	51	59	55	60	55	54	57	54	60	49	60	63	63	63	73	58	72	64	68	73	74	70	64	79	82	65	85	67	79	77	74	82	76	87	83	97	94	114	2	0	2	2	4	20	1	1	7	9	20	9	6	17	6	12	13	10	6	7	8	13	31	21	28	22	31	21	17	28	10	22	21	22	21	28	14	32	23	37	31	32	27	14	40	35	15	45	36	42	36	57	49	32	62	64	15	56	36	53	43	53	55	59	55	64	65	66	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61500	-380.919205683783446	-389.970049064234786	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995025073258719	14	8	20	21	27	26	23	29	32	35	38	14	38	41	41	40	44	44	48	42	53	32	50	55	55	49	46	53	50	60	55	56	44	61	57	56	58	61	55	67	57	63	62	63	64	72	54	66	68	65	75	65	72	70	80	79	69	74	70	78	70	83	72	83	83	76	94	86	97	2	0	1	12	3	4	1	7	5	7	7	2	6	22	13	22	11	16	33	22	19	8	27	20	17	17	11	14	15	37	14	19	13	41	25	26	27	24	27	37	23	25	25	25	19	45	14	36	30	37	63	42	44	42	58	51	31	43	57	30	45	49	57	40	58	49	68	66	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62000	-360.140960764281658	-369.191804144732998	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995773832971920	13	7	14	19	26	29	25	24	26	36	40	32	32	41	45	41	42	43	47	36	47	35	50	55	53	51	46	52	52	60	47	46	59	55	61	57	47	56	58	54	54	62	63	60	71	73	54	65	65	68	74	71	68	64	75	76	65	85	76	81	73	80	79	86	84	71	90	92	103	2	0	2	3	8	7	3	3	3	12	10	5	7	9	9	20	20	22	16	6	11	5	14	29	19	18	10	18	32	28	11	10	16	19	47	41	14	47	29	27	37	40	24	47	30	48	18	44	33	24	43	34	54	39	66	61	34	51	45	56	50	56	51	62	59	50	63	58	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62500	-364.989459724723417	-374.040303105174758	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998590841879762	15	8	16	19	24	29	26	26	32	39	36	32	29	40	50	44	45	42	47	44	49	46	53	60	57	53	53	55	56	64	50	62	51	60	62	61	60	50	55	65	55	63	68	69	59	74	60	74	64	63	77	69	70	64	80	78	70	83	71	83	66	79	73	78	86	80	90	90	90	2	0	2	3	3	5	4	4	5	12	5	7	8	11	16	11	7	13	17	13	18	14	20	28	27	33	18	17	16	24	18	39	18	39	19	31	33	19	23	24	31	29	42	30	31	26	22	52	26	26	59	50	34	34	48	59	40	56	50	56	29	52	30	57	56	59	58	60	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63000	-345.292880895919495	-354.343724276370835	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998614017544444	12	8	19	17	24	28	23	25	32	36	39	31	32	44	44	41	45	45	49	39	45	49	50	62	48	56	51	51	47	58	51	59	55	54	62	56	58	58	49	62	55	59	58	69	65	70	63	73	67	66	72	74	71	70	77	80	81	82	76	80	74	81	74	82	81	80	84	95	103	2	0	1	2	4	8	4	7	5	12	9	6	6	5	10	13	11	11	16	10	12	17	29	41	15	15	17	18	16	27	21	34	16	31	36	28	19	41	17	19	18	33	41	42	26	24	30	45	32	26	45	49	30	45	46	50	55	55	46	51	45	59	49	48	53	63	62	64	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
